date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-07-18,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-07-19,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-07-20,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-07-21,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-07-24,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-07-25,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-07-26,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-07-27,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-07-28,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-07-31,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-01,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-02,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-04,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-07,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-08,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-09,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-10,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-11,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-14,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-15,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-16,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-17,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-18,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-21,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-22,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-23,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-24,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-25,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-28,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-29,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-30,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-08-31,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-01,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-04,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-05,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-06,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-07,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-08,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-11,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-12,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-13,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-14,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-15,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-18,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-19,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-20,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-21,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-22,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-25,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-26,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-27,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-09-28,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-10-02,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
2023-10-03,3149,0,0,0,0,1,1,OX ,0,0,0,0,0,0,0
