date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,2344,815,2,995000,1798,25024,26009, ,37,209,0,995000,244,3166,3131
2023-07-18,2344,1611,0,995000,980,25655,25024, ,2,453,0,995000,18,2731,3166
2023-07-19,2344,1041,2,995000,653,26041,25655, ,3,128,0,995000,26,2629,2731
2023-07-20,2344,374,6,995000,796,25613,26041, ,15,149,0,995000,49,2529,2629
2023-07-21,2344,1389,6,995000,1105,25891,25613, ,20,220,0,995000,51,2360,2529
2023-07-24,2344,438,0,995000,400,25929,25891, ,2,286,10,995000,9,2073,2360
2023-07-25,2344,953,9,995000,319,26554,25929, ,17,64,0,995000,48,2057,2073
2023-07-26,2344,799,14,995000,500,26839,26554, ,2,623,0,995000,235,1669,2057
2023-07-27,2344,2027,3,995000,2009,26854,26839, ,25,216,0,995000,569,2022,1669
2023-07-28,2344,1566,2,995000,1852,26566,26854, ,32,173,0,995000,89,1938,2022
2023-07-31,2344,4002,23,995000,4942,25603,26566, ,72,28,0,995000,442,2352,1938
2023-08-01,2344,2478,1,995000,2043,25067,24633, ,29,25,0,995000,48,2376,2353
2023-08-02,2344,2178,21,995000,2041,26080,25964, ,9,466,0,995000,21,1914,2359
2023-08-04,2344,3830,12,995000,822,29076,26080, ,81,787,0,995000,142,1269,1914
2023-08-07,2344,829,372,995000,1453,28080,29076, ,7,38,0,995000,78,1309,1269
2023-08-08,2344,1338,167,995000,1558,27693,28080, ,3,67,0,995000,52,1294,1309
2023-08-09,2344,1134,7,995000,292,28528,27693, ,21,40,0,995000,138,1392,1294
2023-08-10,2344,1384,18,995000,467,29427,28528, ,3,76,0,995000,38,1354,1392
2023-08-11,2344,591,5,995000,473,29540,29427, ,2,80,0,995000,69,1343,1354
2023-08-14,2344,2185,7,995000,1404,30314,29540, ,12,386,0,995000,1649,2606,1343
2023-08-15,2344,542,9,995000,995,29852,30314, ,5,1513,0,995000,321,1414,2606
2023-08-16,2344,800,38,995000,621,29993,29852, ,0,103,5,995000,372,1678,1414
2023-08-17,2344,583,138,995000,467,29971,29993, ,6,480,0,995000,164,1362,1678
2023-08-18,2344,686,16,995000,351,30290,29971, ,7,62,12,995000,58,1346,1362
2023-08-21,2344,1348,72,995000,973,30593,30290, ,11,76,0,995000,69,1339,1346
2023-08-22,2344,571,11,995000,1020,30133,30593, ,23,132,0,995000,342,1549,1339
2023-08-23,2344,363,3,995000,522,29971,30133, ,2,329,0,995000,71,1291,1549
2023-08-24,2344,1114,10,995000,1257,29818,29971, ,23,171,1,995000,66,1185,1291
2023-08-25,2344,740,9,995000,362,30187,29818, ,2,32,0,995000,206,1359,1185
2023-08-28,2344,350,1,995000,345,30191,30187, ,0,41,0,995000,12,1330,1359
2023-08-29,2344,1049,29,995000,587,30624,30191, ,12,36,0,995000,112,1406,1330
2023-08-30,2344,1816,0,995000,1613,30827,30624, ,22,69,0,995000,63,1400,1406
2023-08-31,2344,1274,5,995000,1352,30744,30827, ,15,44,0,995000,36,1392,1400
2023-09-01,2344,1000,12,995000,2172,29560,30744, ,22,57,0,995000,276,1611,1392
2023-09-04,2344,2381,30,995000,590,31321,29560, ,8,84,0,995000,34,1561,1611
2023-09-05,2344,1470,21,995000,2315,30455,31321, ,8,45,10,995000,23,1529,1561
2023-09-06,2344,851,6,995000,823,30477,30455, ,1,173,0,995000,60,1416,1529
2023-09-07,2344,456,5,995000,1402,29526,30477, ,3,61,0,995000,68,1423,1416
2023-09-08,2344,334,22,995000,982,28856,29526, ,5,236,3,995000,51,1235,1423
2023-09-11,2344,686,7,995000,532,29003,28856, ,14,190,1,995000,7,1051,1235
2023-09-12,2344,305,8,995000,487,28813,29003, ,0,54,100,995000,12,909,1051
2023-09-13,2344,390,10,995000,288,28905,28813,X ,16,256,0,995000,73,726,909
2023-09-14,2344,687,81,995000,1360,28151,28905,X ,0,468,6,995000,0,252,726
2023-09-15,2344,2603,44,995000,1855,28855,28151,X ,0,0,252,995000,0,0,252
2023-09-18,2344,1424,35,995000,1412,28832,28855,X ,0,0,0,995000,0,0,0
2023-09-19,2344,3616,45,995000,1553,30850,28832, ,0,0,0,995000,0,0,0
2023-09-20,2344,2058,2,995000,2047,30859,30850, ,121,0,0,995000,292,292,0
2023-09-21,2344,707,11,995000,720,30835,30859, ,18,147,0,995000,109,254,292
2023-09-22,2344,543,23,995000,412,30943,30835, ,2,64,0,995000,74,264,254
2023-09-25,2344,1028,26,995000,968,30977,30943, ,5,49,0,995000,17,232,264
2023-09-26,2344,1224,33,995000,975,31193,30977, ,6,27,0,995000,53,258,232
2023-09-27,2344,1011,84,995000,639,31481,31193, ,15,17,2,995000,90,329,258
2023-09-28,2344,1579,63,995000,564,32433,31481, ,23,164,0,995000,28,193,329
2023-10-02,2344,833,21,995000,644,32601,32433, ,17,89,0,995000,12,116,193
2023-10-03,2344,790,5,995000,1468,31918,32601, ,17,26,10,995000,18,98,116
2023-10-04,2344,682,16,995000,329,32255,31918, ,11,44,3,995000,9,60,98
2023-10-05,2344,1321,3,995000,2552,31021,32255,X ,30,31,0,995000,332,361,60
2023-10-06,2344,1999,52,995000,2747,30221,31021,X ,0,336,8,995000,0,17,361
2023-10-11,2344,2840,40,995000,5687,27334,30221,X ,0,0,17,995000,0,0,17
2023-10-12,2344,2489,6,995000,3359,26458,27334,X ,0,0,0,995000,0,0,0
2023-10-13,2344,2210,12,995000,1279,27377,26458, ,0,0,0,995000,0,0,0
2023-10-16,2344,6641,21,995000,1559,32438,27377, ,428,0,0,995000,168,168,0
2023-10-17,2344,1206,0,995000,3351,30293,32438, ,69,31,0,995000,213,350,168
2023-10-18,2344,1939,13,995000,625,31594,30293, ,13,151,0,995000,183,382,350
2023-10-19,2344,848,0,995000,799,31643,31594, ,13,30,0,995000,241,593,382
2023-10-20,2344,531,4,995000,794,31376,31643, ,2,67,7,995000,110,629,593
2023-10-23,2344,347,64,995000,290,31369,31376, ,5,40,0,995000,148,737,629
2023-10-24,2344,489,17,995000,353,31488,31369, ,2,74,1,995000,155,817,737
2023-10-25,2344,688,3,995000,446,31727,31488, ,2,22,1,995000,68,862,817
2023-10-26,2344,2309,1,995000,1189,32846,31727, ,13,64,0,995000,446,1244,862
2023-10-27,2344,723,6,995000,401,33162,32846, ,3,55,0,995000,402,1591,1244
2023-10-30,2344,2752,3,995000,1426,34485,33162, ,20,160,0,995000,742,2173,1591
2023-10-31,2344,2598,48,995000,2722,34313,34485, ,40,257,0,995000,358,2274,2173
2023-11-01,2344,652,2,995000,544,34419,34313, ,2,41,0,995000,394,2627,2274
2023-11-02,2344,582,91,995000,891,34019,34419, ,0,218,0,995000,592,3001,2627
2023-11-03,2344,1138,32,995000,747,34378,34019, ,22,365,0,995000,246,2882,3001
2023-11-06,2344,3319,2,995000,1410,36285,34378, ,0,172,14,995000,1314,4010,2882
2023-11-07,2344,869,1,995000,1934,35219,36285, ,10,217,0,995000,238,4031,4010
2023-11-08,2344,354,0,995000,501,35072,35219, ,8,51,0,995000,179,4159,4031
2023-11-09,2344,490,1,995000,1508,34053,35072, ,6,58,0,995000,131,4232,4159
2023-11-10,2344,646,13,995000,267,34419,34053, ,0,43,0,995000,501,4690,4232
2023-11-13,2344,1124,2,1045000,673,34868,34419, ,10,44,0,1045000,1551,6197,4690
2023-11-14,2344,1951,224,1045000,2789,33806,34868, ,32,2628,1672,1045000,190,2087,6197
2023-11-15,2344,13959,22,1045000,9773,37970,33806, ,227,635,171,1045000,2029,3310,2087
2023-11-16,2344,5416,0,1045000,4888,38498,37970, ,62,1005,101,1045000,200,2404,3310
2023-11-17,2344,2191,12,1045000,5309,35368,38498, ,42,437,47,1045000,105,2025,2404
2023-11-20,2344,3212,4,1045000,1476,37100,35368, ,12,234,60,1045000,234,1965,2025
2023-11-21,2344,1659,2,1045000,4600,34157,37100, ,33,196,1,1045000,107,1875,1965
2023-11-22,2344,1225,0,1045000,728,34654,34157, ,15,204,3,1045000,50,1718,1875
2023-11-23,2344,1285,43,1045000,506,35390,34654, ,15,110,6,1045000,72,1674,1718
2023-11-24,2344,1570,10,1045000,1121,35829,35390, ,7,121,0,1045000,152,1705,1674
2023-11-27,2344,1260,0,1045000,2130,34959,35829, ,16,350,0,1045000,151,1506,1705
2023-11-28,2344,1905,18,1045000,1909,34937,34959, ,10,135,0,1045000,205,1576,1506
2023-11-29,2344,4713,30,1045000,3374,36246,34937, ,20,17,67,1045000,563,2055,1576
2023-11-30,2344,3171,1,1045000,4165,35251,36246, ,38,207,0,1045000,139,1987,2055
2023-12-01,2344,1403,55,1045000,900,35699,35251, ,5,93,0,1045000,86,1980,1987
2023-12-04,2344,1507,0,1045000,1026,36180,35699, ,9,134,0,1045000,17,1863,1980
2023-12-05,2344,1343,2,1045000,864,36657,36180, ,19,309,0,1045000,9,1563,1863
2023-12-06,2344,1401,5,1045000,428,37625,36657, ,8,192,0,1045000,9,1380,1563
2023-12-07,2344,1294,1,1045000,687,38231,37625, ,2,125,0,1045000,33,1288,1380
2023-12-08,2344,829,1,1045000,681,38378,38231, ,5,37,0,1045000,45,1296,1288
2023-12-11,2344,920,11,1045000,1417,37870,38378, ,6,23,0,1045000,27,1300,1296
2023-12-12,2344,1903,11,1045000,1016,38746,37870, ,6,40,0,1045000,35,1295,1300
2023-12-13,2344,853,3,1045000,2151,37445,38746, ,3,14,0,1045000,41,1322,1295
2023-12-14,2344,1377,4,1045000,2071,36747,37445, ,13,43,0,1045000,31,1310,1322
2023-12-15,2344,4026,13,1045000,6113,34647,36747, ,51,28,21,1045000,527,1788,1310
