date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,6515,269,0,8634,201,1097,1029, ,0,22,0,8634,1,7,28
2023-07-18,6515,110,0,8634,55,1152,1097, ,1,1,0,8634,3,9,7
2023-07-19,6515,128,0,8634,84,1196,1152, ,0,0,0,8634,1,10,9
2023-07-20,6515,117,0,8634,71,1242,1196, ,0,3,0,8634,15,22,10
2023-07-21,6515,73,0,8634,52,1263,1242, ,0,19,0,8634,2,5,22
2023-07-24,6515,88,0,8634,80,1271,1263, ,1,0,0,8634,1,6,5
2023-07-25,6515,218,0,8634,176,1313,1271, ,2,1,0,8634,5,10,6
2023-07-26,6515,202,0,8634,125,1390,1313, ,1,0,0,8634,3,13,10
2023-07-27,6515,66,0,8634,82,1374,1390, ,0,0,0,8634,6,19,13
2023-07-28,6515,57,0,8634,57,1374,1374, ,0,6,0,8634,2,15,19
2023-07-31,6515,230,0,8634,88,1516,1374, ,1,2,0,8634,1,14,15
2023-08-01,6515,82,1,8634,90,1507,1516, ,1,7,0,8634,5,12,14
2023-08-02,6515,59,1,8634,150,1415,1507, ,2,1,0,8634,5,16,12
2023-08-04,6515,108,1,8634,91,1431,1415, ,2,10,0,8634,10,16,16
2023-08-07,6515,153,0,8634,50,1534,1431, ,0,2,0,8634,2,16,16
2023-08-08,6515,117,2,8634,74,1575,1534, ,3,3,0,8634,34,47,16
2023-08-09,6515,107,1,8634,30,1651,1575, ,1,14,0,8634,15,48,47
2023-08-10,6515,99,7,8634,150,1593,1651, ,4,33,0,8634,14,29,48
2023-08-11,6515,49,1,8634,36,1605,1593, ,4,16,0,8634,12,25,29
2023-08-14,6515,34,1,8633,53,1585,1605, ,0,1,0,8633,8,32,25
2023-08-15,6515,52,0,8633,54,1583,1585, ,2,12,0,8633,1,21,32
2023-08-16,6515,64,2,8633,18,1627,1583, ,0,5,0,8633,4,20,21
2023-08-17,6515,162,0,8633,67,1722,1627, ,1,3,0,8633,4,21,20
