date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,6770,626,0,1017312,351,33867,33592, ,0,17,0,1017312,100,2856,2773
2023-07-18,6770,632,9,1017312,1014,33476,33867, ,6,42,0,1017312,87,2901,2856
2023-07-19,6770,601,3,1017312,416,33658,33476, ,2,320,0,1017312,694,3275,2901
2023-07-20,6770,698,5,1017312,1036,33315,33658, ,9,2332,0,1017312,356,1299,3275
2023-07-21,6770,496,20,1017312,398,33393,33315, ,2,47,0,1017312,45,1297,1299
2023-07-24,6770,383,5,1017312,397,33374,33393, ,5,241,0,1017312,185,1241,1297
2023-07-25,6770,743,25,1017312,688,33404,33374, ,7,519,0,1017312,156,878,1241
2023-07-26,6770,634,94,1017312,211,33733,33404, ,11,45,0,1017312,54,887,878
2023-07-27,6770,275,0,1017312,484,33524,33733, ,11,61,0,1017312,33,859,887
2023-07-28,6770,464,1,1017312,412,33575,33524, ,1,25,0,1017312,86,920,859
2023-07-31,6770,330,2,1017312,407,33496,33575, ,23,43,0,1017312,8,885,920
2023-08-01,6770,259,40,1017312,322,33393,33496, ,1,6,30,1017312,6,855,885
2023-08-02,6770,464,5,1017312,406,33446,33393, ,0,72,0,1017312,26,809,855
2023-08-04,6770,419,15,1017312,115,33735,33446, ,0,31,0,1017312,20,798,809
2023-08-07,6770,86,42,1017312,138,33641,33735, ,0,16,0,1017312,22,804,798
2023-08-08,6770,596,20,1017312,231,33986,33641, ,1,24,0,1017312,10,790,804
2023-08-09,6770,136,46,1017312,144,33932,33986, ,0,2,0,1017312,49,837,790
2023-08-10,6770,294,18,1017312,345,33863,33932, ,2,55,0,1017312,18,800,837
2023-08-11,6770,1357,1,1017312,1033,34186,33863, ,5,78,0,1017312,179,901,800
2023-08-14,6770,923,66,1017652,1148,33895,34186, ,0,174,0,1017652,191,918,901
2023-08-15,6770,667,15,1017652,386,34161,33895, ,6,60,0,1017652,63,921,918
2023-08-16,6770,613,2,1017652,569,34203,34161, ,8,60,0,1017652,1014,1875,921
2023-08-17,6770,604,35,1017652,581,34191,34203, ,16,259,0,1017652,435,2051,1875
2023-08-18,6770,247,13,1017652,708,33717,34191, ,31,207,0,1017652,1458,3302,2051
2023-08-21,6770,350,36,1017652,176,33855,33717, ,0,792,0,1017652,115,2625,3302
2023-08-22,6770,202,4,1017652,150,33903,33855, ,5,198,2,1017652,195,2620,2625
2023-08-23,6770,155,4,1017652,399,33655,33903, ,2,117,0,1017652,134,2637,2620
2023-08-24,6770,395,0,1017652,212,33838,33655, ,3,68,0,1017652,181,2750,2637
2023-08-25,6770,194,26,1017652,72,33934,33838, ,4,116,0,1017652,53,2687,2750
2023-08-28,6770,501,2,1017652,214,34219,33934, ,4,150,0,1017652,187,2724,2687
2023-08-29,6770,227,10,1017652,212,34224,34219, ,5,37,0,1017652,32,2719,2724
2023-08-30,6770,271,2,1017652,471,34022,34224, ,15,51,0,1017652,739,3407,2719
2023-08-31,6770,311,6,1017652,478,33849,34022, ,7,93,0,1017652,197,3511,3407
2023-09-01,6770,118,6,1017652,176,33785,33849, ,0,190,0,1017652,140,3461,3511
2023-09-04,6770,192,0,1017652,342,33635,33785, ,6,23,0,1017652,65,3503,3461
2023-09-05,6770,138,18,1017652,427,33328,33635, ,5,30,0,1017652,21,3494,3503
2023-09-06,6770,327,75,1017652,178,33402,33328, ,5,183,0,1017652,123,3434,3494
2023-09-07,6770,122,1,1017652,137,33386,33402, ,1,23,1,1017652,40,3450,3434
2023-09-08,6770,327,7,1017652,122,33584,33386, ,7,118,0,1017652,9,3341,3450
2023-09-11,6770,355,6,1017652,428,33505,33584, ,11,396,0,1017652,32,2977,3341
2023-09-12,6770,296,0,1017652,60,33741,33505, ,7,121,0,1017652,146,3002,2977
2023-09-13,6770,118,0,1017652,126,33733,33741, ,7,70,0,1017652,37,2969,3002
2023-09-14,6770,295,0,1017834,540,33488,33733, ,6,73,0,1017834,138,3034,2969
2023-09-15,6770,290,1,1017834,377,33400,33488, ,19,27,0,1017834,45,3052,3034
2023-09-18,6770,297,1,1017834,241,33455,33400, ,0,115,0,1017834,5,2942,3052
2023-09-19,6770,133,10,1017834,68,33510,33455, ,1,97,0,1017834,18,2863,2942
2023-09-20,6770,434,0,1017834,67,33877,33510, ,0,127,0,1017834,104,2840,2863
2023-09-21,6770,248,1,1017834,45,34079,33877, ,9,260,0,1017834,18,2598,2840
2023-09-22,6770,124,0,1017834,208,33995,34079, ,2,251,0,1017834,44,2391,2598
2023-09-25,6770,438,4,1017834,134,34295,33995, ,3,91,0,1017834,70,2370,2391
2023-09-26,6770,477,5,1017834,82,34685,34295, ,1,366,0,1017834,583,2587,2370
2023-09-27,6770,360,3,1017834,354,34688,34685, ,10,558,0,1017834,50,2079,2587
2023-09-28,6770,368,2,1017834,128,34926,34688, ,1,38,0,1017834,71,2112,2079
2023-10-02,6770,197,7,1017834,103,35013,34926, ,0,201,0,1017834,20,1931,2112
2023-10-03,6770,114,3,1017834,91,35033,35013, ,0,30,0,1017834,46,1947,1931
2023-10-04,6770,458,37,1017834,444,35010,35033, ,1,130,0,1017834,58,1875,1947
2023-10-05,6770,61,1,1017834,172,34898,35010, ,0,55,0,1017834,12,1832,1875
2023-10-06,6770,78,107,1017834,130,34739,34898, ,0,31,0,1017834,24,1825,1832
2023-10-11,6770,859,4,1017834,555,35039,34739, ,1,180,0,1017834,33,1678,1825
2023-10-12,6770,299,2,1017834,833,34503,35039, ,0,80,0,1017834,109,1707,1678
2023-10-13,6770,597,8,1017899,730,34362,34503, ,1,24,0,1017899,111,1794,1707
2023-10-16,6770,1326,8,1017899,885,34795,34362, ,11,263,0,1017899,178,1709,1794
2023-10-17,6770,831,0,1017899,1388,34238,34795, ,13,130,0,1017899,235,1814,1709
2023-10-18,6770,1048,3,1017899,438,34845,34238, ,23,70,0,1017899,34,1778,1814
2023-10-19,6770,490,7,1017899,284,35044,34845, ,7,119,0,1017899,18,1677,1778
2023-10-20,6770,1603,3,1017899,415,36229,35044, ,28,63,0,1017899,56,1670,1677
2023-10-23,6770,660,0,1017899,493,36396,36229, ,1,95,0,1017899,58,1633,1670
2023-10-24,6770,271,4,1017899,230,36433,36396, ,12,99,0,1017899,81,1615,1633
2023-10-25,6770,4303,0,1017899,1153,39583,36433, ,12,368,0,1017899,159,1406,1615
2023-10-26,6770,1595,0,1017899,142,41036,39583, ,4,169,0,1017899,17,1254,1406
2023-10-27,6770,399,1039,1017899,309,40087,41036, ,1,53,0,1017899,49,1250,1254
2023-10-30,6770,330,4000,1017899,140,36277,40087, ,0,30,0,1017899,14,1234,1250
2023-10-31,6770,199,1,1017899,431,36044,36277, ,0,21,0,1017899,36,1249,1234
2023-11-01,6770,661,0,1017899,700,36005,36044, ,15,68,0,1017899,79,1260,1249
2023-11-02,6770,432,0,1017899,642,35795,36005, ,2,21,0,1017899,13,1252,1260
2023-11-03,6770,2122,5,1017899,1667,36245,35795, ,5,134,0,1017899,199,1317,1252
2023-11-06,6770,2999,27,1017899,1131,38086,36245, ,15,89,0,1017899,27,1255,1317
2023-11-07,6770,539,7,1017899,1044,37574,38086, ,6,25,0,1017899,154,1384,1255
2023-11-08,6770,748,8,1017899,302,38012,37574, ,2,21,0,1017899,158,1521,1384
2023-11-09,6770,440,1,1017899,463,37988,38012, ,5,11,0,1017899,123,1633,1521
2023-11-10,6770,390,0,1017899,421,37957,37988, ,0,44,0,1017899,92,1681,1633
2023-11-13,6770,976,11,1017899,468,38454,37957, ,8,109,0,1017899,21,1593,1681
2023-11-14,6770,629,0,1018001,670,38413,38454, ,1,6,0,1018001,50,1637,1593
2023-11-15,6770,987,6,1018001,1443,37951,38413, ,168,343,0,1018001,100,1394,1637
2023-11-16,6770,818,24,1018001,509,38236,37951, ,5,11,0,1018001,93,1476,1394
2023-11-17,6770,402,9,1018001,819,37810,38236, ,5,77,0,1018001,41,1440,1476
2023-11-20,6770,1153,55,1018001,811,38097,37810, ,6,48,0,1018001,44,1436,1440
2023-11-21,6770,943,4,1018001,1110,37926,38097, ,3,18,0,1018001,137,1555,1436
2023-11-22,6770,1036,9,1018001,1199,37754,37926, ,0,136,25,1018001,121,1515,1555
2023-11-23,6770,696,15,1018001,871,37564,37754, ,0,9,12,1018001,190,1684,1515
2023-11-24,6770,511,1,1018001,1388,36686,37564, ,0,5,80,1018001,131,1730,1684
2023-11-27,6770,333,4,1018001,718,36297,36686, ,5,118,0,1018001,32,1644,1730
2023-11-28,6770,1258,4,1018001,899,36652,36297, ,11,110,0,1018001,64,1598,1644
2023-11-29,6770,963,12,1018001,468,37135,36652, ,5,14,0,1018001,55,1639,1598
2023-11-30,6770,226,3,1018001,775,36583,37135, ,6,16,0,1018001,10,1633,1639
2023-12-01,6770,488,4,1018001,376,36691,36583, ,1,40,0,1018001,6,1599,1633
2023-12-04,6770,443,3,1018001,411,36720,36691, ,10,22,0,1018001,53,1630,1599
2023-12-05,6770,296,10,1018001,573,36433,36720, ,5,70,0,1018001,13,1573,1630
2023-12-06,6770,498,2,1018001,383,36546,36433, ,5,343,0,1018001,4,1234,1573
2023-12-07,6770,766,21,1018001,239,37052,36546, ,1,24,0,1018001,9,1219,1234
2023-12-08,6770,176,8,1018001,249,36971,37052, ,0,5,0,1018001,7,1221,1219
2023-12-11,6770,377,15,1018001,229,37104,36971, ,2,40,0,1018001,0,1181,1221
2023-12-12,6770,1249,52,1018001,1071,37230,37104, ,0,7,0,1018001,32,1206,1181
2023-12-13,6770,932,11,1018001,2068,36083,37230, ,12,54,0,1018001,67,1219,1206
2023-12-14,6770,878,2,1020972,830,36129,36083, ,1,16,0,1020972,9,1212,1219
2023-12-15,6770,232,1,1020972,1688,34672,36129, ,7,19,1,1020972,47,1239,1212
2023-12-18,6770,411,8,1020972,416,34659,34672, ,2,22,0,1020972,11,1228,1239
2023-12-19,6770,786,24,1020972,276,35145,34659, ,2,70,0,1020972,9,1167,1228
2023-12-20,6770,200,11,1020972,623,34711,35145, ,0,74,0,1020972,12,1105,1167
2023-12-21,6770,326,2,1020972,93,34942,34711, ,0,16,0,1020972,3,1092,1105
2023-12-22,6770,224,3,1020972,481,34682,34942, ,0,14,0,1020972,12,1090,1092
2023-12-25,6770,208,15,1020972,233,34642,34682, ,0,17,0,1020972,4,1077,1090
2023-12-26,6770,150,42,1020972,250,34500,34642, ,0,11,0,1020972,3,1069,1077
2023-12-27,6770,984,2,1020972,613,34869,34500, ,0,34,0,1020972,47,1082,1069
2023-12-28,6770,527,0,1020972,420,34976,34869, ,7,9,0,1020972,8,1081,1082
2023-12-29,6770,315,5,1020972,322,34964,34976, ,0,10,0,1020972,7,1078,1081
2024-01-02,6770,742,53,1020972,234,35419,34964, ,0,38,17,1020972,5,1028,1078
2024-01-03,6770,1304,18,1020972,887,35818,35419, ,0,127,64,1020972,55,892,1028
2024-01-04,6770,1011,105,1020972,618,36106,35818, ,0,6,0,1020972,53,939,892
2024-01-05,6770,9373,15,1020972,5293,40171,36106, ,93,71,0,1020972,1629,2497,939
2024-01-08,6770,3590,0,1020972,6633,37128,40171, ,34,662,0,1020972,62,1897,2497
2024-01-09,6770,889,62,1020972,1410,36545,37128, ,29,176,1,1020972,33,1753,1897
2024-01-10,6770,871,28,1020972,589,36799,36545, ,2,692,0,1020972,10,1071,1753
2024-01-11,6770,1427,16,1020972,1147,37063,36799, ,1,119,0,1020972,5,957,1071
2024-01-12,6770,1471,17,1022318,768,37749,37063, ,6,15,0,1022318,39,981,957
2024-01-15,6770,1256,13,1022318,544,38448,37749, ,0,22,20,1022318,6,945,981
2024-01-16,6770,2912,90,1022318,569,40701,38448, ,0,99,0,1022318,14,860,945
2024-01-17,6770,2114,9,1022318,1755,41051,40701, ,0,139,0,1022318,74,795,860
2024-01-18,6770,1640,75,1022318,1745,40871,41051, ,11,99,19,1022318,98,775,795
2024-01-19,6770,1073,12,1022318,954,40978,40871, ,3,23,24,1022318,25,753,775
2024-01-22,6770,789,23,1022318,962,40782,40978, ,5,13,0,1022318,51,791,753
2024-01-23,6770,400,21,1022318,892,40269,40782, ,5,62,0,1022318,11,740,791
2024-01-24,6770,841,82,1022318,540,40488,40269, ,5,38,14,1022318,28,716,740
2024-01-25,6770,190,52,1022318,497,40129,40488, ,1,21,1,1022318,62,756,716
2024-01-26,6770,472,3,1022318,418,40180,40129, ,2,50,0,1022318,57,763,756
2024-01-29,6770,299,17,1022318,365,40097,40180, ,0,19,0,1022318,12,756,763
2024-01-30,6770,948,44,1022318,486,40515,40097, ,0,72,27,1022318,10,667,756
2024-01-31,6770,324,49,1022318,505,40285,40515, ,1,42,0,1022318,18,643,667
2024-02-01,6770,421,47,1022318,361,40298,40285, ,2,13,0,1022318,423,1053,643
2024-02-02,6770,806,28,1022318,455,40621,40298, ,6,488,0,1022318,10,575,1053
2024-02-05,6770,403,49,1031331,305,40670,40621, ,1,59,0,1031331,50,566,575
2024-02-15,6770,627,45,1031331,464,40773,40655, ,2,15,0,1031331,12,563,566
2024-02-16,6770,497,58,1031331,798,40414,40773, ,1,21,0,1031331,13,555,563
2024-02-19,6770,453,54,1031331,574,40239,40414, ,1,8,0,1031331,22,569,555
2024-02-20,6770,403,6,1031331,540,40096,40239, ,0,5,0,1031331,0,564,569
2024-02-21,6770,379,30,1031331,559,39886,40096, ,0,13,0,1031331,20,571,564
2024-02-22,6770,485,36,1031331,835,39500,39886, ,2,8,0,1031331,5,568,571
2024-02-23,6770,561,119,1031331,878,39064,39500, ,0,9,0,1031331,14,573,568
2024-02-26,6770,840,162,1031331,490,39252,39064, ,0,46,5,1031331,8,530,573
2024-02-27,6770,676,53,1031331,810,39065,39252, ,1,25,0,1031331,14,519,530
2024-02-29,6770,819,162,1031331,1331,38391,39065, ,13,72,0,1031331,826,1273,519
2024-03-01,6770,1060,26,1031331,890,38535,38391, ,17,846,0,1031331,12,439,1273
2024-03-04,6770,1805,14,1031331,552,39774,38535, ,5,28,1,1031331,2,412,439
2024-03-05,6770,2482,140,1031331,2121,39995,39774, ,12,15,0,1031331,6,403,412
2024-03-06,6770,497,136,1031331,589,39767,39995, ,4,97,0,1031331,7,313,403
2024-03-07,6770,2166,24,1031331,694,41215,39767, ,1,5,0,1031331,14,322,313
2024-03-08,6770,1623,5,1031331,927,41906,41215, ,15,9,0,1031331,64,377,322
2024-03-11,6770,625,20,1031331,457,42054,41906, ,23,128,0,1031331,2,251,377
2024-03-12,6770,675,2,1031331,481,42246,42054, ,0,83,0,1031331,0,168,251
2024-03-13,6770,1210,40,1031331,743,42673,42246, ,3,67,2,1031331,74,173,168
2024-03-14,6770,219,31,1032978,314,42547,42673,X ,10,101,0,1032978,4,76,173
2024-03-15,6770,577,5,1032978,481,42638,42547,X ,0,66,10,1032978,0,0,76
2024-03-18,6770,542,19,1032978,476,42685,42638,X ,0,0,0,1032978,0,0,0
2024-03-19,6770,889,112,1032978,341,43121,42685,X ,0,0,0,1032978,0,0,0
2024-03-20,6770,618,13,1032978,506,43220,43121, ,0,0,0,1032978,0,0,0
2024-03-21,6770,839,4,1032978,458,43597,43220, ,8,0,0,1032978,3,3,0
2024-03-22,6770,575,91,1032978,609,43472,43597, ,24,0,0,1032978,230,233,3
2024-03-25,6770,476,18,1032978,1721,42209,43472, ,1,20,0,1032978,7,220,233
2024-03-26,6770,992,20,1032978,770,42411,42209, ,3,3,0,1032978,61,278,220
2024-03-27,6770,1038,30,1032978,734,42685,42411, ,3,236,0,1032978,83,125,278
2024-03-28,6770,1148,4,1032978,1189,42640,42685, ,159,40,0,1032978,89,174,125
2024-03-29,6770,244,91,1032978,303,42490,42640, ,2,18,0,1032978,14,170,174
2024-04-01,6770,906,18,1032978,382,42996,42490, ,0,64,0,1032978,5,111,170
2024-04-02,6770,339,10,1032978,391,42934,42996, ,1,14,0,1032978,9,106,111
2024-04-03,6770,899,52,1032978,446,43335,42934, ,3,21,0,1032978,219,304,106
2024-04-08,6770,814,59,1032978,1194,42896,43335, ,21,141,0,1032978,117,280,304
2024-04-09,6770,319,32,1032978,621,42562,42896, ,2,1,0,1032978,148,427,280
2024-04-10,6770,707,35,1032978,1234,42000,42562, ,7,84,0,1032978,152,495,427
2024-04-11,6770,1079,17,1032978,194,42868,42000, ,0,135,0,1032978,127,487,495
2024-04-12,6770,991,6,1034929,471,43382,42868, ,0,37,0,1034929,17,467,487
2024-04-15,6770,1212,6,1034929,741,43847,43382, ,0,18,0,1034929,27,476,467
2024-04-16,6770,928,33,1034929,2068,42674,43847, ,24,72,0,1034929,157,561,476
2024-04-17,6770,1973,7,1034929,1093,43547,42674, ,6,71,0,1034929,147,637,561
2024-04-18,6770,1943,23,1034929,1295,44172,43547, ,4,82,0,1034929,173,728,637
2024-04-19,6770,1433,55,1034929,2464,43086,44172, ,21,97,0,1034929,106,737,728
2024-04-22,6770,945,50,1034929,689,43292,43086, ,1,108,5,1034929,59,683,737
2024-04-23,6770,511,22,1034929,258,43523,43292, ,2,46,0,1034929,202,839,683
2024-04-24,6770,1078,95,1034929,1175,43331,43523, ,4,407,0,1034929,145,577,839
2024-04-25,6770,1120,13,1034929,243,44195,43331, ,7,180,0,1034929,246,643,577
2024-04-26,6770,175,18,1034929,622,43730,44195, ,1,305,0,1034929,102,440,643
2024-04-29,6770,1546,2,1034929,1662,43612,43730, ,20,72,0,1034929,338,706,440
2024-04-30,6770,1110,2,1034929,522,44198,43612, ,10,57,0,1034929,64,713,706
2024-05-02,6770,2046,7,1034929,1982,44255,44198, ,9,46,0,1034929,563,1230,713
2024-05-03,6770,5453,9,1034929,5228,44471,44255, ,126,253,0,1034929,1973,2950,1230
2024-05-06,6770,2144,2,1034929,2582,44031,44471, ,39,372,0,1034929,181,2759,2950
2024-05-07,6770,710,7,1034929,1506,43228,44031, ,20,857,0,1034929,107,2009,2759
2024-05-08,6770,2039,6,1034929,1021,44240,43228, ,0,444,0,1034929,59,1624,2009
2024-05-09,6770,1217,16,1034929,1353,44088,44240, ,5,95,1,1034929,348,1876,1624
2024-05-10,6770,724,23,1034929,1303,43486,44088, ,5,192,0,1034929,99,1783,1876
2024-05-13,6770,625,7,1034929,778,43326,43486, ,2,69,0,1034929,72,1786,1783
2024-05-14,6770,1393,17,1034929,785,43917,43326, ,34,94,0,1034929,160,1852,1786
2024-05-15,6770,796,97,1034929,547,44069,43917, ,34,195,0,1034929,159,1816,1852
2024-05-16,6770,2081,92,1034929,3596,42462,44069, ,22,188,0,1034929,1330,2958,1816
2024-05-17,6770,2738,103,1034929,1049,44048,42462, ,31,1083,0,1034929,248,2123,2958
2024-05-20,6770,1143,27,1034929,994,44170,44048, ,5,176,0,1034929,132,2079,2123
2024-05-21,6770,703,17,1034929,451,44405,44170, ,7,22,0,1034929,54,2111,2079
2024-05-22,6770,927,8,1034929,1523,43801,44405, ,7,478,0,1034929,125,1758,2111
2024-05-23,6770,2041,0,1034929,1759,44083,43801, ,5,25,0,1034929,191,1924,1758
2024-05-24,6770,1390,110,1034929,539,44824,44083, ,12,149,0,1034929,174,1949,1924
2024-05-27,6770,810,38,1034929,1748,43848,44824, ,6,210,0,1034929,149,1888,1949
2024-05-28,6770,922,44,1034929,788,43938,43848, ,10,188,0,1034929,57,1757,1888
2024-05-29,6770,919,169,1034929,500,44188,43938, ,2,54,0,1034929,87,1790,1757
2024-05-30,6770,538,38,1034929,607,44081,44188, ,1,66,0,1034929,1272,2996,1790
2024-05-31,6770,1463,53,1034929,702,44789,44081, ,14,1467,0,1034929,176,1705,2996
2024-06-03,6770,1246,10,1034929,579,45446,44789, ,16,115,0,1034929,204,1794,1705
2024-06-04,6770,613,16,1034929,975,45068,45446, ,0,87,0,1034929,731,2438,1794
2024-06-05,6770,570,29,1034929,223,45386,45068, ,15,161,2,1034929,99,2374,2438
2024-06-06,6770,460,216,1034929,690,44940,45386, ,13,354,0,1034929,41,2061,2374
2024-06-07,6770,635,10,1034929,944,44621,44940, ,14,215,0,1034929,78,1924,2061
2024-06-11,6770,1154,0,1034929,1065,44710,44621, ,42,59,30,1034929,210,2045,1924
2024-06-12,6770,1631,9,1034929,526,45806,44710, ,24,78,0,1034929,67,2034,2045
2024-06-13,6770,2890,1,1034929,3101,45594,45806, ,32,143,0,1034929,287,2178,2034
2024-06-14,6770,1457,29,1036214,3627,43395,45594, ,42,194,0,1036214,132,2116,2178
2024-06-17,6770,5343,20,1036214,6127,42591,43395, ,115,707,0,1036214,685,2094,2116
2024-06-18,6770,2078,186,1036214,2271,42212,42591, ,24,489,7,1036214,165,1763,2094
2024-06-19,6770,2237,35,1036214,1893,42521,42212, ,14,360,1,1036214,169,1571,1763
2024-06-20,6770,2279,1,1036214,2485,42314,42521, ,56,38,0,1036214,141,1674,1571
2024-06-21,6770,933,18,1036214,960,42269,42314, ,2,20,0,1036214,46,1700,1674
2024-06-24,6770,1342,2,1036214,1303,42306,42269, ,2,124,0,1036214,17,1593,1700
2024-06-25,6770,601,0,1036214,675,42232,42306, ,0,79,0,1036214,89,1603,1593
2024-06-26,6770,855,11,1036214,975,42101,42232, ,7,95,0,1036214,305,1813,1603
2024-06-27,6770,862,3,1036214,375,42585,42101, ,5,56,0,1036214,19,1776,1813
2024-06-28,6770,507,21,1036214,812,42259,42585, ,7,245,0,1036214,176,1707,1776
2024-07-01,6770,1695,1,1036214,1016,42937,42259, ,7,38,0,1036214,80,1749,1707
2024-07-02,6770,687,2,1036214,620,43002,42937, ,1,56,0,1036214,67,1760,1749
2024-07-03,6770,633,12,1036214,719,42904,43002, ,15,35,0,1036214,5,1730,1760
2024-07-04,6770,620,1,1036214,999,42524,42904, ,7,10,0,1036214,25,1745,1730
2024-07-05,6770,779,5,1036214,554,42744,42524, ,2,235,0,1036214,3,1513,1745
2024-07-08,6770,795,24,1036214,453,43081,42763, ,5,62,0,1036214,225,1781,1618
2024-07-09,6770,1082,46,1036214,1058,43040,43062, ,10,291,0,1036214,26,1411,1676
2024-07-10,6770,790,143,1036214,324,43363,43040, ,2,26,0,1036214,99,1484,1411
2024-07-11,6770,302,18,1036214,850,42797,43363, ,1,9,0,1036214,23,1498,1484
2024-07-12,6770,704,11,1037136,548,42942,42797, ,22,93,0,1037136,27,1432,1498
2024-07-15,6770,1447,34,1037136,1393,42961,42941, ,7,139,0,1037136,228,1520,1431
2024-07-16,6770,713,27,1037136,610,43037,42961, ,17,22,0,1037136,16,1514,1520
2024-07-17,6770,1852,4,1037136,648,44237,43037, ,71,388,0,1037136,639,1765,1514
2024-07-18,6770,1436,6,1037136,741,44926,44237, ,6,621,0,1037136,176,1320,1765
2024-07-19,6770,810,45,1037136,347,45344,44926, ,8,192,0,1037136,115,1243,1320
2024-07-22,6770,536,7,1037136,1080,44793,45344, ,1,133,15,1037136,63,1158,1243
2024-07-23,6770,388,2,1037136,232,44947,44793, ,12,67,0,1037136,65,1156,1158
