date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,1603,138,0,47922,87,4342,4291, ,0,2,0,47922,0,17,19
2023-07-18,1603,332,0,47922,266,4408,4342, ,0,3,0,47922,0,14,17
2023-07-19,1603,283,0,47922,108,4583,4408, ,1,0,0,47922,0,14,14
2023-07-20,1603,69,1,47922,161,4490,4583, ,0,0,0,47922,1,15,14
2023-07-21,1603,184,0,47922,119,4555,4490, ,0,0,0,47922,20,35,15
2023-07-24,1603,257,0,47922,94,4718,4555, ,0,20,0,47922,0,15,35
2023-07-25,1603,772,0,47922,457,5033,4718, ,1,0,0,47922,0,15,15
2023-07-26,1603,244,0,47922,255,5022,5033, ,0,4,0,47922,1,12,15
2023-07-27,1603,175,1,47922,215,4981,5022, ,0,1,0,47922,15,26,12
2023-07-28,1603,310,0,47922,503,4788,4981, ,0,1,0,47922,12,37,26
2023-07-31,1603,42,0,47922,151,4679,4788, ,0,20,0,47922,32,49,37
2023-08-01,1603,17,0,47922,57,4639,4679, ,0,0,0,47922,1,50,49
2023-08-02,1603,329,0,47922,325,4643,4639, ,3,36,0,47922,5,19,50
2023-08-04,1603,226,0,47922,81,4788,4643, ,0,6,0,47922,23,36,19
2023-08-07,1603,36,0,47922,110,4714,4788, ,0,22,0,47922,1,15,36
2023-08-08,1603,83,0,47922,210,4587,4714, ,0,4,0,47922,1,12,15
2023-08-09,1603,33,0,47922,126,4494,4587, ,1,1,0,47922,2,13,12
2023-08-10,1603,117,0,47922,105,4506,4494, ,0,2,0,47922,5,16,13
2023-08-11,1603,59,0,47922,46,4519,4506, ,0,0,0,47922,5,21,16
2023-08-14,1603,143,0,47922,25,4637,4519, ,0,6,0,47922,2,17,21
2023-08-15,1603,37,0,47922,370,4304,4637, ,0,2,0,47922,0,15,17
2023-08-16,1603,120,0,47922,59,4365,4304, ,0,0,2,47922,0,13,15
2023-08-17,1603,104,0,47922,295,4174,4365, ,0,10,0,47922,1,4,13
2023-08-18,1603,120,0,47922,128,4166,4174, ,2,0,0,47922,2,6,4
2023-08-21,1603,576,0,47922,458,4284,4166,X ,2,2,0,47922,2,6,6
2023-08-22,1603,517,0,47922,88,4713,4284,X ,0,6,0,47922,0,0,6
2023-08-23,1603,181,0,47922,308,4586,4713,X ,0,0,0,47922,0,0,0
2023-08-24,1603,232,0,47922,108,4710,4586,X ,0,0,0,47922,0,0,0
2023-08-25,1603,226,0,47922,75,4861,4710, ,0,0,0,47922,0,0,0
2023-08-28,1603,248,0,47922,124,4985,4861, ,1,0,0,47922,0,0,0
2023-08-29,1603,189,0,47922,193,4981,4985, ,0,0,0,47922,0,0,0
2023-08-30,1603,41,0,47922,172,4850,4981, ,0,0,0,47922,0,0,0
2023-08-31,1603,250,1,47922,321,4778,4850, ,2,0,0,47922,2,2,0
2023-09-01,1603,291,0,47922,235,4834,4778, ,0,0,0,47922,0,2,2
2023-09-04,1603,526,0,47922,152,5208,4834, ,0,1,0,47922,0,1,2
2023-09-05,1603,140,0,47922,153,5195,5208, ,0,1,0,47922,1,1,1
2023-09-06,1603,309,0,47922,273,5231,5195, ,1,0,0,47922,2,3,1
2023-09-07,1603,97,0,47922,77,5251,5231, ,0,0,0,47922,5,8,3
2023-09-08,1603,425,0,47922,109,5567,5251, ,6,5,0,47922,48,51,8
2023-09-11,1603,90,0,47922,73,5584,5567, ,0,34,0,47922,26,43,51
2023-09-12,1603,73,0,47922,49,5608,5584, ,0,19,0,47922,4,28,43
2023-09-13,1603,85,0,47922,106,5587,5608, ,0,2,0,47922,2,28,28
2023-09-14,1603,108,0,47922,250,5445,5587, ,0,6,0,47922,0,22,28
2023-09-15,1603,27,0,47922,75,5397,5445, ,0,2,0,47922,1,21,22
2023-09-18,1603,92,0,47922,50,5439,5397, ,0,4,0,47922,1,18,21
2023-09-19,1603,57,0,47922,33,5463,5439, ,0,0,0,47922,0,18,18
2023-09-20,1603,72,0,47922,13,5522,5463, ,0,0,0,47922,0,18,18
2023-09-21,1603,125,0,47922,63,5584,5522, ,0,2,0,47922,3,19,18
