date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,1504,3122,2,534699,3136,28275,28291, ,61,321,0,534699,64,357,614
2023-07-18,1504,1946,5,534699,2187,28029,28275, ,33,58,0,534699,69,368,357
2023-07-19,1504,1300,45,534699,4475,24809,28029, ,27,85,0,534699,140,423,368
2023-07-20,1504,170,5,534699,2134,22840,24809, ,23,36,0,534699,146,533,423
2023-07-21,1504,5037,1,534699,3241,24635,22840, ,83,117,0,534699,318,734,533
2023-07-24,1504,3671,2,534699,2374,25930,24635, ,57,186,0,534699,69,617,734
2023-07-25,1504,9889,0,534699,8215,27604,25930, ,120,109,0,534699,650,1158,617
2023-07-26,1504,12072,0,534699,12341,27335,27604, ,248,598,1,534699,167,726,1158
2023-07-27,1504,2335,0,534699,2554,27116,27335, ,49,80,1,534699,179,824,726
2023-07-28,1504,1619,1,534699,1878,26856,27116, ,67,313,0,534699,126,637,824
2023-07-31,1504,1216,1,534699,1700,26371,26856, ,27,68,1,534699,57,625,637
2023-08-01,1504,663,3,534699,1940,25091,26371, ,22,66,0,534699,71,630,625
2023-08-02,1504,2657,0,534699,1537,26211,25091, ,65,170,0,534699,52,512,630
2023-08-04,1504,731,1,534699,1399,25542,26211, ,28,101,1,534699,95,505,512
2023-08-07,1504,853,20,534699,1613,24762,25542, ,14,60,0,534699,38,483,505
2023-08-08,1504,846,0,534699,306,25302,24762, ,18,65,0,534699,75,493,483
2023-08-09,1504,668,18,534699,579,25373,25302, ,26,42,0,534699,341,792,493
2023-08-10,1504,579,5,534699,1067,24880,25373, ,5,144,0,534699,248,896,792
2023-08-11,1504,1179,14,534699,1551,24494,24880, ,22,105,2,534699,414,1203,896
2023-08-14,1504,1245,3,534699,791,24945,24494, ,9,134,3,534699,183,1249,1203
2023-08-15,1504,888,2,534699,439,25392,24945, ,3,154,0,534699,148,1243,1249
2023-08-16,1504,586,7,534699,1352,24619,25392, ,32,162,0,534699,145,1226,1243
2023-08-17,1504,399,3,534699,745,24270,24619, ,29,264,0,534699,99,1061,1226
2023-08-18,1504,1599,105,534699,1543,24221,24270, ,40,124,0,534699,102,1039,1061
2023-08-21,1504,847,17,534699,425,24626,24221, ,34,291,0,534699,232,980,1039
2023-08-22,1504,1056,1,534699,2346,23335,24626, ,30,109,0,534699,382,1253,980
2023-08-23,1504,337,9,534699,345,23318,23335, ,4,145,0,534699,96,1204,1253
2023-08-24,1504,820,3,534699,1541,22594,23318, ,9,210,0,534699,191,1185,1204
2023-08-25,1504,490,1,534699,306,22777,22594, ,24,159,9,534699,63,1080,1185
2023-08-28,1504,179,32,534699,340,22584,22777, ,1,90,0,534699,90,1080,1080
2023-08-29,1504,475,0,534699,491,22568,22584, ,19,141,0,534699,38,977,1080
2023-08-30,1504,273,1,534699,227,22613,22568, ,0,137,0,534699,7,847,977
2023-08-31,1504,115,25,534699,279,22424,22613, ,0,75,0,534699,22,794,847
2023-09-01,1504,371,3,534699,389,22403,22424, ,0,43,0,534699,75,826,794
2023-09-04,1504,732,29,534699,460,22646,22403, ,26,129,0,534699,450,1147,826
2023-09-05,1504,240,25,534699,318,22543,22646, ,10,194,0,534699,147,1100,1147
2023-09-06,1504,430,17,534699,402,22554,22543, ,22,133,0,534699,82,1049,1100
2023-09-07,1504,380,2,534699,384,22548,22554, ,25,143,0,534699,93,999,1049
2023-09-08,1504,286,0,534699,294,22540,22548, ,0,92,0,534699,49,956,999
2023-09-11,1504,846,34,534699,507,22845,22540, ,14,253,0,534699,204,907,956
2023-09-12,1504,180,22,534699,435,22568,22845, ,10,25,0,534699,77,959,907
2023-09-13,1504,252,2,534699,556,22262,22568, ,8,264,0,534699,137,832,959
2023-09-14,1504,333,0,534699,386,22209,22262, ,0,131,0,534699,70,771,832
2023-09-15,1504,637,4,534699,509,22333,22209, ,6,86,0,534699,37,722,771
2023-09-18,1504,408,0,534699,154,22587,22333, ,1,27,0,534699,55,750,722
2023-09-19,1504,996,0,534699,682,22901,22587, ,40,62,0,534699,147,835,750
2023-09-20,1504,526,0,534699,375,23052,22901, ,21,70,0,534699,60,825,835
2023-09-21,1504,797,1,534699,644,23204,23052, ,10,148,100,534699,127,704,825
2023-09-22,1504,606,10,534699,1632,22168,23204, ,10,61,0,534699,303,946,704
2023-09-25,1504,1479,0,534699,822,22825,22168, ,19,30,0,534699,62,978,946
2023-09-26,1504,996,1,534699,1189,22631,22825, ,19,35,0,534699,69,1012,978
2023-09-27,1504,984,1,534699,508,23106,22631, ,16,19,0,534699,75,1068,1012
2023-09-28,1504,434,5,534699,674,22861,23106, ,3,32,0,534699,30,1066,1068
2023-10-02,1504,736,1,534699,795,22801,22861, ,2,78,0,534699,24,1012,1066
2023-10-03,1504,654,0,534699,506,22949,22801, ,6,134,0,534699,44,922,1012
2023-10-04,1504,1281,23,534699,827,23380,22949, ,27,204,0,534699,76,794,922
2023-10-05,1504,143,0,534699,495,23028,23380, ,4,20,0,534699,34,808,794
2023-10-06,1504,408,2,534699,223,23211,23028, ,1,31,0,534699,23,800,808
2023-10-11,1504,1110,0,534699,513,23808,23211, ,17,172,0,534699,33,661,800
2023-10-12,1504,228,7,534699,747,23282,23808, ,15,41,0,534699,45,665,661
2023-10-13,1504,406,12,534699,125,23551,23282, ,5,44,0,534699,14,635,665
2023-10-16,1504,152,6,534699,142,23555,23551, ,1,11,0,534699,25,649,635
2023-10-17,1504,724,3,534699,302,23974,23555, ,4,73,0,534699,86,662,649
2023-10-18,1504,185,5,534699,497,23657,23974, ,0,58,0,534699,64,668,662
2023-10-19,1504,482,1,534699,173,23965,23657, ,2,81,0,534699,44,631,668
2023-10-20,1504,258,2,534699,388,23833,23965, ,39,118,0,534699,76,589,631
2023-10-23,1504,518,0,534699,924,23427,23833, ,24,56,0,534699,87,620,589
2023-10-24,1504,210,0,534699,193,23444,23427, ,2,44,0,534699,22,598,620
2023-10-25,1504,299,3,534699,172,23568,23444, ,2,24,0,534699,19,593,598
2023-10-26,1504,474,3,534699,110,23929,23568, ,0,31,0,534699,28,590,593
2023-10-27,1504,329,1,534699,195,24062,23929, ,3,59,0,534699,16,547,590
2023-10-30,1504,35,0,534699,80,24017,24062, ,0,33,0,534699,32,546,547
2023-10-31,1504,427,7,534699,381,24056,24017, ,5,34,0,534699,50,562,546
2023-11-01,1504,392,0,534699,723,23725,24056, ,33,61,0,534699,87,588,562
2023-11-02,1504,96,7,534699,438,23376,23725, ,3,54,0,534699,51,585,588
2023-11-03,1504,116,0,534699,523,22969,23376, ,3,117,0,534699,20,488,585
2023-11-06,1504,570,4,534699,246,23289,22969, ,4,33,0,534699,20,475,488
2023-11-07,1504,379,6,534699,141,23521,23289, ,0,56,0,534699,16,435,475
2023-11-08,1504,390,6,534699,119,23786,23521, ,0,24,0,534699,29,440,435
2023-11-09,1504,497,0,534699,105,24178,23786, ,1,17,0,534699,15,438,440
2023-11-10,1504,367,1,534699,208,24336,24178, ,0,63,0,534699,16,391,438
2023-11-13,1504,288,0,534699,632,23992,24336, ,40,34,0,534699,41,398,391
2023-11-14,1504,1490,7,534699,1876,23599,23992, ,37,113,0,534699,33,318,398
2023-11-15,1504,252,33,534699,601,23217,23599, ,6,22,0,534699,18,314,318
2023-11-16,1504,773,6,534699,2482,21502,23217, ,77,48,0,534699,127,393,314
2023-11-17,1504,1078,15,534699,1554,21011,21502, ,15,148,0,534699,36,281,393
2023-11-20,1504,649,1,534699,1008,20651,21011, ,29,25,0,534699,45,301,281
2023-11-21,1504,1119,2,534699,433,21335,20651, ,1,23,0,534699,33,311,301
2023-11-22,1504,225,5,534699,444,21111,21335, ,2,32,0,534699,23,302,311
2023-11-23,1504,259,0,534699,1178,20192,21111, ,0,55,0,534699,40,287,302
2023-11-24,1504,807,2,534699,1871,19126,20192, ,32,14,0,534699,13,286,287
2023-11-27,1504,268,0,534699,892,18502,19126, ,3,10,0,534699,31,307,286
2023-11-28,1504,345,11,534699,427,18409,18502, ,0,6,0,534699,11,312,307
2023-11-29,1504,822,0,534699,158,19073,18409, ,0,11,0,534699,5,306,312
2023-11-30,1504,240,0,534699,318,18995,19073, ,6,11,0,534699,34,329,306
2023-12-01,1504,817,0,534699,396,19416,18995, ,1,51,0,534699,1,279,329
2023-12-04,1504,1777,70,534699,684,20439,19416, ,17,57,0,534699,37,259,279
2023-12-05,1504,2912,2,534699,360,22989,20439, ,39,33,0,534699,29,255,259
2023-12-06,1504,2581,4,534699,2157,23409,22989, ,16,31,0,534699,20,244,255
2023-12-07,1504,2715,5,534699,2130,23989,23409, ,49,17,0,534699,27,254,244
2023-12-08,1504,1184,0,534699,634,24539,23989, ,0,18,0,534699,3,239,254
2023-12-11,1504,281,0,534699,691,24129,24539, ,0,19,0,534699,6,226,239
2023-12-12,1504,436,0,534699,1372,23193,24129, ,27,8,0,534699,14,232,226
2023-12-13,1504,220,60,534699,147,23206,23193, ,0,1,0,534699,2,233,232
2023-12-14,1504,805,20,534699,591,23400,23206, ,0,12,0,534699,10,231,233
2023-12-15,1504,4180,0,534699,2488,25092,23400, ,77,56,0,534699,56,231,231
2023-12-18,1504,1680,0,534699,1339,25433,25092, ,20,27,0,534699,14,218,231
2023-12-19,1504,1092,1,534699,1184,25340,25433, ,1,33,0,534699,5,190,218
2023-12-20,1504,455,0,534699,560,25235,25340, ,7,16,0,534699,2,176,190
2023-12-21,1504,826,0,534699,803,25258,25235, ,0,8,0,534699,17,185,176
2023-12-22,1504,472,3,534699,522,25205,25258, ,1,4,0,534699,1,182,185
2023-12-25,1504,447,2,534699,966,24684,25205, ,0,8,0,534699,7,181,182
2023-12-26,1504,365,1,534699,816,24232,24684, ,23,2,0,534699,1,180,181
2023-12-27,1504,396,7,534699,594,24027,24232, ,0,21,0,534699,0,159,180
2023-12-28,1504,908,0,534699,891,24044,24027, ,11,3,0,534699,54,210,159
2023-12-29,1504,644,30,534699,579,24079,24044, ,4,45,0,534699,1,166,210
2024-01-02,1504,772,2,534699,872,23977,24079, ,2,11,0,534699,14,169,166
2024-01-03,1504,735,0,534699,463,24249,23977, ,4,28,0,534699,2,143,169
2024-01-04,1504,191,0,534699,316,24124,24249, ,2,0,0,534699,0,143,143
2024-01-05,1504,436,2,534699,257,24301,24124, ,7,3,0,534699,0,140,143
2024-01-08,1504,131,0,534699,334,24098,24301, ,1,0,0,534699,1,141,140
2024-01-09,1504,273,0,534699,558,23813,24098, ,1,3,0,534699,3,141,141
2024-01-10,1504,389,4,534699,272,23926,23813, ,1,24,0,534699,6,123,141
2024-01-11,1504,416,8,534699,382,23952,23926, ,0,8,0,534699,4,119,123
2024-01-12,1504,112,26,534699,212,23826,23952, ,3,3,0,534699,4,120,119
2024-01-15,1504,129,2,534699,572,23381,23826, ,0,4,2,534699,7,121,120
2024-01-16,1504,540,19,534699,234,23668,23381, ,0,5,0,534699,6,122,121
2024-01-17,1504,768,181,534699,1046,23209,23668, ,3,40,0,534699,31,113,122
2024-01-18,1504,131,19,534699,283,23038,23209, ,3,10,0,534699,12,115,113
2024-01-19,1504,118,3,534699,177,22976,23038, ,0,27,0,534699,2,90,115
2024-01-22,1504,320,13,534699,438,22845,22976, ,3,11,0,534699,11,90,90
2024-01-23,1504,463,0,534699,698,22610,22845, ,2,19,0,534699,13,84,90
2024-01-24,1504,181,12,534699,199,22580,22610, ,1,8,0,534699,14,90,84
2024-01-25,1504,40,9,534699,102,22509,22580, ,0,1,0,534699,5,94,90
2024-01-26,1504,99,6,534699,269,22333,22509, ,0,13,0,534699,1,82,94
2024-01-29,1504,370,5,534699,736,21962,22333, ,0,8,0,534699,2,76,82
2024-01-30,1504,354,7,534699,462,21847,21962, ,0,3,0,534699,9,82,76
2024-01-31,1504,120,32,534699,208,21727,21847, ,0,0,0,534699,5,87,82
2024-02-01,1504,104,24,534699,828,20979,21727, ,10,9,0,534699,15,93,87
2024-02-02,1504,238,3,534699,1002,20212,20979, ,0,1,0,534699,6,98,93
2024-02-05,1504,68,24,534699,476,19780,20212, ,2,1,0,534699,3,100,98
2024-02-15,1504,355,5,534699,328,19801,19779, ,10,24,0,534699,13,89,100
2024-02-16,1504,633,3,534699,1004,19427,19801, ,3,6,0,534699,42,125,89
2024-02-19,1504,771,0,534699,725,19473,19427, ,6,10,0,534699,6,121,125
2024-02-20,1504,304,2,534699,365,19410,19473, ,4,11,0,534699,14,124,121
2024-02-21,1504,256,0,534699,192,19474,19410, ,1,9,1,534699,6,120,124
2024-02-22,1504,419,0,534699,400,19493,19474, ,5,9,0,534699,2,113,120
2024-02-23,1504,699,1,534699,802,19389,19493, ,12,4,1,534699,12,120,113
2024-02-26,1504,2387,1,534699,1334,20441,19389, ,50,7,0,534699,33,146,120
2024-02-27,1504,680,0,534699,1357,19764,20441, ,7,23,0,534699,7,130,146
2024-02-29,1504,1723,1,534699,979,20507,19764, ,6,9,0,534699,75,196,130
2024-03-01,1504,834,0,534699,821,20520,20507, ,8,47,0,534699,15,164,196
2024-03-04,1504,423,5,534699,677,20261,20520, ,1,3,1,534699,6,166,164
2024-03-05,1504,640,1,534699,601,20299,20261, ,5,0,0,534699,7,173,166
2024-03-06,1504,3475,1,534699,4027,19746,20299, ,10,36,0,534699,39,176,173
2024-03-07,1504,642,3,534699,768,19617,19746, ,7,36,0,534699,20,160,176
2024-03-08,1504,477,2,534699,1084,19008,19617, ,7,52,2,534699,13,119,160
2024-03-11,1504,243,5,534699,303,18943,19008, ,5,12,0,534699,24,131,119
2024-03-12,1504,1524,0,534699,1396,19071,18943, ,11,12,0,534699,5,124,131
2024-03-13,1504,1829,9,534699,2179,18712,19071, ,12,7,0,534699,5,122,124
2024-03-14,1504,769,7,534699,784,18690,18712, ,10,18,0,534699,6,110,122
2024-03-15,1504,433,5,534699,682,18436,18690,X ,1,87,0,534699,5,28,110
2024-03-18,1504,1602,2,534699,1666,18370,18436,X ,0,25,1,534699,0,2,28
2024-03-19,1504,4946,0,534699,3847,19469,18370,X ,0,0,2,534699,0,0,2
2024-03-20,1504,4735,1,534699,4560,19643,19469,X ,0,0,0,534699,0,0,0
2024-03-21,1504,5107,0,534699,4307,20443,19643, ,0,0,0,534699,0,0,0
2024-03-22,1504,2660,0,534699,3493,19610,20443, ,1114,0,0,534699,51,51,0
2024-03-25,1504,1680,0,534699,1126,20164,19610, ,352,11,0,534699,82,122,51
2024-03-26,1504,3364,2,534699,2649,20877,20164, ,101,40,0,534699,114,196,122
2024-03-27,1504,766,0,534699,1559,20084,20877, ,9,100,0,534699,315,411,196
2024-03-28,1504,1873,0,534699,2196,19761,20084, ,25,166,0,534699,197,442,411
2024-03-29,1504,1506,1,534699,1775,19491,19761, ,26,122,0,534699,537,857,442
2024-04-01,1504,1670,0,534699,996,20165,19491, ,11,510,0,534699,28,375,857
2024-04-02,1504,711,0,534699,1273,19603,20165, ,13,164,0,534699,28,239,375
2024-04-03,1504,206,64,534699,803,18942,19603, ,4,30,0,534699,32,241,239
2024-04-08,1504,336,0,534699,741,18537,18942, ,0,13,0,534699,18,246,241
2024-04-09,1504,820,0,534699,1112,18245,18537, ,4,16,0,534699,32,262,246
2024-04-10,1504,1278,0,534699,589,18934,18245, ,0,23,0,534699,9,248,262
2024-04-11,1504,1340,0,534699,982,19292,18934, ,29,16,0,534699,149,381,248
2024-04-12,1504,7057,0,534699,5839,20510,19292, ,102,88,0,534699,297,590,381
2024-04-15,1504,4771,0,534699,3306,21975,20510, ,162,101,0,534699,133,622,590
2024-04-16,1504,1148,0,534699,2555,20568,21975, ,4,208,0,534699,52,466,622
2024-04-17,1504,5330,2,534699,2543,23353,20568, ,73,129,0,534699,328,665,466
2024-04-18,1504,5458,2,534699,5800,23009,23353, ,29,57,0,534699,98,706,665
2024-04-19,1504,4531,4,534699,4126,23410,23009, ,81,244,0,534699,117,579,706
2024-04-22,1504,1623,0,534699,2084,22949,23410, ,28,132,0,534699,136,583,579
2024-04-23,1504,985,0,534699,1612,22322,22949, ,13,210,0,534699,86,459,583
2024-04-24,1504,683,1,534699,1160,21844,22322, ,9,52,1,534699,108,514,459
2024-04-25,1504,691,22,534699,771,21742,21844, ,4,104,0,534699,55,465,514
2024-04-26,1504,676,23,534699,836,21559,21742, ,5,73,0,534699,77,469,465
2024-04-29,1504,551,31,534699,641,21438,21559, ,6,162,1,534699,30,336,469
2024-04-30,1504,623,0,534699,612,21449,21438, ,5,149,0,534699,9,196,336
2024-05-02,1504,956,5,534699,722,21678,21449, ,9,7,0,534699,61,250,196
2024-05-03,1504,349,0,534699,799,21228,21678, ,5,58,0,534699,24,216,250
2024-05-06,1504,189,0,534699,496,20921,21228, ,1,17,0,534699,31,230,216
2024-05-07,1504,282,0,534699,540,20663,20921, ,5,28,0,534699,19,221,230
2024-05-08,1504,501,0,534699,310,20854,20663, ,3,74,0,534699,3,150,221
2024-05-09,1504,349,2,534699,443,20758,20854, ,0,6,0,534699,57,201,150
2024-05-10,1504,522,163,534699,978,20139,20758, ,2,21,0,534699,54,234,201
2024-05-13,1504,680,1,534699,682,20136,20139, ,43,50,0,534699,87,271,234
2024-05-14,1504,181,1,534699,265,20051,20136, ,1,8,0,534699,8,271,271
2024-05-15,1504,207,2,534699,462,19794,20051, ,5,22,0,534699,17,266,271
2024-05-16,1504,137,0,534699,248,19683,19794, ,1,86,0,534699,57,237,266
2024-05-17,1504,141,2,534699,437,19385,19683, ,0,50,46,534699,49,190,237
2024-05-20,1504,403,0,534699,404,19384,19385, ,3,30,0,534699,18,178,190
2024-05-21,1504,521,6,534699,414,19485,19384, ,0,33,0,534699,12,157,178
2024-05-22,1504,197,2,534699,298,19382,19485, ,5,17,0,534699,29,169,157
2024-05-23,1504,437,14,534699,1077,18728,19382, ,5,10,0,534699,20,179,169
2024-05-24,1504,274,25,534699,476,18501,18728, ,2,23,0,534699,23,179,179
2024-05-27,1504,335,3,534699,619,18214,18501, ,1,22,0,534699,11,168,179
2024-05-28,1504,360,1,534699,122,18451,18214, ,0,7,0,534699,23,184,168
2024-05-29,1504,244,3,534699,215,18477,18451, ,1,22,0,534699,8,170,184
2024-05-30,1504,86,30,534699,169,18364,18477, ,0,10,0,534699,27,187,170
2024-05-31,1504,905,1,534699,1395,17873,18364, ,12,84,0,534699,97,200,187
2024-06-03,1504,832,4,534699,1005,17696,17873, ,8,20,0,534699,26,206,200
2024-06-04,1504,1464,0,534699,573,18587,17696, ,20,26,0,534699,4,184,206
2024-06-05,1504,324,0,534699,898,18013,18587, ,10,22,0,534699,5,167,184
2024-06-06,1504,213,0,534699,460,17766,18013, ,2,13,0,534699,8,162,167
2024-06-07,1504,554,0,534699,958,17362,17766, ,11,69,0,534699,30,123,162
2024-06-11,1504,751,0,534699,721,17392,17362,X ,105,64,0,534699,2,61,123
2024-06-12,1504,311,0,534699,605,17098,17392,X ,0,60,0,534699,0,1,61
2024-06-13,1504,550,2,534699,598,17048,17098,X ,0,0,1,534699,0,0,1
2024-06-14,1504,1560,12,534699,1027,17569,17048,X ,0,0,0,534699,0,0,0
2024-06-17,1504,952,0,534699,857,17664,17569, ,0,0,0,534699,0,0,0
2024-06-18,1504,1785,2,534699,427,19020,17664, ,288,0,0,534699,63,63,0
2024-06-19,1504,780,0,534699,435,19365,19020, ,121,3,0,534699,12,72,63
2024-06-20,1504,298,18,534699,454,19191,19365, ,0,4,0,534699,19,87,72
2024-06-21,1504,346,0,534699,196,19341,19191, ,0,13,0,534699,5,79,87
2024-06-24,1504,467,2,534699,275,19531,19341, ,0,60,0,534699,5,24,79
2024-06-25,1504,497,1,534699,388,19639,19531, ,5,8,0,534699,10,26,24
2024-06-26,1504,264,2,534699,112,19789,19639, ,0,2,0,534699,1,25,26
2024-06-27,1504,374,3,534699,226,19934,19789, ,1,2,0,534699,8,31,25
2024-06-28,1504,648,4,534699,842,19736,19934, ,0,5,0,534699,59,85,31
2024-07-01,1504,526,9,534699,912,19341,19736, ,0,11,0,534699,1,75,85
2024-07-02,1504,480,5,534699,259,19557,19341, ,6,48,0,534699,0,27,75
2024-07-03,1504,913,0,534699,115,20355,19557, ,4,5,0,534699,1,23,27
2024-07-04,1504,405,1,534699,609,20150,20355, ,13,2,0,534699,5,26,23
2024-07-05,1504,1761,0,534699,501,21410,20150, ,37,2,0,534699,17,41,26
2024-07-08,1504,625,0,534699,934,21129,21438, ,2,9,0,534699,1,33,41
2024-07-09,1504,332,8,534699,320,21105,21101, ,4,3,0,534699,1,31,33
