date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,2033,4,0,20173,0,1952,1948, ,0,0,0,20173,1,35,34
2023-07-18,2033,106,0,20173,15,2043,1952, ,0,0,0,20173,7,42,35
2023-07-19,2033,2,0,20173,6,2039,2043, ,0,0,0,20173,0,42,42
2023-07-20,2033,17,0,20173,11,2045,2039, ,0,0,0,20173,0,42,42
2023-07-21,2033,7,0,20173,3,2049,2045, ,0,0,0,20173,1,43,42
2023-07-24,2033,6,0,20173,8,2047,2049, ,0,0,0,20173,0,43,43
2023-07-25,2033,57,0,20173,9,2095,2047, ,0,0,0,20173,0,43,43
2023-07-26,2033,50,0,20173,18,2127,2095, ,1,0,0,20173,0,43,43
2023-07-27,2033,49,0,20173,34,2142,2127, ,0,10,0,20173,0,33,43
2023-07-28,2033,88,0,20173,24,2206,2142, ,0,26,0,20173,0,7,33
2023-07-31,2033,22,0,20173,1,2227,2206, ,0,0,0,20173,0,7,7
2023-08-01,2033,2,0,20173,3,2226,2227, ,0,0,0,20173,0,7,7
2023-08-02,2033,91,0,20173,45,2272,2226, ,2,0,0,20173,0,7,7
2023-08-04,2033,29,0,20173,4,2297,2272, ,0,0,0,20173,0,7,7
2023-08-07,2033,27,0,20173,7,2317,2297, ,0,0,0,20173,0,7,7
2023-08-08,2033,37,0,20173,2,2352,2317, ,0,0,0,20173,0,7,7
2023-08-09,2033,40,0,20173,23,2369,2352, ,0,0,0,20173,0,7,7
2023-08-10,2033,11,0,20173,0,2380,2369, ,0,0,0,20173,0,7,7
2023-08-11,2033,23,0,20173,6,2397,2380, ,0,0,0,20173,0,7,7
2023-08-14,2033,19,0,20173,14,2402,2397, ,0,0,0,20173,2,9,7
2023-08-15,2033,4,0,20173,6,2400,2402, ,0,2,0,20173,0,7,9
2023-08-16,2033,1,0,20173,27,2374,2400, ,2,0,0,20173,0,7,7
2023-08-17,2033,6,0,20173,5,2375,2374, ,0,0,0,20173,0,7,7
2023-08-18,2033,18,0,20173,64,2329,2375, ,0,0,0,20173,26,33,7
2023-08-21,2033,0,0,20173,19,2310,2329, ,0,0,0,20173,0,33,33
2023-08-22,2033,3,0,20173,5,2308,2310, ,0,0,0,20173,0,33,33
2023-08-23,2033,1,0,20173,2,2307,2308, ,0,0,0,20173,0,33,33
2023-08-24,2033,1,0,20173,1,2307,2307, ,0,0,0,20173,0,33,33
2023-08-25,2033,1,0,20173,1,2307,2307, ,0,0,0,20173,0,33,33
2023-08-28,2033,0,0,20173,8,2299,2307, ,0,1,0,20173,0,32,33
2023-08-29,2033,2,0,20173,0,2301,2299, ,0,0,0,20173,0,32,32
2023-08-30,2033,4,0,20173,1,2304,2301, ,0,0,0,20173,0,32,32
2023-08-31,2033,10,34,20173,3,2277,2304, ,0,0,0,20173,0,32,32
