date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,2832,5,0,90550,4,541,540, ,0,0,0,90550,0,0,0
2023-07-18,2832,2,0,90550,2,541,541, ,0,0,0,90550,0,0,0
2023-07-19,2832,0,0,90550,0,541,541, ,0,0,0,90550,0,0,0
2023-07-20,2832,0,2,90550,5,534,541, ,0,0,0,90550,0,0,0
2023-07-21,2832,8,0,90550,5,537,534, ,0,0,0,90550,0,0,0
2023-07-24,2832,3,0,90550,0,540,537, ,0,0,0,90550,0,0,0
2023-07-25,2832,0,0,90550,0,540,540, ,0,0,0,90550,0,0,0
2023-07-26,2832,0,0,90550,11,529,540, ,0,0,0,90550,0,0,0
2023-07-27,2832,1,0,90550,0,530,529, ,0,0,0,90550,0,0,0
2023-07-28,2832,3,0,90550,14,519,530, ,0,0,0,90550,0,0,0
2023-07-31,2832,4,0,90550,2,521,519, ,0,0,0,90550,0,0,0
2023-08-01,2832,0,0,90550,14,507,521, ,0,0,0,90550,0,0,0
2023-08-02,2832,3,0,90550,9,501,507, ,0,0,0,90550,0,0,0
2023-08-04,2832,2,0,90550,5,498,501, ,0,0,0,90550,0,0,0
2023-08-07,2832,0,0,90550,0,498,498, ,0,0,0,90550,0,0,0
2023-08-08,2832,0,0,90550,3,495,498, ,0,0,0,90550,0,0,0
2023-08-09,2832,4,0,90550,0,499,495, ,0,0,0,90550,0,0,0
2023-08-10,2832,1,0,90550,13,487,499, ,0,0,0,90550,0,0,0
2023-08-11,2832,1,0,90550,5,483,487, ,0,0,0,90550,0,0,0
2023-08-14,2832,8,0,90550,9,482,483, ,0,0,0,90550,0,0,0
2023-08-15,2832,2,0,90550,0,484,482, ,0,0,0,90550,0,0,0
2023-08-16,2832,12,0,90550,5,491,484, ,0,0,0,90550,0,0,0
2023-08-17,2832,44,0,90550,4,531,491, ,0,0,0,90550,0,0,0
2023-08-18,2832,4,0,90550,30,505,531, ,0,0,0,90550,0,0,0
2023-08-21,2832,0,0,90550,19,486,505, ,0,0,0,90550,0,0,0
2023-08-22,2832,1,0,90550,0,487,486, ,0,0,0,90550,0,0,0
2023-08-23,2832,1,6,90550,0,482,487, ,0,0,0,90550,0,0,0
2023-08-24,2832,0,0,90550,0,482,482, ,0,0,0,90550,0,0,0
2023-08-25,2832,2,0,90550,0,484,482, ,0,0,0,90550,0,0,0
2023-08-28,2832,0,0,90550,4,480,484, ,0,0,0,90550,0,0,0
2023-08-29,2832,6,0,90550,2,484,480, ,0,0,0,90550,0,0,0
2023-08-30,2832,2,0,90550,0,486,484, ,0,0,0,90550,0,0,0
2023-08-31,2832,0,0,90550,1,485,486, ,0,0,0,90550,0,0,0
2023-09-01,2832,4,0,90550,0,489,485, ,0,0,0,90550,0,0,0
2023-09-04,2832,4,0,90550,3,490,489, ,0,0,0,90550,0,0,0
2023-09-05,2832,9,0,90550,0,499,490, ,0,0,0,90550,0,0,0
2023-09-06,2832,0,0,90550,16,483,499, ,0,0,0,90550,0,0,0
2023-09-07,2832,0,0,90550,0,483,483, ,0,0,0,90550,0,0,0
2023-09-08,2832,8,0,90550,1,490,483, ,0,0,0,90550,0,0,0
2023-09-11,2832,45,0,90550,4,531,490, ,0,0,0,90550,0,0,0
2023-09-12,2832,12,0,90550,52,491,531, ,0,0,0,90550,0,0,0
2023-09-13,2832,10,0,90550,5,496,491, ,0,0,0,90550,0,0,0
2023-09-14,2832,10,0,90550,7,499,496, ,0,0,0,90550,0,0,0
2023-09-15,2832,6,0,90550,12,493,499, ,0,0,0,90550,0,0,0
2023-09-18,2832,25,0,90550,1,517,493, ,0,0,0,90550,0,0,0
2023-09-19,2832,5,0,90550,0,522,517, ,0,0,0,90550,0,0,0
2023-09-20,2832,23,0,90550,1,544,522, ,0,0,0,90550,0,0,0
2023-09-21,2832,6,0,90550,5,545,544, ,0,0,0,90550,0,0,0
2023-09-22,2832,1,0,90550,0,546,545, ,0,0,0,90550,0,0,0
2023-09-25,2832,2,0,90550,24,524,546, ,0,0,0,90550,0,0,0
2023-09-26,2832,2,0,90550,1,525,524, ,0,0,0,90550,0,0,0
2023-09-27,2832,1,0,90550,0,526,525, ,0,0,0,90550,0,0,0
2023-09-28,2832,0,0,90550,10,516,526, ,0,0,0,90550,0,0,0
2023-10-02,2832,3,0,90550,2,517,516, ,0,0,0,90550,0,0,0
2023-10-03,2832,8,0,90550,9,516,517, ,0,0,0,90550,0,0,0
2023-10-04,2832,0,0,90550,10,506,516, ,0,0,0,90550,0,0,0
2023-10-05,2832,4,0,90550,0,510,506, ,0,0,0,90550,0,0,0
2023-10-06,2832,8,0,90550,1,517,510, ,0,0,0,90550,0,0,0
2023-10-11,2832,15,0,90550,3,529,517, ,0,0,0,90550,0,0,0
2023-10-12,2832,1,0,90550,6,524,529, ,0,0,0,90550,0,0,0
2023-10-13,2832,0,0,90550,10,514,524, ,0,0,0,90550,0,0,0
2023-10-16,2832,12,0,90550,6,520,514, ,0,0,0,90550,0,0,0
2023-10-17,2832,1,0,90550,8,513,520, ,0,0,0,90550,0,0,0
2023-10-18,2832,2,0,90550,19,496,513, ,0,0,0,90550,0,0,0
2023-10-19,2832,4,0,90550,1,499,496, ,0,0,0,90550,0,0,0
