date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,2356,14520,1,896868,8753,53823,48057, ,107,382,28,896868,2671,6620,4359
2023-07-18,2356,12260,2,896868,25708,40373,53823, ,532,2079,1,896868,3969,8509,6620
2023-07-19,2356,10295,5,896868,12426,38237,40373, ,578,1352,0,896868,1476,8633,8509
2023-07-20,2356,4725,5,896868,3793,39164,38237, ,8400,2291,1,896868,221,6562,8633
2023-07-21,2356,5540,31,896868,4612,40061,39164, ,6972,669,154,896868,669,6408,6562
2023-07-24,2356,6400,1,896868,6292,40168,40061, ,6307,250,0,896868,520,6678,6408
2023-07-25,2356,4415,12,896868,6734,37837,40168, ,4861,437,116,896868,470,6595,6678
2023-07-26,2356,2727,8,896868,2960,37596,37837, ,4314,482,92,896868,156,6177,6595
2023-07-27,2356,2666,0,896868,3577,36685,37596, ,3788,273,2,896868,234,6136,6177
2023-07-28,2356,3152,7,896868,4499,35331,36685, ,6420,375,62,896868,515,6214,6136
2023-07-31,2356,4342,32,896868,5056,34585,35331, ,5144,723,5,896868,1075,6561,6214
2023-08-01,2356,3061,0,896868,1796,31589,30324, ,7001,1156,12,896868,514,5769,6423
2023-08-02,2356,3194,772,896868,4892,33462,35932, ,5872,1323,5,896868,890,5499,5937
2023-08-04,2356,4037,3,896868,2521,34975,33462, ,289,1248,1,896868,1050,5300,5499
2023-08-07,2356,7745,3,896868,3267,39450,34975, ,137,639,19,896868,1458,6100,5300
2023-08-08,2356,7887,6,896868,8450,38881,39450, ,264,1055,2,896868,965,6008,6100
2023-08-09,2356,2103,0,896868,4721,36263,38881, ,181,591,0,896868,1201,6618,6008
2023-08-10,2356,1798,105,896868,4248,33708,36263, ,238,1135,1,896868,1291,6773,6618
2023-08-11,2356,2725,4,896868,1266,35163,33708, ,147,586,0,896868,548,6735,6773
2023-08-14,2356,3169,31,896868,2193,36108,35163, ,149,1989,1,896868,897,5642,6735
2023-08-15,2356,2040,39,896868,3428,34681,36108, ,133,348,3,896868,1451,6742,5642
2023-08-16,2356,6973,108,896868,2840,38706,34681, ,243,1001,1,896868,1470,7210,6742
2023-08-17,2356,4297,3,896868,8420,34580,38706, ,296,575,0,896868,1070,7705,7210
2023-08-18,2356,4411,7,896868,3780,35204,34580, ,187,1397,5,896868,681,6984,7705
2023-08-21,2356,3019,2,896868,2776,35446,35205, ,61,299,0,896868,759,7445,6985
2023-08-22,2356,3483,76,896868,2508,36345,35446, ,101,926,5,896868,271,6785,7445
2023-08-23,2356,1200,2,896868,3090,34453,36345, ,34,247,0,896868,646,7184,6785
2023-08-24,2356,5930,1,896868,3880,36502,34453, ,114,407,0,896868,590,7367,7184
2023-08-25,2356,2194,5,896868,2255,36436,36502, ,36,2404,0,896868,1285,6248,7367
2023-08-28,2356,712,24,896868,1205,35919,36436, ,44,1010,0,896868,528,5766,6248
2023-08-29,2356,874,9,896868,1432,35352,35919, ,37,693,0,896868,723,5796,5766
