date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,3036,61,0,221703,41,2615,2595, ,0,0,0,221703,0,43,43
2023-07-18,3036,31,1,221703,43,2602,2615, ,0,0,0,221703,4,47,43
2023-07-19,3036,22,0,221703,52,2572,2602, ,0,2,0,221703,0,45,47
2023-07-20,3036,1,0,221703,33,2540,2572, ,0,0,0,221703,0,45,45
2023-07-21,3036,7,0,221703,76,2471,2540, ,22,2,0,221703,0,43,45
2023-07-24,3036,109,0,221703,57,2523,2471, ,0,0,0,221703,0,43,43
2023-07-25,3036,40,0,221703,55,2508,2523, ,0,0,0,221703,5,48,43
2023-07-26,3036,7,1,221703,23,2491,2508, ,0,5,0,221703,0,43,48
2023-07-27,3036,17,0,221703,9,2499,2491, ,0,0,0,221703,0,43,43
2023-07-28,3036,50,1,221703,21,2527,2499, ,0,0,0,221703,0,43,43
2023-07-31,3036,64,0,221703,37,2554,2527, ,1,0,0,221703,0,43,43
2023-08-01,3036,71,0,221703,11,2614,2554, ,0,0,0,221703,0,43,43
2023-08-02,3036,16,3,221703,10,2617,2614, ,0,15,0,221703,0,28,43
2023-08-04,3036,3,9,221703,47,2564,2617, ,0,20,0,221703,0,8,28
2023-08-07,3036,69,0,221703,49,2584,2564, ,5,5,0,221703,0,3,8
2023-08-08,3036,140,0,221703,55,2669,2584, ,0,0,0,221703,0,3,3
2023-08-09,3036,235,0,221703,413,2491,2669, ,5,0,0,221703,1,4,3
2023-08-10,3036,96,1,221703,84,2502,2491, ,1,0,0,221703,9,13,4
2023-08-11,3036,119,11,221703,74,2536,2502,X ,3,11,0,221703,3,5,13
2023-08-14,3036,34,2,221756,94,2474,2536,X ,0,5,0,221756,0,0,5
2023-08-15,3036,49,3,221756,336,2184,2474,X ,0,0,0,221756,0,0,0
2023-08-16,3036,46,4,221756,147,2079,2184,X ,0,0,0,221756,0,0,0
2023-08-17,3036,76,1,221756,65,2089,2079, ,0,0,0,221756,0,0,0
2023-08-18,3036,98,2,221756,121,2064,2089, ,8,0,0,221756,1,1,0
2023-08-21,3036,19,0,221756,27,2056,2064, ,1,0,0,221756,4,5,1
2023-08-22,3036,34,5,221756,59,2026,2056, ,0,1,1,221756,2,5,5
2023-08-23,3036,25,0,221756,144,1907,2026, ,0,1,0,221756,0,4,5
2023-08-24,3036,178,0,221756,24,2061,1907, ,0,0,0,221756,0,4,4
2023-08-25,3036,20,6,221756,301,1774,2061, ,0,0,0,221756,1,5,4
2023-08-28,3036,7,1,221753,60,1720,1774, ,0,0,0,221753,1,6,5
2023-08-29,3036,8,0,221753,25,1703,1720, ,0,1,0,221753,0,5,6
2023-08-30,3036,19,1,221753,16,1705,1703, ,0,0,0,221753,0,5,5
2023-08-31,3036,33,9,221753,45,1684,1705, ,0,0,0,221753,0,5,5
2023-09-01,3036,166,29,221753,99,1722,1684, ,0,4,0,221753,0,1,5
2023-09-04,3036,96,0,221753,62,1756,1722, ,0,1,0,221753,2,2,1
2023-09-05,3036,55,0,221753,56,1755,1756, ,0,0,0,221753,2,4,2
2023-09-06,3036,70,0,221753,35,1790,1755, ,0,0,0,221753,0,4,4
2023-09-07,3036,129,2,221753,36,1881,1790, ,0,1,0,221753,6,9,4
2023-09-08,3036,55,9,221753,66,1861,1881, ,0,0,0,221753,0,9,9
2023-09-11,3036,111,0,221753,111,1861,1861, ,0,0,0,221753,2,11,9
2023-09-12,3036,122,0,221753,95,1888,1861, ,0,4,0,221753,2,9,11
2023-09-13,3036,143,0,221753,219,1812,1888, ,0,1,0,221753,4,12,9
2023-09-14,3036,0,0,221754,0,1812,1812, ,0,0,0,221754,0,12,12
2023-09-15,3036,164,0,221754,48,1928,1812, ,0,0,0,221754,142,154,12
2023-09-18,3036,876,1,221754,181,2622,1928, ,0,102,0,221754,115,167,154
2023-09-19,3036,2839,0,221754,1287,4174,2622, ,30,70,0,221754,92,189,167
2023-09-20,3036,2945,0,221754,877,6242,4174, ,7,9,0,221754,837,1017,189
2023-09-21,3036,2063,0,221754,689,7616,6242, ,43,337,5,221754,499,1174,1017
2023-09-22,3036,2454,0,221754,2564,7506,7616, ,26,744,0,221754,68,498,1174
2023-09-25,3036,1164,0,221754,922,7748,7506, ,17,96,3,221754,113,512,498
