date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,3450,434,0,36420,310,4871,4747, ,1,0,0,36420,2,28,26
2023-07-18,3450,170,0,36420,255,4786,4871, ,1,2,0,36420,1,27,28
2023-07-19,3450,130,0,36420,90,4826,4786, ,0,10,0,36420,0,17,27
2023-07-20,3450,1070,9,36420,446,5441,4826, ,5,10,0,36420,18,25,17
2023-07-21,3450,472,2,36420,1041,4870,5441, ,5,7,0,36420,2,20,25
2023-07-24,3450,843,3,36420,570,5140,4870, ,3,0,0,36420,32,52,20
2023-07-25,3450,1703,0,36420,1072,5771,5140, ,2,11,1,36420,135,175,52
2023-07-26,3450,1136,2,36420,1680,5225,5771, ,50,136,0,36420,46,85,175
2023-07-27,3450,615,0,36420,230,5610,5225, ,5,44,1,36420,23,63,85
2023-07-28,3450,426,0,36420,234,5802,5610, ,3,18,1,36420,34,78,63
2023-07-31,3450,685,0,36420,505,5982,5802, ,14,8,0,36420,11,81,78
2023-08-01,3450,194,0,36420,339,5837,5982, ,0,10,0,36420,14,85,81
2023-08-02,3450,117,1,36420,329,5624,5837, ,1,48,0,36420,2,39,85
2023-08-04,3450,77,12,36420,81,5608,5624, ,2,16,0,36420,1,24,39
2023-08-07,3450,162,0,36420,82,5688,5608, ,0,2,0,36420,3,25,24
2023-08-08,3450,66,0,36420,99,5655,5688, ,2,1,0,36420,2,26,25
2023-08-09,3450,80,0,36420,59,5676,5655, ,5,0,0,36420,4,30,26
2023-08-10,3450,69,0,36420,161,5584,5676, ,2,14,0,36420,2,18,30
2023-08-11,3450,88,0,36420,134,5538,5584, ,6,10,0,36420,3,11,18
2023-08-14,3450,46,0,36420,240,5344,5538, ,3,4,0,36420,7,14,11
2023-08-15,3450,183,0,36420,164,5363,5344, ,2,7,0,36420,30,37,14
2023-08-16,3450,78,0,36420,56,5385,5363, ,2,30,0,36420,118,125,37
2023-08-17,3450,144,4,36420,65,5460,5385, ,3,1,0,36420,94,218,125
2023-08-18,3450,46,0,36420,43,5463,5460, ,0,0,0,36420,43,261,218
2023-08-21,3450,31,0,36420,61,5433,5463, ,0,11,0,36420,10,260,261
2023-08-22,3450,16,0,36420,41,5408,5433, ,0,0,0,36420,8,268,260
2023-08-23,3450,26,0,36420,59,5375,5408, ,0,1,0,36420,0,267,268
2023-08-24,3450,62,0,36420,92,5345,5375, ,1,0,0,36420,5,272,267
2023-08-25,3450,34,0,36420,184,5195,5345, ,0,1,0,36420,4,275,272
2023-08-28,3450,43,0,36420,41,5197,5195, ,0,5,0,36420,10,280,275
2023-08-29,3450,2,2,36420,41,5156,5197, ,0,6,0,36420,0,274,280
2023-08-30,3450,22,0,36420,40,5138,5156, ,0,1,0,36420,0,273,274
2023-08-31,3450,21,0,36420,23,5136,5138, ,1,5,0,36420,0,268,273
2023-09-01,3450,99,1,36420,75,5159,5136, ,0,2,0,36420,1,267,268
2023-09-04,3450,51,0,36420,52,5158,5159, ,0,3,0,36420,0,264,267
2023-09-05,3450,91,0,36420,60,5189,5158, ,5,0,0,36420,1,265,264
2023-09-06,3450,417,2,36420,227,5377,5189, ,3,0,0,36420,47,312,265
2023-09-07,3450,133,3,36420,88,5419,5377, ,0,43,0,36420,8,277,312
2023-09-08,3450,92,0,36420,89,5422,5419, ,3,2,0,36420,15,290,277
2023-09-11,3450,382,0,36420,315,5489,5422, ,6,1,0,36420,7,296,290
2023-09-12,3450,81,0,36420,214,5356,5489, ,0,20,0,36420,7,283,296
2023-09-13,3450,826,0,36420,431,5751,5356, ,9,0,0,36420,40,323,283
2023-09-14,3450,4714,1,36420,1882,8582,5751, ,30,5,0,36420,155,473,323
2023-09-15,3450,4931,0,36420,2031,11482,8582, ,98,22,0,36420,126,577,473
2023-09-18,3450,1443,0,36420,2574,10351,11482, ,108,55,0,36420,37,559,577
2023-09-19,3450,2929,0,36420,3880,9400,10351, ,80,46,0,36420,88,601,559
2023-09-20,3450,1531,0,36420,1908,9023,9400, ,36,111,0,36420,95,585,601
2023-09-21,3450,9105,0,36420,3378,14750,9023, ,95,65,0,36420,1014,1534,585
2023-09-22,3450,3541,1,36420,3107,15183,14750, ,138,176,0,36420,788,2146,1534
2023-09-25,3450,4514,0,36420,2085,17612,15183, ,97,228,2,36420,355,2271,2146
2023-09-26,3450,1985,2,36420,1357,18238,17612, ,32,230,1,36420,212,2252,2271
2023-09-27,3450,1331,0,36420,1910,17659,18238, ,63,335,3,36420,248,2162,2252
2023-09-28,3450,2194,1,36420,1697,18155,17659, ,27,137,0,36420,137,2162,2162
2023-10-02,3450,3635,0,36420,2782,19008,18155, ,57,195,0,36420,289,2256,2162
2023-10-03,3450,1728,1,36420,1936,18799,19008, ,54,38,2,36420,239,2455,2256
2023-10-04,3450,1529,1,36420,1290,19037,18799, ,32,245,0,36420,36,2246,2455
2023-10-05,3450,1355,0,36420,1534,18858,19037, ,24,52,0,36420,146,2340,2246
2023-10-06,3450,1089,0,36420,1550,18397,18858, ,13,265,6,36420,19,2088,2340
2023-10-11,3450,640,1,36420,3993,15043,18397, ,32,121,0,36420,175,2142,2088
2023-10-12,3450,1734,0,36420,815,15962,15043, ,6,172,0,36420,41,2011,2142
2023-10-13,3450,2466,0,36420,3569,14859,15962, ,119,216,0,36420,122,1917,2011
2023-10-16,3450,724,0,36420,1570,14013,14859, ,12,190,0,36420,42,1769,1917
2023-10-17,3450,418,0,36420,1202,13229,14013, ,17,391,1,36420,34,1411,1769
2023-10-18,3450,545,2,36420,2049,11723,13229, ,13,544,0,36420,56,923,1411
2023-10-19,3450,918,1,36420,485,12155,11723, ,14,148,0,36420,37,812,923
2023-10-20,3450,898,0,36420,442,12611,12155, ,21,136,0,36420,33,709,812
2023-10-23,3450,574,1,36420,914,12270,12611, ,23,52,0,36420,31,688,709
2023-10-24,3450,785,1,36420,707,12347,12270, ,44,50,0,36420,118,756,688
2023-10-25,3450,2596,0,36420,1693,13250,12347, ,44,55,0,36420,195,896,756
2023-10-26,3450,1713,0,36420,796,14167,13250, ,16,82,3,36420,87,898,896
2023-10-27,3450,555,0,36420,816,13906,14167, ,5,121,0,36420,30,807,898
2023-10-30,3450,499,0,36420,345,14060,13906, ,9,107,0,36420,50,750,807
2023-10-31,3450,909,0,36420,1828,13141,14060, ,13,68,0,36420,51,733,750
2023-11-01,3450,753,2,36420,1086,12806,13141, ,14,29,2,36420,227,929,733
2023-11-02,3450,769,1,36420,764,12810,12806, ,10,58,0,36420,56,927,929
2023-11-03,3450,601,1,36420,785,12625,12810, ,5,14,2,36420,13,924,927
2023-11-06,3450,1304,0,36420,1119,12810,12625, ,9,26,0,36420,22,920,924
2023-11-07,3450,645,0,36420,779,12676,12810, ,13,105,0,36420,23,838,920
2023-11-08,3450,397,0,36420,953,12120,12676, ,12,114,0,36420,37,761,838
2023-11-09,3450,906,0,36420,702,12324,12120, ,10,93,0,36420,97,765,761
2023-11-10,3450,1009,0,36420,704,12629,12324, ,14,203,0,36420,34,596,765
2023-11-13,3450,1371,0,36420,1224,12776,12629, ,6,37,0,36420,99,658,596
2023-11-14,3450,2306,0,36420,3417,11665,12776, ,22,32,0,36420,244,870,658
2023-11-15,3450,1551,0,36420,3557,9659,11665, ,8,310,0,36420,57,617,870
2023-11-16,3450,872,0,36420,1536,8995,9659, ,8,198,0,36420,85,504,617
2023-11-17,3450,1022,0,36420,505,9512,8995, ,3,88,2,36420,11,425,504
2023-11-20,3450,351,0,36420,614,9249,9512, ,10,60,0,36420,11,376,425
2023-11-21,3450,1319,0,36420,627,9941,9249, ,5,27,0,36420,17,366,376
2023-11-22,3450,1199,0,36420,458,10682,9941, ,2,35,0,36420,54,385,366
2023-11-23,3450,2006,0,36420,1814,10874,10682, ,12,36,0,36420,36,385,385
2023-11-24,3450,594,0,36420,559,10909,10874, ,10,28,0,36420,2,359,385
2023-11-27,3450,731,0,36420,360,11280,10909, ,0,19,0,36420,18,358,359
2023-11-28,3450,289,0,36420,190,11379,11280, ,1,9,0,36420,27,376,358
2023-11-29,3450,385,1,36420,554,11209,11379, ,1,4,0,36420,22,394,376
2023-11-30,3450,564,0,36420,479,11294,11209, ,0,14,0,36420,13,393,394
2023-12-01,3450,3422,0,36420,2710,12006,11294, ,26,34,0,36420,144,503,393
2023-12-04,3450,1814,0,36420,1202,12618,12006, ,20,64,0,36420,22,461,503
2023-12-05,3450,1139,1,36420,1253,12503,12618, ,34,48,0,36420,31,444,461
2023-12-06,3450,5009,0,36420,2064,15448,12503, ,15,28,0,36420,132,548,444
2023-12-07,3450,4304,1,36420,3013,16738,15448, ,18,89,0,36420,25,484,548
2023-12-08,3450,2760,1,36420,2528,16969,16738, ,13,43,0,36420,92,533,484
2023-12-11,3450,2931,0,36420,2649,17251,16969, ,45,107,2,36420,20,444,533
2023-12-12,3450,1506,5,36420,1934,16818,17251, ,4,80,1,36420,8,371,444
2023-12-13,3450,685,0,36420,1503,16000,16818, ,8,2,0,36420,8,377,371
2023-12-14,3450,1218,0,36420,1348,15870,16000, ,5,32,5,36420,329,669,377
2023-12-15,3450,1052,0,36420,1660,15262,15870, ,0,32,0,36420,40,677,669
2023-12-18,3450,843,100,36420,565,15440,15262, ,1,60,0,36420,26,643,677
2023-12-19,3450,757,0,36420,303,15894,15440, ,2,339,0,36420,10,314,643
2023-12-20,3450,297,0,36420,396,15795,15894, ,6,18,0,36420,31,327,314
2023-12-21,3450,242,0,36420,143,15894,15795, ,4,29,2,36420,29,325,327
2023-12-22,3450,590,0,36420,260,16224,15894, ,3,12,0,36420,14,327,325
2023-12-25,3450,395,11,36420,129,16479,16224, ,1,2,0,36420,7,332,327
2023-12-26,3450,337,7,36420,95,16714,16479, ,1,2,0,36420,0,330,332
2023-12-27,3450,2485,0,36420,1600,17599,16714, ,4,27,0,36420,97,400,330
2023-12-28,3450,3382,0,36420,2736,18245,17599, ,25,18,0,36420,101,483,400
2023-12-29,3450,889,0,36420,1983,17151,18245, ,9,43,0,36420,37,477,483
2024-01-02,3450,861,0,36420,766,17246,17151, ,1,117,0,36420,210,570,477
2024-01-03,3450,663,2,36420,1681,16226,17246, ,3,64,0,36420,40,546,570
2024-01-04,3450,504,0,36420,594,16136,16226, ,8,26,0,36420,17,537,546
2024-01-05,3450,410,5,36420,342,16199,16136, ,0,60,0,36420,17,494,537
2024-01-08,3450,315,0,36420,85,16429,16199, ,0,12,0,36420,6,488,494
2024-01-09,3450,243,10,36420,315,16347,16429, ,1,31,0,36420,3,460,488
2024-01-10,3450,316,0,36420,107,16556,16347, ,0,19,0,36420,14,455,460
2024-01-11,3450,1330,0,36420,795,17091,16556, ,17,22,0,36420,16,449,455
2024-01-12,3450,318,0,36420,589,16820,17091, ,6,7,0,36420,18,460,449
2024-01-15,3450,413,0,36420,501,16732,16820, ,5,7,0,36420,15,468,460
2024-01-16,3450,320,1,36420,601,16450,16732, ,4,5,0,36420,14,477,468
2024-01-17,3450,1033,0,36420,815,16668,16450, ,14,93,0,36420,32,416,477
2024-01-18,3450,676,0,36420,310,17034,16668, ,10,98,0,36420,15,333,416
2024-01-19,3450,554,0,36420,119,17469,17034, ,1,17,0,36420,4,320,333
2024-01-22,3450,467,0,36420,472,17464,17469, ,5,7,1,36420,19,331,320
2024-01-23,3450,389,0,36420,531,17322,17464, ,0,2,1,36420,6,334,331
2024-01-24,3450,2817,5,36420,1689,18445,17322, ,29,6,0,36420,34,362,334
2024-01-25,3450,914,0,36420,249,19110,18445, ,1,14,0,36420,21,369,362
2024-01-26,3450,746,0,36420,1039,18817,19110, ,0,64,0,36420,32,337,369
2024-01-29,3450,428,0,36420,878,18367,18817, ,1,9,0,36420,51,379,337
2024-01-30,3450,222,0,36420,344,18245,18367, ,0,1,0,36420,7,385,379
2024-01-31,3450,588,2,36420,847,17984,18245, ,4,18,0,36420,9,376,385
2024-02-01,3450,837,0,36420,903,17918,17984, ,3,3,0,36420,10,383,376
2024-02-02,3450,569,0,36420,691,17796,17918, ,3,29,0,36420,1,355,383
2024-02-05,3450,421,1,36420,740,17476,17796, ,22,20,0,36420,1,336,355
2024-02-15,3450,1982,0,36420,1890,17568,17476, ,3,4,0,36420,54,386,336
2024-02-16,3450,4914,0,36420,3101,19381,17568, ,21,3,0,36420,249,632,386
2024-02-19,3450,3429,0,36420,4341,18469,19381, ,29,71,0,36420,97,658,632
2024-02-20,3450,3450,0,36420,1818,20101,18469, ,70,118,0,36420,105,645,658
2024-02-21,3450,2804,0,36420,3124,19781,20101, ,49,28,0,36420,108,725,645
2024-02-22,3450,1542,0,36420,2957,18366,19781, ,16,43,0,36420,6,688,725
2024-02-23,3450,3157,1,36420,4421,17101,18366, ,154,6,0,36420,131,813,688
