date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,2023,29,2,493966,28,10485,10486, ,1,0,0,493966,0,6,6
2023-07-18,2023,39,0,493966,42,10482,10485, ,2,2,0,493966,2,6,6
2023-07-19,2023,80,4,493966,721,9837,10482,X ,1,3,0,493966,0,3,6
2023-07-20,2023,96,2,493966,28,9903,9837,X ,0,3,0,493966,0,0,3
2023-07-21,2023,143,5,493966,481,9560,9903,X ,0,0,0,493966,0,0,0
2023-07-24,2023,232,1,493966,33,9758,9560,X ,0,0,0,493966,0,0,0
2023-07-25,2023,111,0,493966,729,9140,9758, ,0,0,0,493966,0,0,0
2023-07-26,2023,36,3,493966,206,8967,9140, ,39,0,0,493966,0,0,0
2023-07-27,2023,213,1,493966,128,9051,8967, ,1,0,0,493966,6,6,0
2023-07-28,2023,16,40,493966,195,8832,9051, ,1,3,0,493966,0,3,6
2023-07-31,2023,63,0,493966,96,8799,8832, ,0,3,0,493966,0,0,3
2023-08-01,2023,107,2,493966,72,8832,8799, ,1,0,0,493966,0,0,0
2023-08-02,2023,537,0,493966,520,8849,8832, ,3,0,0,493966,14,14,0
2023-08-04,2023,179,13,493966,415,8600,8849, ,14,0,0,493966,26,40,14
2023-08-07,2023,264,0,493966,303,8561,8600, ,0,32,1,493966,7,14,40
2023-08-08,2023,85,5,493966,147,8494,8561, ,0,3,0,493966,0,11,14
2023-08-09,2023,198,5,493966,92,8595,8494, ,2,6,0,493966,0,5,11
2023-08-10,2023,32,1,493966,72,8554,8595, ,0,0,0,493966,9,14,5
2023-08-11,2023,28,5,493966,74,8503,8554, ,0,0,0,493966,0,14,14
2023-08-14,2023,185,6,493966,95,8587,8503, ,1,12,0,493966,13,15,14
2023-08-15,2023,54,0,493966,169,8472,8587, ,0,11,0,493966,12,16,15
2023-08-16,2023,18,0,493966,68,8422,8472, ,0,0,0,493966,12,28,16
2023-08-17,2023,66,0,493966,66,8422,8422, ,2,20,0,493966,0,8,28
2023-08-18,2023,242,27,493966,94,8543,8422, ,0,0,0,493966,1,9,8
2023-08-21,2023,27,10,493966,112,8448,8543, ,3,1,0,493966,27,35,9
2023-08-22,2023,28,0,493966,45,8431,8448, ,0,4,0,493966,0,31,35
2023-08-23,2023,52,8,493966,21,8454,8431, ,0,0,0,493966,3,34,31
2023-08-24,2023,30,6,493966,48,8430,8454, ,0,0,0,493966,3,37,34
2023-08-25,2023,25,15,493966,77,8363,8430, ,0,1,0,493966,20,56,37
2023-08-28,2023,6,1,493966,18,8350,8363, ,1,0,0,493966,10,66,56
2023-08-29,2023,12,0,493966,20,8342,8350, ,1,10,0,493966,5,61,66
