date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,9955,14,0,25802,41,2169,2196, ,0,0,0,25802,0,287,287
2023-07-18,9955,12,0,25802,16,2165,2169, ,0,7,0,25802,0,280,287
2023-07-19,9955,80,0,25802,65,2180,2165, ,1,0,0,25802,10,290,280
2023-07-20,9955,63,0,25802,46,2197,2180, ,0,6,0,25802,5,289,290
2023-07-21,9955,18,0,25802,35,2180,2197, ,0,3,0,25802,0,286,289
2023-07-24,9955,17,0,25802,69,2128,2180, ,0,4,0,25802,5,287,286
2023-07-25,9955,34,0,25802,9,2153,2128, ,0,10,0,25802,0,277,287
2023-07-26,9955,64,0,25802,133,2084,2153, ,1,0,0,25802,47,324,277
2023-07-27,9955,190,0,25802,84,2190,2084, ,1,26,0,25802,21,319,324
2023-07-28,9955,129,0,25802,167,2152,2190, ,0,50,0,25802,7,276,319
2023-07-31,9955,18,0,25802,65,2105,2152, ,0,35,0,25802,11,252,276
2023-08-01,9955,108,0,25802,112,2101,2105, ,1,5,0,25802,34,281,252
2023-08-02,9955,1055,0,25802,523,2633,2101, ,24,12,0,25802,105,374,281
2023-08-04,9955,131,0,25802,422,2342,2633, ,1,90,0,25802,13,297,374
2023-08-07,9955,151,0,25802,341,2152,2342, ,0,137,0,25802,0,160,297
2023-08-08,9955,50,0,25802,104,2098,2152, ,0,1,2,25802,47,204,160
2023-08-09,9955,37,0,25802,79,2056,2098, ,0,35,0,25802,0,169,204
2023-08-10,9955,31,0,25802,61,2026,2056, ,1,6,0,25802,3,166,169
2023-08-11,9955,47,0,25802,56,2017,2026, ,0,4,0,25802,16,178,166
2023-08-14,9955,45,0,25802,91,1971,2017, ,1,0,0,25802,2,180,178
2023-08-15,9955,9,0,25802,25,1955,1971, ,0,9,0,25802,6,177,180
2023-08-16,9955,23,0,25802,44,1934,1955, ,0,4,0,25802,3,176,177
2023-08-17,9955,24,0,25802,9,1949,1934, ,0,5,0,25802,1,172,176
2023-08-18,9955,29,0,25802,45,1933,1949, ,0,1,0,25802,3,174,172
2023-08-21,9955,22,0,25802,14,1941,1933, ,0,0,0,25802,1,175,174
2023-08-22,9955,13,0,25802,2,1952,1941, ,0,7,0,25802,0,168,175
2023-08-23,9955,13,0,25802,32,1933,1952, ,0,0,0,25802,0,168,168
2023-08-24,9955,49,0,25802,16,1966,1933, ,0,4,0,25802,0,164,168
2023-08-25,9955,15,0,25802,9,1972,1966, ,0,17,0,25802,1,148,164
2023-08-28,9955,8,0,25802,45,1935,1972, ,0,0,0,25802,3,151,148
2023-08-29,9955,32,0,25802,16,1951,1935, ,0,0,0,25802,0,151,151
2023-08-30,9955,37,0,25802,19,1969,1951, ,0,0,0,25802,0,151,151
2023-08-31,9955,8,0,25802,37,1940,1969, ,0,2,0,25802,0,149,151
