date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,6116,1037,7,735082,3955,30050,32975, ,16,6,0,735082,325,1820,1501
2023-07-18,6116,1658,0,735082,1360,30348,30050, ,16,223,2,735082,29,1624,1820
2023-07-19,6116,1513,0,735082,968,30893,30348, ,0,155,3,735082,3,1469,1624
2023-07-20,6116,1723,11,735082,213,32392,30893, ,4,32,0,735082,26,1463,1469
2023-07-21,6116,763,0,735082,870,32285,32392, ,24,29,0,735082,10,1444,1463
2023-07-24,6116,831,10,735082,642,32464,32285, ,0,166,0,735082,5,1283,1444
2023-07-25,6116,833,43,735082,264,32990,32464, ,7,117,0,735082,2,1168,1283
2023-07-26,6116,1108,0,735082,585,33513,32990, ,8,2,0,735082,17,1183,1168
2023-07-27,6116,4033,1,735082,3101,34444,33513, ,87,12,3,735082,103,1271,1183
2023-07-28,6116,1028,30,735082,1020,34422,34444, ,3,22,0,735082,123,1372,1271
2023-07-31,6116,1782,0,735082,2255,33949,34422, ,4,10,0,735082,27,1389,1372
2023-08-01,6116,821,2,735082,1516,33252,33949, ,7,1,5,735082,20,1403,1389
2023-08-02,6116,1672,45,735082,1019,33860,33252, ,13,149,0,735082,16,1270,1403
2023-08-04,6116,449,20,735082,1326,32963,33860, ,6,24,0,735082,31,1277,1270
2023-08-07,6116,1133,4,735082,310,33782,32963, ,0,22,1,735082,17,1271,1277
2023-08-08,6116,571,5,735082,1179,33169,33782, ,1,14,0,735082,18,1275,1271
2023-08-09,6116,1046,0,735082,689,33526,33169, ,12,27,0,735082,7,1255,1275
2023-08-10,6116,901,10,735082,1299,33118,33526, ,4,271,1,735082,15,998,1255
2023-08-11,6116,603,6,735082,417,33298,33118, ,2,214,2,735082,56,838,998
2023-08-14,6116,666,28,735082,785,33151,33298, ,3,348,1,735082,49,538,838
2023-08-15,6116,841,127,735082,418,33447,33151, ,0,75,0,735082,19,482,538
2023-08-16,6116,873,105,735082,810,33405,33447, ,5,59,0,735082,50,473,482
2023-08-17,6116,312,20,735082,423,33274,33405, ,13,114,0,735082,7,366,473
2023-08-18,6116,428,9,735082,314,33379,33274, ,0,20,1,735082,16,361,366
2023-08-21,6116,1159,4,735082,100,34434,33379, ,2,8,1,735082,5,357,361
2023-08-22,6116,702,1,735082,1218,33917,34434, ,1,17,1,735082,4,343,357
2023-08-23,6116,439,30,735082,266,34060,33917, ,0,1,0,735082,2,344,343
2023-08-24,6116,172,4,735082,157,34071,34060, ,0,3,0,735082,3,344,344
2023-08-25,6116,117,8,735082,203,33977,34071, ,1,1,0,735082,47,390,344
2023-08-28,6116,551,0,735082,186,34342,33977, ,1,8,1,735082,7,388,390
2023-08-29,6116,187,0,735082,503,34026,34342, ,0,0,0,735082,86,474,388
2023-08-30,6116,125,16,735082,234,33901,34026, ,0,90,1,735082,0,383,474
2023-08-31,6116,231,0,735082,401,33731,33901, ,0,0,2,735082,4,385,383
2023-09-01,6116,967,13,735082,286,34399,33731, ,0,1,0,735082,3,387,385
2023-09-04,6116,304,2,735082,298,34403,34399, ,0,7,0,735082,1,381,387
2023-09-05,6116,319,15,735082,527,34180,34403, ,3,1,0,735082,6,386,381
2023-09-06,6116,503,14,735082,329,34340,34180, ,1,11,0,735082,46,421,386
2023-09-07,6116,511,3,735082,134,34714,34340, ,0,43,0,735082,26,404,421
2023-09-08,6116,806,16,735082,188,35316,34714, ,11,41,0,735082,24,387,404
2023-09-11,6116,723,1,735082,194,35844,35316, ,6,11,0,735082,16,392,387
2023-09-12,6116,577,80,735082,323,36018,35844, ,3,33,0,735082,35,394,392
2023-09-13,6116,101,0,735082,305,35814,36018, ,0,10,0,735082,9,393,394
2023-09-14,6116,248,40,735082,267,35755,35814, ,0,9,0,735082,7,391,393
2023-09-15,6116,339,0,735082,158,35936,35755, ,2,12,1,735082,3,381,391
2023-09-18,6116,168,5,735082,291,35808,35936, ,0,0,0,735082,3,384,381
2023-09-19,6116,374,0,735082,163,36019,35808, ,10,8,0,735082,3,379,384
2023-09-20,6116,130,1,735082,279,35869,36019, ,1,2,0,735082,1,378,379
2023-09-21,6116,429,7,735082,542,35749,35869, ,1,21,0,735082,18,375,378
2023-09-22,6116,130,10,735082,308,35561,35749, ,1,28,0,735082,6,353,375
2023-09-25,6116,69,4,735082,290,35336,35561, ,1,5,1,735082,10,357,353
2023-09-26,6116,493,20,735082,227,35582,35336, ,0,52,1,735082,7,311,357
2023-09-27,6116,234,4,735082,194,35618,35582, ,2,12,0,735082,22,321,311
2023-09-28,6116,226,21,735082,459,35364,35618, ,0,29,0,735082,0,292,321
2023-10-02,6116,226,316,735082,441,34833,35364, ,1,9,0,735082,9,292,292
2023-10-03,6116,574,8,735082,199,35200,34833, ,1,1,0,735082,5,296,292
2023-10-04,6116,361,50,735082,239,35272,35200, ,1,10,0,735082,73,359,296
2023-10-05,6116,99,140,735082,617,34614,35272, ,0,5,0,735082,13,367,359
2023-10-06,6116,136,30,735082,170,34550,34614, ,0,3,1,735082,3,366,367
