date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,1560,1631,0,36026,1889,12160,12418, ,13,31,0,36026,56,197,172
2023-07-18,1560,2574,0,36026,1457,13277,12160, ,4,13,0,36026,143,327,197
2023-07-19,1560,1701,0,36026,1948,13030,13277, ,43,148,0,36026,18,197,327
2023-07-20,1560,2336,0,36026,963,14403,13030, ,12,6,0,36026,274,465,197
2023-07-21,1560,957,0,36026,850,14510,14403, ,6,162,0,36026,103,406,465
2023-07-24,1560,604,9,36026,840,14265,14510, ,3,87,0,36026,79,398,406
2023-07-25,1560,3547,1,36026,2033,15778,14265, ,20,50,0,36026,279,627,398
2023-07-26,1560,2002,1,36026,1436,16343,15778, ,4,29,0,36026,188,786,627
2023-07-27,1560,1588,1,36026,3108,14822,16343, ,19,354,0,36026,55,487,786
2023-07-28,1560,465,1,36026,651,14635,14822, ,1,112,0,36026,61,436,487
2023-07-31,1560,589,1,36026,530,14693,14635, ,5,92,0,36026,21,365,436
2023-08-01,1560,255,3,36026,416,14529,14693, ,0,36,0,36026,29,358,365
2023-08-02,1560,260,1,36026,748,14040,14529, ,4,45,0,36026,20,333,358
2023-08-04,1560,118,6,36026,127,14025,14040, ,1,23,15,36026,3,298,333
2023-08-07,1560,180,11,36026,176,14018,14025, ,0,29,0,36026,1,270,298
2023-08-08,1560,275,0,36026,607,13686,14018, ,1,13,0,36026,20,277,270
2023-08-09,1560,95,0,36026,279,13502,13686, ,0,8,0,36026,9,278,277
2023-08-10,1560,227,4,36026,477,13248,13502, ,0,15,0,36026,9,272,278
2023-08-11,1560,58,2,36026,218,13086,13248, ,0,6,0,36026,16,282,272
2023-08-14,1560,179,13,36027,299,12953,13086, ,0,17,0,36027,5,270,282
2023-08-15,1560,86,1,36027,246,12792,12953, ,0,8,0,36027,14,276,270
2023-08-16,1560,39,0,36027,86,12745,12792, ,0,16,0,36027,2,262,276
2023-08-17,1560,83,2,36027,143,12683,12745, ,0,8,2,36027,5,257,262
2023-08-18,1560,111,92,36027,469,12233,12683, ,0,30,0,36027,4,231,257
2023-08-21,1560,116,2,36027,47,12300,12233, ,0,27,0,36027,1,205,231
2023-08-22,1560,254,2,36027,421,12131,12300, ,0,7,0,36027,11,209,205
2023-08-23,1560,410,1,36027,451,12089,12131, ,3,55,0,36027,40,194,209
2023-08-24,1560,226,1,36027,323,11991,12089, ,3,13,0,36027,34,215,194
2023-08-25,1560,58,0,36027,387,11662,11991, ,0,6,0,36027,25,234,215
2023-08-28,1560,134,0,36027,139,11657,11662, ,0,59,0,36027,5,180,234
2023-08-29,1560,83,0,36027,57,11683,11657, ,0,7,0,36027,1,174,180
2023-08-30,1560,69,2,36027,68,11682,11683, ,0,1,0,36027,7,180,174
2023-08-31,1560,72,5,36027,149,11600,11682, ,0,1,0,36027,3,182,180
2023-09-01,1560,76,0,36027,84,11592,11600, ,0,6,0,36027,0,176,182
2023-09-04,1560,48,0,36027,112,11528,11592, ,0,0,0,36027,2,178,176
2023-09-05,1560,71,80,36027,77,11442,11528, ,0,1,0,36027,8,185,178
2023-09-06,1560,739,0,36027,302,11879,11442, ,2,7,0,36027,12,190,185
2023-09-07,1560,351,395,36027,116,11719,11879, ,5,5,0,36027,3,188,190
2023-09-08,1560,280,0,36027,161,11838,11719, ,1,0,0,36027,15,203,188
2023-09-11,1560,147,0,36027,192,11793,11838, ,0,7,0,36027,5,201,203
2023-09-12,1560,647,0,36027,443,11997,11793, ,5,6,0,36027,108,303,201
2023-09-13,1560,583,1,36027,1112,11467,11997, ,6,34,0,36027,52,321,303
2023-09-14,1560,1093,0,36099,781,11779,11467, ,3,88,0,36099,58,291,321
2023-09-15,1560,549,0,36099,413,11915,11779, ,16,9,0,36099,17,299,291
2023-09-18,1560,283,0,36099,438,11760,11915, ,10,41,0,36099,5,263,299
2023-09-19,1560,205,0,36099,233,11732,11760, ,4,10,0,36099,6,259,263
2023-09-20,1560,118,0,36099,97,11753,11732, ,1,12,0,36099,5,252,259
2023-09-21,1560,114,12,36099,350,11505,11753, ,3,9,0,36099,10,253,252
2023-09-22,1560,479,0,36099,682,11302,11505, ,6,6,0,36099,61,308,253
2023-09-25,1560,272,0,36099,379,11195,11302, ,4,12,0,36099,3,299,308
2023-09-26,1560,166,0,36099,156,11205,11195, ,1,2,1,36099,16,312,299
2023-09-27,1560,2068,0,36099,1902,11371,11205, ,32,22,0,36099,64,354,312
