date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,3231,4130,4,724991,4953,128310,129137, ,3131,781,1,724991,408,15972,16346
2023-07-18,3231,8379,2,724991,7085,129602,128310, ,5947,1566,5,724991,408,14809,15972
2023-07-19,3231,7650,1,724991,6833,130418,129602, ,4874,2389,0,724991,417,12837,14809
2023-07-20,3231,7053,0,724991,4264,133207,130418, ,1943,281,4,724991,755,13307,12837
2023-07-21,3231,10013,44,724991,4769,138407,133207, ,5165,1436,62,724991,1530,13339,13307
2023-07-24,3231,8129,26,724991,5385,141125,138407, ,4516,754,0,724991,944,13529,13339
2023-07-25,3231,9170,8,724991,6296,143991,141125, ,5228,449,3,724991,701,13778,13529
2023-07-26,3231,10844,3,724991,5095,149737,143991, ,3904,799,81,724991,870,13768,13778
2023-07-27,3231,9855,0,724991,8400,151192,149737, ,4989,314,6,724991,395,13843,13768
2023-07-28,3231,18942,6,724991,19232,150896,151192, ,202,564,4,724991,2269,15544,13843
2023-07-31,3231,16281,40,724991,25741,141396,150896, ,126,2068,2,724991,6475,19949,15544
2023-08-01,3231,23909,20,724991,13764,151521,141396, ,0,9211,2,724991,0,10736,19949
2023-08-02,3231,18784,267,724991,19467,150571,151521, ,147,2436,5,724991,4524,12819,10736
2023-08-04,3231,24699,64,724991,19919,155287,150571, ,0,5329,1,724991,0,7489,12819
2023-08-07,3231,23828,66,724991,11424,167625,155287, ,56,782,6,724991,4521,11222,7489
2023-08-08,3231,16705,134,724991,16142,168054,167625, ,531,1596,10,724991,2746,12362,11222
2023-08-09,3231,12635,65,724991,19751,160873,168054, ,236,2446,3,724991,2185,12098,12362
2023-08-10,3231,11026,50,724991,26808,145041,160873, ,659,2650,3,724991,2886,12331,12098
2023-08-11,3231,7853,13,724991,8432,144449,145041, ,301,1505,131,724991,2056,12751,12331
2023-08-14,3231,7226,2575,724991,19458,129642,144449, ,348,3561,2,724991,779,9967,12751
2023-08-15,3231,11606,31,724991,10126,131091,129642, ,193,1367,8,724991,1711,10303,9967
2023-08-16,3231,15828,37,724991,13606,133276,131091, ,303,1265,2,724991,4462,13498,10303
2023-08-17,3231,21888,20,724991,13689,141455,133276, ,424,2506,0,724991,1748,12740,13498
2023-08-18,3231,19240,25,724991,23457,137213,141455, ,514,2830,5,724991,4044,13949,12740
2023-08-21,3231,9209,110,724991,14158,132154,137213, ,235,3919,17,724991,1131,11144,13949
2023-08-22,3231,7670,34,724991,13347,126443,132154, ,225,1475,12,724991,1103,10760,11144
2023-08-23,3231,6713,510,724991,7376,125270,126443, ,74,599,2,724991,1279,11438,10760
2023-08-24,3231,21115,72,724991,40537,105776,125270, ,399,1854,3,724991,969,10550,11438
2023-08-25,3231,17612,54,724991,15806,107528,105776, ,257,3508,3,724991,1780,8819,10550
2023-08-28,3231,6380,72,724991,7562,106274,107528, ,274,1985,0,724991,2101,8935,8819
2023-08-29,3231,5306,17,724951,4826,106737,106274, ,171,1180,3,724951,829,8581,8935
2023-08-30,3231,4168,25,724951,6347,104533,106737, ,221,851,0,724951,779,8509,8581
2023-08-31,3231,22485,210,724951,8703,118105,104533, ,260,1140,53,724951,2666,9982,8509
2023-09-01,3231,14430,37,724951,20641,111857,118105, ,169,2468,24,724951,1117,8607,9982
2023-09-04,3231,3995,3,724951,8909,106940,111857, ,93,567,1,724951,2430,10469,8607
2023-09-05,3231,2828,13,724951,3076,106679,106940, ,72,1149,0,724951,522,9842,10469
2023-09-06,3231,1753,3,724951,6802,101627,106679, ,30,998,6,724951,266,9104,9842
2023-09-07,3231,3539,28,724951,3487,101651,101627, ,56,681,2,724951,351,8772,9104
2023-09-08,3231,1549,66,724951,3427,99707,101651, ,43,499,1,724951,975,9247,8772
2023-09-11,3231,7232,70,724951,11913,94956,99707, ,135,2314,5,724951,2937,9865,9247
2023-09-12,3231,2120,41,724951,2715,94320,94956, ,49,2285,13,724951,1340,8907,9865
2023-09-13,3231,2223,191,724951,1746,94606,94320, ,59,1380,3,724951,561,8085,8907
2023-09-14,3231,5347,5,724951,4309,95639,94606, ,103,1550,0,724951,1240,7775,8085
2023-09-15,3231,2955,33,724951,3342,95219,95639, ,47,1082,3,724951,302,6992,7775
2023-09-18,3231,4188,49,724951,3415,95943,95219, ,58,985,7,724951,503,6503,6992
2023-09-19,3231,5640,63,724951,5718,95802,95943, ,94,766,7,724951,1695,7425,6503
2023-09-20,3231,5054,47,724951,3516,97293,95802, ,201,1676,8,724951,920,6661,7425
2023-09-21,3231,3580,15,724951,3865,96993,97293, ,110,1158,1,724951,1606,7108,6661
2023-09-22,3231,3736,24,724951,4211,96494,96993, ,96,575,0,724951,639,7172,7108
2023-09-25,3231,1294,17,724951,2368,95403,96494, ,41,212,0,724951,869,7829,7172
2023-09-26,3231,2287,23,724951,2779,94888,95403, ,23,329,1,724951,313,7812,7829
2023-09-27,3231,2181,65,724951,2750,94254,94888, ,31,432,3,724951,402,7779,7812
2023-09-28,3231,10806,15,724951,2967,102078,94254, ,68,904,1,724951,337,7211,7779
2023-10-02,3231,10533,25,724951,13192,99394,102078, ,92,867,0,724951,2130,8474,7211
2023-10-03,3231,8848,2,724951,4227,104013,99394, ,41,1007,43,724951,386,7810,8474
2023-10-04,3231,5701,11,724951,4110,105593,104013, ,50,873,48,724951,340,7229,7810
