date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,2317,4196,0,3465747,2603,47263,45670, ,0,2,0,3465747,22,127,107
2023-07-18,2317,3667,4,3465747,1410,49516,47263, ,52,4,0,3465747,53,176,127
2023-07-19,2317,2607,36,3465747,3520,48567,49516, ,1,31,0,3465747,10,155,176
2023-07-20,2317,622,23,3465747,2114,47052,48567, ,0,17,3,3465747,5,140,155
2023-07-21,2317,820,324,3465747,840,46708,47052, ,0,45,0,3465747,2,97,140
2023-07-24,2317,450,75,3465747,703,46380,46708, ,3,5,0,3465747,40,132,97
2023-07-25,2317,2169,10,3465747,2025,46514,46380, ,12,29,0,3465747,167,270,132
2023-07-26,2317,1785,29,3465747,3375,44895,46514, ,2,20,0,3465747,20,270,270
2023-07-27,2317,1276,40,3465747,1738,44393,44895, ,1,21,50,3465747,1,200,270
2023-07-28,2317,2056,199,3465747,994,45256,44393, ,1,13,0,3465747,12,199,200
2023-07-31,2317,2946,55,3465747,1825,46322,45256, ,1,30,0,3465747,2,171,199
2023-08-01,2317,1072,71,3465747,666,46657,46322, ,0,10,0,3465747,27,188,171
2023-08-02,2317,885,11,3465747,1020,46511,46657, ,3,67,0,3465747,9,130,188
2023-08-04,2317,1347,24,3465747,1140,46694,46511, ,2,3,0,3465747,31,158,130
2023-08-07,2317,2495,45,3465747,1659,47485,46694, ,1,12,0,3465747,1,147,158
2023-08-08,2317,415,38,3465747,572,47290,47485, ,0,2,0,3465747,10,155,147
2023-08-09,2317,331,78,3465747,631,46912,47290, ,1,0,0,3465747,14,169,155
2023-08-10,2317,521,379,3465747,653,46401,46912, ,0,29,0,3465747,3,143,169
2023-08-11,2317,1220,1658,3465747,339,45624,46401, ,0,29,0,3465747,75,189,143
2023-08-14,2317,1433,10,3465747,2011,45036,45624, ,5,23,0,3465747,153,319,189
2023-08-15,2317,4024,69,3465747,5774,43217,45036, ,11,163,1,3465747,86,241,319
2023-08-16,2317,4072,1,3465747,1521,45767,43217, ,1,52,0,3465747,27,216,241
2023-08-17,2317,395,28,3465747,931,45203,45767, ,0,71,0,3465747,9,154,216
2023-08-18,2317,1093,189,3465747,196,45911,45203, ,0,23,0,3465747,3,134,154
2023-08-21,2317,414,7,3465747,252,46066,45911, ,1,2,0,3465747,0,132,134
2023-08-22,2317,398,95,3465747,869,45500,46066, ,0,45,0,3465747,5,92,132
2023-08-23,2317,183,27,3465747,1130,44526,45500, ,0,1,0,3465747,1,92,92
2023-08-24,2317,4955,2,3465747,1470,48009,44526, ,4,4,0,3465747,37,125,92
2023-08-25,2317,1844,40,3465747,710,49103,48009, ,1,28,0,3465747,4,101,125
2023-08-28,2317,2248,16,3465747,551,50784,49103, ,5,3,0,3465747,92,190,101
2023-08-29,2317,3835,24,3465747,3251,51344,50784, ,4,117,0,3465747,376,449,190
2023-08-30,2317,1393,510,3465747,523,51704,51344, ,0,6,0,3465747,20,463,449
2023-08-31,2317,3490,1036,3465747,527,53631,51704, ,0,4,0,3465747,19,478,463
2023-09-01,2317,1533,6,3465747,786,54372,53631, ,0,2,0,3465747,9,485,478
2023-09-04,2317,1600,11,3465747,931,55030,54372, ,0,7,0,3465747,8,486,485
2023-09-05,2317,737,11,3465747,304,55452,55030, ,0,28,0,3465747,0,458,486
2023-09-06,2317,902,26,3465747,367,55961,55452, ,0,9,0,3465747,4,453,458
2023-09-07,2317,319,731,3465747,420,55129,55961, ,0,22,0,3465747,4,435,453
2023-09-08,2317,1744,338,3465747,538,55997,55129, ,0,22,0,3465747,4,417,435
2023-09-11,2317,942,1,3465747,392,56546,55997, ,0,14,0,3465747,0,403,417
2023-09-12,2317,300,2,3465747,1058,55786,56546, ,0,186,0,3465747,37,254,403
2023-09-13,2317,880,17,3465747,326,56323,55786, ,0,26,0,3465747,2,230,254
2023-09-14,2317,823,8,3465747,400,56738,56323, ,0,130,0,3465747,4,104,230
2023-09-15,2317,657,11,3465747,243,57141,56738, ,0,14,0,3465747,0,90,104
2023-09-18,2317,499,16,3465747,194,57430,57141, ,0,3,0,3465747,1,88,90
2023-09-19,2317,188,1,3465747,590,57027,57430, ,1,0,0,3465747,2,90,88
2023-09-20,2317,1107,521,3465747,529,57084,57027, ,0,2,0,3465747,0,88,90
2023-09-21,2317,942,1130,3465747,330,56566,57084, ,1,6,0,3465747,0,82,88
2023-09-22,2317,531,1041,3465747,638,55418,56566, ,0,7,0,3465747,3,78,82
2023-09-25,2317,334,301,3465747,176,55275,55418, ,0,5,0,3465747,6,79,78
2023-09-26,2317,714,3203,3465747,816,51970,55275, ,0,3,0,3465747,15,91,79
2023-09-27,2317,222,3763,3465747,317,48112,51970, ,0,2,0,3465747,1,90,91
2023-09-28,2317,370,408,3465747,289,47785,48112, ,0,1,0,3465747,25,114,90
2023-10-02,2317,374,5,3465747,227,47927,47785, ,1,5,0,3465747,10,119,114
2023-10-03,2317,695,8,3465747,163,48451,47927, ,1,2,0,3465747,0,117,119
2023-10-04,2317,555,23,3465747,1072,47911,48451, ,1,6,0,3465747,4,115,117
2023-10-05,2317,266,17,3465747,165,47995,47911, ,0,11,0,3465747,22,126,115
2023-10-06,2317,741,10,3465747,1128,47598,47995, ,0,12,0,3465747,8,122,126
2023-10-11,2317,1737,5,3465747,1283,48047,47598, ,1,1,0,3465747,4,125,122
2023-10-12,2317,297,15,3465747,860,47469,48047, ,1,1,0,3465747,6,130,125
2023-10-13,2317,488,3,3465747,272,47682,47469, ,1,1,1,3465747,29,157,130
2023-10-16,2317,344,9,3465747,292,47725,47682, ,0,0,0,3465747,5,162,157
2023-10-17,2317,906,14,3465747,132,48485,47725, ,4,1,0,3465747,2,163,162
2023-10-18,2317,1698,5,3465747,578,49600,48485, ,2,18,0,3465747,11,156,163
2023-10-19,2317,1101,7,3465747,477,50217,49600, ,0,44,0,3465747,45,157,156
2023-10-20,2317,388,83,3465747,390,50132,50217, ,1,45,0,3465747,7,119,157
2023-10-23,2317,1901,9,3465747,2120,49904,50132, ,1,39,0,3465747,248,328,119
2023-10-24,2317,2148,50,3465747,1543,50459,49904, ,7,218,0,3465747,666,776,328
2023-10-25,2317,674,2010,3465747,1302,47821,50459, ,7,217,0,3465747,82,641,776
2023-10-26,2317,320,62,3465747,329,47750,47821, ,10,32,0,3465747,45,654,641
