date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,6719,123,2,20257,94,3697,3670, ,0,30,0,20257,23,750,757
2023-07-18,6719,68,0,20257,55,3710,3697, ,0,48,0,20257,26,728,750
2023-07-19,6719,32,2,20257,35,3705,3710, ,3,7,0,20257,5,726,728
2023-07-20,6719,53,4,20257,30,3724,3705, ,0,2,0,20257,30,754,726
2023-07-21,6719,40,5,20257,63,3696,3724, ,0,74,0,20257,88,768,754
2023-07-24,6719,58,7,20257,76,3671,3696, ,1,22,0,20257,21,767,768
2023-07-25,6719,55,12,20257,51,3663,3671, ,0,7,0,20257,29,789,767
2023-07-26,6719,82,2,20257,70,3673,3663, ,0,6,0,20257,7,790,789
2023-07-27,6719,193,1,20257,196,3669,3673, ,1,38,0,20257,96,848,790
2023-07-28,6719,73,10,20257,151,3581,3669, ,0,18,0,20257,49,879,848
2023-07-31,6719,124,2,20257,61,3642,3581, ,0,72,0,20257,2,809,879
2023-08-01,6719,96,0,20257,38,3700,3642, ,1,11,0,20257,15,813,809
2023-08-02,6719,115,4,20257,109,3702,3700, ,0,122,0,20257,55,746,813
2023-08-04,6719,74,1,20257,14,3761,3702, ,4,62,0,20257,28,712,746
2023-08-07,6719,33,0,20257,27,3767,3761, ,0,20,0,20257,14,706,712
2023-08-08,6719,119,2,20257,135,3749,3767, ,5,25,0,20257,198,879,706
2023-08-09,6719,63,9,20257,50,3753,3749, ,2,69,0,20257,71,881,879
2023-08-10,6719,52,4,20257,69,3732,3753, ,4,120,0,20257,52,813,881
2023-08-11,6719,25,23,20257,29,3705,3732, ,1,56,0,20257,99,856,813
2023-08-14,6719,56,0,20270,133,3628,3705, ,3,233,0,20270,151,774,856
2023-08-15,6719,83,16,20270,34,3661,3628, ,2,50,0,20270,73,797,774
2023-08-16,6719,52,22,20270,42,3649,3661, ,3,53,0,20270,42,786,797
2023-08-17,6719,59,6,20270,48,3654,3649, ,0,41,0,20270,21,766,786
2023-08-18,6719,37,0,20270,33,3658,3654, ,2,16,0,20270,31,781,766
2023-08-21,6719,13,0,20270,20,3651,3658, ,0,38,0,20270,10,753,781
2023-08-22,6719,35,1,20270,24,3661,3651, ,0,15,0,20270,6,744,753
2023-08-23,6719,22,0,20270,18,3665,3661, ,0,4,0,20270,31,771,744
