date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,3138,10,0,11677,7,1494,1491, ,0,1,0,11677,0,2,3
2023-07-18,3138,26,0,11677,12,1508,1494, ,0,1,0,11677,0,1,2
2023-07-19,3138,30,0,11677,24,1514,1508, ,0,0,0,11677,0,1,1
2023-07-20,3138,2,0,11677,6,1510,1514, ,0,1,0,11677,0,0,1
2023-07-21,3138,14,0,11677,12,1512,1510, ,0,0,0,11677,1,1,0
2023-07-24,3138,35,0,11677,28,1519,1512, ,0,0,0,11677,0,1,1
2023-07-25,3138,5,0,11677,17,1507,1519, ,0,0,0,11677,1,2,1
2023-07-26,3138,22,0,11677,10,1519,1507, ,0,1,0,11677,1,2,2
2023-07-27,3138,103,0,11677,51,1571,1519, ,3,1,0,11677,3,4,2
2023-07-28,3138,108,0,11677,79,1600,1571, ,0,2,0,11677,0,2,4
2023-07-31,3138,33,0,11677,41,1592,1600, ,0,0,0,11677,1,3,2
2023-08-01,3138,49,0,11677,38,1603,1592, ,2,0,0,11677,0,3,3
2023-08-02,3138,24,0,11677,16,1611,1603, ,0,0,0,11677,1,4,3
2023-08-04,3138,16,0,11677,18,1609,1611, ,0,2,0,11677,0,2,4
2023-08-07,3138,14,0,11677,30,1593,1609, ,0,0,0,11677,0,2,2
2023-08-08,3138,27,0,11677,16,1604,1593, ,0,0,0,11677,0,2,2
2023-08-09,3138,9,0,11677,5,1608,1604, ,0,0,0,11677,0,2,2
2023-08-10,3138,27,1,11677,24,1610,1608, ,0,0,0,11677,1,3,2
2023-08-11,3138,45,0,11677,26,1629,1610, ,0,1,0,11677,0,2,3
2023-08-14,3138,27,0,11677,53,1603,1629, ,0,0,0,11677,2,4,2
2023-08-15,3138,13,1,11677,23,1592,1603, ,0,0,0,11677,0,4,4
2023-08-16,3138,23,0,11677,27,1588,1592, ,0,3,0,11677,2,3,4
2023-08-17,3138,13,2,11677,14,1585,1588, ,1,2,0,11677,0,1,3
2023-08-18,3138,20,0,11677,15,1590,1585, ,0,0,0,11677,2,3,1
2023-08-21,3138,8,0,11677,33,1565,1590, ,0,3,0,11677,0,0,3
2023-08-22,3138,16,0,11677,25,1556,1565, ,0,0,0,11677,0,0,0
2023-08-23,3138,5,1,11677,3,1557,1556, ,0,0,0,11677,2,2,0
2023-08-24,3138,108,0,11677,59,1606,1557, ,6,0,0,11677,6,8,2
2023-08-25,3138,92,0,11677,116,1582,1606, ,6,1,0,11677,0,7,8
2023-08-28,3138,28,0,11677,42,1568,1582, ,0,0,0,11677,0,7,7
2023-08-29,3138,52,0,11677,75,1545,1568, ,0,0,0,11677,0,7,7
2023-08-30,3138,11,2,11677,45,1509,1545, ,0,0,0,11677,0,7,7
2023-08-31,3138,27,0,11677,21,1515,1509, ,0,2,0,11677,0,5,7
2023-09-01,3138,8,0,11677,20,1503,1515, ,0,0,0,11677,1,6,5
2023-09-04,3138,30,0,11677,7,1526,1503, ,0,0,0,11677,0,6,6
2023-09-05,3138,99,0,11677,41,1584,1526, ,0,0,0,11677,0,6,6
2023-09-06,3138,41,0,11677,29,1596,1584, ,0,0,0,11677,0,6,6
2023-09-07,3138,30,0,11677,21,1605,1596, ,0,0,0,11677,0,6,6
2023-09-08,3138,26,0,11700,39,1592,1605, ,0,1,0,11700,0,5,6
2023-09-11,3138,55,0,11700,80,1567,1592, ,0,0,0,11700,0,5,5
2023-09-12,3138,18,0,11700,32,1553,1567, ,0,0,0,11700,0,5,5
2023-09-13,3138,25,0,11700,14,1564,1553, ,0,0,0,11700,0,5,5
2023-09-14,3138,6,40,11700,23,1507,1564, ,0,0,0,11700,0,5,5
2023-09-15,3138,13,15,11700,26,1479,1507, ,2,0,0,11700,0,5,5
2023-09-18,3138,70,0,11700,54,1495,1479, ,0,0,0,11700,0,5,5
2023-09-19,3138,178,0,11700,67,1606,1495, ,0,0,0,11700,0,5,5
2023-09-20,3138,258,0,11700,100,1764,1606, ,5,0,0,11700,5,10,5
2023-09-21,3138,151,0,11700,87,1828,1764, ,1,4,0,11700,2,8,10
2023-09-22,3138,37,0,11700,83,1782,1828, ,6,3,0,11700,0,5,8
2023-09-25,3138,126,0,11700,49,1859,1782, ,14,0,0,11700,5,10,5
2023-09-26,3138,74,5,11700,47,1881,1859, ,0,4,0,11700,0,6,10
2023-09-27,3138,47,2,11700,114,1812,1881, ,3,1,0,11700,2,7,6
2023-09-28,3138,8,1,11700,24,1795,1812, ,0,1,0,11700,0,6,7
2023-10-02,3138,13,1,11700,46,1761,1795, ,0,0,0,11700,0,6,6
2023-10-03,3138,23,0,11700,14,1770,1761, ,0,0,0,11700,2,8,6
2023-10-04,3138,38,0,11700,12,1796,1770, ,0,0,0,11700,0,8,8
2023-10-05,3138,18,2,11700,66,1746,1796, ,0,0,0,11700,1,9,8
2023-10-06,3138,19,0,11700,87,1678,1746, ,0,1,0,11700,2,10,9
2023-10-11,3138,87,1,11700,215,1549,1678, ,0,2,0,11700,0,8,10
2023-10-12,3138,44,0,11700,24,1569,1549, ,0,0,0,11700,0,8,8
2023-10-13,3138,14,0,11700,35,1548,1569, ,0,0,0,11700,3,11,8
2023-10-16,3138,171,0,11700,158,1561,1548, ,2,0,0,11700,14,25,11
2023-10-17,3138,223,0,11700,234,1550,1561, ,0,6,0,11700,16,35,25
2023-10-18,3138,130,0,11700,78,1602,1550, ,0,10,0,11700,0,25,35
2023-10-19,3138,31,0,11700,31,1602,1602, ,0,7,0,11700,0,18,25
2023-10-20,3138,13,0,11700,34,1581,1602, ,2,9,0,11700,1,10,18
2023-10-23,3138,26,49,11700,32,1526,1581, ,1,1,0,11700,0,9,10
