date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,1313,1355,60,339225,403,6460,5568, ,60,0,0,339225,9,110,101
2023-07-18,1313,3258,10,339225,1800,7908,6460, ,163,1,0,339225,95,204,110
2023-07-19,1313,1083,0,339225,1508,7483,7908, ,0,64,0,339225,5,145,204
2023-07-20,1313,514,0,339225,770,7227,7483, ,0,4,0,339225,32,173,145
2023-07-21,1313,239,0,339225,443,7023,7227, ,0,18,0,339225,29,184,173
2023-07-24,1313,377,0,339225,533,6867,7023, ,0,19,0,339225,12,177,184
2023-07-25,1313,68,1,339225,366,6568,6867, ,5,6,0,339225,3,174,177
2023-07-26,1313,1114,1,339225,445,7236,6568, ,13,28,0,339225,114,260,174
2023-07-27,1313,1297,0,339225,1065,7468,7236, ,5,17,0,339225,50,293,260
2023-07-28,1313,485,0,339225,780,7173,7468, ,1,106,0,339225,2,189,293
2023-07-31,1313,313,0,339225,516,6970,7173, ,0,0,0,339225,25,214,189
2023-08-01,1313,913,0,339225,817,7066,6970, ,52,0,0,339225,34,248,214
2023-08-02,1313,868,0,339225,555,7379,7066, ,1,15,0,339225,43,276,248
2023-08-04,1313,142,0,339225,258,7263,7379, ,5,46,0,339225,10,240,276
2023-08-07,1313,247,12,339225,447,7051,7263, ,0,62,0,339225,0,178,240
2023-08-08,1313,81,0,339225,194,6938,7051, ,33,13,0,339225,5,170,178
2023-08-09,1313,82,35,339225,137,6848,6938, ,0,30,0,339225,0,140,170
2023-08-10,1313,276,15,339225,460,6649,6848, ,0,0,0,339225,3,143,140
2023-08-11,1313,102,2,339225,111,6638,6649, ,0,0,0,339225,1,144,143
2023-08-14,1313,347,1,339270,580,6404,6638, ,0,6,0,339270,5,143,144
