date,stock_id,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,Note,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance
2023-07-17,2855,547,0,363957,59,2497,2009, ,0,0,0,363957,0,2,2
2023-07-18,2855,93,1,363957,194,2395,2497, ,0,2,0,363957,0,0,2
2023-07-19,2855,33,335,363957,80,2013,2395, ,0,0,0,363957,0,0,0
2023-07-20,2855,62,0,363957,7,2068,2013, ,0,0,0,363957,0,0,0
2023-07-21,2855,23,0,363957,71,2020,2068, ,0,0,0,363957,0,0,0
2023-07-24,2855,37,0,363957,125,1932,2020, ,0,0,0,363957,0,0,0
2023-07-25,2855,82,0,363957,81,1933,1932, ,1,0,0,363957,0,0,0
2023-07-26,2855,249,0,363957,40,2142,1933, ,1,0,0,363957,0,0,0
2023-07-27,2855,106,0,363957,38,2210,2142, ,0,0,0,363957,150,150,0
2023-07-28,2855,59,0,363957,28,2241,2210, ,0,0,0,363957,50,200,150
2023-07-31,2855,176,0,363957,195,2222,2241, ,0,200,0,363957,10,10,200
2023-08-01,2855,147,1,363957,82,2286,2222, ,0,0,0,363957,5,15,10
2023-08-02,2855,364,0,363957,208,2442,2286, ,0,0,0,363957,15,30,15
2023-08-04,2855,119,0,363957,48,2513,2442, ,0,0,0,363957,6,36,30
2023-08-07,2855,201,0,363957,48,2666,2513, ,0,0,0,363957,0,36,36
2023-08-08,2855,17,0,363957,464,2219,2666, ,1,0,0,363957,124,160,36
2023-08-09,2855,29,0,363957,175,2073,2219, ,0,1,0,363957,111,270,160
2023-08-10,2855,41,0,363957,120,1994,2073, ,0,0,0,363957,0,270,270
2023-08-11,2855,46,0,363957,61,1979,1994, ,0,0,0,363957,51,321,270
2023-08-14,2855,41,0,363957,97,1923,1979, ,0,275,0,363957,0,46,321
2023-08-15,2855,15,0,363957,0,1938,1923, ,0,0,0,363957,6,52,46
2023-08-16,2855,57,0,363957,64,1931,1938, ,0,0,0,363957,34,86,52
2023-08-17,2855,26,0,363957,9,1948,1931, ,0,0,0,363957,0,86,86
2023-08-18,2855,34,0,363957,89,1893,1948, ,0,0,0,363957,0,86,86
2023-08-21,2855,6,0,363957,11,1888,1893, ,0,10,0,363957,0,76,86
2023-08-22,2855,51,0,363957,2,1937,1888, ,0,0,0,363957,0,76,76
2023-08-23,2855,2,0,363957,2,1937,1937, ,0,38,0,363957,0,38,76
2023-08-24,2855,18,0,363957,21,1934,1937, ,0,0,0,363957,0,38,38
2023-08-25,2855,21,0,363957,1,1954,1934, ,0,2,0,363957,5,41,38
2023-08-28,2855,17,0,363957,7,1964,1954, ,0,0,0,363957,0,41,41
2023-08-29,2855,0,0,363957,4,1960,1964, ,0,0,0,363957,0,41,41
2023-08-30,2855,6,0,363957,18,1948,1960, ,0,0,0,363957,0,41,41
2023-08-31,2855,47,0,363957,2,1993,1948, ,0,0,0,363957,0,41,41
2023-09-01,2855,3,0,363957,1,1995,1993, ,0,0,0,363957,0,41,41
2023-09-04,2855,100,0,363957,3,2092,1995, ,0,0,0,363957,10,51,41
2023-09-05,2855,101,0,363957,3,2190,2092, ,0,0,0,363957,10,61,51
2023-09-06,2855,3,0,363957,229,1964,2190, ,0,0,0,363957,0,61,61
2023-09-07,2855,11,0,363957,0,1975,1964, ,0,0,0,363957,0,61,61
2023-09-08,2855,0,0,363957,7,1968,1975, ,0,0,0,363957,0,61,61
2023-09-11,2855,1,0,363957,0,1969,1968, ,0,0,0,363957,0,61,61
2023-09-12,2855,2,2,363957,1,1968,1969, ,0,0,0,363957,0,61,61
2023-09-13,2855,0,8,363957,2,1958,1968, ,0,0,0,363957,0,61,61
2023-09-14,2855,23,0,363957,2,1979,1958, ,0,0,0,363957,0,61,61
2023-09-15,2855,5,0,363957,3,1981,1979, ,0,0,0,363957,0,61,61
2023-09-18,2855,1,0,363957,25,1957,1981, ,0,0,0,363957,0,61,61
2023-09-19,2855,3,0,363957,1,1959,1957, ,0,0,0,363957,0,61,61
2023-09-20,2855,2,0,363957,4,1957,1959, ,0,0,0,363957,0,61,61
2023-09-21,2855,0,0,363957,103,1854,1957, ,0,0,0,363957,0,61,61
2023-09-22,2855,0,0,363957,99,1755,1854, ,0,0,0,363957,0,61,61
2023-09-25,2855,4,0,363957,20,1739,1755, ,0,15,0,363957,0,46,61
2023-09-26,2855,0,0,363957,1,1738,1739, ,0,0,45,363957,0,1,46
2023-09-27,2855,10,0,363957,62,1686,1738, ,0,0,0,363957,0,1,1
2023-09-28,2855,0,0,363957,0,1686,1686, ,0,0,0,363957,0,1,1
2023-10-02,2855,3,0,363957,2,1687,1686, ,0,0,0,363957,0,1,1
2023-10-03,2855,0,0,363957,0,1687,1687, ,0,0,0,363957,0,1,1
2023-10-04,2855,4,0,363957,0,1691,1687, ,0,0,0,363957,0,1,1
2023-10-05,2855,20,2,363957,41,1668,1691, ,0,0,0,363957,0,1,1
2023-10-06,2855,0,0,363957,0,1668,1668, ,0,0,0,363957,0,1,1
2023-10-11,2855,75,10,363957,196,1537,1668, ,0,0,0,363957,0,1,1
2023-10-12,2855,50,0,363957,20,1567,1537, ,0,0,0,363957,0,1,1
2023-10-13,2855,14,0,363957,51,1530,1567, ,0,0,0,363957,0,1,1
2023-10-16,2855,96,0,363957,104,1522,1530, ,0,0,0,363957,0,1,1
2023-10-17,2855,19,0,363957,13,1528,1522, ,0,0,0,363957,0,1,1
2023-10-18,2855,1,0,363957,39,1490,1528, ,0,0,0,363957,25,26,1
2023-10-19,2855,65,0,363957,115,1440,1490, ,0,25,0,363957,0,1,26
2023-10-20,2855,35,0,363957,0,1475,1440, ,0,0,0,363957,0,1,1
2023-10-23,2855,1,0,363957,0,1476,1475, ,0,0,0,363957,0,1,1
2023-10-24,2855,0,0,363957,0,1476,1476, ,0,0,0,363957,0,1,1
2023-10-25,2855,10,0,363957,12,1474,1476, ,0,0,0,363957,0,1,1
2023-10-26,2855,7,3,363957,2,1476,1474, ,0,1,0,363957,0,0,1
2023-10-27,2855,0,0,363957,5,1471,1476, ,0,0,0,363957,0,0,0
2023-10-30,2855,2,0,363957,0,1473,1471, ,0,0,0,363957,0,0,0
2023-10-31,2855,8,0,363957,1,1480,1473, ,0,0,0,363957,0,0,0
2023-11-01,2855,5,0,363957,0,1485,1480, ,0,0,0,363957,0,0,0
2023-11-02,2855,0,0,363957,0,1485,1485, ,0,0,0,363957,0,0,0
2023-11-03,2855,29,0,363957,0,1514,1485, ,0,0,0,363957,0,0,0
2023-11-06,2855,23,0,363957,97,1440,1514, ,0,0,0,363957,0,0,0
2023-11-07,2855,1,0,363957,27,1414,1440, ,0,0,0,363957,0,0,0
2023-11-08,2855,3,0,363957,34,1383,1414, ,0,0,0,363957,0,0,0
2023-11-09,2855,1,0,363957,0,1384,1383, ,0,0,0,363957,0,0,0
2023-11-10,2855,5,0,363957,1,1388,1384, ,0,0,0,363957,0,0,0
2023-11-13,2855,1,0,363957,21,1368,1388, ,0,0,0,363957,0,0,0
2023-11-14,2855,10,0,363957,0,1378,1368, ,0,0,0,363957,0,0,0
2023-11-15,2855,9,5,363957,7,1375,1378, ,0,0,0,363957,0,0,0
2023-11-16,2855,11,0,363957,9,1377,1375, ,0,0,0,363957,0,0,0
2023-11-17,2855,22,0,363957,3,1396,1377, ,0,0,0,363957,0,0,0
2023-11-20,2855,4,0,363957,7,1393,1396, ,0,0,0,363957,0,0,0
2023-11-21,2855,79,0,363957,41,1431,1393, ,0,0,0,363957,0,0,0
2023-11-22,2855,6,0,363957,7,1430,1431, ,0,0,0,363957,0,0,0
2023-11-23,2855,0,0,363957,11,1419,1430, ,0,0,0,363957,0,0,0
2023-11-24,2855,9,0,363957,4,1424,1419, ,0,0,0,363957,0,0,0
2023-11-27,2855,0,0,363957,5,1419,1424, ,0,0,0,363957,111,111,0
2023-11-28,2855,2,0,363957,6,1415,1419, ,0,1,0,363957,0,110,111
2023-11-29,2855,32,0,363957,39,1408,1415, ,0,0,0,363957,0,110,110
2023-11-30,2855,19,0,363957,0,1427,1408, ,0,0,0,363957,0,110,110
2023-12-01,2855,109,0,363957,0,1536,1427, ,0,0,0,363957,0,110,110
2023-12-04,2855,89,0,363957,11,1614,1536, ,0,0,0,363957,0,110,110
2023-12-05,2855,0,0,363957,82,1532,1614, ,0,0,0,363957,0,110,110
2023-12-06,2855,0,0,363957,14,1518,1532, ,0,0,0,363957,0,110,110
2023-12-07,2855,1,0,363957,105,1414,1518, ,0,0,0,363957,0,110,110
2023-12-08,2855,27,0,363957,6,1435,1414, ,0,0,0,363957,0,110,110
2023-12-11,2855,5,0,363957,3,1437,1435, ,0,0,0,363957,0,110,110
2023-12-12,2855,22,0,363957,8,1451,1437, ,0,0,0,363957,0,110,110
2023-12-13,2855,2,0,363957,0,1453,1451, ,0,0,0,363957,0,110,110
2023-12-14,2855,75,0,363957,24,1504,1453, ,0,100,0,363957,0,10,110
2023-12-15,2855,57,0,363957,31,1530,1504, ,5,0,0,363957,0,10,10
2023-12-18,2855,11,0,363957,11,1530,1530, ,0,0,0,363957,0,10,10
2023-12-19,2855,46,8,363957,6,1562,1530, ,0,0,0,363957,0,10,10
2023-12-20,2855,18,0,363957,29,1551,1562, ,0,2,0,363957,0,8,10
2023-12-21,2855,46,0,363957,36,1561,1551, ,0,8,0,363957,0,0,8
2023-12-22,2855,28,0,363957,6,1583,1561, ,0,0,0,363957,0,0,0
2023-12-25,2855,2,0,363957,6,1579,1583, ,0,0,0,363957,0,0,0
2023-12-26,2855,0,0,363957,38,1541,1579, ,0,0,0,363957,0,0,0
2023-12-27,2855,1,0,363957,5,1537,1541, ,0,0,0,363957,0,0,0
2023-12-28,2855,5,0,363957,7,1535,1537, ,0,0,0,363957,0,0,0
2023-12-29,2855,87,0,363957,20,1602,1535, ,0,0,0,363957,0,0,0
2024-01-02,2855,126,0,363957,4,1724,1602, ,0,0,0,363957,0,0,0
2024-01-03,2855,24,0,363957,36,1712,1724, ,0,0,0,363957,0,0,0
2024-01-04,2855,25,0,363957,40,1697,1712, ,0,0,0,363957,0,0,0
2024-01-05,2855,16,0,363957,0,1713,1697, ,0,0,0,363957,0,0,0
2024-01-08,2855,10,0,363957,2,1721,1713, ,0,0,0,363957,0,0,0
2024-01-09,2855,5,0,363957,3,1723,1721, ,0,0,0,363957,0,0,0
2024-01-10,2855,5,0,363957,31,1697,1723, ,0,0,0,363957,0,0,0
