date,stock_id,volume,turnover,open,high,low,close,spread,transactions
2024-11-08,8358,1131000,68627100,61.5,61.8,60.2,60.3,-0.9,727
2024-11-11,8358,3355000,196883500,59.5,59.6,58.3,59.1,-1.2,1992
2024-11-12,8358,2002000,116348600,58.5,58.8,57.8,57.8,-1.3,1234
2024-11-13,8358,1134000,65720700,58.0,58.3,57.6,57.8,0.0,826
2024-11-14,8358,1599000,91556500,58.0,58.3,56.8,57.0,-0.8,949
2024-11-15,8358,1061000,60884300,57.0,57.9,57.0,57.2,0.2,612
2024-11-18,8358,985000,55870000,57.0,57.7,56.3,56.3,-0.9,577
2024-11-19,8358,600000,34362200,56.7,57.8,56.7,57.4,1.1,366
2024-11-20,8358,668000,38155100,57.7,58.1,56.6,56.8,-0.6,480
2024-11-21,8358,1179000,68041000,56.8,58.2,56.6,58.2,1.4,845
2024-11-22,8358,7845000,477282000,58.7,62.0,58.2,61.5,3.3,4477
2024-11-25,8358,2304000,140043000,61.1,61.5,60.4,60.9,-0.6,1592
2024-11-26,8358,897000,54172500,60.5,60.9,60.0,60.1,-0.8,647
2024-11-27,8358,1645000,97638600,60.2,60.5,58.7,58.7,-1.4,979
2024-11-28,8358,1533000,88419200,58.7,58.8,57.0,57.4,-1.3,955
2024-11-29,8358,1194000,69303500,57.4,59.2,56.7,59.0,1.6,727
2024-12-02,8358,1672000,98968400,59.3,59.7,58.7,59.2,0.2,1048
2024-12-03,8358,930000,55209400,59.7,59.9,58.9,59.0,-0.2,692
2024-12-04,8358,5656000,345372000,59.1,61.6,58.8,61.4,2.4,3238
2024-12-05,8358,2414000,147823400,61.7,61.7,60.8,61.3,-0.1,1520
2024-12-06,8358,1269000,77376400,61.5,61.5,60.5,60.6,-0.7,907
2024-12-09,8358,1106000,66549000,61.2,61.3,59.5,59.6,-1.0,770
2024-12-10,8358,2232000,134986600,59.7,61.0,59.3,60.3,0.7,1362
2024-12-11,8358,1184000,71788900,60.3,61.0,60.1,60.6,0.3,815
2024-12-12,8358,1196000,72503500,61.1,61.3,60.0,60.0,-0.6,809
2024-12-13,8358,4572000,279091000,60.6,61.6,60.3,60.8,0.8,2914
2024-12-16,8358,2888000,170861100,60.9,60.9,58.1,58.1,-2.7,1881
2024-12-17,8358,940000,54832400,58.1,58.8,58.1,58.2,0.1,642
2024-12-18,8358,900000,52282200,58.0,58.6,57.4,58.2,0.0,628
2024-12-19,8358,790000,45802700,57.5,58.3,57.4,58.0,-0.2,457
2024-12-20,8358,708000,41205800,58.3,58.7,57.7,58.3,0.3,488
2024-12-23,8358,528887,30974784,58.9,58.9,58.3,58.5,0.2,546
2024-12-24,8358,685630,40195042,58.9,59.2,58.2,58.2,-0.3,731
2024-12-25,8358,844296,49207804,59.0,59.0,58.1,58.2,0.0,736
2024-12-26,8358,1071008,62901749,58.8,59.1,58.4,58.5,0.3,926
2024-12-27,8358,1087789,64157702,58.9,59.5,58.5,59.2,0.7,796
2024-12-30,8358,1277426,75677985,59.9,59.9,58.7,59.2,0.0,1172
2024-12-31,8358,593827,34849406,59.3,59.3,58.4,58.5,-0.7,660
2025-01-02,8358,656697,38262829,58.4,58.8,58.0,58.0,-0.5,608
2025-01-03,8358,600787,34881777,58.5,58.6,57.8,57.8,-0.2,545
2025-01-06,8358,1165620,67590847,58.2,58.6,57.8,57.8,0.0,1000
2025-01-07,8358,912353,52703848,58.4,58.4,57.5,57.5,-0.3,791
2025-01-08,8358,1106298,63046717,57.4,57.5,56.6,56.8,-0.7,997
2025-01-09,8358,2462502,136553032,56.8,57.0,54.3,54.5,-2.3,2338
2025-01-10,8358,1220527,66916196,55.0,55.2,54.5,54.6,0.1,1065
2025-01-13,8358,1864397,98969489,54.3,54.3,52.5,52.7,-1.9,1473
2025-01-14,8358,611848,32559819,52.9,53.5,52.8,53.3,0.6,603
2025-01-15,8358,595820,31892030,53.3,54.0,53.3,53.5,0.2,700
2025-01-16,8358,498538,26842310,54.2,54.2,53.7,53.7,0.2,484
2025-01-17,8358,578325,30831878,53.9,53.9,53.0,53.2,-0.5,592
2025-01-20,8358,329630,17737001,53.4,54.1,53.4,53.9,0.7,382
2025-01-21,8358,1382092,75763330,54.6,55.8,54.1,54.1,0.2,1178
2025-01-22,8358,502750,27295264,54.4,54.5,54.0,54.5,0.4,605
2025-02-03,8358,669640,35638781,53.1,53.9,53.0,53.1,-1.4,750
2025-02-04,8358,504719,26796879,53.6,53.6,52.9,53.0,-0.1,579
2025-02-05,8358,690324,37272185,53.2,54.5,53.2,54.2,1.2,732
2025-02-06,8358,894374,49232304,54.4,55.4,54.4,55.3,1.1,837
2025-02-07,8358,940299,52540462,55.4,56.2,55.4,56.0,0.7,903
2025-02-10,8358,1077550,60570045,55.6,56.7,55.6,56.4,0.4,852
2025-02-11,8358,965132,54811876,57.2,57.3,56.5,56.5,0.1,950
2025-02-12,8358,781279,44110080,56.9,57.2,56.0,56.1,-0.4,750
2025-02-13,8358,563240,31774610,56.0,56.7,56.0,56.5,0.4,715
2025-02-14,8358,488392,27457717,56.7,56.7,56.0,56.3,-0.2,694
2025-02-17,8358,910778,51245526,56.1,56.6,56.0,56.3,0.0,883
2025-02-18,8358,692653,39191868,56.2,56.8,56.2,56.7,0.4,712
2025-02-19,8358,1152858,65279042,56.7,57.1,56.3,56.4,-0.3,1171
2025-02-20,8358,1212992,67858749,56.1,56.4,55.7,55.8,-0.6,1102
2025-02-21,8358,687019,38535239,56.1,56.4,55.8,56.1,0.3,768
2025-02-24,8358,1037255,58299690,55.8,56.8,55.8,56.8,0.7,1029
2025-02-25,8358,2068304,118058012,56.7,57.6,56.3,56.9,0.1,1502
2025-02-26,8358,3551118,206461642,57.0,58.6,56.8,58.2,1.3,2530
2025-02-27,8358,9018119,509530970,58.4,58.7,56.1,56.1,-2.1,2371
2025-03-03,8358,2622373,146310695,56.1,56.6,55.1,55.4,-0.7,1941
2025-03-04,8358,1235437,68837016,55.0,56.6,54.7,56.1,0.7,1084
2025-03-05,8358,1454283,82773414,56.4,57.4,56.1,57.3,1.2,1253
2025-03-06,8358,1297261,74347673,57.9,58.2,56.6,56.6,-0.7,1365
2025-03-07,8358,766247,43284111,56.8,57.3,56.1,56.1,-0.5,780
2025-03-10,8358,719533,40136130,56.1,56.6,55.4,55.6,-0.5,890
2025-03-11,8358,1464183,79330456,54.4,55.4,53.2,55.1,-0.5,1250
2025-03-12,8358,1190239,65988894,55.0,56.0,54.8,55.1,0.0,974
2025-03-13,8358,1096614,60746029,55.8,56.0,54.8,55.0,-0.1,907
2025-03-14,8358,671998,37215878,55.0,55.8,55.0,55.5,0.5,735
2025-03-17,8358,464245,25815543,55.7,55.9,55.3,55.3,-0.2,701
2025-03-18,8358,513986,28456514,55.2,55.6,55.2,55.3,0.0,632
2025-03-19,8358,949617,52160763,55.6,55.6,54.5,54.8,-0.5,879
2025-03-20,8358,1042474,57942133,54.9,55.8,54.9,55.7,0.9,944
2025-03-21,8358,969712,54501015,56.1,56.6,55.4,56.1,0.4,927
2025-03-24,8358,3530055,202145383,56.7,57.9,56.6,57.4,1.3,2850
2025-03-25,8358,3035038,175337452,58.2,58.4,57.0,57.3,-0.1,2523
2025-03-26,8358,10916383,647216601,58.1,61.0,58.1,58.4,1.1,7872
2025-03-27,8358,5202955,304534963,57.9,59.2,57.6,58.6,0.2,4168
2025-03-28,8358,3980107,226820042,58.1,58.7,55.2,56.3,-2.3,3301
2025-03-31,8358,2419264,129607948,54.4,54.9,52.6,52.6,-3.7,2016
2025-04-01,8358,1418292,74747306,52.6,53.2,52.2,52.7,0.1,1263
2025-04-02,8358,1082935,56827173,52.5,53.0,51.8,52.8,0.1,1020
2025-04-07,8358,253976,12076406,47.55,47.55,47.55,47.55,-5.25,437
2025-04-08,8358,2062984,88321150,42.8,43.85,42.8,42.8,-4.75,1528
2025-04-09,8358,2270553,88951700,39.65,40.65,38.55,38.55,-4.25,1883
2025-04-10,8358,1708123,72343197,42.35,42.4,42.0,42.4,3.85,842
2025-04-11,8358,1687600,70271375,41.45,43.0,39.6,43.0,0.6,1449
2025-04-14,8358,2542799,114054046,43.6,46.4,43.6,45.5,2.5,2154
2025-04-15,8358,2166209,101464013,46.5,47.3,46.2,47.3,1.8,2144
2025-04-16,8358,1128016,52926244,47.15,47.6,46.5,46.55,-0.75,1206
2025-04-17,8358,1083495,50398993,46.3,47.3,45.75,47.0,0.45,1108
2025-04-18,8358,569837,26674020,47.4,47.4,46.45,46.45,-0.55,1007
2025-04-21,8358,661543,30106348,46.45,46.9,45.05,45.1,-1.35,1244
2025-04-22,8358,707502,31488223,44.65,45.15,44.05,44.05,-1.05,1565
2025-04-23,8358,818248,37521060,45.85,46.1,45.5,45.9,1.85,890
2025-04-24,8358,678994,31247310,46.3,46.4,45.6,45.6,-0.3,783
2025-04-25,8358,825076,38535456,46.75,46.95,46.45,46.75,1.15,902
2025-04-28,8358,533710,25137958,47.0,47.3,46.9,47.1,0.35,711
2025-04-29,8358,991626,47454176,47.8,48.15,47.45,48.05,0.95,840
2025-04-30,8358,796922,38185229,48.2,48.5,47.5,47.55,-0.5,1213
2025-05-02,8358,1961128,96289616,48.15,49.75,48.15,49.05,1.5,1673
2025-05-05,8358,1994066,93651604,48.8,48.8,45.7,45.7,-3.35,1454
2025-05-06,8358,743055,34768233,45.7,47.45,45.7,47.15,1.45,837
2025-05-07,8358,573368,26913275,47.35,47.35,46.5,46.65,-0.5,543
2025-05-08,8358,1301538,62508189,46.7,48.45,46.7,48.2,1.55,1044
2025-05-09,8358,1126798,54626486,48.6,48.8,48.2,48.5,0.3,941
2025-05-12,8358,3219511,164494217,50.4,52.0,49.6,52.0,3.5,2508
2025-05-13,8358,4630965,247975670,52.8,54.3,52.5,53.9,1.9,3484
2025-05-14,8358,2086339,112882872,54.2,54.5,53.6,54.5,0.6,1892
2025-05-15,8358,1578375,85762738,54.8,54.9,53.8,54.0,-0.5,1694
2025-05-16,8358,955114,51248963,53.6,54.2,53.3,53.5,-0.5,880
2025-05-19,8358,889238,47145524,53.5,54.0,52.5,52.5,-1.0,739
2025-05-20,8358,719300,37913341,53.0,53.4,52.3,52.6,0.1,567
2025-05-21,8358,1533983,82349744,52.8,54.4,52.8,53.8,1.2,1099
2025-05-22,8358,2312417,125509444,53.2,54.9,53.2,54.3,0.5,1722
2025-05-23,8358,1772806,96655177,54.4,55.0,53.8,54.5,0.2,1213
2025-05-26,8358,4612400,256601494,55.0,56.2,54.7,55.8,1.3,3274
2025-05-27,8358,4685150,261594331,56.0,56.7,55.2,55.3,-0.5,3504
2025-05-28,8358,2062462,113649365,55.6,56.2,54.3,54.6,-0.7,1696
2025-05-29,8358,1610751,88676075,55.2,55.9,54.5,54.6,0.0,1249
2025-06-02,8358,1233889,65657925,54.0,54.0,52.7,53.1,-1.5,1015
2025-06-03,8358,5078769,280959702,54.0,56.2,54.0,56.0,2.9,3644
2025-06-04,8358,3460525,192998320,56.8,56.8,55.2,55.6,-0.4,2550
2025-06-05,8358,1426259,78542351,55.5,55.7,54.7,55.2,-0.4,1237
2025-06-06,8358,878864,48012427,55.2,55.3,54.3,54.4,-0.8,790
2025-06-09,8358,8833889,503297808,55.2,57.9,54.6,57.8,3.4,5896
2025-06-10,8358,6350786,364089992,57.8,57.9,56.8,57.0,-0.8,5215
2025-06-11,8358,2707683,154231613,57.4,57.6,56.3,57.2,0.2,2098
2025-06-12,8358,8623047,502895373,58.2,59.3,57.7,57.7,0.5,5681
2025-06-13,8358,3681620,211108740,57.0,58.2,56.9,57.0,-0.7,2699
2025-06-16,8358,2220541,126927903,57.3,57.6,56.6,57.6,0.6,1508
2025-06-17,8358,2824740,162602726,57.9,58.2,56.8,57.4,-0.2,2106
2025-06-18,8358,3325677,192701964,57.2,58.3,57.1,58.1,0.7,2359
2025-06-19,8358,2960685,170822989,58.5,58.5,57.1,57.1,-1.0,1974
2025-06-20,8358,1956809,110071335,56.8,57.5,55.6,56.0,-1.1,1407
2025-06-23,8358,1639526,91879116,55.0,57.0,54.7,56.9,0.9,1108
2025-06-24,8358,2287889,132467319,57.7,58.3,57.5,58.0,1.1,1491
2025-06-25,8358,6455502,378833397,58.5,59.2,57.5,58.6,0.6,4323
2025-06-26,8358,3648794,213589410,59.0,59.2,57.9,58.0,-0.6,2490
2025-06-27,8358,1839813,106685305,58.2,58.5,57.7,57.9,-0.1,1286
2025-06-30,8358,3464663,202725234,57.9,59.0,57.9,58.1,0.2,2461
2025-07-01,8358,3815285,223452488,58.5,59.2,58.0,58.0,-0.1,2631
2025-07-02,8358,3720567,217763059,57.8,58.9,57.8,58.7,0.7,2495
2025-07-03,8358,2378695,139306338,59.0,59.0,58.2,58.5,-0.2,1669
2025-07-04,8358,2384196,137702521,58.6,58.7,57.2,57.2,-1.3,1818
2025-07-07,8358,1027507,58115987,56.8,57.3,56.2,56.3,-0.9,954
2025-07-08,8358,1551705,87464669,56.3,57.4,55.2,57.2,0.9,1168
2025-07-09,8358,30124349,1842371918,58.0,62.9,58.0,62.9,5.7,22336
2025-07-10,8358,77247307,5263025395,67.8,69.1,66.1,69.1,6.2,39463
2025-07-11,8358,102986056,7470578834,71.4,74.5,70.6,72.6,3.5,60399
2025-07-14,8358,27141125,1973830430,72.6,73.8,71.7,72.8,0.2,15932
2025-07-15,8358,87822396,6677958154,74.3,78.4,73.6,76.9,4.1,56941
2025-07-16,8358,48452743,3748706906,77.8,80.6,74.3,74.3,-2.6,28547
2025-07-17,8358,79304436,6352916885,75.8,81.7,75.6,81.7,7.4,39765
2025-07-18,8358,82561838,7008678578,83.7,87.0,82.3,83.6,1.9,44432
2025-07-21,8358,47957508,4253077752,86.4,90.3,85.5,90.3,0.0,29003
2025-07-22,8358,86770567,7857783801,93.0,93.5,86.5,87.0,-3.3,51142
2025-07-23,8358,62605409,5681895931,89.9,93.6,88.3,89.6,2.6,39492
2025-07-24,8358,99014493,9420944331,93.4,98.3,91.4,97.5,7.9,63595
2025-07-25,8358,46903327,4545396102,97.5,98.4,95.3,97.5,0.0,29315
2025-07-28,8358,51744369,5391505799,99.6,107.0,99.5,107.0,9.5,35744
2025-07-29,8358,73831020,7913801171,107.0,109.5,105.0,106.0,-1.0,39682
2025-07-30,8358,76623150,8386486669,108.0,116.0,105.5,114.0,8.0,45614
2025-07-31,8358,100236207,11506311900,106.5,120.5,106.5,118.5,4.5,56946
2025-08-01,8358,72536144,8396210339,114.5,119.5,112.5,113.0,-5.5,40758
2025-08-04,8358,42394921,4638093920,112.0,113.5,107.0,108.0,-5.0,22934
2025-08-05,8358,56287359,6302834116,114.0,115.5,108.0,111.0,3.0,33223
2025-08-06,8358,44181666,4998057742,111.0,115.5,110.0,113.5,2.5,26109
2025-08-07,8358,51646479,5994792028,116.0,120.0,113.0,114.0,0.5,29182
2025-08-08,8358,40466175,4958812609,115.5,125.0,115.5,125.0,11.0,23066
2025-08-11,8358,87454431,11431261994,130.0,134.0,126.0,131.0,6.0,46062
2025-08-12,8358,125609464,17441359724,133.0,144.0,132.5,140.5,9.5,66406
2025-08-13,8358,74807995,10696454088,143.0,147.0,139.0,139.5,-1.0,43181
2025-08-14,8358,28489477,4346805799,151.5,153.0,150.0,153.0,13.5,11354
2025-08-15,8358,61805048,10264951487,163.0,168.0,161.0,168.0,15.0,31240
2025-08-18,8358,58759972,10629417236,177.5,184.5,176.0,184.5,16.5,38993
2025-08-19,8358,20550418,3559489167,187.0,190.5,166.5,168.0,-16.5,18550
2025-08-20,8358,29850571,4723741788,161.5,166.0,152.0,162.0,-6.0,18707
2025-08-21,8358,17459655,3036319459,170.0,178.0,168.0,178.0,16.0,14008
2025-08-22,8358,14424135,2569235095,176.0,186.0,169.0,180.5,2.5,11256
2025-08-25,8358,12491308,2414063422,192.0,198.5,188.0,198.5,18.0,10727
2025-08-26,8358,14023857,2718728950,196.5,211.0,185.0,211.0,12.5,12414
2025-08-27,8358,18751751,4084494521,218.0,232.0,208.0,214.0,3.0,16040
2025-08-28,8358,8250546,1698287001,205.5,210.0,203.0,203.5,-10.5,9500
2025-08-29,8358,10172914,2154049401,210.5,218.5,204.0,217.5,14.0,9153
2025-09-01,8358,15294525,3067819964,211.5,217.5,196.0,196.0,-21.5,13560
2025-09-02,8358,93681993,19031061624,200.5,215.5,188.5,215.5,19.5,64041
2025-09-03,8358,140047373,30837432298,219.0,232.5,208.5,212.0,-3.5,105681
2025-09-04,8358,66609954,14049296698,215.0,217.5,203.0,207.0,-5.0,44631
2025-09-05,8358,66070267,14658839527,216.5,227.5,211.5,227.5,20.5,46796
2025-09-08,8358,80747161,19199634327,241.0,246.0,228.5,232.5,5.0,50412
2025-09-09,8358,71109135,17399594488,234.5,255.5,231.0,255.5,23.0,57922
2025-09-10,8358,85202953,22936211378,266.0,278.5,259.5,262.0,6.5,65312
2025-09-11,8358,73262296,18413177519,266.0,267.0,238.5,249.0,-13.0,58713
2025-09-12,8358,137055862,33993717450,251.0,271.0,230.0,233.5,-15.5,99551
2025-09-15,8358,47761060,10344912883,223.0,230.5,210.5,210.5,-23.0,41889
2025-09-16,8358,63470806,13525616829,210.5,218.0,207.5,214.0,3.5,44356
2025-09-17,8358,77430972,15935502487,214.5,217.5,196.5,209.5,-4.5,58092
2025-09-18,8358,62198983,13400934319,212.5,225.0,207.0,219.5,10.0,45606
2025-09-19,8358,71059882,16044576291,221.5,233.5,215.0,230.5,11.0,66830
