date,stock_id,type,value,origin_name
2024-03-31,3006,CashAndCashEquivalents,4240227000.0,現金及約當現金
2024-03-31,3006,CashAndCashEquivalents_per,23.87,現金及約當現金
2024-03-31,3006,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss,155077000.0,透過損益按公允價值衡量之金融資產－流動
2024-03-31,3006,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss_per,0.87,透過損益按公允價值衡量之金融資產－流動
2024-03-31,3006,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncomeNonCurrent,21060000.0,透過其他綜合損益按公允價值衡量之金融資產－非流動
2024-03-31,3006,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncomeNonCurrent_per,0.12,透過其他綜合損益按公允價值衡量之金融資產－非流動
2024-03-31,3006,FinancialAssetsAtAmortizedCost,33697000.0,按攤銷後成本衡量之金融資產－流動
2024-03-31,3006,FinancialAssetsAtAmortizedCost_per,0.19,按攤銷後成本衡量之金融資產－流動
2024-03-31,3006,BillsReceivableNet,202000.0,應收票據淨額
2024-03-31,3006,BillsReceivableNet_per,0.0,應收票據淨額
2024-03-31,3006,OtherReceivable,106326000.0,其他應收款淨額
2024-03-31,3006,OtherReceivable_per,0.6,其他應收款淨額
2024-03-31,3006,Prepayments,379016000.0,預付款項
2024-03-31,3006,Prepayments_per,2.13,預付款項
2024-03-31,3006,AccountsReceivableNet,1414406000.0,應收帳款淨額
2024-03-31,3006,AccountsReceivableNet_per,7.96,應收帳款淨額
2024-03-31,3006,Inventories,6653460000.0,存貨
2024-03-31,3006,Inventories_per,37.46,存貨
2024-03-31,3006,OtherCurrentAssets,538000.0,其他流動資產
2024-03-31,3006,OtherCurrentAssets_per,0.0,其他流動資產
2024-03-31,3006,CurrentAssets,13219812000.0,流動資產合計
2024-03-31,3006,CurrentAssets_per,74.42,流動資產合計
2024-03-31,3006,InvestmentAccountedForUsingEquityMethod,138077000.0,採用權益法之投資
2024-03-31,3006,InvestmentAccountedForUsingEquityMethod_per,0.78,採用權益法之投資
2024-03-31,3006,PropertyPlantAndEquipment,1907101000.0,不動產、廠房及設備
2024-03-31,3006,PropertyPlantAndEquipment_per,10.74,不動產、廠房及設備
2024-03-31,3006,RightOfUseAsset,83409000.0,使用權資產
2024-03-31,3006,RightOfUseAsset_per,0.47,使用權資產
2024-03-31,3006,IntangibleAssets,104164000.0,無形資產
2024-03-31,3006,IntangibleAssets_per,0.59,無形資產
2024-03-31,3006,DeferredTaxAssets,268415000.0,遞延所得稅資產
2024-03-31,3006,DeferredTaxAssets_per,1.51,遞延所得稅資產
2024-03-31,3006,OtherNoncurrentAssets,2006574000.0,其他非流動資產
2024-03-31,3006,OtherNoncurrentAssets_per,11.3,其他非流動資產
2024-03-31,3006,NoncurrentAssets,4543349000.0,非流動資產合計
2024-03-31,3006,NoncurrentAssets_per,25.58,非流動資產合計
2024-03-31,3006,TotalAssets,17763161000.0,資產總額
2024-03-31,3006,TotalAssets_per,100.0,資產總額
2024-03-31,3006,ShorttermBorrowings,2010000000.0,短期借款
2024-03-31,3006,ShorttermBorrowings_per,11.32,短期借款
2024-03-31,3006,AccountsPayable,2549019000.0,應付帳款
2024-03-31,3006,AccountsPayable_per,14.35,應付帳款
2024-03-31,3006,OtherPayables,831634000.0,其他應付款
2024-03-31,3006,OtherPayables_per,4.68,其他應付款
2024-03-31,3006,CurrentTaxLiabilities,3375000.0,本期所得稅負債
2024-03-31,3006,CurrentTaxLiabilities_per,0.02,本期所得稅負債
2024-03-31,3006,CurrentProvisions,556000000.0,負債準備－流動
2024-03-31,3006,CurrentProvisions_per,3.13,負債準備－流動
2024-03-31,3006,OtherCurrentLiabilities,8197000.0,其他流動負債
2024-03-31,3006,OtherCurrentLiabilities_per,0.05,其他流動負債
2024-03-31,3006,CurrentLiabilities,6015367000.0,流動負債合計
2024-03-31,3006,CurrentLiabilities_per,33.86,流動負債合計
2024-03-31,3006,BondsPayable,947736000.0,應付公司債
2024-03-31,3006,BondsPayable_per,5.34,應付公司債
2024-03-31,3006,LongtermBorrowings,643400000.0,長期借款
2024-03-31,3006,LongtermBorrowings_per,3.62,長期借款
2024-03-31,3006,OtherNoncurrentLiabilities,269394000.0,其他非流動負債
