date,stock_id,type,value,origin_name
2023-09-30,6719,CashAndCashEquivalents,859851000.0,現金及約當現金
2023-09-30,6719,CashAndCashEquivalents_per,9.8,現金及約當現金
2023-09-30,6719,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncomeNonCurrent,97478000.0,透過其他綜合損益按公允價值衡量之金融資產－非流動
2023-09-30,6719,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncomeNonCurrent_per,1.11,透過其他綜合損益按公允價值衡量之金融資產－非流動
2023-09-30,6719,FinancialAssetsAtAmortizedCost,4320000000.0,按攤銷後成本衡量之金融資產－流動
2023-09-30,6719,FinancialAssetsAtAmortizedCost_per,49.23,按攤銷後成本衡量之金融資產－流動
2023-09-30,6719,FinancialAssetsAtAmortizedCostNonCurrent,6778000.0,按攤銷後成本衡量之金融資產－非流動
2023-09-30,6719,FinancialAssetsAtAmortizedCostNonCurrent_per,0.08,按攤銷後成本衡量之金融資產－非流動
2023-09-30,6719,OtherReceivable,35608000.0,其他應收款淨額
2023-09-30,6719,OtherReceivable_per,0.41,其他應收款淨額
2023-09-30,6719,Prepayments,87468000.0,預付款項
2023-09-30,6719,Prepayments_per,1.0,預付款項
2023-09-30,6719,AccountsReceivableNet,496441000.0,應收帳款淨額
2023-09-30,6719,AccountsReceivableNet_per,5.66,應收帳款淨額
2023-09-30,6719,Inventories,1379824000.0,存貨
2023-09-30,6719,Inventories_per,15.72,存貨
2023-09-30,6719,CurrentAssets,7179192000.0,流動資產合計
2023-09-30,6719,CurrentAssets_per,81.81,流動資產合計
2023-09-30,6719,PropertyPlantAndEquipment,446977000.0,不動產、廠房及設備
2023-09-30,6719,PropertyPlantAndEquipment_per,5.09,不動產、廠房及設備
2023-09-30,6719,RightOfUseAsset,18703000.0,使用權資產
2023-09-30,6719,RightOfUseAsset_per,0.21,使用權資產
2023-09-30,6719,IntangibleAssets,26283000.0,無形資產
2023-09-30,6719,IntangibleAssets_per,0.3,無形資產
2023-09-30,6719,DeferredTaxAssets,51883000.0,遞延所得稅資產
2023-09-30,6719,DeferredTaxAssets_per,0.59,遞延所得稅資產
2023-09-30,6719,OtherNoncurrentAssets,947975000.0,其他非流動資產
2023-09-30,6719,OtherNoncurrentAssets_per,10.8,其他非流動資產
2023-09-30,6719,NoncurrentAssets,1596077000.0,非流動資產合計
