date,stock_id,type,value,origin_name
2024-03-31,1414,CashAndCashEquivalents,165985000.0,現金及約當現金
2024-03-31,1414,CashAndCashEquivalents_per,3.68,現金及約當現金
2024-03-31,1414,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss,123443000.0,透過損益按公允價值衡量之金融資產－流動
2024-03-31,1414,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss_per,2.74,透過損益按公允價值衡量之金融資產－流動
2024-03-31,1414,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncome,384619000.0,透過其他綜合損益按公允價值衡量之金融資產－流動
2024-03-31,1414,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncome_per,8.53,透過其他綜合損益按公允價值衡量之金融資產－流動
2024-03-31,1414,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncomeNonCurrent,37318000.0,透過其他綜合損益按公允價值衡量之金融資產－非流動
2024-03-31,1414,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncomeNonCurrent_per,0.83,透過其他綜合損益按公允價值衡量之金融資產－非流動
2024-03-31,1414,FinancialAssetsAtAmortizedCost,0.0,按攤銷後成本衡量之金融資產－流動
2024-03-31,1414,FinancialAssetsAtAmortizedCost_per,0.0,按攤銷後成本衡量之金融資產－流動
2024-03-31,1414,BillsReceivableNet,6664000.0,應收票據淨額
2024-03-31,1414,BillsReceivableNet_per,0.15,應收票據淨額
2024-03-31,1414,OtherReceivable,14969000.0,其他應收款淨額
2024-03-31,1414,OtherReceivable_per,0.33,其他應收款淨額
2024-03-31,1414,Prepayments,10563000.0,預付款項
2024-03-31,1414,Prepayments_per,0.23,預付款項
2024-03-31,1414,AccountsReceivableNet,32418000.0,應收帳款淨額
2024-03-31,1414,AccountsReceivableNet_per,0.72,應收帳款淨額
2024-03-31,1414,Inventories,421386000.0,存貨
2024-03-31,1414,Inventories_per,9.34,存貨
2024-03-31,1414,OtherCurrentAssets,410000.0,其他流動資產
2024-03-31,1414,OtherCurrentAssets_per,0.01,其他流動資產
2024-03-31,1414,CurrentAssets,1170829000.0,流動資產合計
2024-03-31,1414,CurrentAssets_per,25.96,流動資產合計
2024-03-31,1414,PropertyPlantAndEquipment,1499238000.0,不動產、廠房及設備
2024-03-31,1414,PropertyPlantAndEquipment_per,33.24,不動產、廠房及設備
2024-03-31,1414,IntangibleAssets,0.0,無形資產
2024-03-31,1414,IntangibleAssets_per,0.0,無形資產
2024-03-31,1414,DeferredTaxAssets,52458000.0,遞延所得稅資產
2024-03-31,1414,DeferredTaxAssets_per,1.16,遞延所得稅資產
2024-03-31,1414,OtherNoncurrentAssets,10124000.0,其他非流動資產
2024-03-31,1414,OtherNoncurrentAssets_per,0.22,其他非流動資產
2024-03-31,1414,NoncurrentAssets,3338949000.0,非流動資產合計
2024-03-31,1414,NoncurrentAssets_per,74.04,非流動資產合計
2024-03-31,1414,TotalAssets,4509778000.0,資產總額
2024-03-31,1414,TotalAssets_per,100.0,資產總額
2024-03-31,1414,ShorttermBorrowings,554500000.0,短期借款
2024-03-31,1414,ShorttermBorrowings_per,12.3,短期借款
2024-03-31,1414,AccountsPayable,5516000.0,應付帳款
2024-03-31,1414,AccountsPayable_per,0.12,應付帳款
2024-03-31,1414,OtherPayables,102352000.0,其他應付款
2024-03-31,1414,OtherPayables_per,2.27,其他應付款
2024-03-31,1414,CurrentTaxLiabilities,635000.0,本期所得稅負債
2024-03-31,1414,CurrentTaxLiabilities_per,0.01,本期所得稅負債
2024-03-31,1414,OtherCurrentLiabilities,865000.0,其他流動負債
2024-03-31,1414,OtherCurrentLiabilities_per,0.02,其他流動負債
2024-03-31,1414,CurrentLiabilities,689393000.0,流動負債合計
2024-03-31,1414,CurrentLiabilities_per,15.29,流動負債合計
2024-03-31,1414,OtherNoncurrentLiabilities,46831000.0,其他非流動負債
2024-03-31,1414,OtherNoncurrentLiabilities_per,1.04,其他非流動負債
2024-03-31,1414,NoncurrentLiabilities,681583000.0,非流動負債合計
2024-03-31,1414,NoncurrentLiabilities_per,15.11,非流動負債合計
2024-03-31,1414,OrdinaryShare,2200000000.0,普通股股本
2024-03-31,1414,OrdinaryShare_per,48.78,普通股股本
2024-03-31,1414,CapitalStock,2200000000.0,股本合計
2024-03-31,1414,CapitalStock_per,48.78,股本合計
2024-03-31,1414,CapitalSurplus,0.0,資本公積合計
2024-03-31,1414,CapitalSurplus_per,0.0,資本公積合計
2024-03-31,1414,LegalReserve,102540000.0,法定盈餘公積
2024-03-31,1414,LegalReserve_per,2.27,法定盈餘公積
2024-03-31,1414,UnappropriatedRetainedEarningsAaccumulatedDeficit,139159000.0,未分配盈餘
2024-03-31,1414,UnappropriatedRetainedEarningsAaccumulatedDeficit_per,3.09,未分配盈餘
2024-03-31,1414,RetainedEarnings,1034786000.0,保留盈餘合計
2024-03-31,1414,RetainedEarnings_per,22.95,保留盈餘合計
2024-03-31,1414,OtherEquityInterest,-95984000.0,其他權益合計
2024-03-31,1414,OtherEquityInterest_per,-2.13,其他權益合計
2024-03-31,1414,TotalLiabilitiesEquity,4509778000.0,負債及權益總計
2024-03-31,1414,TotalLiabilitiesEquity_per,100.0,負債及權益總計
2024-03-31,1414,NumberOfSharesInEntityHeldByEntityAndByItsSubsidiaries,0.0,母公司暨子公司所持有之母公司庫藏股股數
2024-03-31,1414,CurrentIncomeTaxAssets,10372000.0,本期所得稅資產
2024-03-31,1414,CurrentIncomeTaxAssets_per,0.23,本期所得稅資產
2024-03-31,1414,EquityAttributableToOwnersOfParent,3138802000.0,歸屬於母公司業主之權益合計
2024-03-31,1414,EquityAttributableToOwnersOfParent_per,69.6,歸屬於母公司業主之權益合計
2024-03-31,1414,Liabilities,1370976000.0,負債總額
2024-03-31,1414,Liabilities_per,30.4,負債總額
2024-03-31,1414,Equity,3138802000.0,權益總額
2024-03-31,1414,Equity_per,69.6,權益總額
2024-03-31,1414,CurrentContractLiabilities,25525000.0,合約負債
2024-03-31,1414,CurrentContractLiabilities_per,0.57,合約負債
2024-06-30,1414,CashAndCashEquivalents,131534000.0,現金及約當現金
2024-06-30,1414,CashAndCashEquivalents_per,2.94,現金及約當現金
