date,stock_id,dividend_yield,PER,PBR
2023-07-17,1605,4.34,8.78,1.24
2023-07-18,1605,4.43,8.61,1.21
2023-07-19,1605,4.46,8.56,1.21
2023-07-20,1605,4.43,8.6,1.21
2023-07-21,1605,4.51,8.45,1.19
2023-07-24,1605,4.6,8.28,1.17
2023-07-25,1605,4.46,8.56,1.21
2023-07-26,1605,4.52,8.44,1.19
2023-07-27,1605,4.46,8.55,1.2
2023-07-28,1605,4.44,8.58,1.21
2023-07-31,1605,4.5,8.47,1.19
2023-08-01,1605,4.45,8.57,1.21
2023-08-02,1605,4.35,8.76,1.23
2023-08-04,1605,4.63,8.24,1.16
2023-08-07,1605,4.57,8.34,1.17
2023-08-08,1605,4.55,8.38,1.18
2023-08-09,1605,4.62,8.25,1.16
2023-08-10,1605,4.69,8.13,1.14
2023-08-11,1605,4.72,11.65,1.1
2023-08-14,1605,5.04,10.92,1.03
2023-08-15,1605,5.01,10.98,1.03
2023-08-16,1605,5.04,10.92,1.03
2023-08-17,1605,4.95,11.13,1.05
2023-08-18,1605,4.95,11.13,1.05
2023-08-21,1605,4.92,11.18,1.05
2023-08-22,1605,5.01,10.98,1.03
2023-08-23,1605,4.99,11.02,1.04
2023-08-24,1605,4.97,11.09,1.04
2023-08-25,1605,4.95,11.12,1.05
2023-08-28,1605,4.95,11.13,1.05
2023-08-29,1605,4.91,11.21,1.05
2023-08-30,1605,4.9,11.24,1.06
2023-08-31,1605,4.74,11.62,1.09
2023-09-01,1605,4.83,11.39,1.07
2023-09-04,1605,4.74,11.62,1.09
2023-09-05,1605,4.79,11.5,1.08
2023-09-06,1605,4.81,11.44,1.08
2023-09-07,1605,4.9,11.24,1.06
2023-09-08,1605,4.93,11.16,1.05
2023-09-11,1605,5.03,10.93,1.03
2023-09-12,1605,4.92,11.18,1.05
2023-09-13,1605,4.89,11.25,1.06
2023-09-14,1605,4.79,11.48,1.08
2023-09-15,1605,4.71,11.7,1.1
2023-09-18,1605,4.77,11.53,1.08
2023-09-19,1605,4.75,11.59,1.09
2023-09-20,1605,4.78,11.51,1.08
2023-09-21,1605,4.84,11.38,1.07
2023-09-22,1605,4.81,11.44,1.08
2023-09-25,1605,4.77,11.53,1.08
2023-09-26,1605,4.79,11.5,1.08
2023-09-27,1605,4.9,11.24,1.06
2023-09-28,1605,4.89,11.25,1.06
2023-10-02,1605,4.85,11.35,1.07
2023-10-03,1605,5.0,11.01,1.04
2023-10-04,1605,5.13,10.73,1.01
2023-10-05,1605,4.99,11.02,1.04
2023-10-06,1605,4.86,11.31,1.06
2023-10-11,1605,4.83,11.39,1.07
2023-10-12,1605,4.76,11.57,1.09
2023-10-13,1605,4.82,11.42,1.07
2023-10-16,1605,4.99,11.02,1.04
2023-10-17,1605,4.99,11.04,1.04
2023-10-18,1605,5.06,10.89,1.02
2023-10-19,1605,5.03,10.93,1.03
2023-10-20,1605,5.16,10.66,1.0
2023-10-23,1605,5.18,10.63,1.0
2023-10-24,1605,5.14,10.72,1.01
2023-10-25,1605,5.07,10.86,1.02
2023-10-26,1605,5.16,10.66,1.0
2023-10-27,1605,5.14,10.72,1.01
2023-10-30,1605,5.08,10.83,1.02
2023-10-31,1605,5.24,10.5,0.99
2023-11-01,1605,5.28,10.43,0.98
2023-11-02,1605,5.22,10.55,0.99
2023-11-03,1605,5.1,26.54,0.99
2023-11-06,1605,4.98,27.18,1.01
2023-11-07,1605,4.97,27.22,1.02
2023-11-08,1605,5.06,26.77,1.0
2023-11-09,1605,5.06,26.73,1.0
2023-11-10,1605,5.08,26.65,0.99
2023-11-13,1605,5.01,27.03,1.01
2023-11-14,1605,5.0,27.07,1.01
2023-11-15,1605,4.72,28.65,1.07
2023-11-16,1605,4.72,28.68,1.07
2023-11-17,1605,4.74,28.57,1.07
2023-11-20,1605,4.73,28.61,1.07
2023-11-21,1605,4.63,29.21,1.09
2023-11-22,1605,4.63,29.25,1.09
2023-11-23,1605,4.52,29.92,1.12
2023-11-24,1605,4.55,29.74,1.11
2023-11-27,1605,4.62,29.32,1.09
2023-11-28,1605,4.51,30.0,1.12
2023-11-29,1605,4.57,29.59,1.1
2023-11-30,1605,4.63,29.25,1.09
2023-12-01,1605,4.7,28.8,1.07
2023-12-04,1605,4.69,28.83,1.08
2023-12-05,1605,4.88,27.71,1.03
2023-12-06,1605,4.91,27.56,1.03
2023-12-07,1605,4.9,27.63,1.03
2023-12-08,1605,4.86,27.82,1.04
2023-12-11,1605,4.89,27.67,1.03
2023-12-12,1605,4.81,28.16,1.05
2023-12-13,1605,4.85,27.89,1.04
2023-12-14,1605,4.85,27.89,1.04
2023-12-15,1605,4.69,28.87,1.08
2023-12-18,1605,4.59,29.51,1.1
2023-12-19,1605,4.59,29.47,1.1
2023-12-20,1605,4.63,29.25,1.09
2023-12-21,1605,4.55,29.74,1.11
2023-12-22,1605,4.63,29.21,1.09
2023-12-25,1605,4.72,28.68,1.07
2023-12-26,1605,4.71,28.72,1.07
2023-12-27,1605,4.62,29.32,1.09
2023-12-28,1605,4.6,29.4,1.1
2023-12-29,1605,4.66,29.06,1.08
2024-01-02,1605,4.7,28.8,1.07
2024-01-03,1605,4.79,28.27,1.05
2024-01-04,1605,4.77,28.35,1.06
2024-01-05,1605,4.83,28.05,1.05
2024-01-08,1605,4.83,28.01,1.04
2024-01-09,1605,4.92,27.48,1.03
2024-01-10,1605,5.0,27.07,1.01
2024-01-11,1605,4.97,27.22,1.02
2024-01-12,1605,4.99,27.11,1.01
2024-01-15,1605,4.91,27.56,1.03
2024-01-16,1605,5.01,26.99,1.01
2024-01-17,1605,5.19,26.09,0.97
2024-01-18,1605,5.13,26.39,0.98
2024-01-19,1605,5.02,26.95,1.01
2024-01-22,1605,5.03,26.88,1.0
2024-01-23,1605,4.97,27.22,1.02
2024-01-24,1605,4.96,27.29,1.02
2024-01-25,1605,5.01,27.03,1.01
2024-01-26,1605,4.97,27.22,1.02
2024-01-29,1605,4.95,27.33,1.02
2024-01-30,1605,5.06,26.77,1.0
2024-01-31,1605,5.08,26.62,0.99
2024-02-01,1605,5.08,26.65,0.99
2024-02-02,1605,5.11,26.5,0.99
2024-02-05,1605,5.17,26.17,0.98
2024-02-15,1605,5.1,26.54,0.99
2024-02-16,1605,4.99,27.11,1.01
2024-02-19,1605,4.94,27.41,1.02
2024-02-20,1605,4.96,27.29,1.02
2024-02-21,1605,4.95,27.37,1.02
2024-02-22,1605,4.91,27.56,1.03
2024-02-23,1605,4.99,28.39,1.03
2024-02-26,1605,5.01,28.27,1.03
2024-02-27,1605,3.09,28.07,1.02
2024-02-29,1605,2.97,29.13,1.06
