date,stock_id,dividend_yield,PER,PBR
2023-07-17,2331,2.74,23.13,1.46
2023-07-18,2331,2.67,23.77,1.5
2023-07-19,2331,2.75,23.1,1.46
2023-07-20,2331,2.65,23.93,1.51
2023-07-21,2331,2.68,23.73,1.5
2023-07-24,2331,2.67,23.81,1.51
2023-07-25,2331,2.64,24.09,1.52
2023-07-26,2331,2.64,24.01,1.52
2023-07-27,2331,2.61,24.33,1.54
2023-07-28,2331,2.66,23.85,1.51
2023-07-31,2331,2.7,23.49,1.49
2023-08-01,2331,2.76,23.02,1.46
2023-08-02,2331,2.84,22.34,1.41
2023-08-04,2331,2.76,22.98,1.45
2023-08-07,2331,2.75,23.06,1.46
2023-08-08,2331,2.77,22.94,1.45
2023-08-09,2331,2.81,22.58,1.43
2023-08-10,2331,2.87,22.14,1.4
2023-08-11,2331,2.89,19.34,1.34
2023-08-14,2331,2.88,19.44,1.35
2023-08-15,2331,2.79,20.07,1.39
2023-08-16,2331,2.78,20.1,1.39
2023-08-17,2331,2.72,20.59,1.43
2023-08-18,2331,2.7,20.7,1.44
2023-08-21,2331,2.6,21.54,1.49
2023-08-22,2331,2.56,21.82,1.51
2023-08-23,2331,2.5,22.38,1.55
2023-08-24,2331,2.27,24.62,1.71
2023-08-25,2331,2.07,27.06,1.88
2023-08-28,2331,2.03,27.59,1.91
2023-08-29,2331,2.0,28.04,1.95
2023-08-30,2331,2.03,27.55,1.91
2023-08-31,2331,2.03,27.55,1.91
2023-09-01,2331,1.99,28.15,1.95
2023-09-04,2331,2.21,25.35,1.76
2023-09-05,2331,2.28,24.58,1.71
2023-09-06,2331,2.29,24.48,1.7
2023-09-07,2331,2.3,24.34,1.69
2023-09-08,2331,2.31,24.23,1.68
2023-09-11,2331,2.49,22.48,1.56
2023-09-12,2331,2.51,22.31,1.55
2023-09-13,2331,2.54,22.06,1.53
2023-09-14,2331,2.56,21.82,1.51
2023-09-15,2331,2.62,21.36,1.48
2023-09-18,2331,2.64,21.19,1.47
2023-09-19,2331,2.69,20.8,1.44
2023-09-20,2331,2.74,20.42,1.42
2023-09-21,2331,2.78,20.14,1.4
2023-09-22,2331,2.73,20.52,1.42
2023-09-25,2331,2.72,20.56,1.43
2023-09-26,2331,2.74,20.42,1.42
2023-09-27,2331,2.75,20.31,1.41
2023-09-28,2331,2.7,20.73,1.44
2023-10-02,2331,2.74,20.45,1.42
2023-10-03,2331,2.75,20.31,1.41
2023-10-04,2331,2.79,20.07,1.39
2023-10-05,2331,2.8,20.0,1.39
2023-10-06,2331,2.78,20.1,1.39
2023-10-11,2331,2.85,19.65,1.36
2023-10-12,2331,2.82,19.83,1.38
2023-10-13,2331,2.85,19.62,1.36
2023-10-16,2331,2.87,19.51,1.35
2023-10-17,2331,2.95,18.99,1.32
2023-10-18,2331,2.97,18.81,1.31
2023-10-19,2331,3.0,18.64,1.29
2023-10-20,2331,3.03,18.46,1.28
2023-10-23,2331,3.03,18.46,1.28
2023-10-24,2331,2.99,18.74,1.3
2023-10-25,2331,2.97,18.81,1.31
2023-10-26,2331,3.03,18.46,1.28
2023-10-27,2331,3.02,18.53,1.29
2023-10-30,2331,3.05,18.36,1.27
2023-10-31,2331,3.13,17.9,1.24
2023-11-01,2331,3.11,17.97,1.25
2023-11-02,2331,3.05,18.36,1.27
2023-11-03,2331,3.05,18.32,1.27
2023-11-06,2331,3.01,18.6,1.29
2023-11-07,2331,3.03,18.46,1.28
2023-11-08,2331,3.01,18.6,1.29
2023-11-09,2331,2.99,18.74,1.3
2023-11-10,2331,2.95,22.82,1.27
2023-11-13,2331,2.91,23.11,1.29
2023-11-14,2331,2.85,23.61,1.31
2023-11-15,2331,2.86,23.53,1.31
2023-11-16,2331,2.8,23.99,1.33
2023-11-17,2331,2.82,23.87,1.33
2023-11-20,2331,2.76,24.37,1.36
2023-11-21,2331,2.74,24.5,1.36
2023-11-22,2331,2.74,24.54,1.37
2023-11-23,2331,2.73,24.62,1.37
2023-11-24,2331,2.72,24.75,1.38
2023-11-27,2331,2.78,24.2,1.35
