date,stock_id,dividend_yield,PER,PBR
2024-03-25,3380,2.8,35.74,1.95
2024-03-26,3380,2.79,35.89,1.96
2024-03-27,3380,2.78,35.99,1.97
2024-03-28,3380,2.8,35.74,1.95
2024-03-29,3380,2.82,35.45,1.94
2024-04-01,3380,2.78,35.99,1.97
2024-04-02,3380,2.78,35.99,1.97
2024-04-03,3380,2.83,35.35,1.93
2024-04-08,3380,2.85,35.1,1.92
2024-04-09,3380,2.87,34.8,1.9
2024-04-10,3380,2.88,34.75,1.9
2024-04-11,3380,2.91,34.31,1.88
2024-04-12,3380,2.91,34.31,1.88
2024-04-15,3380,3.0,33.37,1.82
2024-04-16,3380,3.13,31.98,1.75
2024-04-17,3380,3.12,32.08,1.75
2024-04-18,3380,3.13,31.93,1.75
2024-04-19,3380,3.24,30.84,1.69
2024-04-22,3380,3.21,31.14,1.7
2024-04-23,3380,3.17,31.53,1.72
2024-04-24,3380,3.14,31.88,1.74
2024-04-25,3380,3.16,31.63,1.73
2024-04-26,3380,3.14,31.83,1.74
2024-04-29,3380,3.07,32.52,1.78
2024-04-30,3380,3.1,32.23,1.76
2024-05-02,3380,3.09,32.38,1.77
2024-05-03,3380,3.09,32.33,1.77
2024-05-06,3380,3.08,40.43,1.82
2024-05-07,3380,3.11,40.12,1.81
2024-05-08,3380,3.12,40.0,1.81
2024-05-09,3380,3.16,39.51,1.78
2024-05-10,3380,3.13,39.88,1.8
2024-05-13,3380,3.11,40.06,1.81
2024-05-14,3380,3.08,40.49,1.83
2024-05-15,3380,3.11,40.12,1.81
2024-05-16,3380,3.07,40.56,1.83
2024-05-17,3380,3.07,40.62,1.83
2024-05-20,3380,3.06,40.8,1.84
2024-05-21,3380,3.07,40.68,1.84
2024-05-22,3380,3.04,40.99,1.85
2024-05-23,3380,3.11,40.12,1.81
2024-05-24,3380,2.92,42.65,1.92
2024-05-27,3380,2.91,42.9,1.94
2024-05-28,3380,2.83,44.14,1.99
2024-05-29,3380,2.72,45.93,2.07
2024-05-30,3380,2.78,44.81,2.02
2024-05-31,3380,2.85,43.77,1.97
2024-06-03,3380,2.86,43.64,1.97
2024-06-04,3380,2.88,43.33,1.96
2024-06-05,3380,2.84,43.95,1.98
2024-06-06,3380,2.89,43.09,1.94
2024-06-07,3380,2.9,42.96,1.94
2024-06-11,3380,2.92,42.72,1.93
2024-06-12,3380,2.95,42.28,1.91
2024-06-13,3380,2.96,42.16,1.9
2024-06-14,3380,2.94,42.47,1.92
2024-06-17,3380,2.91,42.9,1.94
2024-06-18,3380,2.93,42.59,1.92
2024-06-19,3380,2.92,42.65,1.92
2024-06-20,3380,2.85,43.7,1.97
2024-06-21,3380,2.86,43.58,1.97
2024-06-24,3380,2.9,42.96,1.94
2024-06-25,3380,2.89,43.15,1.95
2024-06-26,3380,2.9,43.02,1.94
2024-06-27,3380,2.91,42.78,1.93
2024-06-28,3380,2.9,42.96,1.94
2024-07-01,3380,2.89,43.21,1.95
2024-07-02,3380,2.84,43.95,1.98
2024-07-03,3380,2.82,44.2,1.99
2024-07-04,3380,2.83,44.14,1.99
2024-07-05,3380,2.78,44.81,2.02
2024-07-08,3380,2.82,44.2,1.99
2024-07-09,3380,2.87,43.52,1.96
2024-07-10,3380,2.86,43.64,1.97
2024-07-11,3380,2.81,44.44,2.01
2024-07-12,3380,2.91,42.78,1.93
2024-07-15,3380,2.9,42.96,1.94
2024-07-16,3380,2.87,43.52,1.96
2024-07-17,3380,2.83,44.07,1.99
2024-07-18,3380,2.7,46.11,2.08
2024-07-19,3380,2.76,45.12,2.04
2024-07-22,3380,2.97,41.98,1.89
2024-07-23,3380,2.96,42.1,1.9
2024-07-26,3380,3.05,40.86,1.84
2024-07-29,3380,3.14,37.38,1.74
2024-07-30,3380,3.06,38.43,1.78
2024-07-31,3380,3.02,38.9,1.81
2024-08-01,3380,2.96,39.71,1.84
2024-08-02,3380,3.07,38.31,1.78
2024-08-05,3380,3.4,34.53,1.6
2024-08-06,3380,3.49,33.6,1.56
2024-08-07,3380,3.27,35.87,1.66
2024-08-08,3380,3.32,35.35,1.64
2024-08-09,3380,3.34,35.17,1.63
2024-08-12,3380,3.28,35.81,1.66
2024-08-13,3380,3.29,35.7,1.66
2024-08-14,3380,3.28,35.81,1.66
2024-08-15,3380,3.28,35.81,1.66
2024-08-16,3380,3.23,36.4,1.69
2024-08-19,3380,3.07,38.2,1.77
2024-08-20,3380,3.06,38.43,1.78
2024-08-21,3380,3.03,38.78,1.8
2024-08-22,3380,3.06,38.43,1.78
2024-08-23,3380,3.08,38.08,1.77
2024-08-26,3380,3.03,38.78,1.8
2024-08-27,3380,2.98,39.42,1.83
2024-08-28,3380,2.87,40.87,1.9
2024-08-29,3380,2.86,41.05,1.91
2024-08-30,3380,2.87,40.87,1.9
2024-09-02,3380,2.81,41.8,1.94
2024-09-03,3380,2.81,41.8,1.94
2024-09-04,3380,2.93,40.06,1.86
2024-09-05,3380,3.01,39.07,1.81
2024-09-06,3380,3.07,38.2,1.77
2024-09-09,3380,3.05,38.55,1.79
2024-09-10,3380,3.11,37.79,1.75
2024-09-11,3380,3.12,37.62,1.75
2024-09-12,3380,3.07,38.2,1.77
2024-09-13,3380,2.92,40.17,1.86
2024-09-16,3380,2.86,41.1,1.91
2024-09-18,3380,2.94,40.0,1.86
2024-09-19,3380,2.85,41.16,1.91
2024-09-20,3380,2.87,40.87,1.9
2024-09-23,3380,2.9,40.47,1.88
2024-09-24,3380,2.95,39.83,1.85
2024-09-25,3380,2.96,39.71,1.84
2024-09-26,3380,2.98,39.36,1.83
2024-09-27,3380,2.94,39.94,1.85
2024-09-30,3380,2.95,39.83,1.85
2024-10-01,3380,2.96,39.65,1.84
2024-10-04,3380,2.89,40.64,1.89
2024-10-07,3380,2.88,40.81,1.89
2024-10-08,3380,2.91,40.41,1.88
2024-10-09,3380,2.79,42.09,1.95
2024-10-11,3380,2.82,41.63,1.93
2024-10-14,3380,2.76,42.5,1.97
2024-10-15,3380,2.79,42.03,1.95
2024-10-16,3380,2.81,41.86,1.94
2024-10-17,3380,2.77,42.44,1.97
2024-10-18,3380,2.79,42.15,1.96
2024-10-21,3380,2.82,41.63,1.93
2024-10-22,3380,2.8,41.98,1.95
2024-10-23,3380,2.82,41.63,1.93
2024-10-24,3380,2.81,41.86,1.94
2024-10-25,3380,2.8,41.98,1.95
2024-10-28,3380,2.86,41.05,1.91
2024-10-29,3380,2.9,40.52,1.88
2024-10-30,3380,2.91,40.41,1.88
2024-11-01,3380,2.86,41.05,1.91
2024-11-04,3380,2.95,52.62,1.86
2024-11-05,3380,2.87,54.08,1.91
2024-11-06,3380,2.85,54.54,1.92
2024-11-07,3380,2.71,57.31,2.02
2024-11-08,3380,2.77,56.08,1.98
2024-11-11,3380,2.76,56.23,1.98
2024-11-12,3380,2.84,54.69,1.93
2024-11-13,3380,2.86,54.38,1.92
2024-11-14,3380,2.9,53.62,1.89
2024-11-15,3380,2.89,53.85,1.9
2024-11-18,3380,2.94,52.85,1.86
2024-11-19,3380,2.84,54.69,1.93
2024-11-20,3380,2.89,53.69,1.89
2024-11-21,3380,2.81,55.23,1.95
2024-11-22,3380,2.81,55.38,1.95
2024-11-25,3380,2.64,58.77,2.07
2024-11-26,3380,2.62,59.31,2.09
2024-11-27,3380,2.65,58.54,2.07
2024-11-28,3380,2.73,56.92,2.01
2024-11-29,3380,2.71,57.38,2.02
2024-12-02,3380,2.67,58.15,2.05
2024-12-03,3380,2.61,59.54,2.1
2024-12-04,3380,2.76,56.31,1.99
2024-12-05,3380,2.69,57.85,2.04
2024-12-06,3380,2.76,56.23,1.98
2024-12-09,3380,2.87,54.15,1.91
2024-12-10,3380,2.85,54.62,1.93
2024-12-11,3380,2.89,53.69,1.89
2024-12-12,3380,2.87,54.08,1.91
2024-12-13,3380,2.9,53.54,1.89
2024-12-16,3380,3.0,51.85,1.83
2024-12-17,3380,2.95,52.62,1.86
2024-12-18,3380,3.01,51.69,1.82
2024-12-19,3380,2.89,53.77,1.9
2024-12-20,3380,2.77,56.0,1.98
2024-12-23,3380,2.76,56.23,1.98
2024-12-24,3380,2.81,55.38,1.95
2024-12-25,3380,2.81,55.38,1.95
2024-12-26,3380,2.81,55.31,1.95
2024-12-27,3380,2.84,54.77,1.93
2024-12-30,3380,2.87,54.15,1.91
2024-12-31,3380,2.87,54.08,1.91
2025-01-02,3380,2.94,52.92,1.87
2025-01-03,3380,3.02,51.46,1.82
2025-01-06,3380,2.95,52.69,1.86
2025-01-07,3380,2.97,52.38,1.85
2025-01-08,3380,2.97,52.31,1.85
2025-01-09,3380,3.08,50.46,1.78
2025-01-10,3380,3.06,50.77,1.79
2025-01-13,3380,3.23,48.15,1.7
2025-01-14,3380,3.16,49.23,1.74
2025-01-15,3380,3.09,50.23,1.77
2025-01-16,3380,3.04,51.08,1.8
2025-01-17,3380,2.98,52.08,1.84
2025-01-20,3380,2.95,52.62,1.86
2025-01-21,3380,2.91,53.38,1.88
2025-01-22,3380,2.91,53.46,1.89
2025-02-03,3380,2.87,54.08,1.91
2025-02-04,3380,2.85,54.46,1.92
2025-02-05,3380,2.85,54.46,1.92
2025-02-06,3380,2.83,54.92,1.94
2025-02-07,3380,2.83,55.0,1.94
2025-02-10,3380,2.82,55.08,1.94
2025-02-11,3380,2.81,55.23,1.95
2025-02-12,3380,2.82,55.08,1.94
2025-02-13,3380,2.79,55.69,1.97
2025-02-14,3380,2.79,55.62,1.96
2025-02-17,3380,2.8,55.54,1.96
2025-02-18,3380,2.8,55.54,1.96
2025-02-19,3380,2.79,55.62,1.96
2025-02-20,3380,2.84,54.77,1.93
2025-02-21,3380,2.81,55.31,1.95
2025-02-24,3380,2.82,55.15,1.95
2025-02-25,3380,2.82,55.08,1.94
2025-02-26,3380,2.81,55.23,1.95
2025-02-27,3380,2.86,54.31,1.92
2025-02-28,3380,2.8,55.54,1.96
2025-03-03,3380,2.99,84.38,1.84
2025-03-04,3380,2.99,84.5,1.85
2025-03-05,3380,2.98,84.63,1.85
2025-03-06,3380,3.0,84.13,1.84
2025-03-07,3380,3.0,84.13,1.84
2025-03-10,3380,3.06,82.63,1.81
2025-03-11,3380,3.07,82.13,1.8
2025-03-12,3380,3.05,82.0,1.79
2025-03-13,3380,3.1,80.75,1.77
2025-03-14,3380,3.08,81.25,1.78
2025-03-17,3380,3.06,81.63,1.78
2025-03-18,3380,3.06,81.63,1.78
2025-03-19,3380,3.1,80.63,1.76
2025-03-20,3380,3.06,81.75,1.79
2025-03-21,3380,3.0,83.38,1.82
2025-03-24,3380,3.08,81.25,1.78
2025-03-25,3380,3.09,81.0,1.77
2025-03-26,3380,3.05,82.0,1.79
2025-03-27,3380,3.07,81.5,1.78
2025-03-28,3380,3.18,78.63,1.72
2025-03-31,3380,3.4,73.63,1.61
2025-04-01,3380,3.31,75.63,1.65
2025-04-02,3380,3.26,76.63,1.67
2025-04-07,3380,3.62,69.0,1.51
2025-04-08,3380,4.02,62.13,1.36
2025-04-09,3380,4.46,56.0,1.22
2025-04-10,3380,4.07,61.5,1.34
2025-04-11,3380,4.04,61.88,1.35
2025-04-14,3380,4.03,62.0,1.36
2025-04-15,3380,3.78,66.13,1.45
2025-04-16,3380,3.91,63.88,1.4
2025-04-17,3380,3.89,64.25,1.4
2025-04-18,3380,3.9,64.13,1.4
2025-04-21,3380,4.03,62.0,1.36
2025-04-22,3380,3.94,63.5,1.39
2025-04-23,3380,3.75,66.75,1.46
2025-04-24,3380,3.77,66.25,1.45
2025-04-25,3380,3.76,66.5,1.45
2025-04-28,3380,3.72,67.25,1.47
2025-04-29,3380,3.58,69.88,1.53
2025-04-30,3380,3.66,68.25,1.49
2025-05-02,3380,3.66,68.25,1.49
2025-05-05,3380,3.9,285.0,1.49
2025-05-06,3380,3.92,283.33,1.48
2025-05-07,3380,3.89,285.56,1.49
2025-05-08,3380,3.85,288.33,1.5
2025-05-09,3380,3.85,288.89,1.51
2025-05-12,3380,3.75,296.11,1.54
2025-05-13,3380,3.79,293.33,1.53
2025-05-14,3380,3.69,301.11,1.57
2025-05-15,3380,3.64,305.56,1.59
2025-05-16,3380,3.66,303.89,1.58
2025-05-19,3380,3.7,300.0,1.56
2025-05-20,3380,3.72,298.89,1.56
2025-05-21,3380,3.62,306.67,1.6
2025-05-22,3380,3.69,301.11,1.57
2025-05-23,3380,3.68,301.67,1.57
2025-05-26,3380,3.72,298.89,1.56
2025-05-27,3380,3.74,297.22,1.55
2025-05-28,3380,3.56,312.22,1.63
2025-05-29,3380,3.46,321.11,1.67
2025-06-02,3380,3.69,301.11,1.57
2025-06-03,3380,3.83,290.0,1.51
2025-06-04,3380,3.48,318.89,1.66
2025-06-05,3380,3.38,328.33,1.71
2025-06-06,3380,3.38,328.33,1.71
2025-06-09,3380,3.38,328.33,1.71
2025-06-10,3380,3.37,330.0,1.72
2025-06-11,3380,3.32,334.44,1.74
2025-06-12,3380,3.34,332.78,1.74
2025-06-13,3380,3.42,324.44,1.69
2025-06-16,3380,3.32,334.44,1.74
2025-06-17,3380,3.4,326.67,1.7
2025-06-18,3380,3.37,329.44,1.72
2025-06-19,3380,3.47,320.56,1.67
2025-06-20,3380,3.53,315.0,1.64
2025-06-23,3380,3.54,313.89,1.64
2025-06-24,3380,3.41,325.56,1.7
2025-06-25,3380,3.4,326.67,1.7
2025-06-26,3380,3.42,324.44,1.69
2025-06-27,3380,3.41,325.56,1.7
2025-06-30,3380,3.51,316.67,1.65
2025-07-01,3380,3.48,318.89,1.66
2025-07-02,3380,3.38,328.89,1.71
2025-07-03,3380,3.36,331.11,1.73
2025-07-04,3380,3.46,321.11,1.67
2025-07-07,3380,3.48,319.44,1.67
2025-07-08,3380,3.6,308.89,1.61
2025-07-09,3380,3.59,309.44,1.61
2025-07-10,3380,3.62,306.67,1.6
2025-07-11,3380,3.57,311.67,1.63
2025-07-14,3380,3.65,304.44,1.59
2025-07-15,3380,3.6,308.89,1.61
2025-07-16,3380,3.59,309.44,1.61
2025-07-17,3380,3.69,301.11,1.57
2025-07-18,3380,3.69,301.11,1.57
2025-07-21,3380,3.7,300.0,1.56
2025-07-22,3380,3.85,288.89,1.51
2025-07-23,3380,3.75,296.67,1.55
2025-07-24,3380,3.64,305.0,1.59
2025-07-25,3380,3.68,301.67,1.57
2025-07-28,3380,3.65,304.44,1.59
2025-07-29,3380,3.68,302.22,1.58
2025-07-30,3380,3.64,305.0,1.59
2025-07-31,3380,3.76,295.56,1.54
2025-08-01,3380,3.64,305.56,1.59
2025-08-04,3380,3.62,0.0,1.72
2025-08-05,3380,3.64,0.0,1.71
2025-08-06,3380,3.72,0.0,1.68
2025-08-07,3380,3.8,0.0,1.64
2025-08-08,3380,3.82,0.0,1.64
2025-08-11,3380,3.78,0.0,1.65
2025-08-12,3380,3.71,0.0,1.68
2025-08-13,3380,3.62,0.0,1.72
2025-08-14,3380,3.61,0.0,1.73
2025-08-15,3380,3.56,0.0,1.75
2025-08-18,3380,3.57,0.0,1.75
2025-08-19,3380,3.6,0.0,1.73
2025-08-20,3380,3.69,0.0,1.69
2025-08-21,3380,3.65,0.0,1.71
2025-08-22,3380,3.66,0.0,1.71
2025-08-25,3380,3.6,0.0,1.73
2025-08-26,3380,3.48,0.0,1.79
2025-08-27,3380,3.46,0.0,1.8
2025-08-28,3380,3.51,0.0,1.78
2025-08-29,3380,3.47,0.0,1.8
2025-09-01,3380,3.68,0.0,1.69
2025-09-02,3380,3.73,0.0,1.67
2025-09-03,3380,3.55,0.0,1.76
2025-09-04,3380,3.47,0.0,1.8
2025-09-05,3380,3.5,0.0,1.78
2025-09-08,3380,3.48,0.0,1.79
2025-09-09,3380,3.43,0.0,1.82
2025-09-10,3380,3.51,0.0,1.78
2025-09-11,3380,3.57,0.0,1.75
2025-09-12,3380,3.55,0.0,1.76
2025-09-15,3380,3.61,0.0,1.73
2025-09-16,3380,3.62,0.0,1.72
2025-09-17,3380,3.62,0.0,1.72
2025-09-18,3380,3.58,0.0,1.74
2025-09-19,3380,3.55,0.0,1.76
2025-09-22,3380,3.41,0.0,1.83
2025-09-23,3380,3.11,0.0,2.01
2025-09-24,3380,3.0,0.0,2.08
