date,stock_id,dividend_yield,PER,PBR
2023-07-17,3036,6.14,11.63,1.21
2023-07-18,3036,6.14,11.63,1.21
2023-07-19,3036,6.22,11.48,1.19
2023-07-20,3036,6.21,11.5,1.19
2023-07-21,3036,6.27,11.4,1.18
2023-07-24,3036,6.39,11.18,1.16
2023-07-25,3036,6.45,11.08,1.15
2023-07-26,3036,6.47,11.05,1.15
2023-07-27,3036,6.36,11.23,1.16
2023-07-28,3036,6.24,11.45,1.19
2023-07-31,3036,6.27,11.4,1.18
2023-08-01,3036,6.32,11.3,1.17
2023-08-02,3036,6.41,11.15,1.16
2023-08-04,3036,6.31,11.31,1.17
2023-08-07,3036,6.08,11.74,1.22
2023-08-08,3036,6.06,11.78,1.22
2023-08-09,3036,5.81,12.29,1.28
2023-08-10,3036,5.87,12.18,1.26
2023-08-11,3036,5.89,12.13,1.26
2023-08-14,3036,6.03,14.89,1.29
2023-08-15,3036,6.0,14.97,1.3
2023-08-16,3036,5.97,15.03,1.3
2023-08-17,3036,6.02,14.91,1.29
2023-08-18,3036,6.61,13.59,1.18
2023-08-21,3036,6.42,13.99,1.21
2023-08-22,3036,6.3,14.26,1.23
2023-08-23,3036,6.24,14.38,1.25
2023-08-24,3036,6.25,14.36,1.24
2023-08-25,3036,6.32,14.2,1.23
2023-08-28,3036,6.32,14.2,1.23
2023-08-29,3036,6.3,14.24,1.23
2023-08-30,3036,6.31,14.22,1.23
2023-08-31,3036,6.31,14.22,1.23
2023-09-01,3036,6.18,14.53,1.26
2023-09-04,3036,5.96,15.07,1.31
2023-09-05,3036,5.91,15.18,1.31
2023-09-06,3036,5.88,15.26,1.32
2023-09-07,3036,5.82,15.43,1.34
2023-09-08,3036,5.81,15.45,1.34
2023-09-11,3036,5.8,15.49,1.34
2023-09-12,3036,5.92,15.16,1.31
2023-09-13,3036,5.87,15.3,1.33
2023-09-14,3036,5.87,15.3,1.33
2023-09-15,3036,5.33,16.83,1.46
2023-09-18,3036,4.85,18.5,1.6
2023-09-19,3036,4.73,19.0,1.64
2023-09-20,3036,4.3,20.88,1.81
2023-09-21,3036,4.17,21.5,1.86
2023-09-22,3036,4.48,20.04,1.74
2023-09-25,3036,4.47,20.08,1.74
2023-09-26,3036,4.53,19.83,1.72
2023-09-27,3036,4.11,21.82,1.89
2023-09-28,3036,3.86,23.28,2.02
2023-10-02,3036,3.91,22.96,1.99
2023-10-03,3036,3.84,23.38,2.02
2023-10-04,3036,3.86,23.28,2.02
2023-10-05,3036,3.61,24.84,2.15
2023-10-06,3036,3.69,24.32,2.11
2023-10-11,3036,3.64,24.63,2.13
2023-10-12,3036,3.61,24.84,2.15
2023-10-13,3036,3.72,24.11,2.09
2023-10-16,3036,3.64,24.63,2.13
2023-10-17,3036,3.64,24.63,2.13
2023-10-18,3036,3.74,24.01,2.08
2023-10-19,3036,3.71,24.22,2.1
2023-10-20,3036,3.74,24.01,2.08
2023-10-23,3036,3.77,23.8,2.06
2023-10-24,3036,3.82,23.49,2.03
2023-10-25,3036,3.82,23.49,2.03
2023-10-26,3036,3.89,23.07,2.0
2023-10-27,3036,3.86,23.28,2.02
2023-10-30,3036,3.66,24.53,2.12
2023-10-31,3036,3.63,24.74,2.14
2023-11-01,3036,3.58,25.05,2.17
2023-11-02,3036,3.48,25.78,2.23
2023-11-03,3036,3.44,26.1,2.26
2023-11-06,3036,3.19,28.18,2.44
2023-11-07,3036,2.9,31.0,2.68
2023-11-08,3036,2.88,31.21,2.7
2023-11-09,3036,2.98,30.17,2.61
2023-11-10,3036,3.1,28.91,2.5
2023-11-13,3036,3.44,26.1,2.26
