date,stock_id,dividend_yield,PER,PBR
2023-07-17,1504,2.74,24.31,1.35
2023-07-18,1504,2.83,23.56,1.31
2023-07-19,1504,2.91,22.89,1.28
2023-07-20,1504,2.84,23.51,1.31
2023-07-21,1504,2.7,24.71,1.38
2023-07-24,1504,2.79,23.87,1.33
2023-07-25,1504,2.54,26.22,1.46
2023-07-26,1504,2.73,24.44,1.36
2023-07-27,1504,2.73,24.44,1.36
2023-07-28,1504,2.75,24.27,1.35
2023-07-31,1504,2.79,23.91,1.33
2023-08-01,1504,2.82,23.64,1.32
2023-08-02,1504,2.82,23.6,1.32
2023-08-04,1504,2.86,23.33,1.3
2023-08-07,1504,2.79,23.91,1.33
2023-08-08,1504,2.87,23.24,1.3
2023-08-09,1504,2.87,23.2,1.29
2023-08-10,1504,2.96,22.53,1.26
2023-08-11,1504,3.02,22.09,1.23
2023-08-14,1504,3.02,17.96,1.28
2023-08-15,1504,2.95,18.38,1.31
2023-08-16,1504,2.95,18.34,1.31
2023-08-17,1504,2.93,18.48,1.32
2023-08-18,1504,2.93,18.48,1.32
2023-08-21,1504,2.99,18.09,1.29
2023-08-22,1504,3.05,17.78,1.27
2023-08-23,1504,3.04,17.8,1.27
2023-08-24,1504,2.94,18.45,1.31
2023-08-25,1504,2.99,18.09,1.29
2023-08-28,1504,3.02,17.91,1.28
2023-08-29,1504,3.03,17.89,1.28
2023-08-30,1504,3.04,17.83,1.27
2023-08-31,1504,3.01,18.01,1.28
2023-09-01,1504,3.04,17.8,1.27
2023-09-04,1504,3.07,17.65,1.26
2023-09-05,1504,3.08,17.58,1.25
2023-09-06,1504,3.12,17.35,1.24
2023-09-07,1504,3.14,17.22,1.23
2023-09-08,1504,3.11,17.4,1.24
2023-09-11,1504,3.21,16.9,1.2
2023-09-12,1504,3.15,17.18,1.22
2023-09-13,1504,3.09,17.53,1.25
2023-09-14,1504,3.06,17.67,1.26
2023-09-15,1504,3.01,18.0,1.28
2023-09-18,1504,3.05,17.74,1.26
2023-09-19,1504,2.97,18.23,1.3
2023-09-20,1504,2.96,18.27,1.3
2023-09-21,1504,3.08,17.6,1.25
2023-09-22,1504,2.94,18.41,1.31
2023-09-25,1504,2.92,18.56,1.32
2023-09-26,1504,2.9,18.66,1.33
2023-09-27,1504,2.88,18.77,1.34
2023-09-28,1504,2.88,18.77,1.34
2023-10-02,1504,2.88,18.81,1.34
2023-10-03,1504,2.94,18.41,1.31
2023-10-04,1504,3.02,17.91,1.28
2023-10-05,1504,2.96,18.27,1.3
2023-10-06,1504,3.01,18.01,1.28
2023-10-11,1504,3.09,17.51,1.25
2023-10-12,1504,3.01,17.98,1.28
