date,stock_id,dividend_yield,PER,PBR
2023-07-17,2832,4.35,9.91,0.79
2023-07-18,2832,4.33,9.96,0.8
2023-07-19,2832,4.37,9.87,0.79
2023-07-20,2832,4.34,9.94,0.8
2023-07-21,2832,4.36,9.89,0.79
2023-07-24,2832,4.39,9.83,0.79
2023-07-25,2832,4.38,9.85,0.79
2023-07-26,2832,4.36,9.89,0.79
2023-07-27,2832,4.36,9.89,0.79
2023-07-28,2832,4.36,9.89,0.79
2023-07-31,2832,4.35,9.91,0.79
2023-08-01,2832,4.33,9.96,0.8
2023-08-02,2832,4.36,9.89,0.79
2023-08-04,2832,4.35,9.91,0.79
2023-08-07,2832,4.35,9.91,0.79
2023-08-08,2832,4.35,9.91,0.79
2023-08-09,2832,4.35,9.91,0.79
2023-08-10,2832,4.36,9.89,0.79
2023-08-11,2832,4.32,9.98,0.8
2023-08-14,2832,4.35,9.91,0.79
2023-08-15,2832,4.37,9.87,0.79
2023-08-16,2832,4.43,9.72,0.78
2023-08-17,2832,4.42,9.74,0.78
2023-08-18,2832,4.38,9.85,0.79
2023-08-21,2832,4.35,9.91,0.79
2023-08-22,2832,4.35,9.91,0.79
2023-08-23,2832,4.35,9.91,0.79
2023-08-24,2832,4.34,9.94,0.8
2023-08-25,2832,4.35,9.91,0.79
2023-08-28,2832,4.26,10.15,0.8
2023-08-29,2832,4.25,10.19,0.81
2023-08-30,2832,4.26,10.17,0.8
2023-08-31,2832,4.26,10.17,0.8
2023-09-01,2832,4.26,10.17,0.8
2023-09-04,2832,4.24,10.22,0.81
2023-09-05,2832,4.23,10.24,0.81
2023-09-06,2832,4.24,10.22,0.81
2023-09-07,2832,4.27,10.13,0.8
2023-09-08,2832,4.25,10.19,0.81
2023-09-11,2832,4.23,10.24,0.81
2023-09-12,2832,4.17,10.39,0.82
2023-09-13,2832,4.13,10.48,0.83
2023-09-14,2832,4.12,10.52,0.83
2023-09-15,2832,4.11,10.54,0.83
2023-09-18,2832,4.12,10.52,0.83
2023-09-19,2832,4.13,10.48,0.83
2023-09-20,2832,4.18,10.37,0.82
2023-09-21,2832,4.25,10.19,0.81
2023-09-22,2832,4.25,10.19,0.81
2023-09-25,2832,4.26,10.15,0.8
2023-09-26,2832,4.31,10.04,0.79
2023-09-27,2832,4.31,10.04,0.79
2023-09-28,2832,4.28,10.11,0.8
2023-10-02,2832,4.3,10.06,0.8
2023-10-03,2832,4.31,10.04,0.79
2023-10-04,2832,4.35,9.96,0.79
2023-10-05,2832,4.32,10.02,0.79
2023-10-06,2832,4.29,10.09,0.8
2023-10-11,2832,4.29,10.09,0.8
2023-10-12,2832,4.25,10.19,0.81
2023-10-13,2832,4.26,10.17,0.8
2023-10-16,2832,4.29,10.09,0.8
2023-10-17,2832,4.29,10.09,0.8
2023-10-18,2832,4.31,10.04,0.79
2023-10-19,2832,4.29,10.09,0.8
2023-10-20,2832,4.29,10.09,0.8
2023-10-23,2832,4.3,10.06,0.8
2023-10-24,2832,4.3,10.06,0.8
2023-10-25,2832,4.28,10.11,0.8
2023-10-26,2832,4.28,10.11,0.8
2023-10-27,2832,4.27,10.13,0.8
2023-10-30,2832,4.12,10.52,0.83
2023-10-31,2832,4.14,10.45,0.83
2023-11-01,2832,4.06,10.67,0.84
2023-11-02,2832,4.06,10.67,0.84
2023-11-03,2832,4.03,10.0,0.83
2023-11-06,2832,3.99,10.1,0.83
2023-11-07,2832,3.98,10.12,0.84
2023-11-08,2832,4.0,10.08,0.83
2023-11-09,2832,4.02,10.02,0.83
2023-11-10,2832,4.02,10.02,0.83
2023-11-13,2832,4.01,10.06,0.83
2023-11-14,2832,4.02,10.04,0.83
2023-11-15,2832,4.02,10.04,0.83
2023-11-16,2832,4.02,10.04,0.83
2023-11-17,2832,4.02,10.04,0.83
2023-11-20,2832,4.0,10.08,0.83
2023-11-21,2832,4.0,10.08,0.83
2023-11-22,2832,4.01,10.06,0.83
2023-11-23,2832,4.0,10.08,0.83
2023-11-24,2832,4.0,10.08,0.83
2023-11-27,2832,4.02,10.04,0.83
2023-11-28,2832,4.0,10.08,0.83
2023-11-29,2832,3.99,10.1,0.83
2023-11-30,2832,4.01,10.06,0.83
2023-12-01,2832,4.0,10.08,0.83
2023-12-04,2832,4.02,10.04,0.83
2023-12-05,2832,4.01,10.06,0.83
2023-12-06,2832,4.0,10.08,0.83
2023-12-07,2832,4.02,10.04,0.83
2023-12-08,2832,4.0,10.08,0.83
2023-12-11,2832,4.01,10.06,0.83
2023-12-12,2832,4.0,10.08,0.83
