date,stock_id,dividend_yield,PER,PBR
2023-07-17,1721,0.68,0.0,1.17
2023-07-18,1721,0.68,0.0,1.15
2023-07-19,1721,0.69,0.0,1.14
2023-07-20,1721,0.68,0.0,1.16
2023-07-21,1721,0.68,0.0,1.16
2023-07-24,1721,0.7,0.0,1.13
2023-07-25,1721,0.7,0.0,1.13
2023-07-26,1721,0.7,0.0,1.12
2023-07-27,1721,0.68,0.0,1.15
2023-07-28,1721,0.69,0.0,1.14
2023-07-31,1721,0.69,0.0,1.14
2023-08-01,1721,0.69,0.0,1.14
2023-08-02,1721,0.66,0.0,1.2
2023-08-04,1721,0.67,0.0,1.17
2023-08-07,1721,0.68,0.0,1.15
2023-08-08,1721,0.7,0.0,1.13
2023-08-09,1721,0.71,0.0,1.12
2023-08-10,1721,0.73,0.0,1.13
2023-08-11,1721,0.74,0.0,1.12
2023-08-14,1721,0.77,0.0,1.07
2023-08-15,1721,0.75,0.0,1.1
2023-08-16,1721,0.76,0.0,1.09
2023-08-17,1721,0.75,0.0,1.1
2023-08-18,1721,0.76,0.0,1.09
2023-08-21,1721,0.76,0.0,1.09
2023-08-22,1721,0.77,0.0,1.07
2023-08-23,1721,0.77,0.0,1.07
2023-08-24,1721,0.77,0.0,1.07
2023-08-25,1721,0.76,0.0,1.09
2023-08-28,1721,0.77,0.0,1.07
2023-08-29,1721,0.76,0.0,1.08
2023-08-30,1721,0.76,0.0,1.09
2023-08-31,1721,0.75,0.0,1.09
2023-09-01,1721,0.74,0.0,1.11
2023-09-04,1721,0.74,0.0,1.11
2023-09-05,1721,0.75,0.0,1.1
2023-09-06,1721,0.75,0.0,1.09
2023-09-07,1721,0.76,0.0,1.08
2023-09-08,1721,0.76,0.0,1.08
2023-09-11,1721,0.76,0.0,1.08
2023-09-12,1721,0.76,0.0,1.08
2023-09-13,1721,0.74,0.0,1.11
2023-09-14,1721,0.74,0.0,1.11
2023-09-15,1721,0.75,0.0,1.1
2023-09-18,1721,0.74,0.0,1.11
2023-09-19,1721,0.74,0.0,1.11
2023-09-20,1721,0.75,0.0,1.1
2023-09-21,1721,0.76,0.0,1.08
2023-09-22,1721,0.76,0.0,1.09
2023-09-25,1721,0.74,0.0,1.12
2023-09-26,1721,0.75,0.0,1.1
2023-09-27,1721,0.76,0.0,1.09
2023-09-28,1721,0.75,0.0,1.1
2023-10-02,1721,0.75,0.0,1.1
2023-10-03,1721,0.75,0.0,1.1
2023-10-04,1721,0.76,0.0,1.08
2023-10-05,1721,0.75,0.0,1.09
2023-10-06,1721,0.75,0.0,1.1
2023-10-11,1721,0.76,0.0,1.08
2023-10-12,1721,0.74,0.0,1.12
2023-10-13,1721,0.75,0.0,1.1
2023-10-16,1721,0.75,0.0,1.1
2023-10-17,1721,0.75,0.0,1.1
2023-10-18,1721,0.76,0.0,1.08
2023-10-19,1721,0.75,0.0,1.1
2023-10-20,1721,0.68,0.0,1.2
2023-10-23,1721,0.62,0.0,1.32
2023-10-24,1721,0.6,0.0,1.36
2023-10-25,1721,0.55,0.0,1.5
2023-10-26,1721,0.53,0.0,1.54
2023-10-27,1721,0.56,0.0,1.48
2023-10-30,1721,0.57,0.0,1.44
2023-10-31,1721,0.59,0.0,1.4
2023-11-01,1721,0.59,0.0,1.39
2023-11-02,1721,0.6,0.0,1.37
2023-11-03,1721,0.55,0.0,1.5
2023-11-06,1721,0.55,0.0,1.51
2023-11-07,1721,0.55,0.0,1.51
2023-11-08,1721,0.56,0.0,1.47
2023-11-09,1721,0.58,0.0,1.41
2023-11-10,1721,0.59,0.0,1.44
2023-11-13,1721,0.59,0.0,1.44
2023-11-14,1721,0.59,0.0,1.44
2023-11-15,1721,0.6,0.0,1.42
2023-11-16,1721,0.59,0.0,1.44
2023-11-17,1721,0.59,0.0,1.45
