date,stock_id,dividend_yield,PER,PBR
2023-07-17,2375,2.27,19.5,0.82
2023-07-18,2375,2.31,19.14,0.8
2023-07-19,2375,2.35,18.79,0.79
2023-07-20,2375,2.35,18.85,0.79
2023-07-21,2375,2.35,18.85,0.79
2023-07-24,2375,2.41,18.38,0.77
2023-07-25,2375,2.38,18.61,0.78
2023-07-26,2375,2.4,18.47,0.77
2023-07-27,2375,2.31,19.17,0.8
2023-07-28,2375,2.29,19.32,0.81
2023-07-31,2375,2.33,18.97,0.79
2023-08-01,2375,2.35,18.85,0.79
2023-08-02,2375,2.39,18.53,0.77
2023-08-04,2375,2.39,18.53,0.77
2023-08-07,2375,2.41,18.35,0.77
2023-08-08,2375,2.45,18.05,0.75
2023-08-09,2375,2.48,17.82,0.75
2023-08-10,2375,2.56,17.29,0.72
2023-08-11,2375,2.55,17.35,0.73
2023-08-14,2375,2.61,16.57,0.71
2023-08-15,2375,2.53,17.09,0.73
2023-08-16,2375,2.51,17.23,0.74
2023-08-17,2375,2.46,17.55,0.75
2023-08-18,2375,2.45,17.64,0.75
2023-08-21,2375,2.47,17.49,0.75
2023-08-22,2375,2.47,17.49,0.75
2023-08-23,2375,2.44,17.72,0.76
2023-08-24,2375,2.44,17.72,0.76
2023-08-25,2375,2.44,17.75,0.76
2023-08-28,2375,2.43,17.81,0.76
2023-08-29,2375,2.42,17.87,0.76
2023-08-30,2375,2.39,18.1,0.77
2023-08-31,2375,2.35,18.41,0.79
2023-09-01,2375,2.25,19.22,0.82
2023-09-04,2375,2.25,19.19,0.82
2023-09-05,2375,2.21,19.57,0.84
2023-09-06,2375,2.22,19.45,0.83
2023-09-07,2375,2.23,19.42,0.83
2023-09-08,2375,2.22,19.51,0.84
2023-09-11,2375,2.22,19.45,0.83
2023-09-12,2375,2.21,19.6,0.84
2023-09-13,2375,2.21,19.57,0.84
2023-09-14,2375,2.19,19.71,0.84
2023-09-15,2375,2.19,19.77,0.85
2023-09-18,2375,2.18,19.83,0.85
2023-09-19,2375,2.23,19.42,0.83
2023-09-20,2375,2.24,19.28,0.83
2023-09-21,2375,2.25,19.25,0.82
2023-09-22,2375,2.24,19.28,0.83
2023-09-25,2375,2.24,19.28,0.83
2023-09-26,2375,2.28,18.93,0.81
2023-09-27,2375,2.29,18.9,0.81
