date,stock_id,dividend_yield,PER,PBR
2023-07-17,1316,5.91,22.36,0.98
2023-07-18,1316,5.98,22.08,0.97
2023-07-19,1316,5.98,22.08,0.97
2023-07-20,1316,5.88,22.45,0.99
2023-07-21,1316,5.91,22.36,0.98
2023-07-24,1316,6.06,21.79,0.96
2023-07-25,1316,6.06,21.79,0.96
2023-07-26,1316,6.01,21.98,0.97
2023-07-27,1316,5.86,22.55,0.99
2023-07-28,1316,5.91,22.36,0.98
2023-07-31,1316,5.96,22.17,0.98
2023-08-01,1316,5.96,22.17,0.98
2023-08-02,1316,5.86,22.55,0.99
2023-08-04,1316,5.86,22.55,0.99
2023-08-07,1316,5.83,22.64,1.0
2023-08-08,1316,5.67,23.3,1.03
2023-08-09,1316,5.74,23.02,1.01
2023-08-10,1316,5.79,201.67,1.02
2023-08-11,1316,5.86,199.17,1.0
2023-08-14,1316,5.98,195.0,0.98
2023-08-15,1316,5.88,198.33,1.0
2023-08-16,1316,5.96,195.83,0.99
2023-08-17,1316,5.91,197.5,0.99
2023-08-18,1316,5.86,199.17,1.0
2023-08-21,1316,5.81,200.83,1.01
2023-08-22,1316,6.03,193.33,0.97
2023-08-23,1316,6.31,185.0,0.93
2023-08-24,1316,6.54,178.33,0.9
2023-08-25,1316,6.51,179.17,0.9
2023-08-28,1316,6.48,180.0,0.91
2023-08-29,1316,6.54,178.33,0.9
2023-08-30,1316,6.54,178.33,0.9
2023-08-31,1316,6.57,177.5,0.89
2023-09-01,1316,6.51,179.17,0.9
2023-09-04,1316,6.45,180.83,0.91
2023-09-05,1316,6.45,180.83,0.91
2023-09-06,1316,6.48,180.0,0.91
2023-09-07,1316,6.57,177.5,0.89
2023-09-08,1316,6.67,175.0,0.88
2023-09-11,1316,6.9,169.17,0.85
2023-09-12,1316,6.86,170.0,0.86
2023-09-13,1316,6.76,172.5,0.87
2023-09-14,1316,6.8,171.67,0.86
2023-09-15,1316,6.48,180.0,0.91
2023-09-18,1316,6.45,180.83,0.91
2023-09-19,1316,6.6,176.67,0.89
2023-09-20,1316,6.6,176.67,0.89
2023-09-21,1316,6.57,177.5,0.89
2023-09-22,1316,6.6,176.67,0.89
2023-09-25,1316,6.64,175.83,0.89
2023-09-26,1316,6.64,175.83,0.89
2023-09-27,1316,6.67,175.0,0.88
2023-09-28,1316,6.51,179.17,0.9
2023-10-02,1316,6.51,179.17,0.9
2023-10-03,1316,6.51,179.17,0.9
2023-10-04,1316,6.51,179.17,0.9
2023-10-05,1316,6.45,180.83,0.91
2023-10-06,1316,6.25,186.67,0.94
2023-10-11,1316,6.33,184.17,0.93
2023-10-12,1316,6.36,183.33,0.92
2023-10-13,1316,6.33,184.17,0.93
2023-10-16,1316,6.31,185.0,0.93
2023-10-17,1316,6.36,183.33,0.92
2023-10-18,1316,6.48,180.0,0.91
2023-10-19,1316,6.7,174.17,0.88
2023-10-20,1316,6.76,172.5,0.87
2023-10-23,1316,5.39,170.0,0.86
2023-10-24,1316,5.42,169.17,0.85
2023-10-25,1316,5.31,172.5,0.87
2023-10-26,1316,5.34,171.67,0.86
2023-10-27,1316,5.34,171.67,0.86
2023-10-30,1316,5.37,170.83,0.86
2023-10-31,1316,5.39,170.0,0.86
2023-11-01,1316,5.34,171.67,0.86
2023-11-02,1316,5.29,173.33,0.87
2023-11-03,1316,5.26,174.17,0.88
2023-11-06,1316,5.29,173.33,0.87
2023-11-07,1316,5.31,172.5,0.87
2023-11-08,1316,5.26,174.17,0.88
2023-11-09,1316,5.24,175.0,0.88
2023-11-10,1316,5.21,0.0,0.9
2023-11-13,1316,5.31,0.0,0.88
2023-11-14,1316,5.26,0.0,0.89
2023-11-15,1316,5.24,0.0,0.89
2023-11-16,1316,5.12,0.0,0.91
2023-11-17,1316,5.0,0.0,0.93
2023-11-20,1316,4.93,0.0,0.95
2023-11-21,1316,4.89,0.0,0.96
2023-11-22,1316,4.85,0.0,0.96
2023-11-23,1316,4.76,0.0,0.98
2023-11-24,1316,4.8,0.0,0.97
2023-11-27,1316,4.72,0.0,0.99
2023-11-28,1316,4.62,0.0,1.01
2023-11-29,1316,4.58,0.0,1.02
2023-11-30,1316,4.45,0.0,1.05
2023-12-01,1316,4.4,0.0,1.06
2023-12-04,1316,4.28,0.0,1.09
2023-12-05,1316,4.25,0.0,1.1
2023-12-06,1316,4.14,0.0,1.13
2023-12-07,1316,4.3,0.0,1.09
2023-12-08,1316,4.38,0.0,1.07
2023-12-11,1316,4.3,0.0,1.09
2023-12-12,1316,4.33,0.0,1.08
2023-12-13,1316,4.3,0.0,1.09
2023-12-14,1316,4.35,0.0,1.07
2023-12-15,1316,4.44,0.0,1.05
2023-12-18,1316,4.37,0.0,1.07
2023-12-19,1316,4.3,0.0,1.09
2023-12-20,1316,4.26,0.0,1.1
2023-12-21,1316,4.33,0.0,1.08
2023-12-22,1316,4.38,0.0,1.07
2023-12-25,1316,4.35,0.0,1.07
2023-12-26,1316,4.25,0.0,1.1
2023-12-27,1316,4.33,0.0,1.08
2023-12-28,1316,4.33,0.0,1.08
2023-12-29,1316,4.33,0.0,1.08
2024-01-02,1316,4.21,0.0,1.11
2024-01-03,1316,4.26,0.0,1.1
2024-01-04,1316,4.26,0.0,1.1
2024-01-05,1316,4.21,0.0,1.11
2024-01-08,1316,4.26,0.0,1.1
2024-01-09,1316,4.3,0.0,1.09
2024-01-10,1316,4.31,0.0,1.08
2024-01-11,1316,4.33,0.0,1.08
2024-01-12,1316,4.37,0.0,1.07
2024-01-15,1316,4.26,0.0,1.1
2024-01-16,1316,4.38,0.0,1.07
2024-01-17,1316,4.53,0.0,1.03
2024-01-18,1316,4.49,0.0,1.04
