date,stock_id,dividend_yield,PER,PBR
2023-07-17,8046,6.86,9.5,3.81
2023-07-18,8046,6.53,9.97,4.0
2023-07-19,8046,6.75,9.64,3.87
2023-07-20,8046,6.74,9.66,3.88
2023-07-21,8046,6.98,9.33,3.75
2023-07-24,8046,6.88,9.46,3.8
2023-07-25,8046,6.98,9.33,3.75
2023-07-26,8046,7.07,9.21,3.69
2023-07-27,8046,7.2,9.04,3.63
2023-07-28,8046,7.07,9.21,3.69
2023-07-31,8046,7.26,8.97,3.6
2023-08-01,8046,7.21,9.03,3.62
2023-08-02,8046,7.16,9.1,3.65
2023-08-04,8046,7.13,11.2,3.58
2023-08-07,8046,7.19,11.11,3.55
2023-08-08,8046,7.35,10.87,3.48
2023-08-09,8046,7.29,10.96,3.5
2023-08-10,8046,7.55,10.58,3.38
2023-08-11,8046,7.55,10.58,3.38
2023-08-14,8046,7.76,10.29,3.29
2023-08-15,8046,7.61,10.49,3.36
2023-08-16,8046,7.63,10.47,3.35
2023-08-17,8046,7.61,10.49,3.36
2023-08-18,8046,7.79,10.25,3.28
2023-08-21,8046,7.89,10.12,3.23
2023-08-22,8046,7.84,10.18,3.26
2023-08-23,8046,7.81,10.23,3.27
2023-08-24,8046,7.52,10.63,3.4
2023-08-25,8046,7.79,10.25,3.28
2023-08-28,8046,7.61,10.49,3.36
2023-08-29,8046,7.38,10.83,3.46
2023-08-30,8046,7.41,10.78,3.45
2023-08-31,8046,7.45,10.71,3.43
2023-09-01,8046,7.41,10.78,3.45
2023-09-04,8046,7.2,11.09,3.55
2023-09-05,8046,7.26,11.0,3.52
2023-09-06,8046,7.23,11.05,3.53
2023-09-07,8046,7.2,11.09,3.55
2023-09-08,8046,7.23,11.05,3.53
2023-09-11,8046,7.17,11.14,3.56
2023-09-12,8046,6.91,11.56,3.7
2023-09-13,8046,6.99,11.42,3.65
2023-09-14,8046,6.95,11.49,3.67
2023-09-15,8046,6.62,12.07,3.86
2023-09-18,8046,6.61,12.09,3.87
2023-09-19,8046,6.64,12.02,3.85
2023-09-20,8046,6.91,11.56,3.7
2023-09-21,8046,6.83,11.69,3.74
2023-09-22,8046,6.74,11.85,3.79
2023-09-25,8046,6.69,11.93,3.82
2023-09-26,8046,6.84,11.67,3.73
2023-09-27,8046,6.79,11.76,3.76
2023-09-28,8046,6.75,11.82,3.78
2023-10-02,8046,6.73,11.87,3.8
2023-10-03,8046,6.87,11.62,3.72
2023-10-04,8046,6.82,11.71,3.75
2023-10-05,8046,6.91,11.56,3.7
2023-10-06,8046,7.16,11.16,3.57
2023-10-11,8046,6.92,11.54,3.69
2023-10-12,8046,7.02,11.38,3.64
2023-10-13,8046,7.0,11.4,3.65
2023-10-16,8046,7.11,11.22,3.59
2023-10-17,8046,7.05,11.34,3.63
2023-10-18,8046,7.19,11.11,3.55
2023-10-19,8046,7.42,10.76,3.44
2023-10-20,8046,7.52,10.63,3.4
2023-10-23,8046,7.59,10.51,3.36
2023-10-24,8046,7.56,10.56,3.38
2023-10-25,8046,7.56,10.56,3.38
2023-10-26,8046,7.86,10.16,3.25
2023-10-27,8046,7.71,10.36,3.31
2023-10-30,8046,7.76,10.29,3.29
2023-10-31,8046,7.63,10.47,3.35
2023-11-01,8046,7.5,10.65,3.41
2023-11-02,8046,7.41,15.51,3.31
2023-11-03,8046,7.74,14.84,3.17
2023-11-06,8046,7.59,15.12,3.23
2023-11-07,8046,7.74,14.84,3.17
2023-11-08,8046,7.79,14.74,3.15
2023-11-09,8046,7.91,14.52,3.1
2023-11-10,8046,7.89,14.55,3.11
2023-11-13,8046,7.81,14.71,3.14
2023-11-14,8046,7.81,14.71,3.14
2023-11-15,8046,7.64,15.03,3.21
2023-11-16,8046,7.55,15.22,3.25
2023-11-17,8046,7.59,15.12,3.23
2023-11-20,8046,7.53,15.25,3.26
2023-11-21,8046,7.42,15.48,3.31
2023-11-22,8046,7.59,15.12,3.23
2023-11-23,8046,7.61,15.09,3.22
2023-11-24,8046,7.56,15.19,3.24
2023-11-27,8046,7.53,15.25,3.26
2023-11-28,8046,7.35,15.63,3.34
2023-11-29,8046,7.17,16.02,3.42
2023-11-30,8046,7.26,15.83,3.38
2023-12-01,8046,7.21,15.92,3.4
2023-12-04,8046,7.19,15.99,3.42
2023-12-05,8046,7.13,16.11,3.44
2023-12-06,8046,7.23,15.89,3.39
2023-12-07,8046,7.29,15.76,3.37
2023-12-08,8046,7.2,15.95,3.41
2023-12-11,8046,7.13,16.11,3.44
2023-12-12,8046,7.26,15.83,3.38
2023-12-13,8046,7.2,15.95,3.41
2023-12-14,8046,7.14,16.08,3.44
2023-12-15,8046,7.13,16.11,3.44
2023-12-18,8046,7.16,16.05,3.43
2023-12-19,8046,7.36,15.6,3.33
2023-12-20,8046,7.33,15.67,3.35
2023-12-21,8046,7.36,15.6,3.33
2023-12-22,8046,7.45,15.41,3.29
2023-12-25,8046,7.32,15.7,3.35
2023-12-26,8046,7.27,15.79,3.37
2023-12-27,8046,7.2,15.95,3.41
2023-12-28,8046,7.26,15.83,3.38
2023-12-29,8046,7.16,16.05,3.43
2024-01-02,8046,7.2,15.95,3.41
2024-01-03,8046,7.41,15.51,3.31
2024-01-04,8046,7.79,14.74,3.15
2024-01-05,8046,7.93,14.49,3.09
2024-01-08,8046,8.02,14.33,3.06
2024-01-09,8046,7.96,14.42,3.08
2024-01-10,8046,7.98,14.39,3.07
2024-01-11,8046,7.89,14.55,3.11
2024-01-12,8046,7.86,14.61,3.12
2024-01-15,8046,8.04,14.29,3.05
2024-01-16,8046,8.05,14.26,3.05
2024-01-17,8046,8.24,13.94,2.98
2024-01-18,8046,8.31,13.82,2.95
2024-01-19,8046,8.13,14.14,3.02
2024-01-22,8046,8.0,14.36,3.07
2024-01-23,8046,7.91,14.52,3.1
2024-01-24,8046,7.98,14.39,3.07
2024-01-25,8046,8.02,14.33,3.06
2024-01-26,8046,8.0,14.36,3.07
2024-01-29,8046,7.89,14.55,3.11
2024-01-30,8046,7.93,14.49,3.09
2024-01-31,8046,7.93,14.49,3.09
2024-02-01,8046,7.95,14.45,3.09
2024-02-02,8046,7.91,14.52,3.1
2024-02-05,8046,7.98,14.39,3.07
2024-02-15,8046,8.02,14.33,3.06
2024-02-16,8046,7.89,14.55,3.11
2024-02-19,8046,7.81,14.71,3.14
2024-02-20,8046,7.84,14.65,3.13
2024-02-21,8046,7.89,14.55,3.11
2024-02-22,8046,8.0,14.36,3.07
2024-02-23,8046,8.13,14.14,3.02
2024-02-26,8046,8.14,14.1,3.01
2024-02-27,8046,8.55,13.43,2.87
2024-02-29,8046,8.51,23.5,2.85
2024-03-01,8046,8.55,23.39,2.84
2024-03-04,8046,8.61,23.22,2.82
2024-03-05,8046,2.62,23.33,2.83
2024-03-06,8046,2.67,22.89,2.78
2024-03-07,8046,2.7,22.61,2.74
2024-03-08,8046,2.66,22.94,2.79
2024-03-11,8046,2.65,23.06,2.8
2024-03-12,8046,2.63,23.22,2.82
2024-03-13,8046,2.71,22.56,2.74
2024-03-14,8046,2.67,22.89,2.78
2024-03-15,8046,2.72,22.44,2.72
2024-03-18,8046,2.61,23.44,2.85
2024-03-19,8046,2.6,23.5,2.85
2024-03-20,8046,2.59,23.61,2.87
2024-03-21,8046,2.59,23.56,2.86
2024-03-22,8046,2.61,23.44,2.85
2024-03-25,8046,2.64,23.17,2.81
2024-03-26,8046,2.7,22.67,2.75
2024-03-27,8046,2.72,22.44,2.72
2024-03-28,8046,2.78,22.0,2.67
2024-03-29,8046,2.74,22.28,2.7
2024-04-01,8046,2.63,23.28,2.83
2024-04-02,8046,2.64,23.11,2.81
2024-04-03,8046,2.63,23.22,2.82
2024-04-08,8046,2.66,22.94,2.79
2024-04-09,8046,2.66,22.94,2.79
2024-04-10,8046,2.71,22.56,2.74
2024-04-11,8046,2.76,22.17,2.69
2024-04-12,8046,2.76,22.11,2.68
