date,stock_id,dividend_yield,PER,PBR
2023-07-17,1313,1.31,0.0,0.76
2023-07-18,1313,1.2,0.0,0.82
2023-07-19,1313,1.27,0.0,0.78
2023-07-20,1313,1.23,0.0,0.81
2023-07-21,1313,1.24,0.0,0.8
2023-07-24,1313,1.27,0.0,0.78
2023-07-25,1313,1.26,0.0,0.78
2023-07-26,1313,1.2,0.0,0.82
2023-07-27,1313,1.17,0.0,0.85
2023-07-28,1313,1.2,0.0,0.83
2023-07-31,1313,1.19,0.0,0.83
2023-08-01,1313,1.15,0.0,0.86
2023-08-02,1313,1.17,0.0,0.84
2023-08-04,1313,1.18,0.0,0.84
2023-08-07,1313,1.23,0.0,0.77
2023-08-08,1313,1.22,0.0,0.77
2023-08-09,1313,1.23,0.0,0.76
2023-08-10,1313,1.27,0.0,0.74
2023-08-11,1313,1.27,0.0,0.74
2023-08-14,1313,1.32,0.0,0.72
2023-08-15,1313,1.32,0.0,0.71
2023-08-16,1313,1.35,0.0,0.7
2023-08-17,1313,1.32,0.0,0.71
2023-08-18,1313,1.31,0.0,0.72
2023-08-21,1313,1.32,0.0,0.71
2023-08-22,1313,1.34,0.0,0.7
2023-08-23,1313,1.33,0.0,0.71
2023-08-24,1313,1.32,0.0,0.72
2023-08-25,1313,1.29,0.0,0.73
2023-08-28,1313,1.33,0.0,0.71
2023-08-29,1313,1.32,0.0,0.72
2023-08-30,1313,1.31,0.0,0.72
2023-08-31,1313,1.33,0.0,0.71
2023-09-01,1313,1.31,0.0,0.72
2023-09-04,1313,1.27,0.0,0.74
2023-09-05,1313,1.27,0.0,0.74
2023-09-06,1313,1.29,0.0,0.73
2023-09-07,1313,1.31,0.0,0.72
2023-09-08,1313,1.27,0.0,0.74
2023-09-11,1313,1.29,0.0,0.73
2023-09-12,1313,1.28,0.0,0.74
2023-09-13,1313,1.27,0.0,0.74
2023-09-14,1313,1.28,0.0,0.74
2023-09-15,1313,1.28,0.0,0.74
2023-09-18,1313,1.27,0.0,0.74
2023-09-19,1313,1.28,0.0,0.74
2023-09-20,1313,1.3,0.0,0.73
2023-09-21,1313,1.32,0.0,0.71
2023-09-22,1313,1.32,0.0,0.71
2023-09-25,1313,1.32,0.0,0.72
2023-09-26,1313,1.33,0.0,0.71
2023-09-27,1313,1.35,0.0,0.7
2023-09-28,1313,1.35,0.0,0.7
2023-10-02,1313,1.33,0.0,0.71
2023-10-03,1313,1.35,0.0,0.7
2023-10-04,1313,1.38,0.0,0.68
2023-10-05,1313,1.35,0.0,0.7
2023-10-06,1313,1.34,0.0,0.7
2023-10-11,1313,1.32,0.0,0.72
2023-10-12,1313,1.3,0.0,0.72
2023-10-13,1313,1.32,0.0,0.71
2023-10-16,1313,1.31,0.0,0.72
2023-10-17,1313,1.33,0.0,0.71
2023-10-18,1313,1.35,0.0,0.7
2023-10-19,1313,1.36,0.0,0.7
2023-10-20,1313,1.37,0.0,0.69
2023-10-23,1313,1.37,0.0,0.69
2023-10-24,1313,1.37,0.0,0.69
2023-10-25,1313,1.35,0.0,0.7
2023-10-26,1313,1.35,0.0,0.7
2023-10-27,1313,1.34,0.0,0.7
2023-10-30,1313,1.36,0.0,0.7
2023-10-31,1313,1.36,0.0,0.7
2023-11-01,1313,1.35,0.0,0.7
2023-11-02,1313,1.35,0.0,0.7
2023-11-03,1313,1.32,0.0,0.72
2023-11-06,1313,1.31,0.0,0.72
2023-11-07,1313,1.32,0.0,0.72
2023-11-08,1313,1.31,0.0,0.72
2023-11-09,1313,1.31,0.0,0.67
2023-11-10,1313,1.29,0.0,0.69
2023-11-13,1313,1.29,0.0,0.68
2023-11-14,1313,1.26,0.0,0.7
2023-11-15,1313,1.23,0.0,0.71
2023-11-16,1313,1.23,0.0,0.71
2023-11-17,1313,1.23,0.0,0.71
2023-11-20,1313,1.24,0.0,0.71
2023-11-21,1313,1.25,0.0,0.71
2023-11-22,1313,1.24,0.0,0.71
2023-11-23,1313,1.27,0.0,0.7
2023-11-24,1313,1.25,0.0,0.7
2023-11-27,1313,1.26,0.0,0.7
2023-11-28,1313,1.25,0.0,0.7
2023-11-29,1313,1.25,0.0,0.71
2023-11-30,1313,1.26,0.0,0.7
2023-12-01,1313,1.24,0.0,0.71
2023-12-04,1313,1.24,0.0,0.71
2023-12-05,1313,1.22,0.0,0.72
2023-12-06,1313,1.23,0.0,0.71
2023-12-07,1313,1.25,0.0,0.7
2023-12-08,1313,1.27,0.0,0.69
2023-12-11,1313,1.29,0.0,0.69
2023-12-12,1313,1.29,0.0,0.68
2023-12-13,1313,1.29,0.0,0.69
2023-12-14,1313,1.29,0.0,0.69
2023-12-15,1313,1.26,0.0,0.7
2023-12-18,1313,1.26,0.0,0.7
2023-12-19,1313,1.29,0.0,0.68
2023-12-20,1313,1.28,0.0,0.69
2023-12-21,1313,1.29,0.0,0.69
2023-12-22,1313,1.32,0.0,0.67
2023-12-25,1313,1.33,0.0,0.66
2023-12-26,1313,1.31,0.0,0.67
2023-12-27,1313,1.31,0.0,0.67
2023-12-28,1313,1.31,0.0,0.67
2023-12-29,1313,1.32,0.0,0.67
2024-01-02,1313,1.32,0.0,0.67
2024-01-03,1313,1.33,0.0,0.66
2024-01-04,1313,1.32,0.0,0.67
2024-01-05,1313,1.32,0.0,0.67
2024-01-08,1313,1.32,0.0,0.67
2024-01-09,1313,1.34,0.0,0.66
2024-01-10,1313,1.35,0.0,0.65
2024-01-11,1313,1.35,0.0,0.65
2024-01-12,1313,1.35,0.0,0.65
2024-01-15,1313,1.34,0.0,0.66
2024-01-16,1313,1.39,0.0,0.63
2024-01-17,1313,1.41,0.0,0.63
2024-01-18,1313,1.41,0.0,0.62
2024-01-19,1313,1.4,0.0,0.63
2024-01-22,1313,1.42,0.0,0.62
2024-01-23,1313,1.4,0.0,0.63
2024-01-24,1313,1.39,0.0,0.63
2024-01-25,1313,1.4,0.0,0.63
2024-01-26,1313,1.36,0.0,0.65
2024-01-29,1313,1.32,0.0,0.67
2024-01-30,1313,1.34,0.0,0.66
2024-01-31,1313,1.34,0.0,0.66
2024-02-01,1313,1.32,0.0,0.67
2024-02-02,1313,1.33,0.0,0.66
2024-02-05,1313,1.35,0.0,0.65
2024-02-15,1313,1.32,0.0,0.67
2024-02-16,1313,1.32,0.0,0.67
2024-02-19,1313,1.29,0.0,0.69
2024-02-20,1313,1.29,0.0,0.68
2024-02-21,1313,1.3,0.0,0.68
2024-02-22,1313,1.32,0.0,0.67
2024-02-23,1313,1.33,0.0,0.66
2024-02-26,1313,1.33,0.0,0.66
2024-02-27,1313,1.35,0.0,0.65
2024-02-29,1313,1.37,0.0,0.65
2024-03-01,1313,1.36,0.0,0.65
2024-03-04,1313,1.38,0.0,0.64
2024-03-05,1313,1.39,0.0,0.63
2024-03-06,1313,1.38,0.0,0.64
2024-03-07,1313,1.4,0.0,0.63
2024-03-08,1313,1.47,0.0,0.6
2024-03-11,1313,1.45,0.0,0.61
2024-03-12,1313,1.44,0.0,0.61
2024-03-13,1313,1.47,0.0,0.6
2024-03-14,1313,1.47,0.0,0.6
2024-03-15,1313,1.51,0.0,0.58
2024-03-18,1313,1.52,0.0,0.58
2024-03-19,1313,1.52,0.0,0.58
2024-03-20,1313,1.53,0.0,0.58
2024-03-21,1313,1.48,0.0,0.6
2024-03-22,1313,1.52,0.0,0.58
2024-03-25,1313,1.52,0.0,0.58
2024-03-26,1313,1.52,0.0,0.58
2024-03-27,1313,1.5,0.0,0.59
2024-03-28,1313,1.51,0.0,0.58
2024-03-29,1313,1.51,0.0,0.58
2024-04-01,1313,1.49,0.0,0.59
2024-04-02,1313,1.5,0.0,0.59
2024-04-03,1313,1.52,0.0,0.58
2024-04-08,1313,1.52,0.0,0.58
2024-04-09,1313,1.48,0.0,0.6
2024-04-10,1313,1.45,0.0,0.61
2024-04-11,1313,1.48,0.0,0.6
2024-04-12,1313,1.48,0.0,0.6
2024-04-15,1313,1.48,0.0,0.6
2024-04-16,1313,1.49,0.0,0.59
2024-04-17,1313,1.5,0.0,0.59
2024-04-18,1313,1.49,0.0,0.59
2024-04-19,1313,1.5,0.0,0.59
2024-04-22,1313,1.49,0.0,0.59
2024-04-23,1313,1.48,0.0,0.6
2024-04-24,1313,1.49,0.0,0.59
2024-04-25,1313,1.49,0.0,0.59
2024-04-26,1313,1.47,0.0,0.6
2024-04-29,1313,1.42,0.0,0.62
2024-04-30,1313,1.45,0.0,0.61
2024-05-02,1313,1.44,0.0,0.61
2024-05-03,1313,1.46,0.0,0.6
2024-05-06,1313,1.47,0.0,0.6
2024-05-07,1313,1.48,0.0,0.6
2024-05-08,1313,1.49,0.0,0.59
2024-05-09,1313,1.51,0.0,0.57
2024-05-10,1313,1.51,0.0,0.57
2024-05-13,1313,1.5,0.0,0.57
2024-05-14,1313,1.5,0.0,0.57
2024-05-15,1313,1.48,0.0,0.58
2024-05-16,1313,1.47,0.0,0.58
2024-05-17,1313,1.47,0.0,0.58
2024-05-20,1313,1.47,0.0,0.58
2024-05-21,1313,1.5,0.0,0.57
2024-05-22,1313,1.5,0.0,0.57
