date,stock_id,dividend_yield,PER,PBR
2023-07-17,2023,1.99,0.0,0.94
2023-07-18,2023,1.99,0.0,0.94
2023-07-19,2023,2.01,0.0,0.93
2023-07-20,2023,1.99,0.0,0.94
2023-07-21,2023,2.0,0.0,0.94
2023-07-24,2023,1.99,0.0,0.94
2023-07-25,2023,1.99,0.0,0.94
2023-07-26,2023,2.0,0.0,0.94
2023-07-27,2023,1.98,0.0,0.94
2023-07-28,2023,1.98,0.0,0.94
2023-07-31,2023,2.01,0.0,0.93
2023-08-01,2023,1.97,0.0,0.95
2023-08-02,2023,1.95,0.0,0.96
2023-08-04,2023,1.89,0.0,0.99
2023-08-07,2023,1.92,0.0,0.97
2023-08-08,2023,1.92,0.0,0.97
2023-08-09,2023,1.97,0.0,0.95
2023-08-10,2023,1.99,0.0,0.94
2023-08-11,2023,2.0,0.0,0.96
2023-08-14,2023,2.08,0.0,0.92
2023-08-15,2023,2.0,0.0,0.96
2023-08-16,2023,1.97,0.0,0.97
2023-08-17,2023,2.0,0.0,0.96
2023-08-18,2023,1.97,0.0,0.98
2023-08-21,2023,1.98,0.0,0.97
2023-08-22,2023,1.99,0.0,0.97
2023-08-23,2023,1.98,0.0,0.97
2023-08-24,2023,1.99,0.0,0.96
2023-08-25,2023,1.99,0.0,0.96
2023-08-28,2023,1.99,0.0,0.97
2023-08-29,2023,1.99,0.0,0.97
2023-08-30,2023,1.99,0.0,0.96
2023-08-31,2023,1.98,0.0,0.97
2023-09-01,2023,1.97,0.0,0.97
2023-09-04,2023,1.94,0.0,0.99
2023-09-05,2023,1.96,0.0,0.98
2023-09-06,2023,1.96,0.0,0.98
2023-09-07,2023,1.98,0.0,0.97
2023-09-08,2023,1.98,0.0,0.97
2023-09-11,2023,1.97,0.0,0.97
2023-09-12,2023,1.97,0.0,0.98
2023-09-13,2023,1.97,0.0,0.98
2023-09-14,2023,1.96,0.0,0.98
2023-09-15,2023,1.94,0.0,0.99
2023-09-18,2023,1.94,0.0,0.99
2023-09-19,2023,1.95,0.0,0.99
2023-09-20,2023,1.94,0.0,0.99
2023-09-21,2023,1.96,0.0,0.98
2023-09-22,2023,1.96,0.0,0.98
2023-09-25,2023,1.96,0.0,0.98
2023-09-26,2023,1.97,0.0,0.98
2023-09-27,2023,1.97,0.0,0.98
2023-09-28,2023,1.97,0.0,0.98
2023-10-02,2023,1.97,0.0,0.98
2023-10-03,2023,1.97,0.0,0.97
2023-10-04,2023,1.97,0.0,0.97
2023-10-05,2023,1.97,0.0,0.98
2023-10-06,2023,1.96,0.0,0.98
2023-10-11,2023,1.97,0.0,0.98
2023-10-12,2023,1.96,0.0,0.98
2023-10-13,2023,1.96,0.0,0.98
2023-10-16,2023,1.98,0.0,0.97
2023-10-17,2023,1.98,0.0,0.97
2023-10-18,2023,1.97,0.0,0.98
2023-10-19,2023,1.98,0.0,0.97
2023-10-20,2023,1.98,0.0,0.97
2023-10-23,2023,1.97,0.0,0.98
2023-10-24,2023,1.95,0.0,0.99
2023-10-25,2023,1.94,0.0,0.99
2023-10-26,2023,1.95,0.0,0.98
2023-10-27,2023,1.94,0.0,0.99
2023-10-30,2023,1.94,0.0,0.99
2023-10-31,2023,1.94,0.0,0.99
2023-11-01,2023,1.96,0.0,0.98
2023-11-02,2023,1.95,0.0,0.99
2023-11-03,2023,1.95,0.0,0.99
2023-11-06,2023,1.93,0.0,1.0
2023-11-07,2023,1.94,0.0,0.99
2023-11-08,2023,1.95,0.0,0.98
2023-11-09,2023,1.96,0.0,0.98
2023-11-10,2023,1.97,0.0,0.97
2023-11-13,2023,1.96,0.0,0.97
2023-11-14,2023,1.95,0.0,0.97
2023-11-15,2023,1.92,0.0,0.99
2023-11-16,2023,1.88,0.0,1.01
2023-11-17,2023,1.91,0.0,0.99
2023-11-20,2023,1.91,0.0,0.99
2023-11-21,2023,1.81,0.0,1.05
2023-11-22,2023,1.8,0.0,1.05
2023-11-23,2023,1.78,0.0,1.07
2023-11-24,2023,1.76,0.0,1.08
2023-11-27,2023,1.78,0.0,1.07
2023-11-28,2023,1.76,0.0,1.08
2023-11-29,2023,1.8,0.0,1.05
2023-11-30,2023,1.81,0.0,1.05
2023-12-01,2023,1.77,0.0,1.07
2023-12-04,2023,1.75,0.0,1.09
2023-12-05,2023,1.74,0.0,1.09
2023-12-06,2023,1.74,0.0,1.09
2023-12-07,2023,1.77,0.0,1.07
2023-12-08,2023,1.77,0.0,1.07
2023-12-11,2023,1.77,0.0,1.07
2023-12-12,2023,1.78,0.0,1.07
2023-12-13,2023,1.78,0.0,1.07
2023-12-14,2023,1.77,0.0,1.07
2023-12-15,2023,1.61,0.0,1.18
2023-12-18,2023,1.65,0.0,1.15
2023-12-19,2023,1.67,0.0,1.14
2023-12-20,2023,1.66,0.0,1.14
2023-12-21,2023,1.63,0.0,1.17
