date,stock_id,dividend_yield,PER,PBR
2023-07-17,4722,5.43,17.5,1.29
2023-07-18,4722,5.31,17.9,1.32
2023-07-19,4722,5.34,17.78,1.31
2023-07-20,4722,5.11,18.6,1.37
2023-07-21,4722,5.16,18.43,1.35
2023-07-24,4722,5.25,18.1,1.33
2023-07-25,4722,5.28,18.0,1.32
2023-07-26,4722,5.26,18.05,1.33
2023-07-27,4722,5.21,18.23,1.34
2023-07-28,4722,5.22,18.2,1.34
2023-07-31,4722,5.21,18.25,1.34
2023-08-01,4722,5.21,18.25,1.34
2023-08-02,4722,5.22,18.2,1.34
2023-08-04,4722,5.14,18.5,1.36
2023-08-07,4722,5.21,18.23,1.34
2023-08-08,4722,5.28,18.0,1.32
2023-08-09,4722,5.33,27.85,1.29
2023-08-10,4722,5.41,27.42,1.27
2023-08-11,4722,5.35,27.73,1.29
2023-08-14,4722,5.47,27.15,1.26
2023-08-15,4722,5.48,27.11,1.26
2023-08-16,4722,5.5,26.99,1.25
2023-08-17,4722,5.49,27.03,1.25
2023-08-18,4722,5.49,27.03,1.25
2023-08-21,4722,5.5,26.99,1.25
2023-08-22,4722,5.49,27.03,1.25
2023-08-23,4722,5.49,27.03,1.25
2023-08-24,4722,5.52,26.91,1.25
2023-08-25,4722,5.49,27.03,1.25
2023-08-28,4722,5.55,26.76,1.24
2023-08-29,4722,5.55,26.76,1.24
2023-08-30,4722,5.56,26.72,1.24
2023-08-31,4722,5.52,26.88,1.25
2023-09-01,4722,5.52,26.88,1.25
2023-09-04,4722,5.48,27.07,1.26
2023-09-05,4722,5.48,27.11,1.26
2023-09-06,4722,5.53,26.84,1.25
2023-09-07,4722,5.51,26.95,1.25
2023-09-08,4722,5.54,26.8,1.24
2023-09-11,4722,5.59,26.56,1.23
2023-09-12,4722,5.55,26.76,1.24
2023-09-13,4722,5.56,26.72,1.24
2023-09-14,4722,5.56,26.72,1.24
2023-09-15,4722,5.49,27.03,1.25
2023-09-18,4722,5.45,27.23,1.26
2023-09-19,4722,5.46,27.19,1.26
2023-09-20,4722,5.46,27.19,1.26
2023-09-21,4722,5.51,26.95,1.25
2023-09-22,4722,5.49,27.03,1.25
2023-09-25,4722,5.52,26.91,1.25
2023-09-26,4722,5.56,26.72,1.24
2023-09-27,4722,5.52,26.91,1.25
2023-09-28,4722,5.5,26.99,1.25
2023-10-02,4722,5.56,26.68,1.24
2023-10-03,4722,5.54,26.8,1.24
2023-10-04,4722,5.55,26.76,1.24
2023-10-05,4722,5.53,26.84,1.25
2023-10-06,4722,5.56,26.72,1.24
2023-10-11,4722,5.56,26.72,1.24
2023-10-12,4722,5.55,26.76,1.24
2023-10-13,4722,5.56,26.72,1.24
2023-10-16,4722,5.59,26.56,1.23
2023-10-17,4722,5.55,26.76,1.24
2023-10-18,4722,5.58,26.6,1.23
2023-10-19,4722,5.59,26.56,1.23
2023-10-20,4722,5.6,26.52,1.23
2023-10-23,4722,5.63,26.37,1.22
2023-10-24,4722,5.61,26.45,1.23
2023-10-25,4722,5.6,26.52,1.23
2023-10-26,4722,5.62,26.41,1.23
2023-10-27,4722,5.62,26.41,1.23
2023-10-30,4722,5.64,26.33,1.22
2023-10-31,4722,5.66,26.21,1.22
2023-11-01,4722,5.67,26.17,1.21
2023-11-02,4722,5.66,26.21,1.22
2023-11-03,4722,5.65,26.25,1.22
2023-11-06,4722,5.63,26.37,1.22
2023-11-07,4722,5.6,26.52,1.23
2023-11-08,4722,5.6,26.48,1.23
2023-11-09,4722,5.6,29.74,1.19
2023-11-10,4722,5.57,29.91,1.19
2023-11-13,4722,5.59,29.82,1.19
2023-11-14,4722,5.6,29.74,1.19
2023-11-15,4722,5.6,29.74,1.19
2023-11-16,4722,5.6,29.78,1.19
2023-11-17,4722,5.6,29.78,1.19
2023-11-20,4722,5.6,29.78,1.19
2023-11-21,4722,5.56,30.0,1.2
2023-11-22,4722,5.56,29.96,1.2
2023-11-23,4722,5.56,29.96,1.2
2023-11-24,4722,5.56,29.96,1.2
2023-11-27,4722,5.56,29.96,1.2
2023-11-28,4722,5.52,30.18,1.2
2023-11-29,4722,5.52,30.22,1.21
2023-11-30,4722,5.51,30.26,1.21
2023-12-01,4722,5.46,30.53,1.22
2023-12-04,4722,5.46,30.53,1.22
2023-12-05,4722,5.44,30.66,1.22
2023-12-06,4722,5.43,30.7,1.23
2023-12-07,4722,5.43,30.7,1.23
2023-12-08,4722,5.26,31.67,1.26
2023-12-11,4722,5.22,31.93,1.27
2023-12-12,4722,5.21,31.97,1.28
2023-12-13,4722,5.22,31.93,1.27
2023-12-14,4722,5.2,32.06,1.28
2023-12-15,4722,5.18,32.15,1.28
2023-12-18,4722,5.17,32.24,1.29
2023-12-19,4722,5.15,32.37,1.29
2023-12-20,4722,5.12,32.54,1.3
2023-12-21,4722,5.14,32.41,1.29
2023-12-22,4722,5.14,32.41,1.29
2023-12-25,4722,5.12,32.54,1.3
2023-12-26,4722,5.09,32.72,1.31
2023-12-27,4722,5.06,32.94,1.32
2023-12-28,4722,5.02,33.2,1.33
2023-12-29,4722,5.07,32.89,1.31
2024-01-02,4722,5.03,33.16,1.32
2024-01-03,4722,5.07,32.85,1.31
2024-01-04,4722,5.1,32.68,1.3
2024-01-05,4722,5.11,32.59,1.3
2024-01-08,4722,5.09,32.76,1.31
2024-01-09,4722,5.09,32.76,1.31
2024-01-10,4722,5.01,33.25,1.33
2024-01-11,4722,5.03,33.11,1.32
2024-01-12,4722,5.05,33.03,1.32
2024-01-15,4722,5.05,33.03,1.32
2024-01-16,4722,5.11,32.59,1.3
2024-01-17,4722,5.14,32.41,1.29
2024-01-18,4722,5.14,32.41,1.29
2024-01-19,4722,5.12,32.54,1.3
2024-01-22,4722,5.1,32.68,1.3
2024-01-23,4722,5.11,32.63,1.3
2024-01-24,4722,5.07,32.89,1.31
2024-01-25,4722,5.07,32.89,1.31
2024-01-26,4722,5.09,32.76,1.31
2024-01-29,4722,5.07,32.89,1.31
2024-01-30,4722,5.08,32.81,1.31
2024-01-31,4722,5.07,32.85,1.31
2024-02-01,4722,5.08,32.81,1.31
2024-02-02,4722,5.09,32.76,1.31
2024-02-05,4722,5.11,32.59,1.3
2024-02-15,4722,5.09,32.72,1.31
2024-02-16,4722,5.09,32.72,1.31
2024-02-19,4722,5.09,32.72,1.31
2024-02-20,4722,5.07,32.85,1.31
2024-02-21,4722,5.07,32.89,1.31
2024-02-22,4722,4.9,34.04,1.36
2024-02-23,4722,4.95,33.68,1.35
2024-02-26,4722,4.88,34.12,1.36
2024-02-27,4722,4.75,35.09,1.4
2024-02-29,4722,4.82,34.56,1.38
2024-03-01,4722,4.73,35.26,1.41
2024-03-04,4722,4.73,35.26,1.41
2024-03-05,4722,4.74,35.18,1.4
2024-03-06,4722,4.81,34.65,1.38
2024-03-07,4722,4.95,33.68,1.35
2024-03-08,4722,4.99,22.78,1.32
2024-03-11,4722,2.62,22.84,1.32
2024-03-12,4722,2.62,22.81,1.32
2024-03-13,4722,2.65,22.63,1.31
2024-03-14,4722,2.65,22.57,1.3
2024-03-15,4722,2.67,22.46,1.3
2024-03-18,4722,2.61,22.96,1.33
2024-03-19,4722,2.63,22.75,1.32
2024-03-20,4722,2.58,23.2,1.34
2024-03-21,4722,2.56,23.35,1.35
2024-03-22,4722,2.6,23.05,1.33
2024-03-25,4722,2.51,23.83,1.38
2024-03-26,4722,2.57,23.26,1.34
2024-03-27,4722,2.57,23.29,1.35
2024-03-28,4722,2.57,23.32,1.35
2024-03-29,4722,2.57,23.29,1.35
2024-04-01,4722,2.57,23.29,1.35
2024-04-02,4722,2.57,23.29,1.35
2024-04-03,4722,2.57,23.32,1.35
2024-04-08,4722,2.55,23.47,1.36
2024-04-09,4722,2.55,23.47,1.36
2024-04-10,4722,2.53,23.71,1.37
2024-04-11,4722,2.54,23.59,1.36
2024-04-12,4722,2.54,23.53,1.36
2024-04-15,4722,2.5,23.98,1.39
2024-04-16,4722,2.52,23.74,1.37
2024-04-17,4722,2.48,24.13,1.39
2024-04-18,4722,2.47,24.25,1.4
2024-04-19,4722,2.52,23.74,1.37
2024-04-22,4722,2.49,24.01,1.39
2024-04-23,4722,2.5,23.95,1.38
2024-04-24,4722,2.5,23.95,1.38
2024-04-25,4722,2.49,24.07,1.39
2024-04-26,4722,2.48,24.1,1.39
2024-04-29,4722,2.48,24.13,1.39
2024-04-30,4722,2.49,24.01,1.39
2024-05-02,4722,2.48,24.16,1.4
2024-05-03,4722,2.5,23.98,1.39
2024-05-06,4722,2.49,24.04,1.39
2024-05-07,4722,2.46,24.34,1.41
2024-05-08,4722,2.35,25.45,1.47
2024-05-09,4722,2.33,19.2,1.5
2024-05-10,4722,2.36,18.95,1.48
2024-05-13,4722,2.36,18.95,1.48
2024-05-14,4722,2.37,18.82,1.47
2024-05-15,4722,2.38,18.79,1.47
2024-05-16,4722,2.33,19.13,1.5
2024-05-17,4722,2.37,18.82,1.47
2024-05-20,4722,2.39,18.68,1.46
2024-05-21,4722,2.37,18.84,1.47
2024-05-22,4722,2.36,18.88,1.48
2024-05-23,4722,2.42,18.48,1.45
2024-05-24,4722,2.42,18.44,1.44
2024-05-27,4722,2.41,18.55,1.45
2024-05-28,4722,2.39,18.66,1.46
2024-05-29,4722,2.42,18.42,1.44
2024-05-30,4722,2.4,18.64,1.46
2024-05-31,4722,2.37,18.84,1.47
2024-06-03,4722,2.37,18.82,1.47
2024-06-04,4722,2.38,18.77,1.47
2024-06-05,4722,2.39,18.71,1.46
2024-06-06,4722,2.42,18.48,1.45
2024-06-07,4722,2.38,18.75,1.47
2024-06-11,4722,2.39,18.71,1.46
2024-06-12,4722,2.3,19.4,1.52
2024-06-13,4722,2.31,19.31,1.51
2024-06-14,4722,2.3,19.44,1.52
2024-06-17,4722,2.22,20.07,1.57
2024-06-18,4722,2.23,20.02,1.57
2024-06-19,4722,2.18,20.45,1.6
2024-06-20,4722,2.15,20.74,1.62
2024-06-21,4722,2.16,20.67,1.62
2024-06-24,4722,2.17,20.6,1.61
2024-06-25,4722,2.15,20.76,1.62
2024-06-26,4722,2.08,21.47,1.68
2024-06-27,4722,2.06,21.63,1.69
2024-06-28,4722,2.02,22.05,1.72
2024-07-01,4722,1.9,23.44,1.83
2024-07-02,4722,1.92,23.21,1.82
2024-07-03,4722,1.89,23.66,1.85
2024-07-04,4722,1.89,23.62,1.85
2024-07-05,4722,1.9,23.44,1.83
