date,stock_id,dividend_yield,PER,PBR
2023-07-17,3138,2.38,20.0,4.59
2023-07-18,3138,2.44,19.52,4.48
2023-07-19,3138,2.49,19.12,4.38
2023-07-20,3138,2.49,19.12,4.38
2023-07-21,3138,2.5,19.05,4.37
2023-07-24,3138,2.46,19.32,4.43
2023-07-25,3138,2.39,19.93,4.57
2023-07-26,3138,2.48,19.18,4.4
2023-07-27,3138,2.3,20.68,4.74
2023-07-28,3138,2.37,20.07,4.6
2023-07-31,3138,2.45,19.46,4.46
2023-08-01,3138,2.41,19.73,4.52
2023-08-02,3138,2.46,19.39,4.44
2023-08-04,3138,2.43,19.59,4.49
2023-08-07,3138,2.45,19.46,4.46
2023-08-08,3138,2.47,19.25,4.41
2023-08-09,3138,2.49,19.12,4.38
2023-08-10,3138,2.52,18.91,4.34
2023-08-11,3138,2.49,19.12,4.38
2023-08-14,3138,2.53,18.59,4.19
2023-08-15,3138,2.54,18.52,4.18
2023-08-16,3138,2.55,18.39,4.15
2023-08-17,3138,2.56,18.32,4.13
2023-08-18,3138,2.61,17.99,4.05
2023-08-21,3138,2.58,18.19,4.1
2023-08-22,3138,2.61,17.99,4.05
2023-08-23,3138,2.56,18.32,4.13
2023-08-24,3138,2.34,20.07,4.52
2023-08-25,3138,2.45,19.19,4.33
2023-08-28,3138,2.45,19.19,4.33
2023-08-29,3138,2.38,19.73,4.45
2023-08-30,3138,2.36,19.87,4.48
2023-08-31,3138,2.36,19.93,4.49
2023-09-01,3138,2.36,19.93,4.49
2023-09-04,3138,2.33,20.13,4.54
2023-09-05,3138,2.31,20.34,4.58
2023-09-06,3138,2.32,20.27,4.57
2023-09-07,3138,2.33,20.2,4.55
2023-09-08,3138,2.37,19.8,4.46
2023-09-11,3138,2.46,19.13,4.31
2023-09-12,3138,2.43,19.33,4.36
2023-09-13,3138,2.42,19.4,4.37
2023-09-14,3138,2.38,19.73,4.45
2023-09-15,3138,2.41,19.53,4.4
2023-09-18,3138,2.32,20.27,4.57
2023-09-19,3138,2.34,20.07,4.52
2023-09-20,3138,2.27,20.67,4.66
2023-09-21,3138,2.35,20.0,4.51
2023-09-22,3138,2.28,20.6,4.64
2023-09-25,3138,2.27,20.74,4.67
2023-09-26,3138,2.3,20.4,4.6
2023-09-27,3138,2.38,19.73,4.45
2023-09-28,3138,2.4,19.6,4.42
2023-10-02,3138,2.36,19.93,4.49
2023-10-03,3138,2.39,19.66,4.43
2023-10-04,3138,2.36,19.87,4.48
2023-10-05,3138,2.3,20.4,4.6
2023-10-06,3138,2.25,20.87,4.7
2023-10-11,3138,2.4,19.6,4.42
2023-10-12,3138,2.38,19.73,4.45
2023-10-13,3138,2.39,19.66,4.43
2023-10-16,3138,2.26,20.81,4.69
2023-10-17,3138,2.22,21.21,4.78
2023-10-18,3138,2.26,20.81,4.69
2023-10-19,3138,2.27,20.67,4.66
2023-10-20,3138,2.32,20.27,4.57
2023-10-23,3138,2.36,19.93,4.49
2023-10-24,3138,2.34,20.07,4.52
2023-10-25,3138,2.27,20.67,4.66
2023-10-26,3138,2.36,19.87,4.48
2023-10-27,3138,2.36,19.87,4.48
2023-10-30,3138,2.36,19.87,4.48
2023-10-31,3138,2.41,19.53,4.4
2023-11-01,3138,2.41,19.46,4.39
2023-11-02,3138,2.36,19.93,4.49
2023-11-03,3138,2.36,19.87,4.48
2023-11-06,3138,2.35,20.0,4.51
2023-11-07,3138,2.32,20.27,4.57
2023-11-08,3138,2.33,20.13,4.54
2023-11-09,3138,2.35,20.0,4.51
2023-11-10,3138,2.36,19.87,4.48
2023-11-13,3138,2.34,20.07,4.52
2023-11-14,3138,2.35,21.16,4.26
2023-11-15,3138,2.32,21.45,4.31
2023-11-16,3138,2.32,21.45,4.31
2023-11-17,3138,2.31,21.52,4.33
2023-11-20,3138,2.27,21.88,4.4
2023-11-21,3138,2.29,21.73,4.37
2023-11-22,3138,2.26,22.02,4.43
2023-11-23,3138,2.26,22.02,4.43
2023-11-24,3138,2.28,21.8,4.39
2023-11-27,3138,2.32,21.45,4.31
2023-11-28,3138,2.25,22.09,4.44
2023-11-29,3138,2.23,22.3,4.49
2023-11-30,3138,2.24,22.16,4.46
2023-12-01,3138,2.04,24.36,4.9
2023-12-04,3138,2.09,23.79,4.79
2023-12-05,3138,2.13,23.3,4.69
2023-12-06,3138,2.16,23.01,4.63
2023-12-07,3138,2.17,22.87,4.6
2023-12-08,3138,2.17,22.87,4.6
2023-12-11,3138,2.22,22.44,4.51
2023-12-12,3138,2.23,22.3,4.49
2023-12-13,3138,2.24,22.23,4.47
2023-12-14,3138,2.16,23.01,4.63
2023-12-15,3138,2.17,22.87,4.6
2023-12-18,3138,2.22,22.44,4.51
2023-12-19,3138,2.28,21.8,4.39
2023-12-20,3138,2.3,21.66,4.36
2023-12-21,3138,2.28,21.8,4.39
2023-12-22,3138,2.32,21.45,4.31
2023-12-25,3138,2.33,21.38,4.3
2023-12-26,3138,2.3,21.59,4.34
2023-12-27,3138,2.25,22.09,4.44
2023-12-28,3138,2.27,21.95,4.41
2023-12-29,3138,2.29,21.73,4.37
2024-01-02,3138,2.31,21.52,4.33
2024-01-03,3138,2.32,21.45,4.31
2024-01-04,3138,2.36,21.09,4.24
2024-01-05,3138,2.36,21.09,4.24
2024-01-08,3138,2.32,21.45,4.31
2024-01-09,3138,2.35,21.16,4.26
2024-01-10,3138,2.24,22.16,4.46
2024-01-11,3138,2.24,22.16,4.46
2024-01-12,3138,2.31,21.52,4.33
2024-01-15,3138,2.31,21.52,4.33
2024-01-16,3138,2.32,21.45,4.31
2024-01-17,3138,2.35,21.16,4.26
2024-01-18,3138,2.41,20.67,4.16
2024-01-19,3138,2.37,20.95,4.21
2024-01-22,3138,2.36,21.02,4.23
2024-01-23,3138,2.36,21.02,4.23
2024-01-24,3138,2.35,21.16,4.26
2024-01-25,3138,2.36,21.02,4.23
2024-01-26,3138,2.37,20.95,4.21
2024-01-29,3138,2.51,19.82,3.99
2024-01-30,3138,2.5,19.89,4.0
2024-01-31,3138,2.41,20.6,4.14
2024-02-01,3138,2.46,20.24,4.07
2024-02-02,3138,2.52,19.74,3.97
2024-02-05,3138,2.54,19.6,3.94
2024-02-15,3138,2.52,19.74,3.97
2024-02-16,3138,2.54,19.6,3.94
2024-02-19,3138,2.5,19.89,4.0
2024-02-20,3138,2.45,20.31,4.09
2024-02-21,3138,2.46,20.17,4.06
2024-02-22,3138,2.47,20.1,4.04
2024-02-23,3138,2.47,20.1,4.04
2024-02-26,3138,2.45,20.31,4.09
2024-02-27,3138,2.5,19.89,4.0
2024-02-29,3138,2.53,19.67,3.96
2024-03-01,3138,2.53,19.67,3.96
2024-03-04,3138,2.54,19.6,3.94
2024-03-05,3138,2.54,19.6,3.94
2024-03-06,3138,2.56,19.39,3.9
2024-03-07,3138,2.6,19.11,3.84
2024-03-08,3138,2.69,18.47,3.71
2024-03-11,3138,2.66,18.68,3.76
2024-03-12,3138,2.61,19.03,3.83
2024-03-13,3138,2.69,18.47,3.71
2024-03-14,3138,2.03,18.18,3.66
2024-03-15,3138,2.03,29.02,3.6
2024-03-18,3138,1.99,29.59,3.67
2024-03-19,3138,1.95,30.27,3.76
2024-03-20,3138,1.93,30.61,3.8
2024-03-21,3138,1.95,30.16,3.74
2024-03-22,3138,1.96,30.05,3.73
2024-03-25,3138,1.95,30.16,3.74
2024-03-26,3138,2.01,29.37,3.65
2024-03-27,3138,2.01,29.37,3.65
2024-03-28,3138,2.01,29.37,3.65
2024-03-29,3138,1.95,30.16,3.74
2024-04-01,3138,1.93,30.61,3.8
2024-04-02,3138,1.93,30.5,3.79
2024-04-03,3138,1.95,30.16,3.74
2024-04-08,3138,1.97,29.93,3.72
2024-04-09,3138,1.96,30.05,3.73
2024-04-10,3138,1.94,30.39,3.77
2024-04-11,3138,1.97,29.93,3.72
2024-04-12,3138,1.93,30.5,3.79
2024-04-15,3138,1.99,29.59,3.67
