date,stock_id,dividend_yield,PER,PBR
2023-07-17,4755,3.87,24.84,3.59
2023-07-18,4755,4.03,23.86,3.45
2023-07-19,4755,4.14,23.21,3.35
2023-07-20,4755,3.88,24.76,3.57
2023-07-21,4755,3.91,24.59,3.55
2023-07-24,4755,3.95,24.35,3.52
2023-07-25,4755,3.83,25.08,3.62
2023-07-26,4755,3.96,24.27,3.5
2023-07-27,4755,3.86,24.92,3.6
2023-07-28,4755,3.71,25.9,3.74
2023-07-31,4755,3.83,25.08,3.62
2023-08-01,4755,3.82,25.16,3.63
2023-08-02,4755,4.0,24.02,3.47
2023-08-04,4755,3.97,24.19,3.49
2023-08-07,4755,4.01,23.94,3.46
2023-08-08,4755,4.13,32.06,3.43
2023-08-09,4755,4.18,31.61,3.38
2023-08-10,4755,4.34,30.49,3.26
2023-08-11,4755,4.34,30.49,3.26
2023-08-14,4755,4.47,29.6,3.17
2023-08-15,4755,4.4,30.04,3.22
2023-08-16,4755,4.45,29.71,3.18
2023-08-17,4755,4.37,30.27,3.24
2023-08-18,4755,4.5,29.37,3.14
2023-08-21,4755,4.5,29.37,3.14
2023-08-22,4755,4.5,29.37,3.14
2023-08-23,4755,4.47,29.6,3.17
2023-08-24,4755,4.42,29.93,3.2
2023-08-25,4755,4.5,29.37,3.14
2023-08-28,4755,4.54,29.15,3.12
2023-08-29,4755,4.42,29.93,3.2
2023-08-30,4755,4.45,29.71,3.18
2023-08-31,4755,4.44,29.82,3.19
2023-09-01,4755,4.44,29.82,3.19
2023-09-04,4755,4.35,30.38,3.25
2023-09-05,4755,4.28,30.94,3.31
2023-09-06,4755,4.32,30.61,3.28
2023-09-07,4755,4.29,30.83,3.3
2023-09-08,4755,4.39,30.16,3.23
2023-09-11,4755,4.5,29.37,3.14
2023-09-12,4755,4.47,29.6,3.17
2023-09-13,4755,4.4,30.04,3.22
2023-09-14,4755,4.31,30.72,3.29
2023-09-15,4755,4.37,30.27,3.24
2023-09-18,4755,4.37,30.27,3.24
2023-09-19,4755,4.37,30.27,3.24
2023-09-20,4755,4.35,30.38,3.25
2023-09-21,4755,4.42,29.93,3.2
2023-09-22,4755,4.34,30.49,3.26
2023-09-25,4755,4.32,30.61,3.28
2023-09-26,4755,4.42,29.93,3.2
2023-09-27,4755,4.42,29.93,3.2
2023-09-28,4755,4.37,30.27,3.24
2023-10-02,4755,4.28,30.94,3.31
2023-10-03,4755,4.32,30.61,3.28
2023-10-04,4755,4.37,30.27,3.24
2023-10-05,4755,4.31,30.72,3.29
2023-10-06,4755,4.29,30.83,3.3
2023-10-11,4755,4.44,29.82,3.19
2023-10-12,4755,4.42,29.93,3.2
2023-10-13,4755,4.42,29.93,3.2
2023-10-16,4755,4.39,30.16,3.23
2023-10-17,4755,4.37,30.27,3.24
2023-10-18,4755,4.4,30.04,3.22
2023-10-19,4755,4.45,29.71,3.18
2023-10-20,4755,4.47,29.6,3.17
2023-10-23,4755,4.52,29.26,3.13
2023-10-24,4755,4.61,28.7,3.07
2023-10-25,4755,4.54,29.15,3.12
2023-10-26,4755,4.65,28.48,3.05
2023-10-27,4755,4.7,28.14,3.01
2023-10-30,4755,4.72,28.03,3.0
2023-10-31,4755,4.82,27.47,2.94
2023-11-01,4755,4.84,27.35,2.93
2023-11-02,4755,4.76,27.8,2.98
2023-11-03,4755,4.7,28.14,3.01
2023-11-06,4755,4.63,28.59,3.06
2023-11-07,4755,4.61,32.57,2.98
2023-11-08,4755,4.66,32.19,2.95
2023-11-09,4755,4.76,31.55,2.89
2023-11-10,4755,4.82,31.17,2.86
2023-11-13,4755,4.74,31.68,2.9
2023-11-14,4755,4.7,31.93,2.93
2023-11-15,4755,4.63,32.44,2.97
2023-11-16,4755,4.56,32.95,3.02
2023-11-17,4755,4.57,32.82,3.01
2023-11-20,4755,4.59,32.7,3.0
2023-11-21,4755,4.57,32.82,3.01
2023-11-22,4755,4.52,33.21,3.04
2023-11-23,4755,4.56,32.95,3.02
2023-11-24,4755,4.61,32.57,2.98
2023-11-27,4755,4.65,32.32,2.96
2023-11-28,4755,4.57,32.82,3.01
2023-11-29,4755,4.63,32.44,2.97
2023-11-30,4755,4.52,33.21,3.04
2023-12-01,4755,4.56,32.95,3.02
2023-12-04,4755,4.56,32.95,3.02
2023-12-05,4755,4.65,32.32,2.96
2023-12-06,4755,4.68,32.06,2.94
2023-12-07,4755,4.76,31.55,2.89
2023-12-08,4755,4.72,31.81,2.91
2023-12-11,4755,4.76,31.55,2.89
2023-12-12,4755,4.76,31.55,2.89
2023-12-13,4755,4.76,31.55,2.89
2023-12-14,4755,4.7,31.93,2.93
2023-12-15,4755,4.72,31.81,2.91
2023-12-18,4755,4.76,31.55,2.89
2023-12-19,4755,4.78,31.42,2.88
2023-12-20,4755,4.74,31.68,2.9
2023-12-21,4755,4.8,31.3,2.87
2023-12-22,4755,4.82,31.17,2.86
2023-12-25,4755,4.8,31.3,2.87
2023-12-26,4755,4.78,31.42,2.88
2023-12-27,4755,4.72,31.81,2.91
2023-12-28,4755,4.7,31.93,2.93
2023-12-29,4755,4.7,31.93,2.93
2024-01-02,4755,4.76,31.55,2.89
2024-01-03,4755,4.82,31.17,2.86
2024-01-04,4755,4.88,30.79,2.82
2024-01-05,4755,4.72,31.81,2.91
2024-01-08,4755,4.68,32.06,2.94
2024-01-09,4755,4.76,31.55,2.89
2024-01-10,4755,4.74,31.68,2.9
