date,stock_id,dividend_yield,PER,PBR
2023-07-17,2356,2.45,39.81,3.96
2023-07-18,2356,2.29,42.53,4.23
2023-07-19,2356,2.36,41.3,4.11
2023-07-20,2356,2.41,40.45,4.02
2023-07-21,2356,2.24,43.51,4.33
2023-07-24,2356,2.14,45.58,4.53
2023-07-25,2356,2.08,46.75,4.65
2023-07-26,2356,2.14,45.45,4.52
2023-07-27,2356,2.2,44.22,4.4
2023-07-28,2356,2.15,45.39,4.51
2023-07-31,2356,2.35,41.36,4.11
2023-08-01,2356,2.34,41.62,4.14
2023-08-02,2356,2.55,38.25,3.8
2023-08-04,2356,2.59,37.66,3.74
2023-08-07,2356,2.35,41.43,4.12
2023-08-08,2356,2.46,39.55,3.93
2023-08-09,2356,2.52,38.64,3.84
2023-08-10,2356,2.61,37.34,3.71
2023-08-11,2356,2.61,38.08,3.61
2023-08-14,2356,2.82,35.17,3.34
2023-08-15,2356,2.75,36.16,3.43
2023-08-16,2356,2.59,38.41,3.64
2023-08-17,2356,2.52,39.4,3.74
2023-08-18,2356,2.63,37.75,3.58
2023-08-21,2356,2.59,38.34,3.64
2023-08-22,2356,2.58,38.54,3.66
2023-08-23,2356,2.53,39.21,3.72
2023-08-24,2356,2.56,38.81,3.68
2023-08-25,2356,2.69,36.95,3.51
2023-08-28,2356,2.75,36.09,3.42
2023-08-29,2356,2.75,36.16,3.43
2023-08-30,2356,2.75,36.16,3.43
2023-08-31,2356,2.66,37.35,3.54
2023-09-01,2356,2.8,35.5,3.37
2023-09-04,2356,2.74,36.23,3.44
2023-09-05,2356,2.68,37.02,3.51
2023-09-06,2356,2.65,37.48,3.56
2023-09-07,2356,2.74,36.29,3.44
2023-09-08,2356,2.78,35.76,3.39
2023-09-11,2356,2.88,34.5,3.27
2023-09-12,2356,2.92,33.97,3.22
2023-09-13,2356,2.94,33.77,3.2
2023-09-14,2356,2.88,34.5,3.27
2023-09-15,2356,2.88,34.5,3.27
2023-09-18,2356,3.02,32.88,3.12
2023-09-19,2356,3.09,32.12,3.05
2023-09-20,2356,3.09,32.12,3.05
2023-09-21,2356,3.11,31.99,3.03
2023-09-22,2356,3.04,32.68,3.1
2023-09-25,2356,3.03,32.75,3.11
2023-09-26,2356,3.08,32.25,3.06
2023-09-27,2356,3.07,32.35,3.07
2023-09-28,2356,3.06,32.45,3.08
2023-10-02,2356,2.87,34.57,3.28
2023-10-03,2356,2.96,33.51,3.18
2023-10-04,2356,2.99,33.18,3.15
2023-10-05,2356,2.95,33.64,3.19
2023-10-06,2356,2.94,33.84,3.21
2023-10-11,2356,3.12,31.85,3.02
2023-10-12,2356,3.11,31.95,3.03
2023-10-13,2356,3.17,31.36,2.97
2023-10-16,2356,3.25,30.6,2.9
2023-10-17,2356,3.34,29.77,2.82
2023-10-18,2356,3.37,29.47,2.8
2023-10-19,2356,3.45,28.77,2.73
2023-10-20,2356,3.44,28.91,2.74
2023-10-23,2356,3.45,28.77,2.73
2023-10-24,2356,3.36,29.54,2.8
2023-10-25,2356,3.41,29.11,2.76
2023-10-26,2356,3.49,28.48,2.7
2023-10-27,2356,3.49,28.44,2.7
2023-10-30,2356,3.58,27.75,2.63
2023-10-31,2356,3.73,26.62,2.53
2023-11-01,2356,3.69,26.95,2.56
2023-11-02,2356,3.59,27.65,2.62
2023-11-03,2356,3.61,27.48,2.61
2023-11-06,2356,3.55,27.95,2.65
2023-11-07,2356,3.57,27.81,2.64
2023-11-08,2356,3.47,28.61,2.71
2023-11-09,2356,3.52,28.25,2.68
2023-11-10,2356,3.53,27.6,2.51
2023-11-13,2356,3.44,28.28,2.58
2023-11-14,2356,3.46,28.18,2.57
2023-11-15,2356,3.51,27.73,2.53
2023-11-16,2356,3.48,27.95,2.55
2023-11-17,2356,3.52,27.69,2.52
2023-11-20,2356,3.56,27.37,2.49
2023-11-21,2356,3.41,28.57,2.6
2023-11-22,2356,3.54,27.5,2.5
2023-11-23,2356,3.56,27.34,2.49
2023-11-24,2356,3.59,27.14,2.47
2023-11-27,2356,3.67,26.53,2.42
2023-11-28,2356,3.6,27.05,2.46
2023-11-29,2356,3.61,27.01,2.46
2023-11-30,2356,3.54,27.53,2.51
2023-12-01,2356,3.58,27.24,2.48
2023-12-04,2356,3.61,27.01,2.46
2023-12-05,2356,3.69,26.43,2.41
2023-12-06,2356,3.61,26.95,2.45
2023-12-07,2356,3.6,27.08,2.47
2023-12-08,2356,3.55,27.47,2.5
2023-12-11,2356,3.53,27.56,2.51
2023-12-12,2356,3.51,27.76,2.53
2023-12-13,2356,3.19,30.52,2.78
2023-12-14,2356,2.9,33.57,3.06
2023-12-15,2356,3.1,31.43,2.86
2023-12-18,2356,3.22,30.29,2.76
2023-12-19,2356,3.33,29.25,2.66
2023-12-20,2356,3.06,31.82,2.9
2023-12-21,2356,3.0,32.47,2.96
2023-12-22,2356,2.96,32.86,2.99
2023-12-25,2356,2.91,33.51,3.05
2023-12-26,2356,2.92,33.31,3.03
2023-12-27,2356,2.89,33.7,3.07
2023-12-28,2356,2.85,34.16,3.11
2023-12-29,2356,2.84,34.29,3.12
2024-01-02,2356,2.94,33.18,3.02
2024-01-03,2356,2.95,32.99,3.0
2024-01-04,2356,2.94,33.12,3.02
2024-01-05,2356,2.95,32.99,3.0
2024-01-08,2356,2.93,33.25,3.03
2024-01-09,2356,2.99,32.6,2.97
2024-01-10,2356,3.06,31.85,2.9
2024-01-11,2356,2.94,33.12,3.02
2024-01-12,2356,2.94,33.18,3.02
2024-01-15,2356,2.97,32.79,2.99
2024-01-16,2356,2.99,32.53,2.96
2024-01-17,2356,3.06,31.85,2.9
2024-01-18,2356,3.05,31.98,2.91
2024-01-19,2356,2.89,33.7,3.07
2024-01-22,2356,2.68,36.36,3.31
2024-01-23,2356,2.62,37.14,3.38
2024-01-24,2356,2.65,36.69,3.34
2024-01-25,2356,2.67,36.49,3.32
2024-01-26,2356,2.71,35.97,3.28
2024-01-29,2356,2.69,36.23,3.3
2024-01-30,2356,2.67,36.43,3.32
