date,stock_id,dividend_yield,PER,PBR
2023-07-17,3037,4.39,9.88,2.91
2023-07-18,3037,4.0,10.86,3.2
2023-07-19,3037,3.94,11.02,3.24
2023-07-20,3037,4.07,10.67,3.14
2023-07-21,3037,4.19,10.34,3.04
2023-07-24,3037,4.01,10.83,3.19
2023-07-25,3037,4.09,10.61,3.12
2023-07-26,3037,4.05,13.44,3.54
2023-07-27,3037,4.19,12.96,3.41
2023-07-28,3037,4.18,12.99,3.42
2023-07-31,3037,4.33,12.55,3.31
2023-08-01,3037,4.3,12.65,3.33
2023-08-02,3037,4.44,12.24,3.22
2023-08-04,3037,4.5,12.07,3.18
2023-08-07,3037,4.39,12.38,3.26
2023-08-08,3037,4.48,12.14,3.2
2023-08-09,3037,4.34,12.52,3.3
2023-08-10,3037,4.51,12.04,3.17
2023-08-11,3037,4.58,11.87,3.13
2023-08-14,3037,4.69,11.6,3.05
2023-08-15,3037,4.55,11.94,3.14
2023-08-16,3037,4.49,12.11,3.19
2023-08-17,3037,4.43,12.28,3.23
2023-08-18,3037,4.58,11.87,3.13
2023-08-21,3037,4.63,11.73,3.09
2023-08-22,3037,4.54,11.97,3.15
2023-08-23,3037,4.51,12.04,3.17
2023-08-24,3037,4.23,12.86,3.39
2023-08-25,3037,4.45,12.21,3.22
2023-08-28,3037,4.54,11.97,3.15
2023-08-29,3037,4.34,12.52,3.3
2023-08-30,3037,4.34,12.52,3.3
2023-08-31,3037,4.31,12.62,3.32
2023-09-01,3037,4.39,12.38,3.26
2023-09-04,3037,4.32,12.59,3.31
2023-09-05,3037,4.28,12.69,3.34
2023-09-06,3037,4.27,12.72,3.35
2023-09-07,3037,4.33,12.55,3.31
2023-09-08,3037,4.41,12.31,3.24
2023-09-11,3037,4.45,12.21,3.22
2023-09-12,3037,4.32,12.59,3.31
2023-09-13,3037,4.4,12.35,3.25
2023-09-14,3037,4.3,12.65,3.33
2023-09-15,3037,4.19,12.96,3.41
2023-09-18,3037,4.33,12.55,3.31
2023-09-19,3037,4.24,12.82,3.38
2023-09-20,3037,4.35,12.48,3.29
2023-09-21,3037,4.43,12.28,3.23
2023-09-22,3037,4.41,12.31,3.24
2023-09-25,3037,4.48,12.14,3.2
2023-09-26,3037,4.54,11.97,3.15
2023-09-27,3037,4.61,11.8,3.11
2023-09-28,3037,4.61,11.8,3.11
2023-10-02,3037,4.48,12.14,3.2
2023-10-03,3037,4.55,11.94,3.14
2023-10-04,3037,4.59,11.84,3.12
2023-10-05,3037,4.63,11.73,3.09
2023-10-06,3037,4.63,11.73,3.09
2023-10-11,3037,4.66,11.67,3.07
2023-10-12,3037,4.66,11.67,3.07
2023-10-13,3037,4.73,11.5,3.03
2023-10-16,3037,4.86,11.19,2.95
2023-10-17,3037,4.8,11.33,2.98
2023-10-18,3037,4.99,10.88,2.87
2023-10-19,3037,4.99,10.88,2.87
2023-10-20,3037,4.96,10.95,2.88
2023-10-23,3037,5.04,10.78,2.84
2023-10-24,3037,5.09,14.56,2.68
2023-10-25,3037,5.09,14.56,2.68
2023-10-26,3037,5.36,13.82,2.55
2023-10-27,3037,5.44,13.64,2.51
2023-10-30,3037,5.49,13.5,2.49
2023-10-31,3037,5.59,13.27,2.45
2023-11-01,3037,5.53,13.4,2.47
2023-11-02,3037,5.29,14.01,2.58
2023-11-03,3037,5.14,14.42,2.66
2023-11-06,3037,5.06,14.66,2.7
2023-11-07,3037,5.21,14.24,2.62
2023-11-08,3037,5.17,14.33,2.64
2023-11-09,3037,5.17,14.33,2.64
2023-11-10,3037,5.29,14.01,2.58
2023-11-13,3037,5.12,14.47,2.67
2023-11-14,3037,5.22,14.19,2.62
2023-11-15,3037,5.17,14.33,2.64
2023-11-16,3037,5.15,14.38,2.65
2023-11-17,3037,5.03,14.75,2.72
2023-11-20,3037,4.99,14.84,2.74
2023-11-21,3037,4.74,15.63,2.88
2023-11-22,3037,4.67,15.86,2.92
2023-11-23,3037,4.76,15.58,2.87
2023-11-24,3037,4.78,15.49,2.86
2023-11-27,3037,4.86,15.26,2.81
2023-11-28,3037,4.7,15.77,2.91
2023-11-29,3037,4.57,16.23,2.99
2023-11-30,3037,4.51,16.42,3.03
2023-12-01,3037,4.54,16.33,3.01
2023-12-04,3037,4.51,16.42,3.03
2023-12-05,3037,4.66,15.91,2.93
2023-12-06,3037,4.7,15.77,2.91
