date,stock_id,dividend_yield,PER,PBR
2023-07-17,2301,3.09,23.24,4.36
2023-07-18,2301,3.23,22.28,4.18
2023-07-19,2301,3.3,21.81,4.09
2023-07-20,2301,3.24,22.2,4.17
2023-07-21,2301,3.08,23.32,4.38
2023-07-24,2301,3.02,23.8,4.47
2023-07-25,2301,3.17,22.68,4.26
2023-07-26,2301,3.07,23.4,4.39
2023-07-27,2301,3.1,23.16,4.35
2023-07-28,2301,2.82,25.48,4.78
2023-07-31,2301,2.99,23.7,4.28
2023-08-01,2301,2.92,24.25,4.38
2023-08-02,2301,3.24,21.89,3.96
2023-08-04,2301,3.21,22.05,3.98
2023-08-07,2301,3.04,23.31,4.21
2023-08-08,2301,3.15,22.52,4.07
2023-08-09,2301,3.19,22.2,4.01
2023-08-10,2301,3.24,21.89,3.96
2023-08-11,2301,3.28,21.57,3.9
2023-08-14,2301,3.3,21.5,3.88
2023-08-15,2301,3.14,22.6,4.08
2023-08-16,2301,3.06,23.15,4.18
2023-08-17,2301,3.0,23.62,4.27
2023-08-18,2301,3.08,22.99,4.15
2023-08-21,2301,3.13,22.68,4.1
2023-08-22,2301,3.02,23.46,4.24
2023-08-23,2301,3.03,23.39,4.23
2023-08-24,2301,2.97,23.86,4.31
2023-08-25,2301,3.1,22.83,4.13
2023-08-28,2301,3.25,21.81,3.94
2023-08-29,2301,3.18,22.28,4.03
2023-08-30,2301,3.25,21.81,3.94
2023-08-31,2301,3.28,21.57,3.9
2023-09-01,2301,3.35,21.18,3.83
2023-09-04,2301,3.36,21.1,3.81
2023-09-05,2301,3.36,21.1,3.81
2023-09-06,2301,3.35,21.18,3.83
2023-09-07,2301,3.36,21.1,3.81
2023-09-08,2301,3.35,21.18,3.83
2023-09-11,2301,3.53,20.08,3.63
2023-09-12,2301,3.6,19.69,3.56
2023-09-13,2301,3.63,19.53,3.53
2023-09-14,2301,3.56,19.92,3.6
2023-09-15,2301,3.57,19.84,3.59
2023-09-18,2301,3.72,19.06,3.44
2023-09-19,2301,3.75,18.9,3.41
2023-09-20,2301,3.75,18.9,3.41
2023-09-21,2301,3.78,18.74,3.39
2023-09-22,2301,3.75,18.9,3.41
2023-09-25,2301,3.75,18.9,3.41
2023-09-26,2301,3.75,18.9,3.41
2023-09-27,2301,3.75,18.9,3.41
2023-09-28,2301,3.7,19.13,3.46
2023-10-02,2301,3.59,19.76,3.57
2023-10-03,2301,3.66,19.37,3.5
2023-10-04,2301,3.72,19.06,3.44
2023-10-05,2301,3.7,19.13,3.46
2023-10-06,2301,3.77,18.82,3.4
2023-10-11,2301,3.77,18.82,3.4
2023-10-12,2301,3.67,19.29,3.49
2023-10-13,2301,3.9,18.19,3.29
2023-10-16,2301,3.98,17.8,3.22
2023-10-17,2301,4.11,17.24,3.12
2023-10-18,2301,4.25,16.69,3.02
2023-10-19,2301,4.21,16.85,3.04
2023-10-20,2301,4.17,17.01,3.07
2023-10-23,2301,4.25,16.69,3.02
2023-10-24,2301,4.13,17.17,3.1
2023-10-25,2301,4.13,17.17,3.1
2023-10-26,2301,4.21,16.85,3.04
2023-10-27,2301,4.15,17.09,3.09
2023-10-30,2301,4.21,16.85,3.04
2023-10-31,2301,4.5,15.41,2.75
2023-11-01,2301,4.35,15.95,2.85
2023-11-02,2301,4.15,16.72,2.98
2023-11-03,2301,4.13,16.8,3.0
2023-11-06,2301,4.05,17.1,3.05
2023-11-07,2301,4.07,17.03,3.04
2023-11-08,2301,3.96,17.49,3.12
2023-11-09,2301,4.02,17.26,3.08
2023-11-10,2301,4.0,17.33,3.09
2023-11-13,2301,4.0,17.33,3.09
2023-11-14,2301,3.98,17.41,3.11
2023-11-15,2301,4.0,17.33,3.09
2023-11-16,2301,4.07,17.03,3.04
2023-11-17,2301,4.11,16.87,3.01
2023-11-20,2301,4.13,16.8,3.0
2023-11-21,2301,4.02,17.26,3.08
2023-11-22,2301,4.21,16.49,2.94
2023-11-23,2301,4.23,16.41,2.93
2023-11-24,2301,4.19,16.56,2.96
2023-11-27,2301,4.21,16.49,2.94
2023-11-28,2301,4.19,16.56,2.96
2023-11-29,2301,4.13,16.8,3.0
2023-11-30,2301,4.09,16.95,3.03
2023-12-01,2301,4.17,16.64,2.97
2023-12-04,2301,4.07,17.03,3.04
2023-12-05,2301,4.07,17.03,3.04
2023-12-06,2301,4.04,17.18,3.07
2023-12-07,2301,4.09,16.95,3.03
2023-12-08,2301,3.98,17.41,3.11
2023-12-11,2301,4.07,17.03,3.04
2023-12-12,2301,4.09,16.95,3.03
2023-12-13,2301,3.98,17.41,3.11
2023-12-14,2301,3.93,17.64,3.15
2023-12-15,2301,4.02,17.26,3.08
