date,stock_id,dividend_yield,PER,PBR
2023-07-17,4536,6.32,6.87,1.98
2023-07-18,4536,6.51,6.67,1.92
2023-07-19,4536,6.49,6.69,1.93
2023-07-20,4536,6.41,6.77,1.95
2023-07-21,4536,6.53,6.65,1.91
2023-07-24,4536,6.61,6.57,1.89
2023-07-25,4536,6.45,6.73,1.94
2023-07-26,4536,6.55,6.63,1.91
2023-07-27,4536,6.47,6.71,1.93
2023-07-28,4536,6.49,6.69,1.93
2023-07-31,4536,6.43,6.75,1.94
2023-08-01,4536,6.53,6.65,1.91
2023-08-02,4536,6.67,6.51,1.87
2023-08-04,4536,6.61,6.57,1.89
2023-08-07,4536,6.49,6.69,1.93
2023-08-08,4536,6.49,6.69,1.93
2023-08-09,4536,6.61,6.57,1.89
2023-08-10,4536,6.61,6.57,1.89
2023-08-11,4536,6.53,7.44,2.07
2023-08-14,4536,6.88,7.06,1.96
2023-08-15,4536,6.88,7.06,1.96
2023-08-16,4536,6.88,7.06,1.96
2023-08-17,4536,6.75,7.19,2.0
2023-08-18,4536,6.83,7.11,1.98
2023-08-21,4536,6.75,7.19,2.0
2023-08-22,4536,6.88,7.06,1.96
2023-08-23,4536,6.71,7.24,2.01
2023-08-24,4536,6.71,7.24,2.01
2023-08-25,4536,6.63,7.33,2.04
2023-08-28,4536,6.65,7.3,2.03
2023-08-29,4536,6.51,7.46,2.07
2023-08-30,4536,6.53,7.44,2.07
2023-08-31,4536,6.53,7.44,2.07
2023-09-01,4536,6.47,7.5,2.09
2023-09-04,4536,6.43,7.55,2.1
2023-09-05,4536,6.47,7.5,2.09
2023-09-06,4536,6.51,7.46,2.07
2023-09-07,4536,6.53,7.44,2.07
2023-09-08,4536,6.51,7.46,2.07
2023-09-11,4536,6.61,7.35,2.04
2023-09-12,4536,6.63,7.33,2.04
2023-09-13,4536,6.59,7.37,2.05
2023-09-14,4536,6.47,7.5,2.09
2023-09-15,4536,6.47,7.5,2.09
2023-09-18,4536,6.49,7.48,2.08
2023-09-19,4536,6.38,7.61,2.12
2023-09-20,4536,6.53,7.44,2.07
