date,stock_id,dividend_yield,PER,PBR
2023-07-17,1419,3.44,17.74,1.09
2023-07-18,1419,3.46,17.64,1.09
2023-07-19,1419,3.43,17.78,1.09
2023-07-20,1419,3.44,17.74,1.09
2023-07-21,1419,3.43,17.78,1.09
2023-07-24,1419,3.39,17.97,1.11
2023-07-25,1419,3.29,18.52,1.14
2023-07-26,1419,3.38,18.03,1.11
2023-07-27,1419,3.3,18.5,1.14
2023-07-28,1419,3.34,18.25,1.12
2023-07-31,1419,3.31,18.41,1.13
2023-08-01,1419,3.39,17.97,1.11
2023-08-02,1419,3.39,17.99,1.11
2023-08-04,1419,3.37,18.07,1.11
2023-08-07,1419,3.36,18.13,1.12
2023-08-08,1419,3.41,17.91,1.1
2023-08-09,1419,3.41,17.91,1.1
2023-08-10,1419,3.41,17.87,1.1
2023-08-11,1419,3.42,17.83,1.1
2023-08-14,1419,3.42,21.08,1.11
2023-08-15,1419,3.43,21.03,1.1
2023-08-16,1419,3.44,20.96,1.1
2023-08-17,1419,3.44,20.96,1.1
2023-08-18,1419,3.44,20.96,1.1
2023-08-21,1419,3.44,20.96,1.1
2023-08-22,1419,3.43,21.01,1.1
2023-08-23,1419,3.47,20.77,1.09
2023-08-24,1419,3.53,20.43,1.07
2023-08-25,1419,3.54,20.38,1.07
2023-08-28,1419,3.53,20.43,1.07
2023-08-29,1419,3.51,20.55,1.08
2023-08-30,1419,3.51,20.55,1.08
2023-08-31,1419,3.48,20.72,1.09
2023-09-01,1419,3.46,20.82,1.09
2023-09-04,1419,3.46,20.82,1.09
2023-09-05,1419,3.46,20.82,1.09
2023-09-06,1419,3.51,20.53,1.08
2023-09-07,1419,3.51,20.53,1.08
2023-09-08,1419,3.53,20.41,1.07
2023-09-11,1419,3.5,20.63,1.08
2023-09-12,1419,3.48,20.75,1.09
2023-09-13,1419,3.5,20.58,1.08
2023-09-14,1419,3.47,20.79,1.09
2023-09-15,1419,3.5,20.63,1.08
2023-09-18,1419,3.49,20.65,1.08
2023-09-19,1419,3.49,20.65,1.08
2023-09-20,1419,3.49,20.65,1.08
2023-09-21,1419,3.49,20.65,1.08
2023-09-22,1419,3.5,20.58,1.08
2023-09-25,1419,3.5,20.6,1.08
2023-09-26,1419,3.51,20.53,1.08
2023-09-27,1419,3.51,20.53,1.08
2023-09-28,1419,3.5,20.58,1.08
2023-10-02,1419,3.5,20.58,1.08
2023-10-03,1419,3.5,20.58,1.08
2023-10-04,1419,3.53,20.41,1.07
2023-10-05,1419,3.53,20.46,1.07
2023-10-06,1419,3.52,20.48,1.08
2023-10-11,1419,3.49,20.65,1.08
2023-10-12,1419,3.48,20.75,1.09
2023-10-13,1419,3.5,20.63,1.08
2023-10-16,1419,3.5,20.63,1.08
2023-10-17,1419,3.49,20.65,1.08
2023-10-18,1419,3.47,20.79,1.09
