date,stock_id,dividend_yield,PER,PBR
2023-07-17,2753,4.31,18.01,3.75
2023-07-18,2753,4.42,17.55,3.66
2023-07-19,2753,4.5,17.24,3.59
2023-07-20,2753,4.41,17.6,3.67
2023-07-21,2753,4.52,17.18,3.58
2023-07-24,2753,4.48,17.34,3.61
2023-07-25,2753,4.5,17.24,3.59
2023-07-26,2753,4.5,17.24,3.59
2023-07-27,2753,4.46,17.39,3.62
2023-07-28,2753,4.52,17.18,3.58
2023-07-31,2753,4.55,17.08,3.56
2023-08-01,2753,4.52,17.18,3.58
2023-08-02,2753,4.53,17.13,3.57
2023-08-04,2753,4.53,17.13,3.57
2023-08-07,2753,4.66,16.67,3.47
2023-08-08,2753,4.66,16.67,3.47
2023-08-09,2753,4.62,16.82,3.5
2023-08-10,2753,4.59,16.93,3.53
2023-08-11,2753,4.26,18.22,3.8
2023-08-14,2753,4.4,18.29,3.5
2023-08-15,2753,4.46,18.03,3.45
2023-08-16,2753,4.57,17.6,3.37
2023-08-17,2753,4.39,18.35,3.51
2023-08-18,2753,4.46,18.03,3.45
2023-08-21,2753,4.5,17.86,3.42
2023-08-22,2753,4.55,17.7,3.39
2023-08-23,2753,4.5,17.86,3.42
2023-08-24,2753,4.4,18.29,3.5
2023-08-25,2753,4.44,18.13,3.47
2023-08-28,2753,4.49,17.92,3.43
2023-08-29,2753,4.49,17.92,3.43
2023-08-30,2753,4.48,17.97,3.44
2023-08-31,2753,4.45,18.08,3.46
2023-09-01,2753,4.4,18.29,3.5
2023-09-04,2753,4.42,18.19,3.48
2023-09-05,2753,4.48,17.97,3.44
2023-09-06,2753,4.48,17.97,3.44
2023-09-07,2753,4.52,17.81,3.41
2023-09-08,2753,4.52,17.81,3.41
2023-09-11,2753,4.46,18.03,3.45
2023-09-12,2753,4.37,18.4,3.52
2023-09-13,2753,4.4,18.29,3.5
2023-09-14,2753,4.35,18.51,3.54
2023-09-15,2753,4.39,18.35,3.51
2023-09-18,2753,4.41,18.24,3.49
2023-09-19,2753,4.48,17.97,3.44
2023-09-20,2753,4.46,18.03,3.45
2023-09-21,2753,4.49,17.92,3.43
2023-09-22,2753,4.49,17.92,3.43
2023-09-25,2753,4.36,18.45,3.53
2023-09-26,2753,4.37,18.4,3.52
2023-09-27,2753,4.34,18.56,3.55
2023-09-28,2753,4.18,19.26,3.68
2023-10-02,2753,4.24,18.99,3.63
2023-10-03,2753,4.25,18.94,3.62
2023-10-04,2753,4.2,19.15,3.66
2023-10-05,2753,4.25,18.94,3.62
2023-10-06,2753,4.32,18.62,3.56
2023-10-11,2753,4.3,18.72,3.58
2023-10-12,2753,4.35,18.51,3.54
2023-10-13,2753,4.35,18.51,3.54
2023-10-16,2753,4.34,18.56,3.55
2023-10-17,2753,4.37,18.4,3.52
2023-10-18,2753,4.29,18.78,3.59
2023-10-19,2753,4.37,18.4,3.52
2023-10-20,2753,4.48,17.97,3.44
2023-10-23,2753,4.42,18.19,3.48
2023-10-24,2753,4.4,18.29,3.5
2023-10-25,2753,4.42,18.19,3.48
2023-10-26,2753,4.53,17.76,3.4
2023-10-27,2753,4.52,17.81,3.41
2023-10-30,2753,4.5,17.86,3.42
2023-10-31,2753,4.48,17.97,3.44
2023-11-01,2753,4.39,18.35,3.51
2023-11-02,2753,4.39,18.35,3.51
2023-11-03,2753,4.35,18.51,3.54
2023-11-06,2753,4.32,18.62,3.56
2023-11-07,2753,4.27,18.83,3.6
2023-11-08,2753,4.29,18.78,3.59
2023-11-09,2753,4.24,18.99,3.63
2023-11-10,2753,4.31,18.67,3.57
2023-11-13,2753,4.26,18.88,3.61
2023-11-14,2753,4.2,20.12,3.62
2023-11-15,2753,4.23,20.01,3.6
2023-11-16,2753,4.21,20.07,3.61
2023-11-17,2753,4.16,20.35,3.66
2023-11-20,2753,4.26,19.84,3.57
2023-11-21,2753,4.25,19.9,3.58
2023-11-22,2753,4.3,19.67,3.54
2023-11-23,2753,4.29,19.73,3.55
2023-11-24,2753,4.3,19.67,3.54
2023-11-27,2753,4.32,19.56,3.51
2023-11-28,2753,4.27,19.79,3.56
2023-11-29,2753,4.37,19.33,3.47
2023-11-30,2753,4.34,19.5,3.5
2023-12-01,2753,4.36,19.39,3.48
2023-12-04,2753,4.3,19.67,3.54
2023-12-05,2753,4.27,19.79,3.56
2023-12-06,2753,4.3,19.67,3.54
2023-12-07,2753,4.29,19.73,3.55
2023-12-08,2753,4.31,19.62,3.53
2023-12-11,2753,4.35,19.45,3.49
2023-12-12,2753,4.34,19.5,3.5
2023-12-13,2753,4.34,19.5,3.5
2023-12-14,2753,4.34,19.5,3.5
2023-12-15,2753,4.31,19.62,3.53
2023-12-18,2753,4.34,19.5,3.5
2023-12-19,2753,4.42,19.11,3.43
2023-12-20,2753,4.39,19.28,3.46
2023-12-21,2753,4.44,19.05,3.42
2023-12-22,2753,4.46,18.94,3.4
2023-12-25,2753,4.45,19.0,3.41
2023-12-26,2753,4.42,19.11,3.43
2023-12-27,2753,4.41,19.17,3.44
2023-12-28,2753,4.44,19.05,3.42
2023-12-29,2753,4.4,19.22,3.45
2024-01-02,2753,4.42,19.11,3.43
2024-01-03,2753,4.45,19.0,3.41
2024-01-04,2753,4.45,19.0,3.41
2024-01-05,2753,4.44,19.05,3.42
2024-01-08,2753,4.45,19.0,3.41
2024-01-09,2753,4.49,18.83,3.38
2024-01-10,2753,4.5,18.77,3.37
2024-01-11,2753,4.46,18.94,3.4
2024-01-12,2753,4.45,19.0,3.41
2024-01-15,2753,4.46,18.94,3.4
2024-01-16,2753,4.52,18.71,3.36
2024-01-17,2753,4.6,18.38,3.3
2024-01-18,2753,4.62,18.32,3.29
2024-01-19,2753,4.59,18.43,3.31
2024-01-22,2753,4.55,18.6,3.34
2024-01-23,2753,4.55,18.6,3.34
2024-01-24,2753,4.53,18.66,3.35
2024-01-25,2753,4.56,18.55,3.33
2024-01-26,2753,4.57,18.49,3.32
2024-01-29,2753,4.57,18.49,3.32
2024-01-30,2753,4.55,18.6,3.34
2024-01-31,2753,4.59,18.43,3.31
2024-02-01,2753,4.56,18.55,3.33
2024-02-02,2753,4.59,18.43,3.31
2024-02-05,2753,4.63,18.26,3.28
2024-02-15,2753,4.5,18.77,3.37
2024-02-16,2753,4.48,18.88,3.39
2024-02-19,2753,4.45,19.0,3.41
2024-02-20,2753,4.46,18.94,3.4
2024-02-21,2753,4.49,18.83,3.38
2024-02-22,2753,4.48,18.88,3.39
2024-02-23,2753,4.46,18.94,3.4
2024-02-26,2753,4.41,19.17,3.44
2024-02-27,2753,4.44,19.05,3.42
2024-02-29,2753,4.41,19.17,3.44
2024-03-01,2753,4.4,19.22,3.45
2024-03-04,2753,4.41,19.17,3.44
2024-03-05,2753,4.41,19.17,3.44
2024-03-06,2753,4.46,18.94,3.4
2024-03-07,2753,4.56,18.55,3.33
2024-03-08,2753,4.52,18.71,3.36
2024-03-11,2753,4.52,18.71,3.36
2024-03-12,2753,4.19,18.83,3.38
2024-03-13,2753,4.26,18.55,3.33
2024-03-14,2753,4.28,18.43,3.31
2024-03-15,2753,4.27,18.49,3.32
2024-03-18,2753,4.24,18.6,3.34
2024-03-19,2753,4.26,18.55,3.33
2024-03-20,2753,4.26,18.55,3.33
2024-03-21,2753,4.24,18.6,3.34
2024-03-22,2753,4.24,18.6,3.34
2024-03-25,2753,4.24,18.6,3.34
2024-03-26,2753,4.22,18.71,3.36
2024-03-27,2753,4.13,19.11,3.43
2024-03-28,2753,4.13,19.11,3.43
2024-03-29,2753,4.13,20.35,3.33
2024-04-01,2753,4.13,20.35,3.33
2024-04-02,2753,4.11,20.47,3.35
2024-04-03,2753,4.12,20.41,3.34
2024-04-08,2753,4.09,20.53,3.36
2024-04-09,2753,4.15,20.23,3.31
2024-04-10,2753,4.2,19.99,3.27
2024-04-11,2753,4.22,19.93,3.26
2024-04-12,2753,4.18,20.11,3.29
2024-04-15,2753,4.15,20.23,3.31
2024-04-16,2753,4.24,19.81,3.24
2024-04-17,2753,4.2,19.99,3.27
2024-04-18,2753,4.22,19.93,3.26
2024-04-19,2753,4.26,19.75,3.23
2024-04-22,2753,4.28,19.63,3.21
2024-04-23,2753,4.23,19.87,3.25
2024-04-24,2753,4.22,19.93,3.26
2024-04-25,2753,4.24,19.81,3.24
2024-04-26,2753,4.15,20.23,3.31
2024-04-29,2753,4.12,20.41,3.34
2024-04-30,2753,4.11,20.47,3.35
2024-05-02,2753,4.11,20.47,3.35
2024-05-03,2753,4.11,20.47,3.35
2024-05-06,2753,4.12,20.41,3.34
2024-05-07,2753,4.0,21.01,3.44
2024-05-08,2753,3.94,21.31,3.49
2024-05-09,2753,4.0,21.01,3.44
2024-05-10,2753,4.01,20.95,3.43
2024-05-13,2753,4.01,20.95,3.43
2024-05-14,2753,4.06,20.71,3.39
2024-05-15,2753,4.11,19.6,3.51
2024-05-16,2753,4.17,19.31,3.46
2024-05-17,2753,4.15,19.37,3.47
2024-05-20,2753,4.17,19.31,3.46
2024-05-21,2753,4.22,19.08,3.42
2024-05-22,2753,4.19,19.2,3.44
2024-05-23,2753,4.2,19.14,3.43
2024-05-24,2753,4.18,19.25,3.45
2024-05-27,2753,4.2,19.14,3.43
2024-05-28,2753,4.18,19.25,3.45
2024-05-29,2753,4.18,19.25,3.45
2024-05-30,2753,4.2,19.14,3.43
2024-05-31,2753,4.19,19.2,3.44
2024-06-03,2753,4.17,19.31,3.46
2024-06-04,2753,4.18,19.25,3.45
2024-06-05,2753,4.19,19.2,3.44
2024-06-06,2753,4.22,19.08,3.42
2024-06-07,2753,4.19,19.2,3.44
2024-06-11,2753,4.23,19.02,3.41
2024-06-12,2753,4.23,19.02,3.41
2024-06-13,2753,4.23,19.02,3.41
2024-06-14,2753,4.22,19.08,3.42
2024-06-17,2753,4.24,18.97,3.4
2024-06-18,2753,4.23,19.02,3.41
2024-06-19,2753,4.22,19.08,3.42
2024-06-20,2753,4.29,18.74,3.35
2024-06-21,2753,4.29,18.74,3.35
2024-06-24,2753,4.31,18.68,3.34
2024-06-25,2753,4.31,18.68,3.34
2024-06-26,2753,4.28,18.79,3.36
2024-06-27,2753,4.29,18.74,3.35
2024-06-28,2753,4.31,18.68,3.34
2024-07-01,2753,4.32,18.62,3.33
2024-07-02,2753,4.27,18.85,3.38
2024-07-03,2753,4.32,18.62,3.33
2024-07-04,2753,4.28,18.79,3.36
2024-07-05,2753,4.29,18.74,3.35
2024-07-08,2753,4.31,18.68,3.34
2024-07-09,2753,4.27,18.85,3.38
2024-07-10,2753,4.31,18.68,3.34
2024-07-11,2753,4.31,18.68,3.34
2024-07-12,2753,4.29,18.74,3.35
2024-07-15,2753,4.29,18.74,3.35
2024-07-16,2753,4.29,18.74,3.35
2024-07-17,2753,4.29,18.74,3.35
2024-07-18,2753,4.32,18.62,3.33
2024-07-19,2753,4.32,18.62,3.33
2024-07-22,2753,4.38,18.39,3.29
2024-07-23,2753,4.36,18.45,3.3
2024-07-26,2753,4.42,18.22,3.26
2024-07-29,2753,4.39,18.33,3.28
2024-07-30,2753,4.38,18.39,3.29
2024-07-31,2753,4.4,18.28,3.27
2024-08-01,2753,4.4,18.28,3.27
2024-08-02,2753,4.43,18.16,3.25
2024-08-05,2753,4.71,17.07,3.06
2024-08-06,2753,4.7,17.13,3.07
2024-08-07,2753,4.58,17.59,3.15
2024-08-08,2753,4.67,17.24,3.09
2024-08-09,2753,4.61,17.47,3.13
2024-08-12,2753,4.56,17.64,3.16
2024-08-13,2753,4.55,17.7,3.17
2024-08-14,2753,4.49,18.08,3.07
2024-08-15,2753,4.5,18.02,3.06
2024-08-16,2753,4.49,18.08,3.07
2024-08-19,2753,4.47,18.13,3.08
2024-08-20,2753,4.49,18.08,3.07
2024-08-21,2753,4.49,18.08,3.07
2024-08-22,2753,4.49,18.08,3.07
2024-08-23,2753,4.49,18.08,3.07
2024-08-26,2753,4.52,17.96,3.05
2024-08-27,2753,4.62,17.56,2.98
2024-08-28,2753,4.59,17.67,3.0
2024-08-29,2753,4.64,17.5,2.97
2024-08-30,2753,4.64,17.5,2.97
2024-09-02,2753,4.64,17.5,2.97
2024-09-03,2753,4.65,17.44,2.96
2024-09-04,2753,4.75,17.09,2.9
2024-09-05,2753,4.7,17.27,2.93
2024-09-06,2753,4.75,17.09,2.9
2024-09-09,2753,4.78,16.98,2.88
2024-09-10,2753,4.68,17.32,2.94
2024-09-11,2753,4.68,17.32,2.94
2024-09-12,2753,4.71,17.21,2.92
2024-09-13,2753,4.68,17.32,2.94
2024-09-16,2753,4.62,17.56,2.98
2024-09-18,2753,4.61,17.61,2.99
2024-09-19,2753,4.59,17.67,3.0
2024-09-20,2753,4.61,17.61,2.99
2024-09-23,2753,4.65,17.44,2.96
2024-09-24,2753,4.68,17.32,2.94
2024-09-25,2753,4.65,17.44,2.96
2024-09-26,2753,4.67,17.38,2.95
2024-09-27,2753,4.67,17.38,2.95
2024-09-30,2753,4.67,17.38,2.95
2024-10-01,2753,4.67,17.38,2.95
2024-10-04,2753,4.7,17.27,2.93
2024-10-07,2753,4.55,17.84,3.03
2024-10-08,2753,4.65,17.44,2.96
2024-10-09,2753,4.67,17.38,2.95
2024-10-11,2753,4.65,17.44,2.96
2024-10-14,2753,4.52,17.96,3.05
2024-10-15,2753,4.52,17.96,3.05
2024-10-16,2753,4.26,19.06,3.24
2024-10-17,2753,4.29,18.89,3.21
2024-10-18,2753,4.42,18.37,3.12
2024-10-21,2753,4.44,18.25,3.1
2024-10-22,2753,4.44,18.25,3.1
2024-10-23,2753,4.43,18.31,3.11
2024-10-24,2753,4.39,18.48,3.14
2024-10-25,2753,4.42,18.37,3.12
2024-10-28,2753,4.47,18.13,3.08
2024-10-29,2753,4.55,17.84,3.03
2024-10-30,2753,4.58,17.73,3.01
2024-11-01,2753,4.56,17.79,3.02
2024-11-04,2753,4.58,17.73,3.01
2024-11-05,2753,4.55,17.84,3.03
2024-11-06,2753,4.56,17.79,3.02
2024-11-07,2753,4.59,17.67,3.0
2024-11-08,2753,4.61,17.61,2.99
2024-11-11,2753,4.62,17.56,2.98
2024-11-12,2753,4.73,17.15,2.91
2024-11-13,2753,4.73,17.31,2.91
2024-11-14,2753,4.79,17.08,2.88
2024-11-15,2753,4.73,17.31,2.91
2024-11-18,2753,4.76,17.19,2.89
2024-11-19,2753,4.73,17.31,2.91
2024-11-20,2753,4.73,17.31,2.91
2024-11-21,2753,4.7,17.43,2.93
2024-11-22,2753,4.7,17.43,2.93
2024-11-25,2753,4.75,17.25,2.9
2024-11-26,2753,4.75,17.25,2.9
2024-11-27,2753,4.79,17.08,2.88
2024-11-28,2753,4.81,17.02,2.87
2024-11-29,2753,4.75,17.25,2.9
2024-12-02,2753,4.75,17.25,2.9
2024-12-03,2753,4.76,17.19,2.89
2024-12-04,2753,4.73,17.31,2.91
2024-12-05,2753,4.71,17.37,2.92
2024-12-06,2753,4.73,17.31,2.91
2024-12-09,2753,4.65,17.6,2.96
2024-12-10,2753,4.68,17.49,2.94
2024-12-11,2753,4.65,17.6,2.96
2024-12-12,2753,4.67,17.54,2.95
2024-12-13,2753,4.7,17.43,2.93
2024-12-16,2753,4.64,17.66,2.97
2024-12-17,2753,4.67,17.54,2.95
2024-12-18,2753,4.67,17.54,2.95
2024-12-19,2753,4.76,17.19,2.89
2024-12-20,2753,4.79,17.08,2.88
2024-12-23,2753,4.78,17.13,2.88
2024-12-24,2753,4.78,17.13,2.88
2024-12-25,2753,4.75,17.25,2.9
2024-12-26,2753,4.76,17.19,2.89
2024-12-27,2753,4.75,17.25,2.9
2024-12-30,2753,4.73,17.31,2.91
2024-12-31,2753,4.73,17.31,2.91
2025-01-02,2753,4.73,17.31,2.91
2025-01-03,2753,4.71,17.37,2.92
2025-01-06,2753,4.73,17.31,2.91
2025-01-07,2753,4.78,17.13,2.88
2025-01-08,2753,4.78,17.13,2.88
2025-01-09,2753,4.79,17.08,2.88
2025-01-10,2753,4.75,17.25,2.9
2025-01-13,2753,4.83,16.96,2.86
2025-01-14,2753,4.79,17.08,2.88
2025-01-15,2753,4.79,17.08,2.88
2025-01-16,2753,4.76,17.19,2.89
2025-01-17,2753,4.73,17.31,2.91
2025-01-20,2753,4.71,17.37,2.92
2025-01-21,2753,4.73,17.31,2.91
2025-01-22,2753,4.67,17.54,2.95
2025-02-03,2753,4.58,17.89,3.01
2025-02-04,2753,4.58,17.89,3.01
2025-02-05,2753,4.39,18.65,3.14
2025-02-06,2753,4.36,18.77,3.16
2025-02-07,2753,4.28,19.12,3.22
2025-02-10,2753,4.35,18.83,3.17
2025-02-11,2753,4.42,18.54,3.12
2025-02-12,2753,4.33,18.89,3.18
2025-02-13,2753,4.38,18.71,3.15
2025-02-14,2753,4.39,18.65,3.14
2025-02-17,2753,4.39,18.65,3.14
2025-02-18,2753,4.39,18.65,3.14
2025-02-19,2753,4.4,18.6,3.13
2025-02-20,2753,4.39,18.65,3.14
2025-02-21,2753,4.4,18.6,3.13
2025-02-24,2753,4.4,18.6,3.13
2025-02-25,2753,4.43,18.48,3.11
2025-02-26,2753,4.38,18.71,3.15
2025-02-27,2753,4.32,18.95,3.19
2025-02-28,2753,4.39,18.65,3.14
2025-03-03,2753,4.32,18.95,3.19
2025-03-04,2753,4.29,19.06,3.21
2025-03-05,2753,4.24,19.3,3.25
