date,stock_id,dividend_yield,PER,PBR
2023-07-17,3450,1.14,70.97,1.63
2023-07-18,3450,1.19,67.74,1.56
2023-07-19,3450,1.22,65.89,1.52
2023-07-20,3450,1.11,72.42,1.67
2023-07-21,3450,1.12,72.02,1.66
2023-07-24,3450,1.04,77.42,1.78
2023-07-25,3450,0.95,85.16,1.96
2023-07-26,3450,1.04,77.42,1.78
2023-07-27,3450,1.04,77.42,1.78
2023-07-28,3450,1.04,77.34,1.78
2023-07-31,3450,1.05,76.94,1.77
2023-08-01,3450,1.08,75.0,1.72
2023-08-02,3450,1.12,71.94,1.65
2023-08-04,3450,1.14,70.97,1.63
2023-08-07,3450,1.1,73.06,1.68
2023-08-08,3450,1.12,71.69,1.65
2023-08-09,3450,1.14,70.65,1.62
2023-08-10,3450,1.18,68.63,1.58
2023-08-11,3450,1.21,4135.0,1.58
2023-08-14,3450,1.23,4060.0,1.55
2023-08-15,3450,1.18,4250.0,1.62
2023-08-16,3450,1.18,4250.0,1.62
2023-08-17,3450,1.16,4315.0,1.65
2023-08-18,3450,1.18,4220.0,1.61
2023-08-21,3450,1.18,4255.0,1.62
2023-08-22,3450,1.18,4245.0,1.62
2023-08-23,3450,1.17,4285.0,1.63
2023-08-24,3450,1.21,4145.0,1.58
2023-08-25,3450,1.22,4090.0,1.56
2023-08-28,3450,1.25,4015.0,1.53
2023-08-29,3450,1.23,4075.0,1.55
2023-08-30,3450,1.21,4125.0,1.57
2023-08-31,3450,1.2,4165.0,1.59
2023-09-01,3450,1.17,4270.0,1.63
2023-09-04,3450,1.16,4300.0,1.64
2023-09-05,3450,1.15,4355.0,1.66
2023-09-06,3450,1.1,4530.0,1.73
2023-09-07,3450,1.12,4445.0,1.7
2023-09-08,3450,1.12,4445.0,1.7
2023-09-11,3450,1.11,4485.0,1.71
2023-09-12,3450,1.15,4365.0,1.66
2023-09-13,3450,1.07,4680.0,1.78
2023-09-14,3450,0.98,5120.0,1.95
2023-09-15,3450,0.93,5400.0,2.06
2023-09-18,3450,0.93,5380.0,2.05
2023-09-19,3450,0.93,5350.0,2.04
2023-09-20,3450,0.96,5210.0,1.99
2023-09-21,3450,0.87,5730.0,2.19
2023-09-22,3450,0.85,5850.0,2.23
2023-09-25,3450,0.84,5940.0,2.27
2023-09-26,3450,0.86,5820.0,2.22
2023-09-27,3450,0.85,5900.0,2.25
2023-09-28,3450,0.85,5900.0,2.25
2023-10-02,3450,0.8,6220.0,2.37
2023-10-03,3450,0.78,6400.0,2.44
2023-10-04,3450,0.8,6270.0,2.39
2023-10-05,3450,0.79,6320.0,2.41
2023-10-06,3450,0.8,6280.0,2.4
2023-10-11,3450,0.81,6170.0,2.35
2023-10-12,3450,0.81,6160.0,2.35
2023-10-13,3450,0.82,6100.0,2.33
2023-10-16,3450,0.84,5960.0,2.27
2023-10-17,3450,0.85,5880.0,2.24
2023-10-18,3450,0.88,5700.0,2.17
2023-10-19,3450,0.89,5620.0,2.14
2023-10-20,3450,0.9,5550.0,2.12
2023-10-23,3450,0.89,5620.0,2.14
2023-10-24,3450,0.85,5850.0,2.23
2023-10-25,3450,0.82,6110.0,2.33
2023-10-26,3450,0.84,5980.0,2.28
2023-10-27,3450,0.85,5890.0,2.25
2023-10-30,3450,0.84,5940.0,2.27
2023-10-31,3450,0.87,5780.0,2.2
2023-11-01,3450,0.83,6030.0,2.3
2023-11-02,3450,0.82,6100.0,2.33
2023-11-03,3450,0.82,6070.0,2.32
2023-11-06,3450,0.81,6140.0,2.34
2023-11-07,3450,0.83,5990.0,2.28
2023-11-08,3450,0.85,5860.0,2.23
2023-11-09,3450,0.86,5790.0,2.21
2023-11-10,3450,0.9,0.0,2.11
2023-11-13,3450,0.87,0.0,2.17
2023-11-14,3450,0.84,0.0,2.25
2023-11-15,3450,0.89,0.0,2.13
2023-11-16,3450,0.91,0.0,2.09
2023-11-17,3450,0.9,0.0,2.11
2023-11-20,3450,0.9,0.0,2.11
2023-11-21,3450,0.88,0.0,2.15
2023-11-22,3450,0.86,0.0,2.2
2023-11-23,3450,0.85,0.0,2.23
2023-11-24,3450,0.86,0.0,2.2
2023-11-27,3450,0.88,0.0,2.15
2023-11-28,3450,0.86,0.0,2.21
2023-11-29,3450,0.85,0.0,2.23
2023-11-30,3450,0.84,0.0,2.27
2023-12-01,3450,0.8,0.0,2.38
2023-12-04,3450,0.81,0.0,2.35
2023-12-05,3450,0.81,0.0,2.33
2023-12-06,3450,0.76,0.0,2.5
2023-12-07,3450,0.77,0.0,2.45
2023-12-08,3450,0.78,0.0,2.42
2023-12-11,3450,0.8,0.0,2.37
2023-12-12,3450,0.83,0.0,2.28
2023-12-13,3450,0.83,0.0,2.3
2023-12-14,3450,0.83,0.0,2.28
2023-12-15,3450,0.86,0.0,2.2
2023-12-18,3450,0.87,0.0,2.17
2023-12-19,3450,0.88,0.0,2.16
2023-12-20,3450,0.86,0.0,2.21
2023-12-21,3450,0.86,0.0,2.2
2023-12-22,3450,0.85,0.0,2.22
2023-12-25,3450,0.86,0.0,2.2
2023-12-26,3450,0.86,0.0,2.21
2023-12-27,3450,0.81,0.0,2.35
2023-12-28,3450,0.79,0.0,2.41
2023-12-29,3450,0.8,0.0,2.36
2024-01-02,3450,0.82,0.0,2.32
2024-01-03,3450,0.85,0.0,2.22
2024-01-04,3450,0.87,0.0,2.19
2024-01-05,3450,0.88,0.0,2.15
2024-01-08,3450,0.89,0.0,2.13
2024-01-09,3450,0.89,0.0,2.14
2024-01-10,3450,0.89,0.0,2.13
2024-01-11,3450,0.85,0.0,2.24
2024-01-12,3450,0.85,0.0,2.22
2024-01-15,3450,0.83,0.0,2.28
2024-01-16,3450,0.83,0.0,2.27
2024-01-17,3450,0.84,0.0,2.26
2024-01-18,3450,0.85,0.0,2.23
2024-01-19,3450,0.85,0.0,2.23
2024-01-22,3450,0.83,0.0,2.29
2024-01-23,3450,0.83,0.0,2.29
2024-01-24,3450,0.81,0.0,2.35
2024-01-25,3450,0.82,0.0,2.3
2024-01-26,3450,0.84,0.0,2.25
2024-01-29,3450,0.81,0.0,2.34
2024-01-30,3450,0.81,0.0,2.35
2024-01-31,3450,0.8,0.0,2.36
2024-02-01,3450,0.81,0.0,2.34
2024-02-02,3450,0.81,0.0,2.33
2024-02-05,3450,0.82,0.0,2.31
2024-02-15,3450,0.78,0.0,2.44
2024-02-16,3450,0.71,0.0,2.68
2024-02-19,3450,0.72,0.0,2.62
2024-02-20,3450,0.74,0.0,2.58
2024-02-21,3450,0.73,0.0,2.61
2024-02-22,3450,0.73,0.0,2.58
2024-02-23,3450,0.71,0.0,2.67
2024-02-26,3450,0.65,0.0,2.93
2024-02-27,3450,0.72,0.0,2.64
2024-02-29,3450,0.74,0.0,2.56
2024-03-01,3450,0.69,0.0,2.73
2024-03-04,3450,0.65,0.0,2.9
2024-03-05,3450,0.63,0.0,3.02
2024-03-06,3450,0.64,0.0,2.97
2024-03-07,3450,0.66,0.0,2.86
2024-03-08,3450,0.71,0.0,2.67
2024-03-11,3450,0.69,0.0,2.73
2024-03-12,3450,0.69,0.0,2.74
2024-03-13,3450,0.71,0.0,2.67
2024-03-14,3450,0.72,0.0,2.65
2024-03-15,3450,0.73,0.0,2.63
2024-03-18,3450,0.7,0.0,2.72
2024-03-19,3450,0.71,0.0,2.7
2024-03-20,3450,0.72,0.0,2.64
2024-03-21,3450,0.68,0.0,2.83
2024-03-22,3450,0.66,0.0,2.91
2024-03-25,3450,0.67,0.0,2.87
2024-03-26,3450,0.68,0.0,2.81
2024-03-27,3450,0.69,0.0,2.78
2024-03-28,3450,0.67,0.0,2.88
2024-03-29,3450,0.68,0.0,2.83
2024-04-01,3450,0.67,0.0,2.87
2024-04-02,3450,0.67,0.0,2.86
2024-04-03,3450,0.66,0.0,2.91
2024-04-08,3450,0.71,0.0,2.71
