date,stock_id,buy,name,sell,foreign,investment_trust,dealer,dealer_self,dealer_hedging
2024-09-19,8358,194000,Foreign_Investor,10000,,,,,
2024-09-19,8358,0,Foreign_Dealer_Self,0,,,,,
2024-09-19,8358,0,Investment_Trust,0,,,,,
2024-09-19,8358,13000,Dealer_self,6000,,,,,
2024-09-19,8358,6000,Dealer_Hedging,0,,,,,
2024-09-20,8358,1000,Dealer_Hedging,7154,,,,,
2024-09-20,8358,0,Investment_Trust,0,,,,,
2024-09-20,8358,6000,Dealer_self,8000,,,,,
2024-09-20,8358,416000,Foreign_Investor,180182,,,,,
2024-09-20,8358,0,Foreign_Dealer_Self,0,,,,,
2024-09-23,8358,233000,Foreign_Investor,108000,,,,,
2024-09-23,8358,0,Foreign_Dealer_Self,0,,,,,
2024-09-23,8358,0,Investment_Trust,0,,,,,
2024-09-23,8358,7000,Dealer_self,29000,,,,,
2024-09-23,8358,11000,Dealer_Hedging,592,,,,,
2024-09-24,8358,3000,Dealer_Hedging,6901,,,,,
2024-09-24,8358,0,Investment_Trust,0,,,,,
2024-09-24,8358,64001,Dealer_self,85000,,,,,
2024-09-24,8358,92000,Foreign_Investor,204117,,,,,
2024-09-24,8358,0,Foreign_Dealer_Self,0,,,,,
2024-09-25,8358,346000,Foreign_Investor,336000,,,,,
2024-09-25,8358,0,Foreign_Dealer_Self,0,,,,,
2024-09-25,8358,0,Investment_Trust,0,,,,,
2024-09-25,8358,3000,Dealer_self,25000,,,,,
2024-09-25,8358,6000,Dealer_Hedging,675,,,,,
2024-09-26,8358,0,Investment_Trust,0,,,,,
2024-09-26,8358,2000,Dealer_Hedging,696,,,,,
2024-09-26,8358,2000,Dealer_self,4000,,,,,
2024-09-26,8358,0,Foreign_Dealer_Self,0,,,,,
2024-09-26,8358,185000,Foreign_Investor,181010,,,,,
2024-09-27,8358,375005,Foreign_Investor,264000,,,,,
2024-09-27,8358,0,Foreign_Dealer_Self,0,,,,,
2024-09-27,8358,0,Investment_Trust,0,,,,,
2024-09-27,8358,94000,Dealer_self,98000,,,,,
2024-09-27,8358,10000,Dealer_Hedging,1433,,,,,
2024-09-30,8358,4000,Dealer_Hedging,8193,,,,,
2024-09-30,8358,0,Investment_Trust,0,,,,,
2024-09-30,8358,9000,Dealer_self,13001,,,,,
2024-09-30,8358,0,Foreign_Dealer_Self,0,,,,,
2024-09-30,8358,204000,Foreign_Investor,228002,,,,,
2024-10-01,8358,389000,Foreign_Investor,360005,,,,,
2024-10-01,8358,0,Foreign_Dealer_Self,0,,,,,
2024-10-01,8358,0,Investment_Trust,100000,,,,,
2024-10-01,8358,61000,Dealer_self,23000,,,,,
2024-10-01,8358,7000,Dealer_Hedging,18122,,,,,
2024-10-04,8358,6000,Dealer_Hedging,9656,,,,,
2024-10-04,8358,10000,Dealer_self,0,,,,,
2024-10-04,8358,0,Investment_Trust,100000,,,,,
2024-10-04,8358,0,Foreign_Dealer_Self,0,,,,,
2024-10-04,8358,239005,Foreign_Investor,305020,,,,,
2024-10-07,8358,272000,Foreign_Investor,44001,,,,,
2024-10-07,8358,0,Foreign_Dealer_Self,0,,,,,
2024-10-07,8358,0,Investment_Trust,123000,,,,,
2024-10-07,8358,0,Dealer_self,2000,,,,,
2024-10-07,8358,2000,Dealer_Hedging,3449,,,,,
2024-10-08,8358,2000,Dealer_Hedging,4140,,,,,
2024-10-08,8358,9000,Dealer_self,2000,,,,,
2024-10-08,8358,0,Investment_Trust,0,,,,,
2024-10-08,8358,0,Foreign_Dealer_Self,0,,,,,
2024-10-08,8358,104000,Foreign_Investor,327006,,,,,
2024-10-09,8358,106000,Foreign_Investor,525006,,,,,
2024-10-09,8358,0,Foreign_Dealer_Self,0,,,,,
2024-10-09,8358,0,Investment_Trust,0,,,,,
