date,stock_id,buy,name,sell,foreign,investment_trust,dealer,dealer_self,dealer_hedging
2024-09-19,2379,1884432,Foreign_Investor,1435708,,,,,
2024-09-19,2379,0,Foreign_Dealer_Self,0,,,,,
2024-09-19,2379,32297,Investment_Trust,578000,,,,,
2024-09-19,2379,47000,Dealer_self,8079,,,,,
2024-09-19,2379,18000,Dealer_Hedging,10050,,,,,
2024-09-20,2379,2457348,Foreign_Investor,3136246,,,,,
2024-09-20,2379,18000,Dealer_self,15855,,,,,
2024-09-20,2379,8000,Dealer_Hedging,18026,,,,,
2024-09-20,2379,0,Foreign_Dealer_Self,0,,,,,
2024-09-20,2379,365468,Investment_Trust,583000,,,,,
2024-09-23,2379,977271,Foreign_Investor,1412496,,,,,
2024-09-23,2379,0,Foreign_Dealer_Self,0,,,,,
2024-09-23,2379,306000,Investment_Trust,15000,,,,,
2024-09-23,2379,28569,Dealer_self,15000,,,,,
2024-09-23,2379,23211,Dealer_Hedging,6033,,,,,
2024-09-24,2379,24000,Dealer_Hedging,11888,,,,,
2024-09-24,2379,316892,Investment_Trust,345,,,,,
2024-09-24,2379,55011,Dealer_self,5044,,,,,
2024-09-24,2379,739970,Foreign_Investor,1283927,,,,,
2024-09-24,2379,0,Foreign_Dealer_Self,0,,,,,
2024-09-25,2379,0,Foreign_Dealer_Self,0,,,,,
2024-09-25,2379,307000,Investment_Trust,708,,,,,
2024-09-25,2379,48545,Dealer_self,8983,,,,,
2024-09-25,2379,29849,Dealer_Hedging,18787,,,,,
2024-09-25,2379,1508705,Foreign_Investor,2636975,,,,,
2024-09-26,2379,38075,Dealer_self,9000,,,,,
2024-09-26,2379,1444466,Foreign_Investor,2507947,,,,,
2024-09-26,2379,22660,Dealer_Hedging,6300,,,,,
2024-09-26,2379,306000,Investment_Trust,1460,,,,,
2024-09-26,2379,0,Foreign_Dealer_Self,0,,,,,
2024-09-27,2379,0,Foreign_Dealer_Self,0,,,,,
2024-09-27,2379,9488,Investment_Trust,10138,,,,,
2024-09-27,2379,23266,Dealer_self,16185,,,,,
2024-09-27,2379,6300,Dealer_Hedging,12893,,,,,
2024-09-27,2379,1725372,Foreign_Investor,2031316,,,,,
