date,stock_id,buy,name,sell,foreign,investment_trust,dealer,dealer_self,dealer_hedging
2024-09-19,3535,969000,Foreign_Investor,529000,,,,,
2024-09-19,3535,0,Foreign_Dealer_Self,0,,,,,
2024-09-19,3535,0,Investment_Trust,0,,,,,
2024-09-19,3535,1000,Dealer_self,1396,,,,,
2024-09-19,3535,0,Dealer_Hedging,0,,,,,
2024-09-20,3535,0,Dealer_Hedging,0,,,,,
2024-09-20,3535,0,Investment_Trust,0,,,,,
2024-09-20,3535,1000,Dealer_self,2257,,,,,
2024-09-20,3535,1445000,Foreign_Investor,2482000,,,,,
2024-09-20,3535,0,Foreign_Dealer_Self,0,,,,,
2024-09-23,3535,596000,Foreign_Investor,570000,,,,,
2024-09-23,3535,0,Foreign_Dealer_Self,0,,,,,
2024-09-23,3535,0,Investment_Trust,0,,,,,
2024-09-23,3535,8000,Dealer_self,6410,,,,,
2024-09-23,3535,0,Dealer_Hedging,0,,,,,
2024-09-24,3535,0,Dealer_Hedging,0,,,,,
2024-09-24,3535,0,Investment_Trust,0,,,,,
2024-09-24,3535,11001,Dealer_self,76236,,,,,
2024-09-24,3535,827000,Foreign_Investor,471000,,,,,
2024-09-24,3535,0,Foreign_Dealer_Self,0,,,,,
2024-09-25,3535,822000,Foreign_Investor,248000,,,,,
2024-09-25,3535,0,Foreign_Dealer_Self,0,,,,,
2024-09-25,3535,0,Investment_Trust,0,,,,,
2024-09-25,3535,3000,Dealer_self,224,,,,,
2024-09-25,3535,0,Dealer_Hedging,0,,,,,
2024-09-26,3535,0,Investment_Trust,0,,,,,
2024-09-26,3535,0,Dealer_Hedging,0,,,,,
2024-09-26,3535,5919,Dealer_self,2804,,,,,
2024-09-26,3535,0,Foreign_Dealer_Self,0,,,,,
2024-09-26,3535,1594000,Foreign_Investor,1494000,,,,,
2024-09-27,3535,1261000,Foreign_Investor,1726000,,,,,
2024-09-27,3535,0,Foreign_Dealer_Self,0,,,,,
2024-09-27,3535,0,Investment_Trust,0,,,,,
2024-09-27,3535,8000,Dealer_self,7537,,,,,
2024-09-27,3535,0,Dealer_Hedging,0,,,,,
2024-09-30,3535,0,Dealer_Hedging,0,,,,,
2024-09-30,3535,0,Investment_Trust,0,,,,,
2024-09-30,3535,0,Dealer_self,2000,,,,,
2024-09-30,3535,0,Foreign_Dealer_Self,0,,,,,
2024-09-30,3535,464000,Foreign_Investor,393000,,,,,
2024-10-01,3535,408000,Foreign_Investor,630000,,,,,
2024-10-01,3535,0,Foreign_Dealer_Self,0,,,,,
2024-10-01,3535,0,Investment_Trust,0,,,,,
2024-10-01,3535,2000,Dealer_self,2739,,,,,
2024-10-01,3535,0,Dealer_Hedging,0,,,,,
2024-10-04,3535,0,Dealer_Hedging,0,,,,,
2024-10-04,3535,9000,Dealer_self,24827,,,,,
2024-10-04,3535,0,Investment_Trust,0,,,,,
2024-10-04,3535,0,Foreign_Dealer_Self,0,,,,,
2024-10-04,3535,2326000,Foreign_Investor,1130000,,,,,
2024-10-07,3535,1213000,Foreign_Investor,903000,,,,,
2024-10-07,3535,0,Foreign_Dealer_Self,0,,,,,
2024-10-07,3535,0,Investment_Trust,0,,,,,
2024-10-07,3535,4000,Dealer_self,2349,,,,,
2024-10-07,3535,0,Dealer_Hedging,0,,,,,
2024-10-08,3535,0,Dealer_Hedging,0,,,,,
2024-10-08,3535,1000,Dealer_self,11050,,,,,
2024-10-08,3535,0,Investment_Trust,0,,,,,
2024-10-08,3535,0,Foreign_Dealer_Self,0,,,,,
2024-10-08,3535,514025,Foreign_Investor,437000,,,,,
2024-10-09,3535,1196000,Foreign_Investor,627050,,,,,
2024-10-09,3535,0,Foreign_Dealer_Self,0,,,,,
2024-10-09,3535,0,Investment_Trust,0,,,,,
2024-10-09,3535,29000,Dealer_self,9906,,,,,
2024-10-09,3535,0,Dealer_Hedging,0,,,,,
2024-10-11,3535,2974000,Foreign_Investor,1520000,,,,,
2024-10-11,3535,0,Foreign_Dealer_Self,0,,,,,
2024-10-11,3535,0,Investment_Trust,0,,,,,
2024-10-11,3535,7000,Dealer_self,6490,,,,,
2024-10-11,3535,0,Dealer_Hedging,0,,,,,
2024-10-14,3535,1462000,Foreign_Investor,904000,,,,,
2024-10-14,3535,0,Foreign_Dealer_Self,0,,,,,
2024-10-14,3535,0,Investment_Trust,0,,,,,
2024-10-14,3535,1000,Dealer_self,2000,,,,,
2024-10-14,3535,0,Dealer_Hedging,0,,,,,
2024-10-15,3535,0,Dealer_Hedging,0,,,,,
2024-10-15,3535,8000,Dealer_self,6707,,,,,
2024-10-15,3535,411000,Foreign_Investor,850000,,,,,
