date,stock_id,buy,name,sell,foreign,investment_trust,dealer,dealer_self,dealer_hedging
2024-09-20,2383,0,Foreign_Dealer_Self,0,,,,,
2024-09-20,2383,308000,Investment_Trust,152005,,,,,
2024-09-20,2383,93930,Dealer_self,231511,,,,,
2024-09-20,2383,26550,Dealer_Hedging,100299,,,,,
2024-09-20,2383,2061879,Foreign_Investor,1852397,,,,,
2024-09-23,2383,36000,Dealer_Hedging,41511,,,,,
2024-09-23,2383,7000,Investment_Trust,165000,,,,,
2024-09-23,2383,57491,Dealer_self,11509,,,,,
2024-09-23,2383,603120,Foreign_Investor,740090,,,,,
2024-09-23,2383,0,Foreign_Dealer_Self,0,,,,,
2024-09-24,2383,1538101,Foreign_Investor,1846006,,,,,
2024-09-24,2383,0,Foreign_Dealer_Self,0,,,,,
2024-09-24,2383,202000,Investment_Trust,420000,,,,,
2024-09-24,2383,158001,Dealer_self,68873,,,,,
2024-09-24,2383,84000,Dealer_Hedging,74003,,,,,
2024-09-25,2383,139728,Dealer_Hedging,23100,,,,,
2024-09-25,2383,1000,Investment_Trust,471625,,,,,
2024-09-25,2383,171863,Dealer_self,121084,,,,,
2024-09-25,2383,2679258,Foreign_Investor,1385033,,,,,
2024-09-25,2383,0,Foreign_Dealer_Self,0,,,,,
2024-09-26,2383,2066585,Foreign_Investor,2925200,,,,,
2024-09-26,2383,0,Foreign_Dealer_Self,0,,,,,
2024-09-26,2383,4000,Investment_Trust,382892,,,,,
2024-09-26,2383,152855,Dealer_self,130795,,,,,
2024-09-26,2383,67245,Dealer_Hedging,71120,,,,,
2024-09-27,2383,12955,Dealer_Hedging,63711,,,,,
2024-09-27,2383,22000,Investment_Trust,31502,,,,,
2024-09-27,2383,1046504,Foreign_Investor,1494412,,,,,
2024-09-27,2383,87411,Dealer_self,103016,,,,,
2024-09-27,2383,0,Foreign_Dealer_Self,0,,,,,
2024-09-30,2383,945138,Foreign_Investor,1837191,,,,,
2024-09-30,2383,0,Foreign_Dealer_Self,0,,,,,
2024-09-30,2383,49000,Dealer_self,300127,,,,,
2024-09-30,2383,117500,Dealer_Hedging,176372,,,,,
2024-09-30,2383,0,Investment_Trust,624000,,,,,
2024-10-01,2383,107223,Dealer_Hedging,41060,,,,,
2024-10-01,2383,210000,Investment_Trust,926625,,,,,
2024-10-01,2383,171204,Dealer_self,300830,,,,,
2024-10-01,2383,0,Foreign_Dealer_Self,0,,,,,
2024-10-01,2383,2939611,Foreign_Investor,1612003,,,,,
2024-10-04,2383,0,Foreign_Dealer_Self,0,,,,,
2024-10-04,2383,417744,Dealer_self,228311,,,,,
2024-10-04,2383,366782,Dealer_Hedging,242216,,,,,
2024-10-04,2383,3208358,Foreign_Investor,5899156,,,,,
2024-10-04,2383,16000,Investment_Trust,1865625,,,,,
2024-10-07,2383,173297,Dealer_Hedging,23721,,,,,
2024-10-07,2383,72898,Dealer_self,109000,,,,,
2024-10-07,2383,471000,Investment_Trust,89000,,,,,
2024-10-07,2383,0,Foreign_Dealer_Self,0,,,,,
2024-10-07,2383,3072115,Foreign_Investor,2170400,,,,,
2024-10-08,2383,1707000,Foreign_Investor,2011082,,,,,
2024-10-08,2383,0,Foreign_Dealer_Self,0,,,,,
2024-10-08,2383,1000,Investment_Trust,354000,,,,,
2024-10-08,2383,20000,Dealer_self,77813,,,,,
2024-10-08,2383,150292,Dealer_Hedging,67176,,,,,
2024-10-09,2383,1613168,Foreign_Investor,2099060,,,,,
2024-10-09,2383,183380,Dealer_Hedging,189504,,,,,
2024-10-09,2383,94000,Dealer_self,186941,,,,,
2024-10-09,2383,2000,Investment_Trust,1392000,,,,,
2024-10-09,2383,0,Foreign_Dealer_Self,0,,,,,
2024-10-11,2383,0,Foreign_Dealer_Self,0,,,,,
2024-10-11,2383,134000,Dealer_self,35950,,,,,
2024-10-11,2383,178182,Dealer_Hedging,60816,,,,,
2024-10-11,2383,2005545,Foreign_Investor,2021802,,,,,
2024-10-11,2383,625,Investment_Trust,737000,,,,,
2024-10-14,2383,0,Foreign_Dealer_Self,0,,,,,
2024-10-14,2383,6000,Investment_Trust,429000,,,,,
2024-10-14,2383,76000,Dealer_self,71611,,,,,
2024-10-14,2383,101674,Dealer_Hedging,21447,,,,,
2024-10-14,2383,1519656,Foreign_Investor,2343900,,,,,
2024-10-15,2383,1518406,Foreign_Investor,1816693,,,,,
2024-10-15,2383,0,Foreign_Dealer_Self,0,,,,,
2024-10-15,2383,0,Investment_Trust,1508000,,,,,
2024-10-15,2383,195000,Dealer_self,24077,,,,,
2024-10-15,2383,102330,Dealer_Hedging,61572,,,,,
2024-10-16,2383,1802945,Foreign_Investor,1675700,,,,,
2024-10-16,2383,233073,Dealer_Hedging,171812,,,,,
2024-10-16,2383,0,Foreign_Dealer_Self,0,,,,,
2024-10-16,2383,28000,Investment_Trust,444000,,,,,
2024-10-16,2383,195000,Dealer_self,232005,,,,,
2024-10-17,2383,3831015,Foreign_Investor,2718500,,,,,
2024-10-17,2383,0,Foreign_Dealer_Self,0,,,,,
2024-10-17,2383,0,Investment_Trust,248000,,,,,
2024-10-17,2383,35000,Dealer_self,35671,,,,,
2024-10-17,2383,151446,Dealer_Hedging,11140,,,,,
2024-10-18,2383,2133251,Foreign_Investor,4035600,,,,,
2024-10-18,2383,0,Foreign_Dealer_Self,0,,,,,
2024-10-18,2383,8000,Investment_Trust,16000,,,,,
2024-10-18,2383,84000,Dealer_self,76251,,,,,
2024-10-18,2383,113200,Dealer_Hedging,125342,,,,,
2024-10-21,2383,2646000,Foreign_Investor,1892700,,,,,
2024-10-21,2383,51104,Dealer_Hedging,28586,,,,,
2024-10-21,2383,499000,Investment_Trust,300000,,,,,
2024-10-21,2383,0,Foreign_Dealer_Self,0,,,,,
2024-10-21,2383,49000,Dealer_self,73844,,,,,
2024-10-22,2383,2348515,Foreign_Investor,1915000,,,,,
2024-10-22,2383,0,Foreign_Dealer_Self,0,,,,,
2024-10-22,2383,82000,Dealer_self,7500,,,,,
2024-10-22,2383,68572,Dealer_Hedging,22490,,,,,
2024-10-22,2383,663000,Investment_Trust,27000,,,,,
2024-10-23,2383,120949,Dealer_Hedging,72375,,,,,
