date,stock_id,buy,name,sell,foreign,investment_trust,dealer,dealer_self,dealer_hedging
2024-09-19,2454,2960388,Foreign_Investor,5275792,,,,,
2024-09-19,2454,0,Foreign_Dealer_Self,0,,,,,
2024-09-19,2454,1263129,Investment_Trust,273000,,,,,
2024-09-19,2454,146300,Dealer_self,91000,,,,,
2024-09-19,2454,118229,Dealer_Hedging,46876,,,,,
2024-09-20,2454,5430887,Foreign_Investor,6298677,,,,,
2024-09-20,2454,36000,Dealer_self,42736,,,,,
2024-09-20,2454,98398,Dealer_Hedging,77113,,,,,
2024-09-20,2454,0,Foreign_Dealer_Self,0,,,,,
2024-09-20,2454,1478141,Investment_Trust,286667,,,,,
2024-09-23,2454,0,Foreign_Dealer_Self,0,,,,,
2024-09-23,2454,1499000,Investment_Trust,66000,,,,,
2024-09-23,2454,105200,Dealer_self,64000,,,,,
2024-09-23,2454,46560,Dealer_Hedging,66849,,,,,
2024-09-23,2454,1820254,Foreign_Investor,2944922,,,,,
2024-09-24,2454,4033863,Foreign_Investor,3722754,,,,,
2024-09-24,2454,85209,Dealer_self,31000,,,,,
2024-09-24,2454,125401,Dealer_Hedging,57438,,,,,
2024-09-24,2454,0,Foreign_Dealer_Self,0,,,,,
2024-09-24,2454,1441422,Investment_Trust,163013,,,,,
2024-09-25,2454,0,Foreign_Dealer_Self,0,,,,,
2024-09-25,2454,254000,Dealer_self,52000,,,,,
2024-09-25,2454,87920,Dealer_Hedging,45735,,,,,
2024-09-25,2454,6490664,Foreign_Investor,7684871,,,,,
2024-09-25,2454,1494000,Investment_Trust,315595,,,,,
2024-09-26,2454,1506000,Investment_Trust,205651,,,,,
2024-09-26,2454,317026,Dealer_Hedging,117419,,,,,
2024-09-26,2454,142399,Dealer_self,37001,,,,,
2024-09-26,2454,0,Foreign_Dealer_Self,0,,,,,
2024-09-26,2454,5145823,Foreign_Investor,4571651,,,,,
2024-09-27,2454,0,Foreign_Dealer_Self,0,,,,,
2024-09-27,2454,95000,Dealer_self,34719,,,,,
2024-09-27,2454,88423,Dealer_Hedging,72941,,,,,
2024-09-27,2454,4811051,Foreign_Investor,5458006,,,,,
2024-09-27,2454,1050703,Investment_Trust,205005,,,,,
2024-09-30,2454,4405185,Foreign_Investor,6885309,,,,,
2024-09-30,2454,60000,Dealer_self,127000,,,,,
2024-09-30,2454,160475,Dealer_Hedging,163692,,,,,
2024-09-30,2454,95281,Investment_Trust,272777,,,,,
2024-09-30,2454,0,Foreign_Dealer_Self,0,,,,,
2024-10-01,2454,0,Foreign_Dealer_Self,0,,,,,
2024-10-01,2454,573886,Investment_Trust,2000,,,,,
2024-10-01,2454,60000,Dealer_self,35000,,,,,
2024-10-01,2454,146005,Dealer_Hedging,82665,,,,,
2024-10-01,2454,3268138,Foreign_Investor,4154672,,,,,
2024-10-04,2454,5242709,Foreign_Investor,5116515,,,,,
2024-10-04,2454,146208,Dealer_Hedging,111752,,,,,
2024-10-04,2454,94000,Dealer_self,167000,,,,,
2024-10-04,2454,355514,Investment_Trust,6013,,,,,
2024-10-04,2454,0,Foreign_Dealer_Self,0,,,,,
2024-10-07,2454,0,Foreign_Dealer_Self,0,,,,,
2024-10-07,2454,621743,Investment_Trust,5000,,,,,
2024-10-07,2454,340000,Dealer_self,82000,,,,,
2024-10-07,2454,382834,Dealer_Hedging,80402,,,,,
