date,stock_id,buy,name,sell,foreign,investment_trust,dealer,dealer_self,dealer_hedging
2024-09-19,3293,1363001,Foreign_Investor,491683,,,,,
2024-09-19,3293,0,Foreign_Dealer_Self,0,,,,,
2024-09-19,3293,9000,Investment_Trust,0,,,,,
2024-09-19,3293,36245,Dealer_self,9000,,,,,
2024-09-19,3293,98180,Dealer_Hedging,48000,,,,,
2024-09-20,3293,3165823,Foreign_Investor,2940955,,,,,
2024-09-20,3293,40771,Dealer_self,30000,,,,,
2024-09-20,3293,43700,Dealer_Hedging,73700,,,,,
2024-09-20,3293,0,Foreign_Dealer_Self,0,,,,,
2024-09-20,3293,21000,Investment_Trust,0,,,,,
2024-09-23,3293,1187514,Foreign_Investor,929100,,,,,
2024-09-23,3293,0,Foreign_Dealer_Self,0,,,,,
2024-09-23,3293,25000,Investment_Trust,49000,,,,,
2024-09-23,3293,32880,Dealer_self,25820,,,,,
2024-09-23,3293,108994,Dealer_Hedging,65109,,,,,
2024-09-24,3293,98222,Dealer_Hedging,65134,,,,,
2024-09-24,3293,14000,Investment_Trust,0,,,,,
2024-09-24,3293,27287,Dealer_self,8201,,,,,
2024-09-24,3293,1213806,Foreign_Investor,512850,,,,,
2024-09-24,3293,0,Foreign_Dealer_Self,0,,,,,
2024-09-25,3293,2544628,Foreign_Investor,1270186,,,,,
2024-09-25,3293,0,Foreign_Dealer_Self,0,,,,,
2024-09-25,3293,95000,Investment_Trust,11000,,,,,
2024-09-25,3293,64773,Dealer_self,28850,,,,,
2024-09-25,3293,243041,Dealer_Hedging,230054,,,,,
2024-09-26,3293,213000,Investment_Trust,44000,,,,,
2024-09-26,3293,183154,Dealer_Hedging,110751,,,,,
2024-09-26,3293,89424,Dealer_self,37930,,,,,
2024-09-26,3293,0,Foreign_Dealer_Self,0,,,,,
2024-09-26,3293,2956239,Foreign_Investor,2455291,,,,,
2024-09-27,3293,2168803,Foreign_Investor,2342365,,,,,
2024-09-27,3293,0,Foreign_Dealer_Self,0,,,,,
2024-09-27,3293,89000,Dealer_self,150346,,,,,
2024-09-27,3293,139472,Dealer_Hedging,211528,,,,,
2024-09-27,3293,98000,Investment_Trust,7000,,,,,
2024-09-30,3293,48791,Dealer_Hedging,45817,,,,,
2024-09-30,3293,46000,Investment_Trust,70000,,,,,
2024-09-30,3293,20000,Dealer_self,25100,,,,,
2024-09-30,3293,0,Foreign_Dealer_Self,0,,,,,
2024-09-30,3293,1691606,Foreign_Investor,1391991,,,,,
2024-10-01,3293,1161247,Foreign_Investor,1350768,,,,,
2024-10-01,3293,0,Foreign_Dealer_Self,0,,,,,
2024-10-01,3293,522000,Investment_Trust,1000,,,,,
2024-10-01,3293,28197,Dealer_self,16668,,,,,
2024-10-01,3293,109122,Dealer_Hedging,60716,,,,,
2024-10-04,3293,173000,Investment_Trust,45000,,,,,
2024-10-04,3293,1447846,Foreign_Investor,3700895,,,,,
2024-10-04,3293,470000,Dealer_Hedging,538417,,,,,
2024-10-04,3293,78000,Dealer_self,72106,,,,,
2024-10-04,3293,0,Foreign_Dealer_Self,0,,,,,
2024-10-07,3293,827199,Foreign_Investor,1134200,,,,,
2024-10-07,3293,0,Foreign_Dealer_Self,0,,,,,
2024-10-07,3293,8000,Investment_Trust,222000,,,,,
2024-10-07,3293,40305,Dealer_self,26822,,,,,
2024-10-07,3293,77760,Dealer_Hedging,49343,,,,,
2024-10-08,3293,1017938,Foreign_Investor,1021848,,,,,
2024-10-08,3293,10863,Dealer_Hedging,21636,,,,,
2024-10-08,3293,5000,Dealer_self,27101,,,,,
2024-10-08,3293,6000,Investment_Trust,6000,,,,,
2024-10-08,3293,0,Foreign_Dealer_Self,0,,,,,
2024-10-09,3293,970348,Foreign_Investor,640002,,,,,
2024-10-09,3293,0,Foreign_Dealer_Self,0,,,,,
2024-10-09,3293,4000,Investment_Trust,2000,,,,,
2024-10-09,3293,17075,Dealer_self,18030,,,,,
2024-10-09,3293,66714,Dealer_Hedging,7142,,,,,
2024-10-11,3293,3278217,Foreign_Investor,1005652,,,,,
2024-10-11,3293,0,Foreign_Dealer_Self,0,,,,,
2024-10-11,3293,8000,Investment_Trust,238000,,,,,
2024-10-11,3293,25153,Dealer_self,34000,,,,,
2024-10-11,3293,380377,Dealer_Hedging,268795,,,,,
2024-10-14,3293,1026707,Foreign_Investor,1342759,,,,,
2024-10-14,3293,0,Foreign_Dealer_Self,0,,,,,
2024-10-14,3293,21536,Dealer_self,11422,,,,,
2024-10-14,3293,66371,Dealer_Hedging,90446,,,,,
2024-10-14,3293,526000,Investment_Trust,40000,,,,,
2024-10-15,3293,128527,Dealer_Hedging,128584,,,,,
2024-10-15,3293,70238,Dealer_self,28656,,,,,
2024-10-15,3293,746752,Foreign_Investor,1698924,,,,,
2024-10-15,3293,0,Foreign_Dealer_Self,0,,,,,
2024-10-15,3293,4000,Investment_Trust,88000,,,,,
2024-10-16,3293,1471701,Foreign_Investor,963812,,,,,
2024-10-16,3293,0,Foreign_Dealer_Self,0,,,,,
2024-10-16,3293,80000,Investment_Trust,394000,,,,,
2024-10-16,3293,86986,Dealer_self,9476,,,,,
2024-10-16,3293,102010,Dealer_Hedging,27779,,,,,
2024-10-17,3293,1007425,Foreign_Investor,1138325,,,,,
2024-10-17,3293,0,Foreign_Dealer_Self,0,,,,,
2024-10-17,3293,0,Investment_Trust,1000,,,,,
2024-10-17,3293,19313,Dealer_self,1300,,,,,
2024-10-17,3293,52474,Dealer_Hedging,20125,,,,,
2024-10-18,3293,28613,Dealer_self,15912,,,,,
2024-10-18,3293,115000,Investment_Trust,51400,,,,,
2024-10-18,3293,65300,Dealer_Hedging,88885,,,,,
2024-10-18,3293,984612,Foreign_Investor,1018000,,,,,
2024-10-18,3293,0,Foreign_Dealer_Self,0,,,,,
2024-10-21,3293,1473144,Foreign_Investor,986914,,,,,
2024-10-21,3293,0,Foreign_Dealer_Self,0,,,,,
2024-10-21,3293,55265,Dealer_self,4000,,,,,
2024-10-21,3293,73763,Dealer_Hedging,28101,,,,,
2024-10-21,3293,90000,Investment_Trust,66000,,,,,
2024-10-22,3293,106100,Dealer_Hedging,122585,,,,,
2024-10-22,3293,11000,Dealer_self,16438,,,,,
2024-10-22,3293,265000,Investment_Trust,4000,,,,,
2024-10-22,3293,930631,Foreign_Investor,1127661,,,,,
2024-10-22,3293,0,Foreign_Dealer_Self,0,,,,,
2024-10-23,3293,533137,Foreign_Investor,1208500,,,,,
2024-10-23,3293,0,Foreign_Dealer_Self,0,,,,,
2024-10-23,3293,4000,Investment_Trust,55000,,,,,
2024-10-23,3293,7000,Dealer_self,9604,,,,,
2024-10-23,3293,137796,Dealer_Hedging,138084,,,,,
2024-10-24,3293,11000,Dealer_self,26116,,,,,
2024-10-24,3293,0,Investment_Trust,106000,,,,,
2024-10-24,3293,107859,Dealer_Hedging,122196,,,,,
2024-10-24,3293,1048284,Foreign_Investor,489185,,,,,
2024-10-24,3293,0,Foreign_Dealer_Self,0,,,,,
2024-10-25,3293,867255,Foreign_Investor,1282105,,,,,
2024-10-25,3293,0,Foreign_Dealer_Self,0,,,,,
2024-10-25,3293,21792,Dealer_self,35000,,,,,
2024-10-25,3293,47145,Dealer_Hedging,35530,,,,,
2024-10-25,3293,7000,Investment_Trust,61000,,,,,
2024-10-28,3293,113968,Dealer_Hedging,35286,,,,,
2024-10-28,3293,23080,Dealer_self,3000,,,,,
2024-10-28,3293,1007474,Foreign_Investor,418027,,,,,
2024-10-28,3293,0,Foreign_Dealer_Self,0,,,,,
2024-10-28,3293,17000,Investment_Trust,386000,,,,,
2024-10-29,3293,961022,Foreign_Investor,601110,,,,,
2024-10-29,3293,0,Foreign_Dealer_Self,0,,,,,
2024-10-29,3293,2000,Investment_Trust,19000,,,,,
2024-10-29,3293,11003,Dealer_self,40103,,,,,
2024-10-29,3293,44350,Dealer_Hedging,94990,,,,,
2024-10-30,3293,12000,Dealer_self,17098,,,,,
2024-10-30,3293,66196,Dealer_Hedging,75071,,,,,
2024-10-30,3293,7500,Investment_Trust,31000,,,,,
2024-10-30,3293,571037,Foreign_Investor,1051642,,,,,
2024-10-30,3293,0,Foreign_Dealer_Self,0,,,,,
2024-11-01,3293,0,Foreign_Dealer_Self,0,,,,,
2024-11-01,3293,384000,Investment_Trust,95000,,,,,
2024-11-01,3293,20080,Dealer_self,31889,,,,,
2024-11-01,3293,121710,Dealer_Hedging,87242,,,,,
2024-11-01,3293,1091776,Foreign_Investor,1261282,,,,,
2024-11-04,3293,3000,Investment_Trust,109000,,,,,
2024-11-04,3293,70755,Dealer_Hedging,119322,,,,,
2024-11-04,3293,33000,Dealer_self,12168,,,,,
2024-11-04,3293,327610,Foreign_Investor,762856,,,,,
2024-11-04,3293,0,Foreign_Dealer_Self,0,,,,,
2024-11-05,3293,435906,Foreign_Investor,351500,,,,,
2024-11-05,3293,0,Foreign_Dealer_Self,0,,,,,
2024-11-05,3293,2000,Investment_Trust,6000,,,,,
2024-11-05,3293,9000,Dealer_self,6100,,,,,
2024-11-05,3293,13020,Dealer_Hedging,12312,,,,,
2024-11-06,3293,78504,Dealer_Hedging,32055,,,,,
2024-11-06,3293,1000,Investment_Trust,27000,,,,,
2024-11-06,3293,63000,Dealer_self,18000,,,,,
2024-11-06,3293,1272204,Foreign_Investor,1179858,,,,,
2024-11-06,3293,0,Foreign_Dealer_Self,0,,,,,
2024-11-07,3293,943037,Foreign_Investor,2406003,,,,,
2024-11-07,3293,0,Foreign_Dealer_Self,0,,,,,
