date,stock_id,buy,name,sell,foreign,investment_trust,dealer,dealer_self,dealer_hedging
2024-09-19,6643,706180,Foreign_Investor,652000,,,,,
2024-09-19,6643,0,Foreign_Dealer_Self,0,,,,,
2024-09-19,6643,114000,Investment_Trust,0,,,,,
2024-09-19,6643,41000,Dealer_self,14000,,,,,
2024-09-19,6643,32735,Dealer_Hedging,31333,,,,,
2024-09-20,6643,18000,Investment_Trust,18000,,,,,
2024-09-20,6643,23000,Dealer_self,24000,,,,,
2024-09-20,6643,18625,Dealer_Hedging,7390,,,,,
2024-09-20,6643,639179,Foreign_Investor,556600,,,,,
2024-09-20,6643,0,Foreign_Dealer_Self,0,,,,,
2024-09-23,6643,24000,Foreign_Investor,0,,,,,
2024-09-23,6643,0,Foreign_Dealer_Self,0,,,,,
2024-09-23,6643,0,Investment_Trust,0,,,,,
2024-09-23,6643,0,Dealer_self,1000,,,,,
2024-09-23,6643,0,Dealer_Hedging,7251,,,,,
2024-09-24,6643,0,Dealer_Hedging,7354,,,,,
2024-09-24,6643,0,Investment_Trust,95880,,,,,
2024-09-24,6643,1,Dealer_self,34000,,,,,
2024-09-24,6643,66050,Foreign_Investor,1000,,,,,
2024-09-24,6643,0,Foreign_Dealer_Self,0,,,,,
2024-09-25,6643,226200,Foreign_Investor,91000,,,,,
2024-09-25,6643,0,Foreign_Dealer_Self,0,,,,,
2024-09-25,6643,0,Investment_Trust,415643,,,,,
2024-09-25,6643,0,Dealer_self,56000,,,,,
2024-09-25,6643,159000,Dealer_Hedging,24161,,,,,
2024-09-26,6643,0,Investment_Trust,48000,,,,,
2024-09-26,6643,59000,Dealer_Hedging,0,,,,,
2024-09-26,6643,0,Dealer_self,1001,,,,,
2024-09-26,6643,0,Foreign_Dealer_Self,0,,,,,
2024-09-26,6643,111310,Foreign_Investor,10465,,,,,
2024-09-27,6643,69000,Foreign_Investor,2000,,,,,
2024-09-27,6643,0,Foreign_Dealer_Self,0,,,,,
2024-09-27,6643,0,Investment_Trust,5000,,,,,
2024-09-27,6643,4000,Dealer_self,0,,,,,
2024-09-27,6643,31000,Dealer_Hedging,2000,,,,,
2024-09-30,6643,8000,Dealer_Hedging,1000,,,,,
2024-09-30,6643,0,Investment_Trust,1162,,,,,
2024-09-30,6643,0,Dealer_self,0,,,,,
2024-09-30,6643,0,Foreign_Dealer_Self,0,,,,,
2024-09-30,6643,32000,Foreign_Investor,4000,,,,,
2024-10-01,6643,29425,Foreign_Investor,4000,,,,,
