date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,2431,225234,2608218,11.4,11.7,11.35,11.6,0.25,109
2023-07-18,2431,298621,3443434,11.7,11.7,11.45,11.5,-0.1,135
2023-07-19,2431,603946,7157011,11.65,12.0,11.65,11.75,0.25,273
2023-07-20,2431,213413,2497984,11.75,11.85,11.6,11.7,-0.05,100
2023-07-21,2431,228788,2689510,11.7,11.95,11.5,11.9,0.2,122
2023-07-24,2431,203758,2400624,11.9,12.05,11.65,11.7,-0.2,142
2023-07-25,2431,140756,1659053,11.7,11.85,11.7,11.8,0.1,113
2023-07-26,2431,229926,2709290,11.8,11.9,11.7,11.7,-0.1,96
2023-07-27,2431,196233,2321405,11.85,11.85,11.7,11.85,0.15,109
2023-07-28,2431,581480,6778458,11.85,11.85,11.45,11.65,-0.2,274
2023-07-31,2431,289708,3347136,11.55,11.65,11.5,11.5,0.0,163
2023-08-01,2431,195009,2240700,11.6,11.6,11.4,11.45,-0.05,92
2023-08-02,2431,621002,6998448,11.35,11.45,11.0,11.25,-0.2,299
2023-08-04,2431,108169,1212830,11.25,11.25,11.1,11.2,-0.05,80
2023-08-07,2431,129023,1435301,11.2,11.2,11.05,11.15,-0.05,80
2023-08-08,2431,128039,1424785,11.2,11.25,11.05,11.05,-0.1,78
2023-08-09,2431,174166,1902658,11.05,11.1,10.8,10.85,-0.2,123
2023-08-10,2431,168134,1795112,10.85,10.85,10.6,10.65,-0.2,132
2023-08-11,2431,78004,834941,10.85,10.85,10.6,10.6,-0.05,58
2023-08-14,2431,119620,1244237,10.65,10.65,10.3,10.4,-0.2,117
2023-08-15,2431,48101,506704,10.5,10.6,10.5,10.6,0.2,47
2023-08-16,2431,105010,1102706,10.45,10.6,10.45,10.45,-0.15,66
2023-08-17,2431,105017,1108031,10.55,10.65,10.4,10.55,0.1,62
2023-08-18,2431,71325,757665,10.55,10.7,10.55,10.6,0.05,70
2023-08-21,2431,29343,311328,10.7,10.7,10.5,10.55,-0.05,36
2023-08-22,2431,83020,870751,10.55,10.6,10.4,10.45,-0.1,65
2023-08-23,2431,197994,2097526,10.55,10.75,10.45,10.65,0.2,135
2023-08-24,2431,137473,1464360,10.8,10.85,10.5,10.55,-0.1,92
2023-08-25,2431,80310,847150,10.5,10.65,10.45,10.5,-0.05,70
2023-08-28,2431,46354,491689,10.7,10.7,10.55,10.55,0.05,52
2023-08-29,2431,38067,405251,10.7,10.7,10.6,10.6,0.05,31
2023-08-30,2431,32250,343035,10.6,10.7,10.6,10.65,0.05,29
2023-08-31,2431,74277,799911,10.7,10.85,10.7,10.85,0.2,56
2023-09-01,2431,135146,1486944,10.9,11.2,10.85,11.05,0.2,105
2023-09-04,2431,96035,1064585,11.15,11.2,11.0,11.05,0.0,88
2023-09-05,2431,136902,1523098,11.0,11.2,11.0,11.05,0.0,92
2023-09-06,2431,233006,2620616,11.35,11.35,11.15,11.2,0.15,125
2023-09-07,2431,116008,1289686,11.1,11.15,11.05,11.05,-0.15,77
2023-09-08,2431,126029,1408171,11.15,11.25,11.05,11.1,0.05,79
2023-09-11,2431,166226,1864142,11.1,11.25,11.1,11.2,0.1,116
2023-09-12,2431,350251,3987316,11.25,11.65,11.2,11.3,0.1,215
2023-09-13,2431,136152,1547257,11.35,11.4,11.3,11.35,0.05,97
2023-09-14,2431,123159,1400843,11.45,11.45,11.3,11.4,0.05,72
2023-09-15,2431,158984,1809361,11.4,11.5,11.3,11.35,-0.05,96
2023-09-18,2431,64090,725072,11.35,11.4,11.25,11.3,-0.05,48
