date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,3686,127522,1895732,14.85,14.95,14.8,14.85,0.05,137
2023-07-18,3686,268278,3929337,15.0,15.0,14.5,14.5,-0.35,243
2023-07-19,3686,219656,3161516,14.6,14.8,14.1,14.3,-0.2,201
2023-07-20,3686,143098,2058268,14.3,14.75,14.25,14.75,0.45,118
2023-07-21,3686,124751,1787375,14.6,14.6,14.25,14.3,-0.45,119
2023-07-24,3686,192867,2668295,14.25,14.3,13.6,13.75,-0.55,181
2023-07-25,3686,108425,1496506,13.8,13.95,13.7,13.8,0.05,108
2023-07-26,3686,330837,4454744,13.8,13.8,13.2,13.3,-0.5,286
2023-07-27,3686,183984,2480999,13.2,13.6,13.2,13.45,0.15,175
2023-07-28,3686,198409,2656197,13.45,13.5,13.3,13.35,-0.1,147
2023-07-31,3686,171055,2305393,13.35,13.6,13.35,13.5,0.15,147
2023-08-01,3686,154437,2125042,13.6,13.9,13.5,13.8,0.3,147
2023-08-02,3686,119440,1639224,14.2,14.2,13.5,13.55,-0.25,110
2023-08-04,3686,132872,1785962,13.5,13.75,13.25,13.7,0.15,117
2023-08-07,3686,96476,1300521,13.65,13.65,13.4,13.4,-0.3,98
2023-08-08,3686,196448,2616418,13.45,13.55,13.2,13.3,-0.1,126
2023-08-09,3686,81806,1086620,13.55,13.55,13.2,13.25,-0.05,77
2023-08-10,3686,128997,1693466,13.25,13.3,13.1,13.1,-0.15,109
2023-08-11,3686,205753,2673497,13.15,13.15,12.9,12.9,-0.2,161
2023-08-14,3686,192776,2454675,12.9,12.9,12.55,12.8,-0.1,169
2023-08-15,3686,173725,2224078,12.75,12.95,12.7,12.95,0.15,108
2023-08-16,3686,85536,1086373,12.8,13.0,12.5,12.7,-0.25,105
2023-08-17,3686,105694,1337764,12.65,12.8,12.6,12.7,0.0,93
2023-08-18,3686,117975,1503254,12.7,12.9,12.7,12.8,0.1,92
2023-08-21,3686,478113,6499075,12.85,14.0,12.85,13.8,1.0,385
2023-08-22,3686,358989,4963503,13.9,13.95,13.55,13.6,-0.2,185
2023-08-23,3686,145233,1992897,13.85,13.85,13.5,13.75,0.15,103
