date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,6116,49685095,700769509,13.6,14.4,13.5,14.2,0.55,10378
2023-07-18,6116,21485078,301401685,14.3,14.35,13.85,13.95,-0.25,5093
2023-07-19,6116,22585452,309674483,14.05,14.1,13.5,13.55,-0.4,6098
2023-07-20,6116,15182581,206787160,13.6,13.8,13.5,13.65,0.1,3398
2023-07-21,6116,31090585,420889173,13.6,13.85,13.3,13.6,-0.05,5340
2023-07-24,6116,14710968,197774017,13.7,13.7,13.3,13.35,-0.25,3745
2023-07-25,6116,15587040,208808018,13.45,13.5,13.3,13.4,0.05,3918
2023-07-26,6116,21831216,296456216,13.5,13.8,13.35,13.5,0.1,4899
2023-07-27,6116,66862368,932916003,13.6,14.3,13.4,13.9,0.4,14911
2023-07-28,6116,24244796,335704013,14.0,14.0,13.65,13.9,0.0,5815
2023-07-31,6116,33924251,476380080,14.1,14.45,13.8,13.9,0.0,7814
2023-08-01,6116,25100052,354680271,13.9,14.3,13.9,14.1,0.2,5040
2023-08-02,6116,25619653,354815864,14.15,14.2,13.65,13.75,-0.35,5563
2023-08-04,6116,18990479,262076896,13.75,14.0,13.45,13.95,0.2,4764
2023-08-07,6116,12833893,176682557,13.9,13.95,13.65,13.75,-0.2,3028
2023-08-08,6116,12876512,178462102,13.85,14.05,13.75,13.75,0.0,2990
2023-08-09,6116,11882804,162363309,13.9,13.9,13.55,13.6,-0.15,2764
2023-08-10,6116,20167523,267251959,13.55,13.6,13.1,13.1,-0.5,5220
2023-08-11,6116,15798676,204238201,13.2,13.2,12.8,12.8,-0.3,5004
2023-08-14,6116,12404221,154394793,12.6,12.7,12.35,12.4,-0.4,3531
2023-08-15,6116,10129849,126710585,12.55,12.7,12.4,12.45,0.05,2255
2023-08-16,6116,11654907,141304428,12.2,12.25,12.05,12.1,-0.35,3442
2023-08-17,6116,9171924,110273741,12.0,12.2,11.8,12.1,0.0,2596
2023-08-18,6116,10000582,121632976,12.2,12.35,12.05,12.1,0.0,2436
2023-08-21,6116,8614286,104492792,12.2,12.25,12.0,12.2,0.1,1770
2023-08-22,6116,17257541,212211689,12.3,12.5,12.1,12.15,-0.05,3422
2023-08-23,6116,6553508,79944509,12.2,12.35,12.1,12.15,0.0,1760
