date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,2344,34593897,995713251,28.25,29.25,27.9,28.8,0.45,11818
2023-07-18,2344,23972570,683153395,29.05,29.05,28.2,28.25,-0.55,8689
2023-07-19,2344,18237599,512550134,28.4,28.5,27.85,27.95,-0.3,6294
2023-07-20,2344,12342072,344069738,28.0,28.25,27.65,27.8,-0.15,4907
2023-07-21,2344,43246486,1173154124,27.2,27.6,26.8,27.45,-0.35,13188
2023-07-24,2344,11824727,321646747,27.3,27.4,27.05,27.25,-0.2,4766
2023-07-25,2344,11050662,301436561,27.45,27.5,27.1,27.15,-0.1,4620
2023-07-26,2344,17671295,475284043,27.2,27.3,26.8,26.8,-0.35,7535
2023-07-27,2344,35114477,980214682,27.25,28.2,27.2,28.2,1.4,14053
2023-07-28,2344,41758230,1191706329,28.5,28.9,28.2,28.6,0.4,15307
2023-07-31,2344,114785284,3409939146,29.0,30.25,29.0,29.35,0.75,36905
2023-08-01,2344,39797135,1176456015,29.95,30.1,29.25,29.3,-0.05,17719
2023-08-02,2344,32421187,920402148,29.1,29.1,28.0,28.1,-1.2,14717
2023-08-04,2344,107595436,2896054869,27.85,27.85,26.35,27.25,-0.85,35858
2023-08-07,2344,20548397,565673908,27.3,27.75,27.1,27.7,0.45,7965
2023-08-08,2344,19454017,529291118,27.8,27.8,27.05,27.1,-0.6,8044
2023-08-09,2344,30335652,816307785,26.95,27.3,26.6,27.05,-0.05,9521
2023-08-10,2344,20272864,542987113,27.05,27.15,26.65,26.8,-0.25,6806
2023-08-11,2344,10883485,292087391,27.1,27.1,26.6,26.8,0.0,4940
2023-08-14,2344,40231924,1034069157,26.55,26.6,25.3,25.45,-1.35,16536
2023-08-15,2344,18444730,483172518,26.2,26.45,26.0,26.15,0.7,7668
2023-08-16,2344,17322562,443642288,25.7,25.8,25.45,25.65,-0.5,8235
2023-08-17,2344,20767752,530163799,25.35,25.9,25.05,25.9,0.25,9302
2023-08-18,2344,15750902,405832671,25.95,26.2,25.45,25.65,-0.25,6930
2023-08-21,2344,18746956,475741248,25.8,25.85,25.15,25.5,-0.15,6629
2023-08-22,2344,17027003,433125448,25.55,25.9,25.25,25.25,-0.25,6036
2023-08-23,2344,15205459,388188113,25.25,25.75,25.1,25.7,0.45,6951
2023-08-24,2344,21771291,569438388,26.15,26.4,25.8,26.25,0.55,9004
2023-08-25,2344,11328599,292795701,26.05,26.1,25.7,25.75,-0.5,4849
2023-08-28,2344,9961739,254718398,25.85,25.85,25.35,25.45,-0.3,3563
2023-08-29,2344,15448187,400944402,25.75,26.2,25.55,26.2,0.75,4893
2023-08-30,2344,31085697,821543057,26.8,26.8,26.0,26.3,0.1,11289
2023-08-31,2344,20027197,530796909,26.45,26.8,26.3,26.35,0.05,6906
2023-09-01,2344,37122144,1003467303,26.7,27.25,26.6,27.1,0.75,13774
2023-09-04,2344,16264767,439141867,26.8,27.2,26.7,27.15,0.05,6906
2023-09-05,2344,26147357,712741727,27.3,27.6,27.0,27.2,0.05,9726
2023-09-06,2344,14402481,386807182,27.2,27.2,26.7,26.85,-0.35,6005
2023-09-07,2344,14240672,384766086,26.75,27.25,26.7,26.9,0.05,5563
2023-09-08,2344,10439885,279758460,27.0,27.15,26.65,26.7,-0.2,4367
2023-09-11,2344,10159168,270057961,26.95,26.95,26.4,26.45,-0.25,4088
