date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,4536,296970,51546120,174.5,174.5,172.5,174.0,0.0,326
2023-07-18,4536,888424,151181567,173.5,173.5,168.5,169.0,-5.0,1038
2023-07-19,4536,362994,61725892,169.0,171.5,169.0,169.5,0.5,410
2023-07-20,4536,198270,33877353,170.5,172.0,169.0,171.5,2.0,280
2023-07-21,4536,355092,60280465,170.0,171.0,168.5,168.5,-3.0,394
2023-07-24,4536,389861,64933507,169.0,169.0,165.5,166.5,-2.0,492
2023-07-25,4536,394594,67155550,167.5,171.5,167.0,170.5,4.0,407
2023-07-26,4536,258881,43869951,170.5,171.5,168.0,168.0,-2.5,295
2023-07-27,4536,154502,26245503,168.5,170.5,168.5,170.0,2.0,169
2023-07-28,4536,210084,35628506,170.0,170.0,169.0,169.5,-0.5,241
2023-07-31,4536,324936,55861671,170.0,173.5,170.0,171.0,1.5,339
2023-08-01,4536,266398,45140940,171.5,172.5,168.5,168.5,-2.5,317
2023-08-02,4536,505313,84138073,168.5,170.5,165.0,165.0,-3.5,630
2023-08-04,4536,118848,19748038,165.5,167.0,165.0,166.5,1.5,169
2023-08-07,4536,216391,36400855,166.5,169.5,166.5,169.5,3.0,205
2023-08-08,4536,476882,81505098,170.0,172.5,169.5,169.5,0.0,414
2023-08-09,4536,314495,52754444,170.0,170.0,166.5,166.5,-3.0,378
2023-08-10,4536,253776,42165354,166.5,168.0,164.5,166.5,0.0,323
2023-08-11,4536,1000350,168280360,167.0,171.5,165.0,168.5,2.0,710
2023-08-14,4536,947317,154132474,169.0,169.0,159.0,160.0,-8.5,993
2023-08-15,4536,429549,68694088,161.0,161.5,159.0,160.0,0.0,456
2023-08-16,4536,229911,36551453,159.0,161.0,157.5,160.0,0.0,271
2023-08-17,4536,195346,31525047,159.5,163.0,158.5,163.0,3.0,231
2023-08-18,4536,225880,36657098,162.5,164.5,160.0,161.0,-2.0,265
2023-08-21,4536,120856,19590496,161.5,163.0,160.5,163.0,2.0,137
2023-08-22,4536,198961,32036124,163.0,163.5,160.0,160.0,-3.0,260
2023-08-23,4536,296172,48458666,160.5,166.0,160.0,164.0,4.0,303
2023-08-24,4536,170576,28009323,165.0,165.5,163.0,164.0,0.0,217
2023-08-25,4536,203246,33684539,164.0,166.5,163.0,166.0,2.0,225
2023-08-28,4536,159760,26549098,166.0,167.5,165.0,165.5,-0.5,227
2023-08-29,4536,233946,39408411,166.0,170.0,166.0,169.0,3.5,379
2023-08-30,4536,229405,38840836,169.5,170.5,168.5,168.5,-0.5,256
2023-08-31,4536,87529,14749307,168.5,169.5,168.0,168.5,0.0,109
2023-09-01,4536,182975,31058174,168.0,171.0,168.0,170.0,1.5,183
2023-09-04,4536,186526,31986244,170.0,172.5,170.0,171.0,1.0,212
2023-09-05,4536,115793,19766709,170.5,172.0,170.0,170.0,-1.0,151
2023-09-06,4536,116473,19809689,170.0,171.0,169.0,169.0,-1.0,180
2023-09-07,4536,110437,18705022,169.0,170.5,168.5,168.5,-0.5,162
2023-09-08,4536,117894,19844631,168.5,169.5,167.5,169.0,0.5,144
2023-09-11,4536,181445,30391271,169.5,169.5,166.5,166.5,-2.5,240
2023-09-12,4536,123685,20529540,167.5,167.5,165.0,166.0,-0.5,216
2023-09-13,4536,84776,14141983,166.0,168.0,166.0,167.0,1.0,118
2023-09-14,4536,216875,36783839,167.5,171.0,167.5,170.0,3.0,240
2023-09-15,4536,172457,29230363,171.0,171.0,168.5,170.0,0.0,189
2023-09-18,4536,149964,25585604,169.5,172.0,169.0,169.5,-0.5,160
2023-09-19,4536,423659,73105487,170.0,174.0,170.0,172.5,3.0,455
2023-09-20,4536,285065,48625675,173.0,173.0,168.5,168.5,-4.0,323
2023-09-21,4536,189626,31615744,168.5,168.5,165.5,166.0,-2.5,214
2023-09-22,4536,114708,19038626,166.5,167.0,165.0,166.5,0.5,134
2023-09-25,4536,62144,10398353,166.5,168.0,166.5,167.0,0.5,100
2023-09-26,4536,93896,15568818,167.0,167.0,165.5,165.5,-1.5,135
2023-09-27,4536,66252,11026010,166.0,167.5,165.0,167.0,1.5,93
2023-09-28,4536,116669,19484875,168.0,168.0,166.5,166.5,-0.5,110
2023-10-02,4536,184664,31234514,167.5,171.0,167.0,169.5,3.0,199
2023-10-03,4536,248223,42576354,170.0,172.5,170.0,171.0,1.5,260
2023-10-04,4536,721659,125968313,171.0,178.0,170.5,175.5,4.5,810
2023-10-05,4536,382153,67537992,178.0,178.5,175.0,176.0,0.5,455
2023-10-06,4536,236151,41293139,177.0,177.0,174.0,174.5,-1.5,284
2023-10-11,4536,1624599,290624947,174.5,181.0,174.5,179.5,5.0,1266
2023-10-12,4536,649865,115985824,180.0,181.0,176.5,176.5,-3.0,1023
2023-10-13,4536,285012,50415671,176.5,178.0,176.0,176.0,-0.5,399
2023-10-16,4536,239036,41786781,176.0,176.0,173.5,174.0,-2.0,347
2023-10-17,4536,474217,81331183,174.0,175.5,170.0,170.5,-3.5,1950
2023-10-18,4536,1272335,219621247,170.0,177.0,169.0,172.0,1.5,1092
2023-10-19,4536,391499,66775734,171.5,172.5,168.5,170.0,-2.0,2138
2023-10-20,4536,303771,50710375,168.5,168.5,165.5,167.0,-3.0,2430
2023-10-23,4536,285888,46852623,165.5,165.5,162.0,164.0,-3.0,3053
2023-10-24,4536,331641,53848152,163.5,163.5,161.0,163.0,-1.0,311
2023-10-25,4536,245404,39916087,163.0,163.5,162.0,162.5,-0.5,266
2023-10-26,4536,249582,40416084,161.5,163.0,161.0,161.5,-1.0,264
2023-10-27,4536,165003,26988395,161.0,164.5,161.0,164.0,2.5,195
2023-10-30,4536,108524,17906662,164.5,166.0,164.0,165.0,1.0,222
2023-10-31,4536,326931,53475119,164.5,167.0,161.0,161.0,-4.0,333
2023-11-01,4536,85436,13806933,162.0,162.5,160.5,161.5,0.5,121
2023-11-02,4536,130703,21400072,162.0,165.5,162.0,164.0,2.5,153
2023-11-03,4536,97924,16172888,165.0,166.0,164.0,165.5,1.5,124
2023-11-06,4536,138310,23147156,166.5,168.5,166.5,168.0,2.5,176
2023-11-07,4536,92456,15433261,167.0,168.5,166.0,166.0,-2.0,130
2023-11-08,4536,108811,18240506,166.5,169.0,166.5,167.0,1.0,138
2023-11-09,4536,52772,8827046,168.5,168.5,166.5,168.0,1.0,76
2023-11-10,4536,510788,87094265,169.0,173.0,167.0,172.5,4.5,540
2023-11-13,4536,253464,43459289,172.5,173.0,169.5,172.0,-0.5,315
2023-11-14,4536,133170,22900920,171.0,173.0,171.0,172.5,0.5,772
2023-11-15,4536,313926,54778687,172.5,176.0,172.5,175.0,2.5,350
2023-11-16,4536,142574,24827377,175.5,175.5,173.0,173.0,-2.0,1454
2023-11-17,4536,420251,74260626,174.0,178.0,174.0,177.5,4.5,440
2023-11-20,4536,255681,45648399,179.0,179.5,178.0,178.5,1.0,320
2023-11-21,4536,272408,48228796,179.5,179.5,175.0,178.0,-0.5,1275
2023-11-22,4536,331919,59407482,178.0,180.0,178.0,178.5,0.5,1479
2023-11-23,4536,284306,51211857,179.0,181.0,179.0,180.0,1.5,649
2023-11-24,4536,121096,21695247,182.0,182.0,178.0,179.0,-1.0,1296
2023-11-27,4536,211424,37862946,179.0,180.0,178.0,179.0,0.0,409
2023-11-28,4536,193389,34978511,179.5,181.5,179.5,180.5,1.5,254
2023-11-29,4536,152059,27308813,181.5,181.5,178.5,178.5,-2.0,1065
2023-11-30,4536,113214,20175735,179.0,179.0,177.0,179.0,0.5,177
2023-12-01,4536,567689,103759349,180.0,184.0,179.5,183.5,4.5,563
2023-12-04,4536,1177688,222708459,183.5,192.0,183.5,190.0,6.5,3545
2023-12-05,4536,825190,158009302,191.5,193.0,188.0,190.5,0.5,864
2023-12-06,4536,721626,137488135,192.5,193.0,187.0,190.0,-0.5,2106
2023-12-07,4536,457941,85973178,190.0,191.0,186.0,186.5,-3.5,2805
2023-12-08,4536,280919,51921959,187.0,187.5,182.5,182.5,-4.0,4211
2023-12-11,4536,215592,39258257,182.0,184.0,180.5,182.5,0.0,2020
2023-12-12,4536,650945,115984681,181.0,181.5,175.5,176.5,-6.0,3499
2023-12-13,4536,158442,28066780,176.5,178.5,175.5,176.5,0.0,203
2023-12-14,4536,475605,84844986,177.5,180.5,175.5,180.0,3.5,457
2023-12-15,4536,282037,51427758,181.0,183.5,180.0,183.0,3.0,338
2023-12-18,4536,115156,20895795,183.0,183.5,180.5,181.0,-2.0,187
2023-12-19,4536,93692,16817388,181.0,181.0,178.0,180.0,-1.0,130
