date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,1603,1594951,58025190,36.8,36.8,35.6,36.55,0.5,765
2023-07-18,1603,2350598,83836405,36.5,36.7,35.15,35.75,-0.8,1203
2023-07-19,1603,1946260,68862743,36.0,36.35,34.55,35.2,-0.55,908
2023-07-20,1603,883463,31259933,35.7,35.9,34.65,35.85,0.65,576
2023-07-21,1603,1239729,44404109,35.75,36.2,35.35,35.9,0.05,738
2023-07-24,1603,1875789,68980828,38.0,38.0,36.1,36.1,0.2,1227
2023-07-25,1603,6520686,245325301,36.55,38.45,36.4,37.35,1.25,3301
2023-07-26,1603,3347959,123588463,37.0,38.0,36.25,36.65,-0.7,1824
2023-07-27,1603,1753831,64500477,36.8,37.25,36.25,36.35,-0.3,921
2023-07-28,1603,2308963,80825816,36.55,36.55,34.4,34.85,-1.5,1327
2023-07-31,1603,2532394,90677080,35.4,36.6,34.95,35.75,0.9,1260
2023-08-01,1603,1464718,52855656,36.0,36.45,35.7,35.85,0.1,784
2023-08-02,1603,4780420,176650330,36.0,38.2,36.0,36.05,0.2,2685
2023-08-04,1603,1730575,61256419,36.05,36.15,34.6,35.3,-0.75,1076
2023-08-07,1603,1434624,50915347,35.65,36.15,34.75,36.0,0.7,752
2023-08-08,1603,2017050,74246444,36.1,37.4,36.1,36.8,0.8,1102
2023-08-09,1603,1623324,59875516,37.05,37.25,36.4,36.8,0.0,726
2023-08-10,1603,2230729,79654115,37.1,37.5,34.95,35.2,-1.6,1200
2023-08-11,1603,1233849,43380199,35.4,35.85,34.75,35.15,-0.05,615
2023-08-14,1603,1055380,36471652,35.4,35.5,33.4,34.4,-0.75,599
2023-08-15,1603,1235711,43221547,35.0,35.4,34.5,34.9,0.5,657
2023-08-16,1603,1059282,36931009,34.85,35.35,33.85,35.35,0.45,562
2023-08-17,1603,2960442,107586134,35.35,37.05,35.3,36.85,1.5,1425
2023-08-18,1603,2544576,94854658,37.0,38.0,36.65,36.95,0.1,1356
2023-08-21,1603,5006699,189953589,37.85,38.35,37.5,37.9,0.95,2579
2023-08-22,1603,3155334,117221793,38.0,38.1,36.65,37.05,-0.85,1467
2023-08-23,1603,1976428,73693713,36.95,37.8,36.65,37.0,-0.05,725
2023-08-24,1603,1974432,73669516,37.2,37.7,36.8,36.8,-0.2,893
2023-08-25,1603,1166206,42405937,36.8,36.9,36.0,36.2,-0.6,539
2023-08-28,1603,1787266,63092287,36.0,36.0,34.95,35.05,0.0,636
2023-08-29,1603,1104362,38603769,35.05,35.15,34.75,34.85,-0.2,507
2023-08-30,1603,1015419,35632212,35.2,35.3,34.8,35.3,0.45,382
2023-08-31,1603,4429126,163142470,35.45,37.45,35.3,37.1,1.8,1742
2023-09-01,1603,3741463,140325727,37.1,38.15,36.9,37.0,-0.1,1817
2023-09-04,1603,3503508,125301913,37.05,37.2,35.2,35.5,-1.5,1575
2023-09-05,1603,2642713,93236853,35.5,35.8,35.0,35.05,-0.45,1011
2023-09-06,1603,3933563,136639868,35.2,35.7,34.0,34.15,-0.9,1568
2023-09-07,1603,1505241,51590652,34.15,34.65,33.9,34.35,0.2,659
2023-09-08,1603,5158601,168562840,33.85,33.85,31.95,32.2,-2.15,2359
2023-09-11,1603,1931123,61506614,32.2,32.7,31.35,31.35,-0.85,847
2023-09-12,1603,1050782,33146736,31.4,31.85,31.1,31.45,0.1,542
2023-09-13,1603,1319272,42063336,31.65,32.25,31.35,32.05,0.6,516
2023-09-14,1603,1441893,46848209,32.05,32.65,32.05,32.55,0.5,571
2023-09-15,1603,1329683,43586027,32.6,33.0,32.35,32.9,0.35,611
2023-09-18,1603,1210474,39970864,32.9,33.75,32.5,32.55,-0.35,539
2023-09-19,1603,1015725,33464316,32.9,33.5,32.45,32.85,0.3,429
2023-09-20,1603,474469,15515719,32.55,33.2,32.5,32.55,-0.3,362
2023-09-21,1603,825146,26891114,32.6,33.0,32.3,32.5,-0.05,360
2023-09-22,1603,370528,12023064,32.5,32.7,32.2,32.5,0.0,220
2023-09-25,1603,1045266,34503564,32.6,33.35,32.55,33.2,0.7,421
2023-09-26,1603,4902700,170211036,33.55,35.45,33.5,34.85,1.65,2488
2023-09-27,1603,4740449,166668325,34.85,35.9,34.5,34.7,-0.15,2947
2023-09-28,1603,4628660,165006528,34.65,36.15,34.6,36.05,1.35,2212
