date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,1560,15247214,2232480346,145.0,151.5,142.0,145.0,2.0,10799
2023-07-18,1560,11289060,1652014762,145.5,151.5,140.0,151.5,6.5,7570
2023-07-19,1560,9770569,1420886914,151.5,152.0,140.0,142.0,-9.5,7190
2023-07-20,1560,9457910,1384981680,143.5,149.5,142.0,147.5,5.5,6997
2023-07-21,1560,7128064,1013223670,139.5,145.5,138.0,143.5,-4.0,5029
2023-07-24,1560,5264323,743652864,145.0,146.0,138.0,141.5,-2.0,4087
2023-07-25,1560,18878644,2865610623,143.0,155.5,142.0,149.0,7.5,12089
2023-07-26,1560,11384263,1696690303,149.5,154.0,145.5,149.0,0.0,7429
2023-07-27,1560,14724867,2088709983,144.0,145.0,138.5,141.5,-7.5,8941
2023-07-28,1560,4609814,651929216,142.0,144.0,140.0,141.5,0.0,3126
2023-07-31,1560,4569102,641566422,143.5,144.0,138.5,138.5,-3.0,3727
2023-08-01,1560,3005685,414066979,139.5,142.0,135.5,136.0,-2.5,2539
2023-08-02,1560,4065972,541680701,136.0,137.0,131.0,131.5,-4.5,2785
2023-08-04,1560,1499413,197516762,132.5,133.0,130.0,131.5,0.0,1266
2023-08-07,1560,1538106,202557417,132.0,133.0,130.0,132.5,1.0,1184
2023-08-08,1560,3014888,391969842,134.0,134.0,127.5,129.0,-3.5,2563
2023-08-09,1560,2093887,266476739,127.0,129.0,126.0,127.0,-2.0,1623
2023-08-10,1560,2174778,270599533,126.5,127.5,122.5,123.0,-4.0,1639
2023-08-11,1560,1774848,222210429,124.5,126.5,124.0,125.5,2.5,1224
2023-08-14,1560,1301517,158427960,123.5,124.5,120.0,121.5,-4.0,1228
2023-08-15,1560,1625072,203297411,122.5,127.0,122.0,125.0,3.5,1462
2023-08-16,1560,698511,86482075,123.0,125.0,122.5,124.0,-1.0,645
2023-08-17,1560,1616859,203173626,123.0,128.0,122.5,127.5,3.5,1329
2023-08-18,1560,1702948,214554055,125.5,129.5,123.5,124.5,-3.0,1294
2023-08-21,1560,798098,99603822,125.0,126.0,123.5,124.0,-0.5,639
2023-08-22,1560,2232771,281972171,125.0,128.0,123.5,126.0,2.0,1595
2023-08-23,1560,4418163,570030162,128.5,131.0,126.0,130.0,4.0,2940
2023-08-24,1560,2839165,369951857,131.5,132.5,128.0,128.0,-2.0,2001
2023-08-25,1560,1648203,213195618,126.5,131.0,126.0,129.0,1.0,1116
2023-08-28,1560,1506057,193282800,129.5,130.0,125.5,129.5,0.5,1189
2023-08-29,1560,1012220,129995433,129.5,130.5,127.0,127.5,-2.0,930
2023-08-30,1560,681322,87709454,128.5,129.5,128.0,128.0,0.5,613
2023-08-31,1560,1103008,143163846,128.0,131.0,128.0,130.0,2.0,835
2023-09-01,1560,1169727,150149484,131.5,131.5,126.5,127.0,-3.0,1145
2023-09-04,1560,1241523,159538367,128.0,130.0,126.5,128.5,1.5,954
2023-09-05,1560,954390,123607603,129.0,130.5,127.5,130.0,1.5,774
2023-09-06,1560,3538865,472724167,130.5,136.5,129.0,134.5,4.5,2601
2023-09-07,1560,1622779,216466894,133.0,135.5,131.5,133.0,-1.5,1337
2023-09-08,1560,1327207,177275749,132.5,135.5,131.0,134.5,1.5,1117
2023-09-11,1560,1505829,198547367,135.0,135.5,131.0,131.0,-3.5,1108
2023-09-12,1560,5234487,714728020,131.5,139.5,131.5,136.0,5.0,3919
2023-09-13,1560,7136309,988428229,137.0,141.0,133.5,138.5,2.5,4965
2023-09-14,1560,9085201,1303093034,142.0,146.0,140.5,144.5,6.0,6405
2023-09-15,1560,3421358,492157005,145.0,146.0,142.0,143.0,-1.5,2912
2023-09-18,1560,3530252,496882193,140.5,143.5,138.0,141.5,-1.5,2571
2023-09-19,1560,2185078,306610639,141.0,142.5,138.5,139.0,-2.5,1759
2023-09-20,1560,1170295,162266429,139.0,140.5,137.0,137.5,-1.5,1106
2023-09-21,1560,2124616,292150057,136.0,139.0,135.0,137.5,0.0,2089
2023-09-22,1560,4798781,675656544,140.0,143.5,137.5,143.5,6.0,3858
2023-09-25,1560,3087668,442044177,143.5,146.0,141.0,141.0,-2.5,2249
2023-09-26,1560,1866645,265961585,142.0,144.5,141.5,142.0,1.0,1399
2023-09-27,1560,18990952,2867066661,145.5,155.0,145.0,150.5,8.5,12606
2023-09-28,1560,23674392,3711113692,153.0,161.5,152.5,154.5,4.0,17636
2023-10-02,1560,15239573,2443820331,157.0,164.0,156.0,160.0,5.5,11818
2023-10-03,1560,4905861,777408482,160.0,161.5,156.0,157.0,-3.0,4157
2023-10-04,1560,5728749,889645634,155.0,158.0,153.0,155.0,-2.0,5143
2023-10-05,1560,3082424,479501309,156.0,157.5,154.0,154.5,-0.5,3257
2023-10-06,1560,3591844,558472857,155.0,157.5,152.0,157.0,2.5,2716
2023-10-11,1560,3443699,544662046,159.5,160.5,156.5,157.0,0.0,2669
2023-10-12,1560,12693942,2074527278,160.0,167.0,159.5,165.5,8.5,8884
2023-10-13,1560,4228927,690304065,164.0,165.5,161.0,164.5,-1.0,3420
2023-10-16,1560,2120112,343305911,162.5,163.5,160.5,162.0,-2.5,1599
2023-10-17,1560,3470400,568492441,163.5,166.0,162.5,163.5,1.5,2617
2023-10-18,1560,3930216,635411057,164.0,165.0,159.5,160.5,-3.0,3179
