date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,8046,4673107,1233600058,266.0,267.5,261.0,262.5,-3.5,5112
2023-07-18,8046,15575313,4250196392,264.5,278.5,262.5,275.5,13.0,14465
2023-07-19,8046,10055402,2726807097,278.5,280.0,266.0,266.5,-9.0,13238
2023-07-20,8046,5733763,1547869701,267.5,275.0,266.0,267.0,0.5,5380
2023-07-21,8046,5661543,1470419125,262.0,264.0,258.0,258.0,-9.0,10243
2023-07-24,8046,4802226,1262722246,263.0,266.0,261.0,261.5,3.5,4326
2023-07-25,8046,4852757,1268924912,265.0,266.0,258.0,258.0,-3.5,6652
2023-07-26,8046,4307269,1109824154,258.5,263.0,254.0,254.5,-3.5,4731
2023-07-27,8046,5405069,1356353750,251.0,255.5,249.0,250.0,-4.5,5924
2023-07-28,8046,3173513,801489020,250.5,255.0,250.0,254.5,4.5,3203
2023-07-31,8046,5162519,1298266142,256.5,257.5,247.0,248.0,-6.5,5479
2023-08-01,8046,4864237,1222111465,251.5,257.0,248.0,249.5,1.5,4637
2023-08-02,8046,9163597,2320624231,249.5,257.5,247.5,251.5,2.0,7430
2023-08-04,8046,6017113,1509745692,251.0,255.0,246.5,252.5,1.0,8107
2023-08-07,8046,3350720,844054864,255.0,255.0,250.5,250.5,-2.0,3805
2023-08-08,8046,4856402,1196034708,250.5,251.5,244.0,245.0,-5.5,5734
2023-08-09,8046,3803909,943034009,246.0,251.0,245.0,247.0,2.0,3414
2023-08-10,8046,4687358,1130750984,246.0,246.5,238.0,238.5,-8.5,7580
2023-08-11,8046,2996303,719201727,240.0,244.0,237.0,238.5,0.0,3174
2023-08-14,8046,4299314,996486866,235.5,236.0,229.0,232.0,-6.5,5401
2023-08-15,8046,2413211,568304399,235.0,237.0,233.5,236.5,4.5,2457
2023-08-16,8046,3305820,786203709,233.0,241.0,233.0,236.0,-0.5,3345
2023-08-17,8046,3635329,851802103,234.0,237.0,231.5,236.5,0.5,3378
2023-08-18,8046,2896907,673699317,236.5,236.5,230.0,231.0,-5.5,3924
2023-08-21,8046,2727389,624096442,232.5,233.5,227.0,228.0,-3.0,3205
2023-08-22,8046,2543395,584950052,230.5,232.0,227.5,229.5,1.5,2556
2023-08-23,8046,1800184,414118718,229.5,232.0,227.0,230.5,1.0,1993
2023-08-24,8046,5109676,1213915046,234.0,243.0,232.5,239.5,9.0,4709
2023-08-25,8046,3728809,866908920,236.0,236.0,231.0,231.0,-8.5,3753
2023-08-28,8046,3512582,830618545,233.0,239.0,231.5,236.5,5.5,3423
2023-08-29,8046,4931124,1196887398,238.0,246.0,238.0,244.0,7.5,5564
2023-08-30,8046,3615680,882657097,246.0,247.5,242.0,243.0,-1.0,3697
2023-08-31,8046,2000780,484311382,243.0,243.5,241.0,241.5,-1.5,2827
2023-09-01,8046,2321921,562081370,241.5,244.5,239.0,243.0,1.5,2241
2023-09-04,8046,4340758,1069219628,244.0,250.0,241.0,250.0,7.0,3987
2023-09-05,8046,2293443,568663588,248.5,249.5,246.0,248.0,-2.0,4921
2023-09-06,8046,2099227,522391449,252.0,252.0,247.0,249.0,1.0,2070
2023-09-07,8046,2670771,668579370,250.0,252.0,248.5,250.0,1.0,2721
2023-09-08,8046,2780324,691402970,250.0,251.5,245.5,249.0,-1.0,10008
2023-09-11,8046,2475537,620349963,249.0,252.0,247.5,251.0,2.0,2725
2023-09-12,8046,7858540,2022289696,252.0,260.5,249.0,260.5,9.5,7910
2023-09-13,8046,4089448,1058545042,260.5,263.5,256.5,257.5,-3.0,11013
2023-09-14,8046,5100228,1318785812,259.0,263.0,256.0,259.0,1.5,7393
2023-09-15,8046,17135476,4605987283,260.5,272.0,260.0,272.0,13.0,14666
2023-09-18,8046,8438937,2302324214,269.5,277.5,268.0,272.5,0.5,12428
2023-09-19,8046,7483361,2047269308,274.5,276.5,271.0,271.0,-1.5,8924
2023-09-20,8046,9061336,2392365520,269.5,270.0,260.5,260.5,-10.5,25045
2023-09-21,8046,4855658,1272284035,258.0,264.5,257.5,263.5,3.0,4871
2023-09-22,8046,6616915,1740581528,259.5,268.0,255.5,267.0,3.5,7513
2023-09-25,8046,5808402,1561692637,267.0,272.0,265.5,269.0,2.0,4718
2023-09-26,8046,4128496,1094056762,269.0,270.0,263.0,263.0,-6.0,7149
2023-09-27,8046,3898756,1026303654,263.0,265.5,261.0,265.0,2.0,4200
2023-09-28,8046,6055400,1619307535,267.5,271.5,263.5,266.5,1.5,6647
2023-10-02,8046,5106549,1375279524,268.0,272.0,267.0,267.5,1.0,4502
2023-10-03,8046,3405641,902858353,268.0,269.5,262.0,262.0,-5.5,10841
2023-10-04,8046,3614031,940041244,258.0,264.0,255.5,264.0,2.0,4136
2023-10-05,8046,3017688,790075619,263.5,265.0,260.0,260.5,-3.5,4178
2023-10-06,8046,6164736,1571488174,260.5,261.0,251.5,251.5,-9.0,6614
2023-10-11,8046,5030255,1298974135,254.5,260.0,254.5,260.0,8.5,4345
2023-10-12,8046,2523887,649324000,258.5,259.0,255.5,256.5,-3.5,7942
2023-10-13,8046,1874766,483635588,256.0,260.0,255.5,257.0,0.5,1878
2023-10-16,8046,2903894,733066557,255.5,255.5,249.0,253.0,-4.0,3267
2023-10-17,8046,2618415,671298317,254.5,258.5,254.0,255.5,2.5,2442
2023-10-18,8046,4654419,1169081509,255.5,255.5,248.5,250.5,-5.0,4647
2023-10-19,8046,4527053,1109417707,250.0,251.5,241.0,242.5,-8.0,4764
2023-10-20,8046,3452790,825188410,236.5,242.0,236.0,239.5,-3.0,3583
