date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,1419,29753,1296893,43.85,43.85,43.45,43.65,-0.15,21
2023-07-18,1419,75145,3260042,43.4,43.65,43.3,43.4,-0.25,43
2023-07-19,1419,49280,2142694,43.3,43.75,43.3,43.75,0.35,56
2023-07-20,1419,23000,1003050,43.65,43.7,43.3,43.65,-0.1,17
2023-07-21,1419,86001,3766394,43.95,44.0,43.5,43.75,0.1,58
2023-07-24,1419,373074,16473918,43.9,44.5,43.8,44.2,0.45,269
2023-07-25,1419,349655,15845126,44.5,46.1,44.5,45.55,1.35,274
2023-07-26,1419,132248,5956331,46.25,46.25,43.9,44.35,-1.2,112
2023-07-27,1419,117789,5323901,44.85,45.55,44.8,45.5,1.15,122
2023-07-28,1419,89604,4034093,45.9,45.9,44.7,44.9,-0.6,68
2023-07-31,1419,147157,6705934,45.2,45.95,45.0,45.3,0.4,119
2023-08-01,1419,165437,7369455,45.3,45.3,44.2,44.2,-1.1,114
2023-08-02,1419,57794,2553636,44.25,44.35,44.1,44.25,0.05,59
2023-08-04,1419,33259,1471408,44.5,44.5,44.15,44.45,0.2,34
2023-08-07,1419,14118,629209,44.8,44.8,44.4,44.6,0.15,18
2023-08-08,1419,49450,2181267,44.25,44.3,44.0,44.05,-0.55,42
2023-08-09,1419,10100,445406,44.05,44.2,44.05,44.05,0.0,13
2023-08-10,1419,27503,1209562,44.0,44.2,43.9,43.95,-0.1,41
2023-08-11,1419,29197,1278897,43.6,44.0,43.6,43.85,-0.1,28
2023-08-14,1419,62491,2738604,43.9,43.9,43.7,43.85,0.0,73
2023-08-15,1419,55809,2437229,43.7,43.8,43.3,43.75,-0.1,36
2023-08-16,1419,18626,811934,43.6,43.7,43.55,43.6,-0.15,19
2023-08-17,1419,73154,3171684,43.4,43.6,43.1,43.6,0.0,62
2023-08-18,1419,29149,1268885,43.3,43.6,43.3,43.6,0.0,28
2023-08-21,1419,19312,841440,43.6,43.85,43.5,43.6,0.0,22
2023-08-22,1419,115805,5064485,43.6,44.0,43.4,43.7,0.1,66
2023-08-23,1419,249762,10921575,43.7,44.4,43.2,43.2,-0.5,174
2023-08-24,1419,81601,3467057,42.85,42.85,42.2,42.5,0.0,84
2023-08-25,1419,47100,1996845,42.2,42.6,42.2,42.4,-0.1,31
