date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
2023-07-17,1313,8144059,123594968,14.7,15.35,14.7,15.3,0.75,2852
2023-07-18,1313,27704684,458344856,16.1,16.8,16.0,16.65,1.35,9852
2023-07-19,1313,10388126,165555194,16.2,16.3,15.6,15.75,-0.9,4200
2023-07-20,1313,6133542,99246556,15.75,16.4,15.75,16.3,0.55,2507
2023-07-21,1313,3295714,53430126,16.2,16.45,16.05,16.15,-0.15,1571
2023-07-24,1313,3304102,52334425,16.35,16.35,15.65,15.8,-0.35,1455
2023-07-25,1313,1769634,27889555,15.8,15.9,15.7,15.85,0.05,811
2023-07-26,1313,8824262,145458911,16.0,16.75,15.95,16.6,0.75,3405
2023-07-27,1313,14952124,257300793,17.25,17.45,16.9,17.15,0.55,5979
2023-07-28,1313,6041197,101090157,17.15,17.15,16.5,16.7,-0.45,2751
2023-07-31,1313,4609425,78058666,16.9,17.2,16.7,16.75,0.05,1832
2023-08-01,1313,10537521,182826658,16.9,17.75,16.85,17.4,0.65,3920
2023-08-02,1313,8156862,140933897,17.35,17.75,17.0,17.05,-0.35,3486
2023-08-04,1313,3642956,61386863,17.0,17.0,16.55,16.95,-0.1,1478
2023-08-07,1313,6121706,99658069,16.7,16.7,16.05,16.25,-0.7,2556
2023-08-08,1313,2430241,39515063,16.25,16.45,16.1,16.35,0.1,1084
2023-08-09,1313,1183300,19250423,16.45,16.45,16.15,16.2,-0.15,650
2023-08-10,1313,2954889,46829911,16.2,16.2,15.7,15.75,-0.45,1261
2023-08-11,1313,1593098,25327365,15.85,16.15,15.75,15.8,0.05,720
2023-08-14,1313,3856783,58943443,15.6,15.6,15.15,15.2,-0.6,1432
2023-08-15,1313,1527114,23137171,15.3,15.3,15.05,15.1,-0.1,683
2023-08-16,1313,2134108,31649671,15.0,15.0,14.65,14.85,-0.25,898
2023-08-17,1313,1940794,29206971,14.8,15.3,14.75,15.15,0.3,998
2023-08-18,1313,2294511,35227023,15.05,15.7,15.0,15.3,0.15,1093
2023-08-21,1313,1609332,24461007,15.4,15.55,15.05,15.1,-0.2,696
2023-08-22,1313,1404942,21155388,15.15,15.2,14.95,14.95,-0.15,602
2023-08-23,1313,1237046,18557852,15.05,15.1,14.9,15.0,0.05,481
2023-08-24,1313,1357540,20656939,15.05,15.35,15.05,15.2,0.2,574
2023-08-25,1313,1858269,28687513,15.2,15.65,15.15,15.45,0.25,906
2023-08-28,1313,1483505,22463242,15.4,15.5,14.95,15.0,-0.45,807
2023-08-29,1313,759146,11486965,15.15,15.25,15.0,15.2,0.2,371
2023-08-30,1313,706828,10786271,15.2,15.35,15.15,15.3,0.1,377
2023-08-31,1313,804550,12168746,15.3,15.3,15.05,15.05,-0.25,526
2023-09-01,1313,1090103,16611185,15.05,15.35,15.05,15.3,0.25,553
2023-09-04,1313,2613763,40779777,15.25,15.8,15.25,15.8,0.5,1149
2023-09-05,1313,2480532,39111351,15.7,16.05,15.5,15.75,-0.05,1185
2023-09-06,1313,1710910,26501635,15.75,15.8,15.4,15.45,-0.3,961
2023-09-07,1313,1053454,16098190,15.4,15.4,15.2,15.3,-0.15,593
2023-09-08,1313,2075182,32379132,15.4,15.75,15.4,15.7,0.4,1059
2023-09-11,1313,1174730,18274421,15.8,15.8,15.45,15.45,-0.25,573
2023-09-12,1313,588951,9156983,15.45,15.6,15.45,15.6,0.15,322
2023-09-13,1313,1399092,21992413,15.6,15.85,15.55,15.75,0.15,710
2023-09-14,1313,1039092,16254584,15.75,15.8,15.55,15.65,-0.1,596
2023-09-15,1313,2496339,38670837,15.65,15.65,15.3,15.65,0.0,1051
2023-09-18,1313,889414,13918099,15.6,15.8,15.5,15.7,0.05,417
2023-09-19,1313,1155906,18129954,15.65,15.85,15.55,15.65,-0.05,494
2023-09-20,1313,1013992,15687391,15.65,15.65,15.35,15.4,-0.25,556
2023-09-21,1313,1411749,21400912,15.4,15.4,15.05,15.1,-0.3,698
2023-09-22,1313,840262,12679515,15.05,15.25,14.95,15.15,0.05,425
2023-09-25,1313,372300,5645183,15.2,15.2,15.1,15.2,0.05,213
2023-09-26,1313,1243931,18688915,15.15,15.15,14.95,15.0,-0.2,456
2023-09-27,1313,1174886,17466663,14.95,15.05,14.8,14.8,-0.2,634
2023-09-28,1313,861593,12810058,14.85,14.95,14.8,14.85,0.05,383
2023-10-02,1313,606266,9080380,14.95,15.05,14.9,15.0,0.15,367
2023-10-03,1313,732317,10879672,15.05,15.05,14.75,14.8,-0.2,409
2023-10-04,1313,1449265,21063161,14.75,14.75,14.45,14.5,-0.3,741
2023-10-05,1313,834657,12373924,14.65,14.9,14.65,14.85,0.35,513
2023-10-06,1313,457319,6812530,15.0,15.0,14.8,14.9,0.05,314
2023-10-11,1313,3045057,46559568,15.2,15.45,15.15,15.2,0.3,1050
2023-10-12,1313,1075096,16480138,15.3,15.45,15.25,15.35,0.15,486
2023-10-13,1313,657750,10019428,15.25,15.4,15.1,15.15,-0.2,357
2023-10-16,1313,748952,11446020,15.25,15.4,15.1,15.3,0.15,341
2023-10-17,1313,560966,8491411,15.35,15.35,15.05,15.05,-0.25,342
2023-10-18,1313,959012,14274835,15.0,15.05,14.75,14.8,-0.25,564
2023-10-19,1313,875723,12894266,14.8,14.85,14.65,14.75,-0.05,427
2023-10-20,1313,1206273,17436522,14.7,14.7,14.3,14.55,-0.2,644
2023-10-23,1313,399138,5843087,14.4,14.75,14.4,14.6,0.05,267
2023-10-24,1313,492114,7172099,14.6,14.75,14.45,14.6,0.0,262
2023-10-25,1313,613185,9053332,14.65,14.9,14.65,14.8,0.2,327
2023-10-26,1313,1241510,18170680,14.65,14.9,14.45,14.8,0.0,596
2023-10-27,1313,1166543,17354426,14.7,15.05,14.55,14.95,0.15,541
2023-10-30,1313,390279,5809749,15.0,15.1,14.75,14.75,-0.2,351
2023-10-31,1313,699853,10323380,14.9,14.9,14.6,14.75,0.0,341
2023-11-01,1313,287320,4258410,14.9,15.0,14.7,14.8,0.05,187
2023-11-02,1313,667913,9893472,14.75,14.9,14.75,14.85,0.05,298
2023-11-03,1313,1382189,20900977,15.1,15.25,14.95,15.2,0.35,594
2023-11-06,1313,563116,8582219,15.2,15.3,15.2,15.3,0.1,389
2023-11-07,1313,480910,7316356,15.2,15.3,15.1,15.2,-0.1,263
2023-11-08,1313,1138160,17358841,15.05,15.35,15.05,15.25,0.05,491
2023-11-09,1313,2213252,34091239,15.2,15.7,15.2,15.25,0.0,801
2023-11-10,1313,4953359,77459993,15.25,15.85,15.25,15.55,0.3,1615
2023-11-13,1313,2002215,31215071,15.7,15.75,15.4,15.45,-0.1,721
2023-11-14,1313,2677262,42210506,15.55,15.9,15.4,15.85,0.4,1367
2023-11-15,1313,4596246,73788560,15.95,16.25,15.85,16.2,0.35,1782
2023-11-16,1313,2301371,37421394,16.25,16.45,16.15,16.2,0.0,1094
2023-11-17,1313,1695767,27468468,16.3,16.35,16.1,16.2,0.0,786
2023-11-20,1313,1267519,20549219,16.3,16.4,16.1,16.15,-0.05,684
2023-11-21,1313,1947534,31255581,16.15,16.2,15.9,16.0,-0.15,1065
2023-11-22,1313,1070343,17210408,16.0,16.15,15.95,16.1,0.1,583
2023-11-23,1313,1714603,27256593,16.15,16.25,15.75,15.8,-0.3,873
2023-11-24,1313,1163860,18616736,15.85,16.2,15.85,15.95,0.15,515
2023-11-27,1313,858442,13750658,16.05,16.15,15.85,15.85,-0.1,456
2023-11-28,1313,558107,8907071,16.0,16.0,15.9,15.95,0.1,310
2023-11-29,1313,1157770,18481402,16.0,16.05,15.85,16.05,0.1,562
2023-11-30,1313,1078364,17229932,16.0,16.1,15.9,15.9,-0.15,572
2023-12-01,1313,1880643,30270650,16.0,16.2,16.0,16.1,0.2,898
2023-12-04,1313,1667532,26932945,16.2,16.25,16.05,16.15,0.05,642
2023-12-05,1313,2446030,39780142,16.15,16.4,16.1,16.4,0.25,1022
2023-12-06,1313,2205374,35820994,16.4,16.45,16.1,16.2,-0.2,999
2023-12-07,1313,1516577,24351821,16.15,16.3,15.9,15.95,-0.25,638
2023-12-08,1313,2526530,39758869,15.95,16.0,15.55,15.7,-0.25,1169
2023-12-11,1313,1221262,19060228,15.7,15.7,15.5,15.55,-0.15,595
2023-12-12,1313,1274199,19742446,15.55,15.6,15.4,15.5,-0.05,580
2023-12-13,1313,861004,13424819,15.6,15.6,15.4,15.55,0.05,428
2023-12-14,1313,1238321,19320479,15.55,15.75,15.5,15.55,0.0,622
2023-12-15,1313,1932003,30506134,15.6,15.9,15.6,15.85,0.3,758
2023-12-18,1313,1310305,20835787,15.9,16.05,15.8,15.85,0.0,588
2023-12-19,1313,1266733,19757437,15.9,15.9,15.45,15.5,-0.35,658
2023-12-20,1313,706926,11053180,15.55,15.75,15.55,15.65,0.15,354
2023-12-21,1313,696716,10851639,15.5,15.7,15.5,15.55,-0.1,375
2023-12-22,1313,2714276,41213648,15.45,15.5,15.1,15.1,-0.45,1269
2023-12-25,1313,1552573,23331569,15.15,15.2,14.95,15.0,-0.1,768
2023-12-26,1313,1132739,17298030,15.15,15.35,15.15,15.3,0.3,544
2023-12-27,1313,625132,9549389,15.3,15.35,15.2,15.3,0.0,390
2023-12-28,1313,805157,12254167,15.25,15.3,15.1,15.3,0.0,460
2023-12-29,1313,466669,7101395,15.15,15.3,15.15,15.2,-0.1,293
2024-01-02,1313,829845,12541922,15.1,15.2,15.05,15.1,-0.1,380
2024-01-03,1313,861145,12979051,15.1,15.2,15.0,15.05,-0.05,484
2024-01-04,1313,458914,6928465,15.05,15.15,15.0,15.1,0.05,288
2024-01-05,1313,399319,6039835,15.1,15.2,15.1,15.1,0.0,247
2024-01-08,1313,505623,7657190,15.1,15.2,15.1,15.15,0.05,235
2024-01-09,1313,1107169,16623917,15.25,15.25,14.95,14.95,-0.2,617
2024-01-10,1313,1035743,15388057,14.9,15.0,14.8,14.8,-0.15,508
2024-01-11,1313,524321,7772265,14.8,14.9,14.8,14.8,0.0,337
2024-01-12,1313,589105,8768947,14.8,14.95,14.8,14.85,0.05,299
2024-01-15,1313,512202,7648125,14.8,15.0,14.8,14.9,0.05,271
2024-01-16,1313,2687045,38943222,14.8,14.8,14.35,14.4,-0.5,1453
2024-01-17,1313,2740061,38852630,14.3,14.35,14.05,14.2,-0.2,1288
2024-01-18,1313,749734,10612498,14.05,14.3,14.05,14.15,-0.05,463
2024-01-19,1313,753826,10686254,14.15,14.25,14.05,14.25,0.1,376
